osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,access,width
24849274,,Bergstraße,residential,30,False,True,165.691,"LINESTRING (7.8712286 48.0437231, 7.8712137 48.0436036, 7.871232 48.04346, 7.8712975 48.0433045, 7.8713769 48.0431958, 7.8715691 48.0430354, 7.8717358 48.0428888, 7.8718375 48.0427755, 7.8719344 48.042645, 7.8720621 48.0423825)",,,,
26289684,,Bergstraße,residential,30,False,False,122.017,"LINESTRING (7.8712286 48.0437231, 7.8712785 48.0439101, 7.8713719 48.0440943, 7.8715805 48.0444609, 7.8717154 48.0447686)",,,,
146373352,,Bahnhofstraße,residential,30,False,False,129.14100000000002,"LINESTRING (7.8712286 48.0437231, 7.8710104 48.0438363, 7.8706945 48.0439896, 7.8703079 48.0441445, 7.8697782 48.0443598)",,,,
146373352,,Bahnhofstraße,residential,30,False,True,98.78999999999999,"LINESTRING (7.8712286 48.0437231, 7.8713957 48.0436679, 7.8716368 48.0436245, 7.872524 48.0435577)",,,,
523231962,2,Alte Bundesstraße,tertiary,30,False,True,10.042,"LINESTRING (7.8697782 48.0443598, 7.8697025 48.044285)",,,,
146373352,,Bahnhofstraße,residential,30,False,True,129.14100000000002,"LINESTRING (7.8697782 48.0443598, 7.8703079 48.0441445, 7.8706945 48.0439896, 7.8710104 48.0438363, 7.8712286 48.0437231)",,,,
523231962,2,Alte Bundesstraße,tertiary,30,False,False,64.857,"LINESTRING (7.8697782 48.0443598, 7.8699354 48.0445322, 7.8700864 48.0447347, 7.8701737 48.0448784)",,,,
24849274,,Bergstraße,residential,30,False,False,132.979,"LINESTRING (7.8724763 48.0412191, 7.8720621 48.0423825)",,,,
24849274,,Bergstraße,residential,30,False,True,132.979,"LINESTRING (7.8720621 48.0423825, 7.8724763 48.0412191)",,,,
88589835,,Bergstraße,residential,30,False,True,44.498,"LINESTRING (7.8720621 48.0423825, 7.8714766 48.0422994)",,,,
24849274,,Bergstraße,residential,30,False,False,165.691,"LINESTRING (7.8720621 48.0423825, 7.8719344 48.042645, 7.8718375 48.0427755, 7.8717358 48.0428888, 7.8715691 48.0430354, 7.8713769 48.0431958, 7.8712975 48.0433045, 7.871232 48.04346, 7.8712137 48.0436036, 7.8712286 48.0437231)",,,,
24054646,,Rosenstraße,residential,30,False,False,17.737,"LINESTRING (7.8717154 48.0447686, 7.8714793 48.0447916)",,,,
24054646,,Rosenstraße,residential,30,False,True,83.711,"LINESTRING (7.8717154 48.0447686, 7.8720981 48.0447468, 7.8724539 48.0447476, 7.8728393 48.044764)",,,,
26289684,,Bergstraße,residential,30,False,True,122.017,"LINESTRING (7.8717154 48.0447686, 7.8715805 48.0444609, 7.8713719 48.0440943, 7.8712785 48.0439101, 7.8712286 48.0437231)",,,,
265433490,,Lindenstraße,residential,30,False,True,45.457,"LINESTRING (7.8692603 48.0480046, 7.8686618 48.0479207)",,,,
24849279,,Fichtenstraße,residential,30,False,False,124.394,"LINESTRING (7.8692603 48.0480046, 7.8693645 48.0474396, 7.8694276 48.0471327, 7.8694718 48.0468949)",,,,
265433490,,Lindenstraße,residential,30,False,False,145.738,"LINESTRING (7.8692603 48.0480046, 7.8702467 48.0481275, 7.8710485 48.0482351, 7.8710772 48.0482442, 7.8711841 48.0482358)",,,,
523231962,2,Alte Bundesstraße,tertiary,30,False,False,3.55,"LINESTRING (7.8703435 48.0457816, 7.8703492 48.0458133)",,,,
65314996,,Alte Bundesstraße,living_street,,False,True,83.766,"LINESTRING (7.8703435 48.0457816, 7.870791 48.0457567, 7.8711711 48.0457344, 7.8714289 48.0457262, 7.871467 48.045725)",,,,
523231962,2,Alte Bundesstraße,tertiary,30,False,True,101.505,"LINESTRING (7.8703435 48.0457816, 7.8703097 48.0454644, 7.8702864 48.0452461, 7.8702569 48.0451229, 7.8702288 48.0450053, 7.8701737 48.0448784)",,,,
25488297,,In der Hofstatt,residential,30,False,True,218.43200000000002,"LINESTRING (7.8649724 48.0462516, 7.8648294 48.0468168, 7.8647162 48.0472816, 7.8646217 48.047629, 7.8645135 48.0478516, 7.8643937 48.047995, 7.8642705 48.0481424)",,,,
30437875,,Dorfstraße,residential,30,False,False,72.77099999999999,"LINESTRING (7.8649724 48.0462516, 7.8651371 48.0462655, 7.8651837 48.0462691, 7.8654581 48.0462921, 7.8657403 48.0462975, 7.8659458 48.0462801)",,,,
713535612,,Dorfstraße,residential,30,False,True,60.055,"LINESTRING (7.8649724 48.0462516, 7.8647513 48.0462138, 7.8646863 48.0462052, 7.8641942 48.0461074)",,,,
25488297,,In der Hofstatt,residential,30,False,False,218.43200000000002,"LINESTRING (7.8642705 48.0481424, 7.8643937 48.047995, 7.8645135 48.0478516, 7.8646217 48.047629, 7.8647162 48.0472816, 7.8648294 48.0468168, 7.8649724 48.0462516)",,,,
713535613,2,Blumenstraße,residential,30,False,True,140.108,"LINESTRING (7.8642705 48.0481424, 7.8639631 48.0480049, 7.8636757 48.047909, 7.8636317 48.0478982, 7.8629188 48.0477727, 7.8625675 48.0476318)",,,,
25488323,,Lärchenstraße,residential,30,False,False,73.854,"LINESTRING (7.8668518 48.047094, 7.8678429 48.0471403)",,,,
25488323,,Lärchenstraße,residential,30,False,True,73.854,"LINESTRING (7.8678429 48.0471403, 7.8668518 48.047094)",,,,
25488324,,Lärchenstraße,residential,30,False,False,77.497,"LINESTRING (7.8678429 48.0471403, 7.8677671 48.0478354)",,,,
25488324,,Lärchenstraße,residential,30,False,True,44.313,"LINESTRING (7.8678429 48.0471403, 7.867876 48.0467424)",,,,
25488324,,Lärchenstraße,residential,30,False,False,73.82300000000001,"LINESTRING (7.8679715 48.0460816, 7.8679252 48.0463691, 7.867876 48.0467424)",,,,
25488324,,Lärchenstraße,residential,30,False,False,44.313,"LINESTRING (7.867876 48.0467424, 7.8678429 48.0471403)",,,,
148358619,,Lärchenstraße,residential,30,False,True,63.375,"LINESTRING (7.867876 48.0467424, 7.8670237 48.0467558)",,,,
25488324,,Lärchenstraße,residential,30,False,True,73.82300000000001,"LINESTRING (7.867876 48.0467424, 7.8679252 48.0463691, 7.8679715 48.0460816)",,,,
25488325,,Lärchenstraße,residential,30,False,False,119.916,"LINESTRING (7.867876 48.0467424, 7.868381 48.0467744, 7.8688492 48.0468176, 7.8690264 48.0468396, 7.8694718 48.0468949)",,,,
24849279,,Fichtenstraße,residential,30,False,False,170.59799999999998,"LINESTRING (7.8694718 48.0468949, 7.8694821 48.0468015, 7.8694957 48.0464565, 7.8694965 48.046254, 7.8694952 48.04614, 7.8695013 48.0460632, 7.869524 48.0459837, 7.8695537 48.0459167, 7.8696783 48.0458611, 7.869966 48.0458406, 7.8702273 48.0458229, 7.8703492 48.0458133)",,,,
24849279,,Fichtenstraße,residential,30,False,True,124.394,"LINESTRING (7.8694718 48.0468949, 7.8694276 48.0471327, 7.8693645 48.0474396, 7.8692603 48.0480046)",,,,
25488325,,Lärchenstraße,residential,30,False,True,119.916,"LINESTRING (7.8694718 48.0468949, 7.8690264 48.0468396, 7.8688492 48.0468176, 7.868381 48.0467744, 7.867876 48.0467424)",,,,
25488349,,Lindenstraße,residential,30,False,False,78.295,"LINESTRING (7.8674182 48.04851, 7.8674527 48.0483729, 7.8676038 48.0478169)",,,,
265433490,,Lindenstraße,residential,30,False,False,12.312,"LINESTRING (7.8676038 48.0478169, 7.8677671 48.0478354)",,,,
25488349,,Lindenstraße,residential,30,False,True,78.295,"LINESTRING (7.8676038 48.0478169, 7.8674527 48.0483729, 7.8674182 48.04851)",,,,
265433490,,Lindenstraße,residential,30,False,True,75.334,"LINESTRING (7.8676038 48.0478169, 7.8672462 48.0477782, 7.8666018 48.0477155)",,,,
23906295,,Im Höfle,residential,30,False,True,59.031000000000006,"LINESTRING (7.8691421 48.042802, 7.8686983 48.0425954, 7.8684905 48.0424986)",,,,
26501931,,Im Höfle,living_street,,True,False,131.83100000000002,"LINESTRING (7.8691421 48.042802, 7.8694863 48.042565, 7.8692075 48.0424356, 7.869186 48.0424261, 7.8691446 48.042408, 7.8691042 48.0423893, 7.8688482 48.0422704, 7.8685943 48.0423891, 7.8684905 48.0424986)",,,,
23906295,,Im Höfle,residential,30,False,False,59.031000000000006,"LINESTRING (7.8684905 48.0424986, 7.8686983 48.0425954, 7.8691421 48.042802)",,,,
23906295,,Im Höfle,residential,30,False,True,33.536,"LINESTRING (7.8684905 48.0424986, 7.8682289 48.0423843, 7.8681129 48.0423336)",,,,
26502053,,Ginsterweg,living_street,,False,True,83.081,"LINESTRING (7.8730211 48.0458329, 7.8719327 48.0460026)",,,,
26502055,,Schlehenweg,living_street,,False,False,49.344,"LINESTRING (7.8730211 48.0458329, 7.8736701 48.0457398)",,,,
24054653,,Nägeleseestraße,residential,30,False,False,71.96,"LINESTRING (7.8730211 48.0458329, 7.873104 48.0461205, 7.8731727 48.0464012, 7.8731896 48.0464701)",,,,
24054653,,Nägeleseestraße,residential,30,False,True,64.021,"LINESTRING (7.8730211 48.0458329, 7.8729943 48.0457326, 7.8729448 48.0455565, 7.8729113 48.0454275, 7.872881 48.045265)",,,,
26502055,,Schlehenweg,living_street,,False,True,49.344,"LINESTRING (7.8736701 48.0457398, 7.8730211 48.0458329)",,,,
26502281,,Schlehenweg,living_street,,False,False,23.59,"LINESTRING (7.8736701 48.0457398, 7.8737333 48.0459477)",,,,
26502281,,Schlehenweg,living_street,,False,True,23.337,"LINESTRING (7.8736701 48.0457398, 7.8736157 48.0455331)",,,,
26502053,,Ginsterweg,living_street,,False,False,83.081,"LINESTRING (7.8719327 48.0460026, 7.8730211 48.0458329)",,,,
26502058,,Ginsterweg,living_street,,False,False,13.802,"LINESTRING (7.8719327 48.0460026, 7.8718933 48.0458813)",,,,
26502058,,Ginsterweg,living_street,,False,True,20.516,"LINESTRING (7.8719327 48.0460026, 7.8719855 48.0461837)",,,,
26502058,,Ginsterweg,living_street,,False,False,20.516,"LINESTRING (7.8719855 48.0461837, 7.8719327 48.0460026)",,,,
26502099,,Holunderweg,living_street,,False,True,67.903,"LINESTRING (7.872881 48.045265, 7.8719898 48.0453989)",,,,
26502144,,Weissdornweg,living_street,,False,True,55.65,"LINESTRING (7.872881 48.045265, 7.873613 48.0451602)",,,,
24054653,,Nägeleseestraße,residential,30,False,False,64.021,"LINESTRING (7.872881 48.045265, 7.8729113 48.0454275, 7.8729448 48.0455565, 7.8729943 48.0457326, 7.8730211 48.0458329)",,,,
24054653,,Nägeleseestraße,residential,30,False,True,55.833,"LINESTRING (7.872881 48.045265, 7.8728771 48.0451823, 7.8728756 48.0450368, 7.8728536 48.0448612, 7.8728393 48.044764)",,,,
26502144,,Weissdornweg,living_street,,False,False,55.65,"LINESTRING (7.873613 48.0451602, 7.872881 48.045265)",,,,
26502296,,Weissdornweg,residential,30,False,False,32.204,"LINESTRING (7.873613 48.0451602, 7.8736849 48.0454458)",,,,
26502296,,Weissdornweg,residential,30,False,True,33.77,"LINESTRING (7.873613 48.0451602, 7.8735403 48.0449227, 7.8735345 48.0448948, 7.8735277 48.044862)",,,,
26502216,,Holunderweg,living_street,,False,True,30.306,"LINESTRING (7.8720432 48.0456691, 7.8719898 48.0453989)",,,,
26502296,,Weissdornweg,residential,30,False,True,32.204,"LINESTRING (7.8736849 48.0454458, 7.873613 48.0451602)",,,,
65314996,,Alte Bundesstraße,living_street,,False,False,83.766,"LINESTRING (7.871467 48.045725, 7.8714289 48.0457262, 7.8711711 48.0457344, 7.870791 48.0457567, 7.8703435 48.0457816)",,,,
24054646,,Rosenstraße,residential,30,False,True,17.737,"LINESTRING (7.8714793 48.0447916, 7.8717154 48.0447686)",,,,
24054646,,Rosenstraße,residential,30,False,False,97.56800000000001,"LINESTRING (7.8714793 48.0447916, 7.871031 48.0448108, 7.8701737 48.0448784)",,,,
26502216,,Holunderweg,living_street,,False,False,96.16600000000001,"LINESTRING (7.8714793 48.0447916, 7.8715276 48.0452333, 7.8717857 48.0452273, 7.8718401 48.0452301, 7.8718817 48.045236, 7.8719235 48.0452554, 7.8719502 48.0453008, 7.8719898 48.0453989)",,,,
26502099,,Holunderweg,living_street,,False,False,67.903,"LINESTRING (7.8719898 48.0453989, 7.872881 48.045265)",,,,
26502216,,Holunderweg,living_street,,False,False,30.306,"LINESTRING (7.8719898 48.0453989, 7.8720432 48.0456691)",,,,
26502216,,Holunderweg,living_street,,False,True,96.166,"LINESTRING (7.8719898 48.0453989, 7.8719502 48.0453008, 7.8719235 48.0452554, 7.8718817 48.045236, 7.8718401 48.0452301, 7.8717857 48.0452273, 7.8715276 48.0452333, 7.8714793 48.0447916)",,,,
26502058,,Ginsterweg,living_street,,False,True,13.802,"LINESTRING (7.8718933 48.0458813, 7.8719327 48.0460026)",,,,
26502281,,Schlehenweg,living_street,,False,False,23.337,"LINESTRING (7.8736157 48.0455331, 7.8736701 48.0457398)",,,,
26502281,,Schlehenweg,living_street,,False,True,23.59,"LINESTRING (7.8737333 48.0459477, 7.8736701 48.0457398)",,,,
26502296,,Weissdornweg,residential,30,False,False,33.769999999999996,"LINESTRING (7.8735277 48.044862, 7.8735345 48.0448948, 7.8735403 48.0449227, 7.873613 48.0451602)",,,,
26502308,,Alte Bundesstraße,living_street,,False,False,75.734,"LINESTRING (7.8704229 48.0461796, 7.8708717 48.0461525, 7.8714398 48.0461468)",,,,
523231962,2,Alte Bundesstraße,tertiary,30,False,False,74.87700000000001,"LINESTRING (7.8704229 48.0461796, 7.8704343 48.0462533, 7.8704514 48.0463645, 7.8704857 48.0465974, 7.8705221 48.0467663, 7.8705425 48.046848)",,,,
523231962,2,Alte Bundesstraße,tertiary,30,False,True,41.101,"LINESTRING (7.8704229 48.0461796, 7.8703955 48.0460544, 7.870379 48.0459789, 7.8703492 48.0458133)",,,,
6273753,2,Untere Waldstraße,tertiary,40,False,True,201.231,"LINESTRING (7.8705425 48.046848, 7.870734 48.0468189, 7.8711339 48.0467568, 7.8716392 48.046693, 7.872142 48.0466207, 7.8726766 48.0465439, 7.8731896 48.0464701)",,,,
523231962,2,Alte Bundesstraße,tertiary,30,False,True,74.87700000000001,"LINESTRING (7.8705425 48.046848, 7.8705221 48.0467663, 7.8704857 48.0465974, 7.8704514 48.0463645, 7.8704343 48.0462533, 7.8704229 48.0461796)",,,,
"[23944978, 855294268]",,Alte Bundesstraße,residential,30,False,True,152.815,"LINESTRING (7.8705425 48.046848, 7.870595 48.0470459, 7.8706561 48.0472586, 7.8707689 48.0474467, 7.8708814 48.047608, 7.8710254 48.0478098, 7.8710822 48.0478923, 7.8712008 48.0480645, 7.8712459 48.04813)",,,,
26503050,,Griesäckerstraße,residential,30,False,True,32.012,"LINESTRING (7.8686618 48.0479207, 7.868602 48.0482058)",,,,
265433490,,Lindenstraße,residential,30,False,False,45.457,"LINESTRING (7.8686618 48.0479207, 7.8692603 48.0480046)",,,,
265433490,,Lindenstraße,residential,30,False,True,67.183,"LINESTRING (7.8686618 48.0479207, 7.8679853 48.0478585, 7.8677671 48.0478354)",,,,
26503094,,Griesäckerstraße,residential,30,False,False,119.196,"LINESTRING (7.8701729 48.0484204, 7.8699896 48.0484, 7.8688573 48.0482424, 7.868602 48.0482058)",,,,
26503050,,Griesäckerstraße,residential,30,False,False,32.012,"LINESTRING (7.868602 48.0482058, 7.8686618 48.0479207)",,,,
26503094,,Griesäckerstraße,residential,30,False,True,119.19600000000001,"LINESTRING (7.868602 48.0482058, 7.8688573 48.0482424, 7.8699896 48.0484, 7.8701729 48.0484204)",,,,
24054818,,Im Hofacker,residential,30,False,False,91.568,"LINESTRING (7.8675794 48.0440691, 7.8679887 48.0448458)",,,,
24054818,,Im Hofacker,residential,30,False,True,72.381,"LINESTRING (7.8675794 48.0440691, 7.8675598 48.0440354, 7.8674113 48.0437673, 7.8672341 48.0434605)",,,,
36733882,,Im Hofacker,residential,30,True,False,135.091,"LINESTRING (7.8675794 48.0440691, 7.8672501 48.0441276, 7.8668908 48.0442248, 7.8665029 48.0443548, 7.8659232 48.0445586)",,,,
24618604,,Kirchenwinkel,residential,30,False,False,11.921,"LINESTRING (7.8659232 48.0445586, 7.8659577 48.0446633)",,,,
24618604,,Kirchenwinkel,residential,30,False,True,67.173,"LINESTRING (7.8659232 48.0445586, 7.8658698 48.0442168, 7.8658449 48.0441192, 7.8657595 48.0439682)",,,,
24986050,,Alte Bundesstraße,residential,30,False,True,27.056,"LINESTRING (7.8713803 48.0482772, 7.8714358 48.0483262, 7.8715994 48.0484715)",,,,
122698071,,Alte Bundesstraße,residential,30,True,False,17.534,"LINESTRING (7.8713803 48.0482772, 7.8713257 48.048292, 7.8712669 48.048289, 7.8712161 48.0482689, 7.8711841 48.0482358)",,roundabout,,
88589932,,Bergstraße,residential,30,False,False,19.608,"LINESTRING (7.8714128 48.0424705, 7.8714766 48.0422994)",,,,
88589932,,Bergstraße,residential,30,False,True,62.982,"LINESTRING (7.8716612 48.0417466, 7.8714766 48.0422994)",,,,
88589835,,Bergstraße,residential,30,False,False,44.498,"LINESTRING (7.8714766 48.0422994, 7.8720621 48.0423825)",,,,
88589932,,Bergstraße,residential,30,False,False,62.982,"LINESTRING (7.8714766 48.0422994, 7.8716612 48.0417466)",,,,
88589932,,Bergstraße,residential,30,False,True,19.608,"LINESTRING (7.8714766 48.0422994, 7.8714128 48.0424705)",,,,
140880306,,Unterdorfweg,living_street,,False,True,37.864,"LINESTRING (7.8651883 48.0457325, 7.8652118 48.0456475, 7.8651457 48.0453973)",,,,
146291651,,Auf der Höhe,residential,30,True,False,10.55,"LINESTRING (7.8647405 48.0430651, 7.8648343 48.0431363)",,,,
26289895,,Scheffelstraße,residential,30,False,True,107.168,"LINESTRING (7.8647405 48.0430651, 7.8646712 48.0430635, 7.8644953 48.0430292, 7.8644154 48.0429914, 7.8643489 48.0429635, 7.8641781 48.0429547, 7.8638353 48.0429834, 7.863351 48.0430544)",,,,
8610158,2,Vörstetter Straße,tertiary,30,False,True,7.11,"LINESTRING (7.8647576 48.0431745, 7.8648343 48.0431363)",K 4915,,,
531478229,,Scheffelstraße,residential,30,True,False,12.231,"LINESTRING (7.8647576 48.0431745, 7.8647405 48.0430651)",,,,
8610158,2,Vörstetter Straße,tertiary,30,False,False,132.004,"LINESTRING (7.8647576 48.0431745, 7.8646454 48.0432479, 7.8645832 48.0433247, 7.8645191 48.0434497, 7.8644812 48.0435236, 7.8644553 48.0435986, 7.8643659 48.0438188, 7.8643219 48.0439697, 7.8643051 48.0440782, 7.8642871 48.0441918, 7.8642875 48.0442942)",K 4915,,,
8610158,2,Vörstetter Straße,tertiary,30,False,False,7.11,"LINESTRING (7.8648343 48.0431363, 7.8647576 48.0431745)",K 4915,,,
"[901253094, 713535614, 8610158]",2,Vörstetter Straße,tertiary,30,False,True,178.94200000000004,"LINESTRING (7.8648343 48.0431363, 7.8649304 48.0431044, 7.8650428 48.043086, 7.8653106 48.0430554, 7.865465 48.0430377, 7.8655598 48.0430216, 7.865599 48.0430143, 7.8657806 48.0429714, 7.8658024 48.0429661, 7.8658957 48.0429391, 7.8659912 48.0429112, 7.8660104 48.042906, 7.8661229 48.0428677, 7.8662076 48.0428313, 7.8662445 48.0428147, 7.8663646 48.0427503, 7.8666983 48.0425414, 7.8668237 48.0424666, 7.8669164 48.0424113)",K 4915,,,
148358619,,Lärchenstraße,residential,30,False,False,63.375,"LINESTRING (7.8670237 48.0467558, 7.867876 48.0467424)",,,,
301891041,,Im Hofacker,residential,30,False,False,5.187,"LINESTRING (7.8667125 48.0434891, 7.8667748 48.0434681)",,,,
164249334,,Reinhold-Schneider-Straße,residential,30,False,True,11.479,"LINESTRING (7.8632223 48.040127, 7.8633753 48.0401409)",,,,
164406900,,Kirchenwinkel,living_street,30,False,False,53.931,"LINESTRING (7.8649787 48.0442039, 7.8649971 48.0440081, 7.8654272 48.043981)",,,,
164447120,,Vörstetter Straße,residential,30,False,False,69.241,"LINESTRING (7.8634021 48.0455373, 7.8636478 48.045598, 7.8642941 48.0457148)",,,,
8610158,2,Vörstetter Straße,tertiary,30,False,True,23.995,"LINESTRING (7.8642941 48.0457148, 7.8643218 48.0454998)",K 4915,,,
8610158,2,Vörstetter Straße,tertiary,30,False,False,44.385999999999996,"LINESTRING (7.8642941 48.0457148, 7.8642636 48.0459162, 7.864247 48.0459618, 7.8641942 48.0461074)",K 4915,,,
164447120,,Vörstetter Straße,residential,30,False,True,69.241,"LINESTRING (7.8642941 48.0457148, 7.8636478 48.045598, 7.8634021 48.0455373)",,,,
164406900,,Kirchenwinkel,living_street,30,False,False,24.744,"LINESTRING (7.8654272 48.043981, 7.8657595 48.0439682)",,,,
164514065,,Kirchenwinkel,residential,30,False,True,38.422,"LINESTRING (7.8654272 48.043981, 7.8652212 48.0436641)",,,,
164406900,,Kirchenwinkel,living_street,30,False,True,53.931,"LINESTRING (7.8654272 48.043981, 7.8649971 48.0440081, 7.8649787 48.0442039)",,,,
164514065,,Kirchenwinkel,residential,30,False,False,38.422,"LINESTRING (7.8652212 48.0436641, 7.8654272 48.043981)",,,,
193831755,,Kirchstraße,residential,30,False,True,5.616,"LINESTRING (7.8662666 48.0452263, 7.8663404 48.0452155)",,,,
24618604,,Kirchenwinkel,residential,30,False,True,67.244,"LINESTRING (7.8662666 48.0452263, 7.8662002 48.0450398, 7.8659985 48.0447853, 7.8659577 48.0446633)",,,,
193831755,,Kirchstraße,residential,30,False,False,85.471,"LINESTRING (7.8662666 48.0452263, 7.8657658 48.0452997, 7.8651457 48.0453973)",,,,
26502308,,Alte Bundesstraße,living_street,,False,True,75.734,"LINESTRING (7.8714398 48.0461468, 7.8708717 48.0461525, 7.8704229 48.0461796)",,,,
244086845,,Kirchenwinkel,residential,30,False,True,44.278999999999996,"LINESTRING (7.8654576 48.0445578, 7.865615 48.0446884, 7.8659577 48.0446633)",,,,
24618604,,Kirchenwinkel,residential,30,False,True,11.921,"LINESTRING (7.8659577 48.0446633, 7.8659232 48.0445586)",,,,
24618604,,Kirchenwinkel,residential,30,False,False,67.244,"LINESTRING (7.8659577 48.0446633, 7.8659985 48.0447853, 7.8662002 48.0450398, 7.8662666 48.0452263)",,,,
244086845,,Kirchenwinkel,residential,30,False,False,44.278999999999996,"LINESTRING (7.8659577 48.0446633, 7.865615 48.0446884, 7.8654576 48.0445578)",,,,
37201562,1,Alte Bundesstraße,tertiary,30,True,False,53.772999999999996,"LINESTRING (7.8657185 48.0402828, 7.8658041 48.0404249, 7.8658524 48.0404945, 7.8659183 48.0406628, 7.865927 48.0406849, 7.8659485 48.0407399)",,,,
320700505,1,Alte Bundesstraße,residential,30,True,False,17.363,"LINESTRING (7.8657185 48.0402828, 7.8657105 48.0403065, 7.8656957 48.0403272, 7.8656689 48.0403447, 7.865636 48.0403527, 7.8656024 48.0403532, 7.8655476 48.0403432)",,,,
523231962,2,Alte Bundesstraße,tertiary,30,False,True,3.55,"LINESTRING (7.8703492 48.0458133, 7.8703435 48.0457816)",,,,
24849279,,Fichtenstraße,residential,30,False,True,170.59799999999998,"LINESTRING (7.8703492 48.0458133, 7.8702273 48.0458229, 7.869966 48.0458406, 7.8696783 48.0458611, 7.8695537 48.0459167, 7.869524 48.0459837, 7.8695013 48.0460632, 7.8694952 48.04614, 7.8694965 48.046254, 7.8694957 48.0464565, 7.8694821 48.0468015, 7.8694718 48.0468949)",,,,
523231962,2,Alte Bundesstraße,tertiary,30,False,False,41.101,"LINESTRING (7.8703492 48.0458133, 7.870379 48.0459789, 7.8703955 48.0460544, 7.8704229 48.0461796)",,,,
