osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref,width,tunnel,junction,access
756934407,Willy-Brandt-Straße,primary,50,True,False,39.027,"LINESTRING (10.0013823 53.5476073, 10.0012587 53.5476194, 10.0009885 53.5476462, 10.000799 53.5476627)",2,,B 4,,,,
22911254,Große Reichenstraße,unclassified,50,False,True,128.561,"LINESTRING (9.9948623 53.5485002, 9.9951217 53.5484824, 9.9951795 53.5484784, 9.9955858 53.5484538, 9.9958494 53.5484379, 9.9963009 53.5484106, 9.9966005 53.5483956, 9.996707 53.5483903, 9.9967986 53.5483857)",2,,,,,,
45729831,Domstraße,secondary,50,False,False,91.889,"LINESTRING (9.9948623 53.5485002, 9.9947427 53.5483728, 9.9947201 53.5483488, 9.9945594 53.5481754, 9.9942636 53.5478628, 9.9941842 53.5477787)",4,,,,,,
45729834,Große Reichenstraße,unclassified,50,False,False,31.009,"LINESTRING (9.9948623 53.5485002, 9.9946352 53.5485102, 9.99452 53.5485101, 9.9943936 53.5485085)",3,,,,,,
"[146276277, 1245323647]",Domstraße,secondary,50,False,True,118.767,"LINESTRING (9.9948623 53.5485002, 9.995081 53.5486722, 9.9951094 53.5486946, 9.9951359 53.5487154, 9.9953392 53.5488467, 9.9954876 53.5489339, 9.9961163 53.5492602)",4,,,18,,,
45729834,Große Reichenstraße,unclassified,50,False,True,31.009,"LINESTRING (9.9943936 53.5485085, 9.99452 53.5485101, 9.9946352 53.5485102, 9.9948623 53.5485002)",3,,,,,,
"[142944441, 146275769, 1197483413]","['Rolandsbrücke', 'Dornbusch']",unclassified,50,True,False,69.754,"LINESTRING (9.9943936 53.5485085, 9.9943959 53.5485746, 9.9943871 53.5486212, 9.9943776 53.5486584, 9.9943625 53.5487059, 9.9943423 53.5487464, 9.9943145 53.5487842, 9.9942824 53.5488127, 9.994249 53.54884, 9.9942124 53.5488606, 9.9941664 53.5488793, 9.9941375 53.5488879, 9.9940882 53.5489026, 9.9940334 53.5489176, 9.9939634 53.5489288, 9.9938273 53.5489468)",,,,,,,
22701043,Neue Gröningerstraße,unclassified,30,False,False,166.65900000000002,"LINESTRING (9.9949544 53.5473099, 9.9949725 53.5471875, 9.9949952 53.5470476, 9.9949842 53.5468586, 9.9949784 53.546758, 9.9949735 53.5466741, 9.9949559 53.5463632, 9.995026 53.5462557, 9.9953327 53.5459765, 9.9954203 53.5458889)",,,,,,,
"[699239995, 711952909, 458542854]",Willy-Brandt-Straße,primary,50,True,False,125.734,"LINESTRING (9.9949544 53.5473099, 9.9954725 53.5473394, 9.9965548 53.5474271, 9.9966082 53.5474314, 9.9968436 53.5474446)",4,,B 4,,,,
"[1217274012, 45519021]",Domstraße,secondary,50,True,False,73.834,"LINESTRING (9.9941842 53.5477787, 9.993805 53.5475002, 9.9937274 53.5474484, 9.9936227 53.5474003, 9.9933957 53.5473184)",3,,,,,,
45729831,Domstraße,secondary,50,False,True,91.88900000000001,"LINESTRING (9.9941842 53.5477787, 9.9942636 53.5478628, 9.9945594 53.5481754, 9.9947201 53.5483488, 9.9947427 53.5483728, 9.9948623 53.5485002)",4,,,,,,
"[142944302, 188015319]",Deichtorplatz,secondary,50,True,False,19.509,"LINESTRING (10.0064931 53.5480898, 10.0063708 53.5481138, 10.0063138 53.548125, 10.0062143 53.5481475)",3,,,,,,
327109847,,secondary_link,50,True,False,24.261,"LINESTRING (10.0064931 53.5480898, 10.0063939 53.5481546, 10.0063487 53.548194, 10.0062903 53.5482693)",,,,,,,
142944253,Deichtorplatz,secondary,50,True,False,10.634,"LINESTRING (10.0058185 53.548326, 10.0057617 53.5482877, 10.0057091 53.5482559)",2,,,,,,
327109845,Deichtorplatz,secondary,50,True,False,11.600999999999999,"LINESTRING (10.0058185 53.548326, 10.0057909 53.5482776, 10.005771 53.5482257)",3,,,,,,
51256649,Deichtorplatz,secondary,50,True,False,23.085,"LINESTRING (10.0060735 53.547822, 10.0061447 53.5477913, 10.0062218 53.5477647, 10.0062965 53.5477505, 10.0063869 53.5477355)",3,,,,,,
188015318,Deichtorplatz,secondary,50,True,False,37.653999999999996,"LINESTRING (10.0060735 53.547822, 10.0061176 53.547871, 10.0061539 53.5479443, 10.0061939 53.5480461, 10.0062143 53.5481475)",3,,,,,,
188015325,Deichtorplatz,secondary,50,True,False,14.444,"LINESTRING (10.0062143 53.5481475, 10.0062903 53.5482693)",1,,,,,,
"[181361656, 1113721095]",Deichtorplatz,secondary,50,True,False,30.632,"LINESTRING (10.0062143 53.5481475, 10.0061311 53.5481663, 10.0059544 53.5482022, 10.0058882 53.5482128, 10.0058583 53.5482176, 10.005771 53.5482257)","['2', '3']",,,,,,
142944258,Deichtorplatz,secondary,50,True,False,54.908,"LINESTRING (10.0050056 53.5475213, 10.0058072 53.5476517)",3,,,,,,
142944421,Oberbaumbrücke,secondary,50,True,False,44.518,"LINESTRING (10.0050056 53.5475213, 10.0049671 53.5473777, 10.0049535 53.547352, 10.004914 53.5472689, 10.0048747 53.5472125, 10.0048127 53.5471408)",2,,,,,,
"[487395745, 23137099]",Willy-Brandt-Straße,secondary_link,50,True,False,48.251999999999995,"LINESTRING (10.0043713 53.5474308, 10.0045346 53.5474006, 10.0045968 53.5473835, 10.0046993 53.5473422, 10.0047415 53.547315, 10.0047724 53.5472767, 10.0048029 53.5472099, 10.0048127 53.5471408)",1,,,,,,
188015330,Willy-Brandt-Straße,secondary,50,True,False,43.098,"LINESTRING (10.0043713 53.5474308, 10.0047072 53.5474788, 10.004739 53.5474833, 10.0050056 53.5475213)",3,,B 4,,,,
188015326,Oberbaumbrücke,secondary,50,True,False,8.753,"LINESTRING (10.0048127 53.5471408, 10.0047704 53.5470662)",2,,,,,,
"[46239724, 23138733, 23138735, 450274067, 152176404, 957130872, 957130876, 957130877]",Oberbaumbrücke,secondary,50,False,False,166.76500000000004,"LINESTRING (10.0047704 53.5470662, 10.004429 53.54685, 10.0043 53.5467684, 10.0041323 53.5466586, 10.0040966 53.5466396, 10.004071 53.5466234, 10.0039806 53.5465649, 10.0034461 53.5462189, 10.0034178 53.5461967, 10.0032721 53.5460975, 10.0031446 53.5460106, 10.0030688 53.545959)","['4', '2', '3']",yes,,,,,
"[142944424, 188015327]",Oberbaumbrücke,secondary,50,True,False,94.928,"LINESTRING (10.0047704 53.5470662, 10.0048253 53.5470987, 10.0049019 53.547144, 10.0049913 53.5471969, 10.0054291 53.5474861, 10.00562 53.5475792, 10.0058072 53.5476517)","['2', '3']",,,,,,
"[142944265, 154779937]",Deichtorplatz,secondary,50,True,False,52.746,"LINESTRING (10.0051864 53.5479293, 10.0054951 53.5477319, 10.0055917 53.5476925, 10.0056931 53.5476651, 10.0058072 53.5476517)",2,,,,,,
142944283,Deichtorplatz,secondary,50,True,False,47.141999999999996,"LINESTRING (10.0051864 53.5479293, 10.0051454 53.5478786, 10.0051161 53.5478293, 10.0050694 53.5477383, 10.0050404 53.5476401, 10.0050334 53.5476161, 10.0050056 53.5475213)",2,,,,,,
"[142944552, 756934408, 45519026, 45519024]",Willy-Brandt-Straße,secondary,50,True,False,237.134,"LINESTRING (10.0051864 53.5479293, 10.0049919 53.5478373, 10.0048857 53.5477967, 10.0047808 53.5477686, 10.0047151 53.5477513, 10.0045543 53.547722, 10.0037328 53.5475941, 10.0033253 53.5475302, 10.0031787 53.547509, 10.0029531 53.5474764, 10.0026195 53.5474758, 10.0023556 53.5474991, 10.0020907 53.5475385, 10.0017717 53.5475933)","['2', '3']",,B 4,,,,
"[617892760, 756934410, 188376938]",Klosterwall,secondary,50,True,False,208.213,"LINESTRING (10.0062903 53.5482693, 10.0062939 53.5483563, 10.0063053 53.5484789, 10.0063259 53.5486046, 10.0063595 53.5487431, 10.0064025 53.5489015, 10.0064414 53.549055, 10.0065366 53.5493927, 10.0065794 53.5496127, 10.0065957 53.549798, 10.0065951 53.5499922, 10.006591 53.5500385, 10.0065696 53.5501284)","['2', '3']",,Ring 1,,,,
23165591,Willy-Brandt-Straße,secondary,50,True,False,107.919,"LINESTRING (10.0023963 53.5474321, 10.0011658 53.5474994, 10.0010691 53.5474999, 10.000967 53.5474919, 10.0007803 53.5474526)",2,,,,,,
1111806337,Willy-Brandt-Straße,primary,50,True,False,69.776,"LINESTRING (10.0023963 53.5474321, 10.0018917 53.5475143, 10.0013823 53.5476073)",2,,B 4,,,,
23165589,Dovenfleet,secondary,50,True,False,52.693,"LINESTRING (10.0005514 53.5473877, 10.0005066 53.5473525, 10.0004049 53.547293, 9.9999455 53.5470821)",2,,,,,,
184627082,Willy-Brandt-Straße,primary,50,True,False,72.10900000000001,"LINESTRING (10.0010534 53.5473881, 10.0012003 53.547371, 10.0013731 53.5473567, 10.0021389 53.5473284)",4,,B 4,,,,
23179553,Dovenfleet,secondary,50,True,False,21.88,"LINESTRING (10.000799 53.5476627, 10.0006409 53.5474898)",2,,,,,,
"[458320761, 43145612]",Willy-Brandt-Straße,primary,50,True,False,255.292,"LINESTRING (10.000799 53.5476627, 10.0005131 53.547681, 9.9998754 53.547687, 9.9993174 53.5476902, 9.9983099 53.54765, 9.9972409 53.5475945, 9.9971791 53.5475913, 9.9970467 53.5475831, 9.9969445 53.5475766)","['4', '3']",,B 4,,,,
711952919,Dovenfleet,secondary,50,True,False,23.461,"LINESTRING (10.000799 53.5476627, 10.0007785 53.5475702, 10.0007756 53.5475242, 10.0007803 53.5474526)",1,,,,,,
711952920,Dovenfleet,secondary,50,True,False,12.801,"LINESTRING (10.0006409 53.5474898, 10.0005514 53.5473877)",2,,,,,,
711952927,Willy-Brandt-Straße,primary,50,True,False,10.096,"LINESTRING (10.0006409 53.5474898, 10.0007803 53.5474526)",4,,B 4,,,,
24408627,Rosenstraße,residential,,False,True,46.048,"LINESTRING (9.9999217 53.5524242, 9.9996799 53.5523034, 9.9993929 53.5521544)",,,,8.6,,,
"[550902720, 24409236, 550902719]",Hinter der Markthalle,residential,,False,False,58.508,"LINESTRING (9.9987925 53.5525412, 9.9988773 53.5524884, 9.9992493 53.5522462, 9.9993929 53.5521544)",,,,,building_passage,,
26623885,Raboisen,unclassified,50,False,False,80.73400000000001,"LINESTRING (9.9987925 53.5525412, 9.9989691 53.5526309, 9.9991856 53.5527392, 9.9997046 53.5530242)",2,,,,,,
1197493998,Raboisen,unclassified,50,False,True,76.00999999999999,"LINESTRING (9.9987925 53.5525412, 9.9983475 53.5522952, 9.9979424 53.5520806)",2,,,,,,
142944464,Steinstraße,secondary,50,True,False,5.873,"LINESTRING (10.0061851 53.5502222, 10.0060965 53.5502179)",3,,,,,,
"[1041989578, 907506118]",Steintorwall,secondary_link,50,True,False,10.515,"LINESTRING (10.0061851 53.5502222, 10.0062005 53.5501862, 10.0062057 53.5501743, 10.0062318 53.5501449, 10.0062466 53.5501369)",2,,Ring 1,,,,
142944240,Burchardstraße,unclassified,50,True,False,95.676,"LINESTRING (10.0020529 53.5486508, 10.0022718 53.5486553, 10.0023106 53.5486532, 10.0026154 53.5485619, 10.0032415 53.5483744, 10.003379 53.5483423)",,,,,,,
180843307,Burchardplatz,unclassified,50,True,False,19.669999999999998,"LINESTRING (10.0020529 53.5486508, 10.0021441 53.5486832, 10.0021857 53.5487287, 10.0021805 53.5487906)",,,,,,roundabout,
331478129,Burchardstraße,unclassified,50,True,False,94.631,"LINESTRING (10.003484 53.5484877, 10.0033805 53.5484785, 10.0033226 53.5484781, 10.0032475 53.5484765, 10.0032054 53.5484785, 10.0031652 53.5484855, 10.0026775 53.5486366, 10.0022617 53.5487655, 10.0021805 53.5487906)",,,,,,,
407196119,Burchardstraße,unclassified,50,False,True,17.84,"LINESTRING (10.003484 53.5484877, 10.0034232 53.5484364, 10.003379 53.5483423)",,,,,,,
997873170,Steinstraße,secondary,,True,False,18.91,"LINESTRING (9.9991681 53.5499107, 9.9994529 53.5499277)",2,,,,,,
"[997873171, 997873172]",,secondary_link,,True,False,25.738999999999997,"LINESTRING (9.9991681 53.5499107, 9.9992443 53.5499911, 9.9994529 53.5499277)",,,,,,,
23182274,Kattrepel,unclassified,50,True,False,46.711,"LINESTRING (9.9991681 53.5499107, 9.9992019 53.5497833, 9.9992959 53.5494976)",,,,,,,
957131906,Kattrepel,unclassified,50,True,False,24.205000000000002,"LINESTRING (9.9994941 53.5497114, 9.999482 53.5497751, 9.9994776 53.5497982, 9.9994529 53.5499277)",2,,,,,,
23179672,Kattrepel,unclassified,50,False,True,7.765,"LINESTRING (9.9992959 53.5494976, 9.999317 53.5494289)",,,,,,,
1188412123,Kattrepel,unclassified,50,True,False,11.415,"LINESTRING (9.9992959 53.5494976, 9.9994641 53.5495211)",,,,,,,
"[688091185, 1027809198, 23165590]",Dovenfleet,secondary,50,False,False,40.352999999999994,"LINESTRING (9.9975383 53.5465858, 9.9974498 53.5465526, 9.9972532 53.5464713, 9.9972439 53.5464675, 9.9971911 53.5464457, 9.9970343 53.5463809)","['4', '5']",,,,,,
32958574,,tertiary_link,50,True,False,31.342,"LINESTRING (9.9975383 53.5465858, 9.9974225 53.5465908, 9.9973651 53.5465983, 9.997336 53.546604, 9.9972893 53.5466196, 9.9972506 53.5466395, 9.9971794 53.5467002, 9.9971556 53.546719)",1,,,,,,
"[1111806336, 228186366, 1202316240]",Dovenfleet,secondary,50,False,"[False, True]",169.96399999999997,"LINESTRING (9.9975383 53.5465858, 9.9977765 53.5466719, 9.9979005 53.5467086, 9.9980079 53.5467348, 9.9981133 53.5467558, 9.9982197 53.5467727, 9.9983994 53.5467892, 9.9988485 53.5468298, 9.9990695 53.5468597, 9.9992478 53.5468928, 9.9994174 53.5469282, 9.9995974 53.5469753, 9.9998799 53.5470615, 9.9999455 53.5470821)","['4', '5']",,,,,,
682417818,Steinstraße,secondary,50,True,False,10.075,"LINESTRING (10.0050621 53.5500922, 10.005213 53.5500791)",4,,,,,,
682417828,Johanniswall,unclassified,50,True,False,73.964,"LINESTRING (10.0050621 53.5500922, 10.0050562 53.5500247, 10.005049 53.5499831, 10.004987 53.5495276, 10.0050268 53.5494317)",2,,,,,,
51256362,Klosterwall,secondary,50,True,False,12.283,"LINESTRING (10.0065696 53.5501284, 10.0065439 53.5502378)",2,,Ring 1,,,,
"[32959524, 188376935]",Altmannbrücke,secondary,50,True,False,111.52,"LINESTRING (10.0065696 53.5501284, 10.0067473 53.5501616, 10.0067885 53.5501694, 10.0076352 53.5503615, 10.0081619 53.5504601)",2,yes,,,,,
"[487406212, 143726030, 190467924]",Klosterwall,secondary,50,True,False,178.97699999999998,"LINESTRING (10.0061008 53.5500753, 10.0060969 53.5499657, 10.0060962 53.5499576, 10.0060729 53.5497005, 10.0060454 53.549538, 10.0059948 53.5493322, 10.005951 53.5491553, 10.0059025 53.5490001, 10.0058875 53.5489528, 10.0058555 53.5488404, 10.0058096 53.5486961, 10.0057337 53.5484834)",3,,Ring 1,,,,
188376940,Altmannbrücke,secondary,50,True,False,20.174,"LINESTRING (10.0061008 53.5500753, 10.0062019 53.5500833, 10.0062938 53.5500944, 10.0064013 53.5501071)",2,,,,,,
"[19729394, 5056539]",Jungfernstieg,residential,20,False,True,47.599,"LINESTRING (9.9946138 53.552026, 9.9945927 53.5519286, 9.9945868 53.5518831, 9.9945882 53.5517036, 9.9945885 53.5516615, 9.9945918 53.5515989)",3,,,,,,
"[863852249, 24407070, 551288838]",Ballindamm,tertiary,50,True,False,169.26,"LINESTRING (9.9946138 53.552026, 9.9946805 53.5520206, 9.994759 53.5520217, 9.9948367 53.5520308, 9.9949292 53.5520469, 9.9950182 53.5520669, 9.9951188 53.5520952, 9.9952121 53.5521274, 9.9953589 53.5521954, 9.9954349 53.5522406, 9.996245 53.5527226, 9.996418 53.5528309, 9.996464 53.5528583, 9.9965808 53.5529315)",1,,,,,,
1046693824,Jungfernstieg,residential,,True,False,10.576,"LINESTRING (9.9946138 53.552026, 9.9946117 53.5520416, 9.9946044 53.5520569, 9.994592 53.552071, 9.9945752 53.5520833, 9.9945545 53.5520934, 9.9945309 53.5521009)",1,,,,,,
43145242,Domstraße,secondary,50,True,False,18.481,"LINESTRING (9.993593 53.5472456, 9.9936978 53.5472985, 9.9938062 53.5473532)",1,,,,,,
"[711952910, 458542855]",Willy-Brandt-Straße,primary,50,True,False,90.24199999999999,"LINESTRING (9.993593 53.5472456, 9.9941263 53.5472662, 9.9942103 53.5472695, 9.9945025 53.5472821, 9.9949544 53.5473099)","['4', '3']",,B 4,,,,
45519026,Willy-Brandt-Straße,secondary,50,True,False,25.864,"LINESTRING (10.0017717 53.5475933, 10.0016031 53.547609, 10.0013823 53.5476073)",3,,B 4,,,,
711952918,Meßberg,secondary,50,True,False,37.657000000000004,"LINESTRING (10.0017717 53.5475933, 10.0017211 53.5476126, 10.0016962 53.5476254, 10.001675 53.5476422, 10.0016621 53.5476573, 10.0016307 53.5477091, 10.001607 53.5477442, 10.0015894 53.5477665, 10.0015636 53.5477929, 10.0015364 53.5478136, 10.0015138 53.5478312, 10.0014858 53.5478517, 10.0014593 53.5478679)",,,,,,,
142677527,Jungfernstieg,residential,30,True,False,13.113,"LINESTRING (9.9947273 53.5520899, 9.9946705 53.5520883, 9.9946206 53.55209, 9.9945794 53.5520937, 9.9945309 53.5521009)",1,,,,,,
1046693825,Jungfernstieg,residential,,True,False,11.006,"LINESTRING (9.9947273 53.5520899, 9.9947003 53.5520859, 9.9946752 53.5520788, 9.9946531 53.5520688, 9.9946351 53.5520562, 9.9946219 53.5520417, 9.9946138 53.552026)",1,,,,,,
"[688085080, 691773428, 688085079]",Brandstwiete,tertiary,50,True,False,82.494,"LINESTRING (9.9971556 53.546719, 9.9970854 53.5469606, 9.997062 53.5470566, 9.9969932 53.5473381, 9.9969818 53.5473865, 9.996967 53.5474523)","['4', '2']",,,,,,
23179672,Kattrepel,unclassified,50,False,False,7.765,"LINESTRING (9.999317 53.5494289, 9.9992959 53.5494976)",,,,,,,
23179672,Kattrepel,unclassified,50,False,True,72.809,"LINESTRING (9.999317 53.5494289, 9.99952 53.5489244, 9.9995831 53.5487936)",,,,,,,
"[19644226, 26624013]",Johanniswall,unclassified,50,True,False,87.569,"LINESTRING (10.0049968 53.5492931, 10.0049091 53.5489592, 10.0048953 53.5489177, 10.0048792 53.5488781, 10.0047669 53.5487518, 10.0046828 53.5486451, 10.0046404 53.5485852, 10.0046137 53.5485475)",,,,,,,
19644021,Springeltwiete,unclassified,50,False,False,9.635,"LINESTRING (10.0034663 53.5493064, 10.0034552 53.5493928)",,,,10,,,
58531761,Altstädter Straße,unclassified,50,True,False,69.327,"LINESTRING (10.0034663 53.5493064, 10.0036389 53.5493113, 10.004515 53.5493285)",,,,,,,
58531761,Altstädter Straße,unclassified,50,True,False,88.894,"LINESTRING (10.0021255 53.5492393, 10.0022059 53.5492432, 10.0033298 53.5492982, 10.0034663 53.5493064)",,,,,,,
180843307,Burchardplatz,unclassified,50,True,False,12.825,"LINESTRING (10.0021255 53.5492393, 10.0021089 53.5492716, 10.0020647 53.5493027, 10.0020017 53.5493191)",,,,,,roundabout,
59491315,Altstädter Straße,unclassified,,False,False,9.524,"LINESTRING (10.004515 53.5493285, 10.0045102 53.5494141)",,,,5,,,
58531761,Altstädter Straße,unclassified,50,True,False,32.496,"LINESTRING (10.004515 53.5493285, 10.0048475 53.5493262, 10.0049968 53.5492931)",,,,,,,
26757414,Altstädter Straße,unclassified,50,True,False,69.738,"LINESTRING (10.0045102 53.5494141, 10.0034552 53.5493928)",,,,,,,
59491315,Altstädter Straße,unclassified,,False,True,9.524,"LINESTRING (10.0045102 53.5494141, 10.004515 53.5493285)",,,,5,,,
"[22700416, 688986423]",Zippelhaus,secondary,50,False,True,62.267,"LINESTRING (9.996217 53.5461022, 9.9966366 53.5462436, 9.9967519 53.546283, 9.9968561 53.5463165, 9.9970343 53.5463809)",4,,,,,,
696849326,Zippelhaus,secondary,50,True,False,57.79899999999999,"LINESTRING (9.996217 53.5461022, 9.995862 53.5460179, 9.9957832 53.5459979, 9.9956432 53.54596, 9.9954203 53.5458889)",2,,,,,,
28103533,Burchardstraße,unclassified,50,True,False,150.328,"LINESTRING (9.9994641 53.5495211, 9.999611 53.5495318, 9.9997429 53.549515, 10.0002538 53.5493541, 10.0014177 53.5489874, 10.0014314 53.5489831, 10.0015014 53.5489584)",,,,,,,
1188412122,Kattrepel,unclassified,50,True,False,22.502,"LINESTRING (9.9994641 53.5495211, 9.9995215 53.5495677, 9.9994941 53.5497114)",,,,,,,
"[997873144, 146592763]",Domstraße,secondary,50,True,False,95.25500000000001,"LINESTRING (9.9978169 53.5498589, 9.9976229 53.5498162, 9.9975132 53.5497869, 9.9974014 53.5497541, 9.996945 53.5496187, 9.9967491 53.5495606, 9.9966759 53.5495358, 9.9965217 53.5494846)","['3', '1']",,,18,,,
372643598,Domstraße,secondary,50,True,False,8.944,"LINESTRING (9.9965217 53.5494846, 9.9964104 53.5494388)",2,,,18,,,
"[688085065, 688085060, 759537573]","['Bergstraße', 'Schmiedestraße']",tertiary,"['50', '25']",True,False,100.307,"LINESTRING (9.9965217 53.5494846, 9.9964979 53.5495642, 9.9964153 53.549693, 9.9963371 53.549802, 9.9962497 53.5499416, 9.9962109 53.5500067, 9.9961729 53.5500752, 9.9961412 53.550133, 9.9960997 53.5502139, 9.9960362 53.5503377)",1,,,,,,
186821030,Georgsplatz,unclassified,50,True,False,21.844,"LINESTRING (10.0036849 53.5539122, 10.0039669 53.5540148)",1,,,,,,
"[591214268, 187761803, 186821036, 142944477]","['Steintorwall', 'Glockengießerwall']",secondary,50,True,False,284.66599999999994,"LINESTRING (10.0036849 53.5539122, 10.0038045 53.5538605, 10.0038931 53.5538144, 10.0042778 53.5535744, 10.0045967 53.5533549, 10.0050197 53.5530334, 10.0051878 53.5528894, 10.0052588 53.5528199, 10.0053138 53.5527611, 10.0053749 53.5526864, 10.0054193 53.5526281, 10.0054713 53.5525506, 10.0055136 53.5524731, 10.0055519 53.5524, 10.0057153 53.5519301, 10.0057232 53.5518912, 10.0057306 53.5518517, 10.0057386 53.5518117, 10.0057444 53.5517831, 10.0057477 53.5517505)","['4', '2', '3']",,Ring 1,,,,
186821033,Glockengießerwall,secondary,50,True,False,12.578,"LINESTRING (10.0039669 53.5540148, 10.0038483 53.5541033)",4,,Ring 1,,,,
186821029,Ernst-Merck-Straße,tertiary,50,True,False,48.851,"LINESTRING (10.0039669 53.5540148, 10.0041624 53.5540727, 10.0043517 53.5541345, 10.004577 53.5542567)",2,,,,,,
186821027,Ernst-Merck-Straße,tertiary,50,True,False,51.721,"LINESTRING (10.004577 53.5542567, 10.0043081 53.5542367, 10.0041373 53.5541918, 10.0040785 53.5541755, 10.0040427 53.5541644, 10.0038483 53.5541033)",4,,,,,,
"[186821026, 186821028, 143586276, 189775478, 189775479, 142944318]",Ernst-Merck-Straße,tertiary,50,False,False,132.632,"LINESTRING (10.004577 53.5542567, 10.0048016 53.5543269, 10.0048773 53.5543506, 10.0049219 53.5543645, 10.0052459 53.5544783, 10.0056641 53.5546251, 10.0059584 53.5547197, 10.0061027 53.5547597, 10.0062622 53.5547957, 10.0063504 53.5548102)","['4', '5']",yes,,,,,
"[186821032, 186821035, 187761804, 142944333]","['Steintorwall', 'Glockengießerwall']",secondary,50,True,False,258.47999999999996,"LINESTRING (10.0058716 53.5520178, 10.0057692 53.5523019, 10.0056948 53.5524623, 10.0056305 53.5525681, 10.0056095 53.552603, 10.0055317 53.5526876, 10.0054217 53.5527993, 10.0053667 53.5528596, 10.0051708 53.5530316, 10.0049262 53.5532388, 10.0047293 53.5533931, 10.0046083 53.5534962, 10.004159 53.553867, 10.0041095 53.5539079, 10.0039669 53.5540148)","['4', '2', '3']",,Ring 1,,,,
188015324,Deichtorplatz,secondary,50,True,False,42.678000000000004,"LINESTRING (10.005761 53.5481474, 10.0057828 53.5480902, 10.005817 53.5480304, 10.0058695 53.5479638, 10.0059394 53.5478966, 10.0060096 53.5478519, 10.0060735 53.547822)",3,,,,,,
645702100,Bugenhagenstraße,unclassified,50,False,False,18.789,"LINESTRING (10.0047553 53.5507188, 10.0048946 53.550723, 10.0049783 53.550722, 10.0050138 53.5507192, 10.0050385 53.5507157)",2,,,,,,
19728387,Raboisen,unclassified,50,False,True,80.734,"LINESTRING (9.9970613 53.5515775, 9.9972 53.5516599, 9.9979424 53.5520806)",2,,,,,,
776747676,Deichtorplatz,secondary,50,True,False,8.732,"LINESTRING (10.005771 53.5482257, 10.005761 53.5481474)",3,,,,,,
1113721091,Deichtorplatz,secondary,50,True,False,3.506,"LINESTRING (10.005771 53.5482257, 10.005718 53.5482241)",2,,,,,,
"[24409145, 146592769]","['Speersort', 'Domstraße']",secondary,50,True,False,162.877,"LINESTRING (9.9968355 53.5494864, 9.9973667 53.549642, 9.9975428 53.5496936, 9.9976058 53.5497121, 9.9977871 53.5497588, 9.9980652 53.5498135, 9.9982244 53.5498358, 9.9983921 53.5498548, 9.9988824 53.5498906, 9.9989326 53.5498946, 9.9991681 53.5499107)",2,,,18,,,
486851064,Mönckebergstraße,unclassified,25,True,False,8.969,"LINESTRING (10.0056163 53.5517708, 10.0057477 53.5517505)",2,,,,,,
776747678,Deichtorplatz,secondary,50,True,False,8.989,"LINESTRING (10.005718 53.5482241, 10.005761 53.5481474)",2,,,,,,
776747677,Deichtorplatz,secondary,50,True,False,7.649000000000001,"LINESTRING (10.005718 53.5482241, 10.0056672 53.5482198, 10.0056052 53.5482093)",2,,,,,,
"[688085056, 1218277309, 688085055]",Alter Fischmarkt,tertiary,50,True,False,41.263999999999996,"LINESTRING (9.9965412 53.5491764, 9.9965857 53.5490547, 9.9966155 53.5489658, 9.996644 53.5488809, 9.9966507 53.5488611, 9.9966685 53.5488131)","['2', '1']",,,,,,
142944218,Altmannbrücke,secondary,50,True,False,11.614,"LINESTRING (10.0067096 53.5502888, 10.0065385 53.5502648)",3,,,,,,
1020536055,,secondary_link,50,True,False,12.328,"LINESTRING (10.0067096 53.5502888, 10.0065439 53.5502378)",1,,,,,,
645702100,Bugenhagenstraße,unclassified,50,False,True,18.789,"LINESTRING (10.0050385 53.5507157, 10.0050138 53.5507192, 10.0049783 53.550722, 10.0048946 53.550723, 10.0047553 53.5507188)",2,,,,,,
682417823,Lange Mühren,residential,50,False,False,68.048,"LINESTRING (10.0050385 53.5507157, 10.005044 53.5507718, 10.0048423 53.5513145)",,,,,,,
682417824,Lange Mühren,unclassified,50,False,True,18.143,"LINESTRING (10.0050385 53.5507157, 10.0050614 53.5507061, 10.0050802 53.5506889, 10.0051077 53.5506579, 10.0051332 53.5505682)",2,,,,,,
"[19409682, 1245323221]",Lange Mühren,unclassified,50,True,False,42.651,"LINESTRING (10.0051332 53.5505682, 10.0050721 53.5503177, 10.005069 53.5502596, 10.0050721 53.5501873)",2,,,,,,
682417824,Lange Mühren,unclassified,50,False,False,18.143,"LINESTRING (10.0051332 53.5505682, 10.0051077 53.5506579, 10.0050802 53.5506889, 10.0050614 53.5507061, 10.0050385 53.5507157)",2,,,,,,
682417821,Steinstraße,secondary,50,True,False,21.847,"LINESTRING (10.0054028 53.5501887, 10.0052298 53.550188, 10.0050721 53.5501873)",3,,,,,,
"[1245323200, 907506122, 682417826, 682417822]",Lange Mühren,unclassified,50,True,False,48.882999999999996,"LINESTRING (10.0054028 53.5501887, 10.0053149 53.550218, 10.0052713 53.5502364, 10.0052425 53.5502523, 10.0052184 53.5502736, 10.0052052 53.5503115, 10.0051922 53.5503599, 10.0051705 53.5504364, 10.0051332 53.5505682)","['2', '1']",,,,,,
"[32959520, 1010848947, 1041989583]",Steinstraße,secondary,50,True,False,58.714,"LINESTRING (10.005213 53.5500791, 10.005404 53.5500687, 10.0057983 53.5500705, 10.0058732 53.5500729, 10.0061008 53.5500753)",4,,,,,,
