osmid,highway,junction,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,bridge,access
"[27297952, 24635570]",tertiary,,False,False,250.788,"LINESTRING (10.2561977 51.7306001, 10.2561343 51.7305558, 10.2560157 51.7304868, 10.25577 51.730332, 10.2555846 51.7301691, 10.2555591 51.7301461, 10.2555527 51.7301397, 10.2555117 51.7300969, 10.2550289 51.7297398, 10.2549626 51.7296727, 10.2549046 51.729614, 10.2547156 51.7292322, 10.2546873 51.7291832, 10.254552 51.7289898, 10.2544778 51.7288981, 10.254323 51.7287571, 10.2542763 51.7287222)",2,"['Hauptstraße', 'Johannisvorstadt']",50,,,
921235507,residential,,False,False,48.931,"LINESTRING (10.2561977 51.7306001, 10.2561863 51.7306472, 10.2560641 51.7309375, 10.2560372 51.7310284)",,Alte Harzstraße,30,,,
24648164,residential,,False,False,103.52600000000001,"LINESTRING (10.2439304 51.7306656, 10.2439532 51.7307166, 10.244126 51.7307354, 10.2444197 51.7307545, 10.2453587 51.7308307)",,Am Röddenberg,,,,
"[609973432, 24895113, 318280026]",secondary,,False,False,765.0470000000001,"LINESTRING (10.2439304 51.7306656, 10.2456929 51.7305517, 10.2478351 51.7304142, 10.2480387 51.7304056, 10.2506572 51.73023, 10.2510232 51.7301736, 10.2514782 51.730033, 10.2518756 51.7298966, 10.2523322 51.7297261, 10.2531054 51.7292582, 10.2539221 51.7287209, 10.2539752 51.7287043, 10.2540441 51.7286835, 10.2541066 51.7286779)",2,"['Am Röddenberg', 'Am Scheebrink']",50,,,
318280026,secondary,,False,True,21.68,"LINESTRING (10.2439304 51.7306656, 10.24377 51.7306806, 10.2436205 51.7306995)",2,Am Röddenberg,50,,,
24648164,residential,,False,True,103.526,"LINESTRING (10.2453587 51.7308307, 10.2444197 51.7307545, 10.244126 51.7307354, 10.2439532 51.7307166, 10.2439304 51.7306656)",,Am Röddenberg,,,,
24655149,residential,,False,False,88.882,"LINESTRING (10.2456889 51.7311868, 10.2457313 51.7312853, 10.2457407 51.7313368, 10.2457286 51.7313899, 10.2457313 51.7314663, 10.245751 51.7315417, 10.245789 51.7315826, 10.2459723 51.7316851, 10.2460062 51.731718, 10.2460237 51.7317629, 10.2460331 51.7318351, 10.2459942 51.7319128)",,Alte Gärtnerei,,,,
39077865,residential,,False,False,88.283,"LINESTRING (10.2456889 51.7311868, 10.2464087 51.7310547, 10.2469267 51.7309819)",,Freiheiter Straße,30,,,
45135824,residential,,False,True,81.466,"LINESTRING (10.2565933 51.7316657, 10.2564488 51.731494, 10.2562217 51.731294, 10.2561045 51.73118, 10.2560469 51.7310989, 10.2560372 51.7310284)",,Alte Harzstraße,30,,,
265074885,residential,,False,False,45.696,"LINESTRING (10.2567243 51.7272425, 10.2565151 51.7273206, 10.2563595 51.7273405, 10.2562415 51.7273355, 10.256102 51.7273189)",,Hoelemannpromenade,30,,,
25903741,residential,,False,True,60.962,"LINESTRING (10.2514038 51.7245962, 10.2517042 51.7251119)",,Krankenhausgasse,30,,,
37881342,residential,,False,False,77.511,"LINESTRING (10.2514038 51.7245962, 10.2512324 51.7243188, 10.2511562 51.724206, 10.2509303 51.7242073, 10.2507108 51.7241848)",,Im Knick,,,,
"[24621104, 143854611]",residential,,False,True,239.92899999999997,"LINESTRING (10.2514038 51.7245962, 10.2492718 51.7251138, 10.2490646 51.7252068, 10.2490204 51.7252506, 10.2489985 51.7252997, 10.2490233 51.7254049, 10.2491078 51.7257182, 10.2490494 51.7257586)",,Schildwache,,,,
8352227,unclassified,,True,False,28.006,"LINESTRING (10.2517042 51.7251119, 10.2520834 51.725021)",,Obere Neustadt,30,,,
25903741,residential,,False,False,60.962,"LINESTRING (10.2517042 51.7251119, 10.2514038 51.7245962)",,Krankenhausgasse,30,,,
37881342,residential,,False,True,77.511,"LINESTRING (10.2507108 51.7241848, 10.2509303 51.7242073, 10.2511562 51.724206, 10.2512324 51.7243188, 10.2514038 51.7245962)",,Im Knick,,,,
24621729,residential,,False,True,26.267000000000003,"LINESTRING (10.2444929 51.7262298, 10.2447638 51.7262166, 10.2448731 51.7262113)",,Alte Northeimer Straße,,,,
26410976,residential,,False,True,17.752,"LINESTRING (10.2444929 51.7262298, 10.2445879 51.7263353, 10.2446185 51.7263692)",,Alte Northeimer Straße,,,,
188448247,tertiary,,False,True,24.815,"LINESTRING (10.2446185 51.7263692, 10.2448731 51.7262113)",,Seesener Straße,,,,
26410976,residential,,False,False,17.752,"LINESTRING (10.2446185 51.7263692, 10.2445879 51.7263353, 10.2444929 51.7262298)",,Alte Northeimer Straße,,,,
24655149,residential,,False,True,88.882,"LINESTRING (10.2459942 51.7319128, 10.2460331 51.7318351, 10.2460237 51.7317629, 10.2460062 51.731718, 10.2459723 51.7316851, 10.245789 51.7315826, 10.245751 51.7315417, 10.2457313 51.7314663, 10.2457286 51.7313899, 10.2457407 51.7313368, 10.2457313 51.7312853, 10.2456889 51.7311868)",,Alte Gärtnerei,,,,
4802476,secondary,roundabout,True,False,14.181000000000001,"LINESTRING (10.2543663 51.7286197, 10.2543695 51.7286515, 10.2543537 51.7286819, 10.2543211 51.7287066, 10.2542763 51.7287222)",1,Scheerenberger Straße,50,,,
4802476,secondary,roundabout,True,False,4.462,"LINESTRING (10.2543361 51.7285842, 10.2543663 51.7286197)",1,Scheerenberger Straße,50,,,
606494449,secondary,,True,False,30.634000000000004,"LINESTRING (10.2543361 51.7285842, 10.2543975 51.7285587, 10.2545165 51.7285455, 10.2546524 51.7285483, 10.2547634 51.7285644)",1,Scheerenberger Straße,50,,,
606494450,secondary,,True,False,28.194000000000003,"LINESTRING (10.2547634 51.7285644, 10.254651 51.7285861, 10.2545256 51.7285927, 10.2544324 51.728604, 10.2543663 51.7286197)",1,Scheerenberger Straße,50,,,
318280026,secondary,,False,False,21.68,"LINESTRING (10.2436205 51.7306995, 10.24377 51.7306806, 10.2439304 51.7306656)",2,Am Röddenberg,50,,,
40810508,unclassified,,True,False,29.669,"LINESTRING (10.2490514 51.7289591, 10.2488219 51.7287333)",2,Marienmühle,30,,,
28481240,unclassified,,True,False,34.733,"LINESTRING (10.2483121 51.7287116, 10.2485379 51.7286428, 10.2485905 51.728618, 10.2486136 51.7285861, 10.2486076 51.7285056)",,Königsplatz,30,,,
"[898567906, 468395359]","['residential', 'unclassified']",,False,True,341.76800000000003,"LINESTRING (10.2483121 51.7287116, 10.2479812 51.7287556, 10.2473639 51.728847, 10.2469912 51.7289035, 10.2466682 51.7289774, 10.2461781 51.7291017, 10.2455519 51.7292833, 10.2450346 51.7294755, 10.2448366 51.729573, 10.2447705 51.7296125, 10.2445354 51.7297531, 10.2443078 51.729881, 10.244275 51.7298995, 10.2440249 51.7299971, 10.2439208 51.7300316)",,Bahnhofstraße,"['50', '30']",,,
28481239,unclassified,,True,False,36.65,"LINESTRING (10.2488219 51.7287333, 10.2486662 51.7286836, 10.2483121 51.7287116)",,Königsplatz,30,,,
729896325,unclassified,,True,False,29.311,"LINESTRING (10.2488219 51.7287333, 10.2487117 51.7286204, 10.2486076 51.7285056)",2,Königsplatz,30,,,
"[24622693, 24622694]",unclassified,,True,False,18.387999999999998,"LINESTRING (10.2486076 51.7285056, 10.248561 51.7284415, 10.248491 51.7283569)",2,"['Königsplatz', 'Dörgestraße']",30,,,
8352230,residential,,False,True,144.22500000000002,"LINESTRING (10.2575997 51.7260727, 10.2571971 51.7261767, 10.256641 51.726341, 10.2561156 51.7264839, 10.2561002 51.7264881, 10.2560606 51.7264991, 10.2556883 51.7266019)",,Berliner Straße,30,,,
31964189,residential,,False,False,99.983,"LINESTRING (10.2575997 51.7260727, 10.2572108 51.7255311, 10.2571303 51.7253948, 10.2569345 51.7252885)",,Ölmühlengasse,30,,,
31964189,residential,,False,True,99.983,"LINESTRING (10.2569345 51.7252885, 10.2571303 51.7253948, 10.2572108 51.7255311, 10.2575997 51.7260727)",,Ölmühlengasse,30,,,
"[40969848, 39135174, 39135175]",unclassified,,False,False,18.714,"LINESTRING (10.2538947 51.7284994, 10.2538978 51.7285017, 10.254021 51.7285681, 10.2541056 51.7286051)",2,"['Johannistor-Brücke', 'Johannistorstraße', 'Scheerenberger Straße']",50,,yes,
"[1011291824, 39135173]",unclassified,,True,False,15.311,"LINESTRING (10.2538947 51.7284994, 10.2538322 51.7285049, 10.2536865 51.7285446)",1,Eisensteinstraße,50,,,
899159226,primary,,True,False,12.02,"LINESTRING (10.2459028 51.7246335, 10.2458432 51.7247351)",3,Northeimer Straße,,,,
27591716,secondary,,True,False,48.55,"LINESTRING (10.2459028 51.7246335, 10.2460883 51.7247736, 10.2462058 51.7248727, 10.2463058 51.7249898)",1,Northeimer Straße,,,,
25297732,tertiary,,True,False,9.665,"LINESTRING (10.2457815 51.7246772, 10.2459028 51.7246335)",,Schwimmbadstraße,,,,
32432906,primary,,True,False,22.706,"LINESTRING (10.2457815 51.7246772, 10.2455711 51.72452)",1,Northeimer Straße,,,,
184556655,trunk_link,,True,False,38.254000000000005,"LINESTRING (10.2454476 51.7248504, 10.2455463 51.7247086, 10.2455638 51.7246457, 10.2455711 51.72452)",1,,50,B 241,,
252097030,trunk_link,,True,False,30.346,"LINESTRING (10.2454476 51.7248504, 10.2456004 51.7247464, 10.2456821 51.7247086, 10.2457815 51.7246772)",1,Schwimmbadstraße,,,,
"[475263781, 475263782, 146667022]",trunk_link,,False,True,108.954,"LINESTRING (10.2454476 51.7248504, 10.2453526 51.7249045, 10.244928 51.7251558, 10.244641 51.7253403, 10.2444509 51.7254181, 10.2443455 51.7254528, 10.2442412 51.7254586)",2,,50,B 241,,
"[229188120, 25297348]",primary,,True,False,79.965,"LINESTRING (10.2455711 51.72452, 10.245305 51.7243402, 10.2449458 51.724078, 10.2447745 51.7240006)","['3', '1']",Northeimer Straße,50,B 241,,
24621095,residential,,True,False,48.875,"LINESTRING (10.2501121 51.7264729, 10.2507757 51.7263172)",,Langer Krummer Bruch,30,,,
163783468,residential,,True,False,74.77699999999999,"LINESTRING (10.2501121 51.7264729, 10.2502674 51.7267684, 10.2503425 51.7269169, 10.2504028 51.7270471, 10.2504124 51.7271175)",,Am Posthof,30,,,
24621343,living_street,,False,True,17.393,"LINESTRING (10.254726 51.7268787, 10.2549575 51.7268162)",,Brauhausstraße,30,,,
24621343,living_street,,False,False,46.757,"LINESTRING (10.254726 51.7268787, 10.2546087 51.726908, 10.2541051 51.7270486)",,Brauhausstraße,30,,,
163784091,living_street,,False,True,30.62,"LINESTRING (10.254726 51.7268787, 10.2547628 51.7269194, 10.2549571 51.7271139)",,Obere Mühlen Straße,,,,
163784091,living_street,,False,False,30.62,"LINESTRING (10.2549571 51.7271139, 10.2547628 51.7269194, 10.254726 51.7268787)",,Obere Mühlen Straße,,,,
609297612,residential,,False,True,5.537,"LINESTRING (10.2488984 51.7291815, 10.2489721 51.7292014)",2,Eisensteinstraße,,,,
27741465,residential,,True,False,27.494,"LINESTRING (10.2488984 51.7291815, 10.2489433 51.7291526, 10.2489902 51.7291065, 10.2490237 51.7290492, 10.2490514 51.7289591)",1,Königsplatz,,,,
609297611,residential,,False,True,12.8,"LINESTRING (10.2488984 51.7291815, 10.2488366 51.729167, 10.2487236 51.7291424)",2,Eisensteinstraße,30,,,
184556653,primary,,True,False,84.52000000000001,"LINESTRING (10.2436882 51.7238938, 10.2439486 51.7238349, 10.2440993 51.7238183, 10.2442969 51.7238097, 10.2444775 51.7238249, 10.2446089 51.7238465, 10.2448677 51.7239135)",2,Northeimer Straße,,B 241,,
150911174,primary,,True,False,8.826,"LINESTRING (10.2448677 51.7239135, 10.2449652 51.723965)",2,Northeimer Straße,,,,
265077625,primary,,True,False,51.608999999999995,"LINESTRING (10.2448677 51.7239135, 10.2449332 51.7238739, 10.2450146 51.7238329, 10.2451736 51.7237527, 10.2454396 51.7236139)",1,,,B 241,,
146667025,residential,,False,True,7.74,"LINESTRING (10.2454396 51.7236139, 10.2455072 51.7236695)",,Schillerstraße,30,,,
146667023,trunk_link,,True,False,191.303,"LINESTRING (10.2454396 51.7236139, 10.245623 51.7235328, 10.2462012 51.7232539, 10.2463657 51.7231981, 10.2465527 51.7231791, 10.2467169 51.7232017, 10.24688 51.7232671, 10.2470565 51.7233536, 10.2471832 51.7234109, 10.2472932 51.7234411, 10.2474857 51.7234535, 10.2478672 51.7234275)",1,,,B 241,,
146667025,residential,,False,False,7.74,"LINESTRING (10.2455072 51.7236695, 10.2454396 51.7236139)",,Schillerstraße,30,,,
252692222,primary,,True,False,49.739000000000004,"LINESTRING (10.2455072 51.7236695, 10.2452539 51.7238033, 10.2449652 51.723965)",2,,,,,
163783468,residential,,True,False,97.993,"LINESTRING (10.2504124 51.7271175, 10.25039 51.7271875, 10.2500622 51.7273336, 10.2497625 51.7274715, 10.2493304 51.727662)",,Am Posthof,30,,,
238419720,residential,,False,False,29.746000000000002,"LINESTRING (10.2504124 51.7271175, 10.2506009 51.7271199, 10.2508423 51.7271389)",,Am Posthof,,,,
238419720,residential,,False,True,29.746000000000002,"LINESTRING (10.2508423 51.7271389, 10.2506009 51.7271199, 10.2504124 51.7271175)",,Am Posthof,,,,
269849591,primary,,True,False,13.719,"LINESTRING (10.2449652 51.723965, 10.2447745 51.7240006)",1,,,,,
"[192256848, 150911174]",primary,,True,False,98.595,"LINESTRING (10.2449652 51.723965, 10.2451667 51.724082, 10.2454508 51.7242913, 10.2459028 51.7246335)","['2', '3']",Northeimer Straße,,,,
184556652,secondary,,True,False,7.714,"LINESTRING (10.2458432 51.7247351, 10.2457815 51.7246772)",2,Northeimer Straße,,,,
150911173,trunk_link,,True,False,30.201999999999998,"LINESTRING (10.2458432 51.7247351, 10.2456295 51.7248087, 10.2454476 51.7248504)",1,,,,,
229188079,primary,,True,False,11.619,"LINESTRING (10.2447745 51.7240006, 10.2448677 51.7239135)",1,,,,,
"[269851457, 252692221]",primary,,True,False,77.44900000000001,"LINESTRING (10.2447745 51.7240006, 10.244622 51.7239492, 10.244472 51.7239081, 10.2442172 51.7238864, 10.2439741 51.7238964, 10.2436882 51.7238938)",2,Northeimer Straße,50,B 241,,
8352227,unclassified,,True,False,6.462,"LINESTRING (10.2507919 51.725503, 10.2508598 51.7254629)",,Obere Neustadt,30,,,
24622689,residential,,False,False,85.175,"LINESTRING (10.2507919 51.725503, 10.2508391 51.7255466, 10.2508879 51.7256981, 10.2510929 51.7262425)",,Jammertalgasse,30,,,
609297612,residential,,False,False,5.537,"LINESTRING (10.2489721 51.7292014, 10.2488984 51.7291815)",2,Eisensteinstraße,,,,
"[606494446, 606494447, 39135184, 1078454748, 1078454749]",unclassified,,True,False,275.23999999999995,"LINESTRING (10.2536865 51.7285446, 10.2535073 51.7286652, 10.2532432 51.7288029, 10.2527149 51.7291034, 10.2525548 51.7291765, 10.2524479 51.7292143, 10.2519695 51.7293466, 10.2518113 51.7293763, 10.2514838 51.7293903, 10.2510625 51.7293878, 10.2508845 51.7293827, 10.2508102 51.7293805, 10.2506839 51.7293767, 10.2506284 51.729375, 10.2505395 51.7293724, 10.2501564 51.7293495)","['2', '1']",Eisensteinstraße,30,,,
39135172,unclassified,,True,False,13.961000000000002,"LINESTRING (10.2539275 51.7283759, 10.2538991 51.7284535, 10.2538947 51.7284994)",1,Hoelemannpromenade,,,,
"[40810509, 4802477]",unclassified,,True,False,25.053,"LINESTRING (10.2539275 51.7283759, 10.2538138 51.7284521, 10.2536865 51.7285446)",1,"['Eisensteinstraße', 'Hoelemannpromenade']",30,,,
514569002,unclassified,,True,False,34.284,"LINESTRING (10.2472528 51.7255399, 10.2474674 51.7256786, 10.2475814 51.7257709)",1,Northeimer Straße,30,,,
"[514569003, 609456580]",unclassified,,False,False,71.918,"LINESTRING (10.2472528 51.7255399, 10.2471274 51.7254581, 10.2470293 51.725409, 10.2468578 51.7253384, 10.2464306 51.7251441)",2,Northeimer Straße,"['50', '30']",,,
24621713,residential,,False,True,78.799,"LINESTRING (10.2452697 51.7283314, 10.2452548 51.7281918, 10.2456038 51.7281404, 10.2458086 51.7280926, 10.2461436 51.7280543)",,Im Winkel,30,,,
24621714,residential,,False,True,62.95,"LINESTRING (10.2452697 51.7283314, 10.2454669 51.7283367, 10.2455717 51.7283307, 10.2457847 51.728322, 10.2461815 51.7283038)",1,Lindenberggasse,10,,,
