osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,bridge,access,width,junction
198047380,Linsenrain,residential,,False,True,7.724,,"LINESTRING (9.5677525 49.9960702, 9.5676753 49.9961188)",,,,,
198047380,Linsenrain,residential,,False,False,92.719,,"LINESTRING (9.5677525 49.9960702, 9.5677441 49.9959905, 9.5676544 49.9959145, 9.5673618 49.9957371, 9.5673548 49.9957328, 9.5672538 49.9956383, 9.5670328 49.995552, 9.5668602 49.9955312)",,,,,
198047381,Dr.-Gustav-Woehrnitz-Weg,residential,,False,False,41.601,,"LINESTRING (9.5677525 49.9960702, 9.5678322 49.9960316, 9.5682275 49.9959263, 9.5682685 49.9959034)",,,,,
198047380,Linsenrain,residential,,False,True,92.71900000000001,,"LINESTRING (9.5668602 49.9955312, 9.5670328 49.995552, 9.5672538 49.9956383, 9.5673548 49.9957328, 9.5673618 49.9957371, 9.5676544 49.9959145, 9.5677441 49.9959905, 9.5677525 49.9960702)",,,,,
198047381,Dr.-Gustav-Woehrnitz-Weg,residential,,False,True,41.601,,"LINESTRING (9.5682685 49.9959034, 9.5682275 49.9959263, 9.5678322 49.9960316, 9.5677525 49.9960702)",,,,,
28439527,Kaibachweg,residential,,False,False,103.19,,"LINESTRING (9.5757637 49.992401, 9.5752495 49.9924151, 9.5750354 49.992421, 9.5747476 49.9924718, 9.5743518 49.9925543)",,,,,
38109871,Bürgermeister-Keßler-Platz,residential,30,False,False,1.311,,"LINESTRING (9.5743518 49.9925543, 9.5743588 49.9925652)",,,yes,,
28439527,Kaibachweg,residential,,False,True,103.19,,"LINESTRING (9.5743518 49.9925543, 9.5747476 49.9924718, 9.5750354 49.992421, 9.5752495 49.9924151, 9.5757637 49.992401)",,,,,
38109871,Bürgermeister-Keßler-Platz,residential,30,False,True,55.85300000000001,,"LINESTRING (9.5743518 49.9925543, 9.5743388 49.9925338, 9.5739857 49.9922844, 9.5739206 49.9922625, 9.5738416 49.9922541, 9.5738044 49.9922529, 9.5737729 49.9922535)",,,yes,,
15789599,Untere Brückenstraße,tertiary,50,False,True,30.66,,"LINESTRING (9.5764945 49.9929802, 9.5760656 49.9929803)",,,,,
60823503,Untere Brückenstraße,tertiary,50,False,False,58.068,,"LINESTRING (9.5764945 49.9929802, 9.5773059 49.9929555)",,,,,
28439529,Untere Brückenstraße,residential,50,True,False,141.064,,"LINESTRING (9.5764945 49.9929802, 9.5767544 49.9929147, 9.5770052 49.992868, 9.5771603 49.9928524, 9.57843 49.9927705)",,,,,
38492745,Untere Brückenstraße,residential,50,False,True,77.49,,"LINESTRING (9.57843 49.9927705, 9.5785404 49.9927659, 9.5793356 49.9927142, 9.5795087 49.9927022)",,,,,
38492745,Untere Brückenstraße,residential,50,False,False,77.49000000000001,,"LINESTRING (9.5795087 49.9927022, 9.5793356 49.9927142, 9.5785404 49.9927659, 9.57843 49.9927705)",,,,,
54518406,Osttangente,secondary,50,True,False,56.843,1,"LINESTRING (9.5795087 49.9927022, 9.5795038 49.9922672, 9.579556 49.9921988)",St 2315,,,,
28439795,Kaminkehrergasse,residential,,False,False,34.569,,"LINESTRING (9.5720117 49.9929832, 9.5721566 49.9932798)",,,,,
720912771,Am Kaibach,living_street,,False,True,39.888,,"LINESTRING (9.5720117 49.9929832, 9.5714538 49.9929898)",,,,,
720912772,Am Kaibach,living_street,,False,True,21.292,,"LINESTRING (9.5720117 49.9929832, 9.5723071 49.9929587)",,,,,
28439795,Kaminkehrergasse,residential,,False,True,48.467,,"LINESTRING (9.5722103 49.9937143, 9.5721566 49.9932798)",,,,,
28439795,Kaminkehrergasse,residential,,False,False,48.467,,"LINESTRING (9.5721566 49.9932798, 9.5722103 49.9937143)",,,,,
28439795,Kaminkehrergasse,residential,,False,True,34.569,,"LINESTRING (9.5721566 49.9932798, 9.5720117 49.9929832)",,,,,
28439796,Kaibachplatz,residential,,False,False,44.115,,"LINESTRING (9.5721566 49.9932798, 9.5723443 49.9932194, 9.5723071 49.9929587)",,,,,
720912772,Am Kaibach,living_street,,False,False,21.292,,"LINESTRING (9.5723071 49.9929587, 9.5720117 49.9929832)",,,,,
28439796,Kaibachplatz,residential,,False,True,44.115,,"LINESTRING (9.5723071 49.9929587, 9.5723443 49.9932194, 9.5721566 49.9932798)",,,,,
"[720912772, 18110998]",Am Kaibach,"['living_street', 'residential']",30,False,True,43.31100000000001,,"LINESTRING (9.5723071 49.9929587, 9.572792 49.9928792, 9.5728942 49.9928625)",,,,,
28955453,Mainkai,living_street,,False,True,73.89099999999999,,"LINESTRING (9.5793355 49.9930696, 9.5793154 49.9931161, 9.5792599 49.993244, 9.579156 49.9934037, 9.5790646 49.9935218, 9.5789377 49.9936805)",,,,,
28955462,Muschelgasse,living_street,,False,False,114.285,,"LINESTRING (9.5766058 49.9936664, 9.5766415 49.9937692, 9.5768197 49.9937919, 9.5769821 49.9937985, 9.5774609 49.9937838, 9.5775212 49.9937907, 9.5777537 49.9938369, 9.5780466 49.9938951)",,,,,
72287777,Fischergasse,living_street,,False,False,111.917,,"LINESTRING (9.5766058 49.9936664, 9.5768427 49.9936743, 9.576958 49.9936726, 9.5770236 49.9936674, 9.5771417 49.9936433, 9.5773898 49.9935786, 9.5774563 49.9935642, 9.5775441 49.993564, 9.5776353 49.9935778, 9.5779649 49.9936794, 9.5781004 49.9936967)",,,,,
72287777,Fischergasse,living_street,,False,True,34.25,,"LINESTRING (9.5766058 49.9936664, 9.576401 49.9936309, 9.5761603 49.9935566)",,,,,
28955462,Muschelgasse,living_street,,False,True,114.28500000000001,,"LINESTRING (9.5780466 49.9938951, 9.5777537 49.9938369, 9.5775212 49.9937907, 9.5774609 49.9937838, 9.5769821 49.9937985, 9.5768197 49.9937919, 9.5766415 49.9937692, 9.5766058 49.9936664)",,,,,
"[59742330, 28955463]","['Seeweg', 'Steinmühlgasse']",living_street,,False,False,52.65,,"LINESTRING (9.5780466 49.9938951, 9.5780086 49.9941543, 9.578012 49.9942027, 9.5780238 49.9942351, 9.5780757 49.9942911, 9.5781494 49.9943374)",,,,,
28955463,Steinmühlgasse,living_street,,False,True,22.419,,"LINESTRING (9.5780466 49.9938951, 9.5780936 49.9937457, 9.5781004 49.9936967)",,,,,
4054668,Fischergasse,living_street,,False,False,54.638000000000005,,"LINESTRING (9.5781004 49.9936967, 9.5785791 49.993619, 9.5786515 49.9936113, 9.5788458 49.9936331)",,,,,
28955463,Steinmühlgasse,living_street,,False,False,22.419,,"LINESTRING (9.5781004 49.9936967, 9.5780936 49.9937457, 9.5780466 49.9938951)",,,,,
72287777,Fischergasse,living_street,,False,True,111.917,,"LINESTRING (9.5781004 49.9936967, 9.5779649 49.9936794, 9.5776353 49.9935778, 9.5775441 49.993564, 9.5774563 49.9935642, 9.5773898 49.9935786, 9.5771417 49.9936433, 9.5770236 49.9936674, 9.576958 49.9936726, 9.5768427 49.9936743, 9.5766058 49.9936664)",,,,,
72333663,Kapuzinergasse,living_street,,False,True,11.853,,"LINESTRING (9.5766815 49.994662, 9.5768321 49.9946174)",,,,,
28955778,Kapuzinergasse,living_street,,False,False,51.434000000000005,,"LINESTRING (9.5766815 49.994662, 9.5764813 49.994626, 9.5761902 49.9945943, 9.5759839 49.9945523)",,,,,
71945150,Kleine Kirchgasse,living_street,,False,False,42.892,,"LINESTRING (9.5766815 49.994662, 9.5764884 49.9949781, 9.5764191 49.9949901)",,,,,
"[420198720, 4054690, 420198716]",Lohrtorstraße,living_street,,False,False,94.543,,"LINESTRING (9.5759839 49.9945523, 9.576256 49.9950341, 9.5762874 49.9950893, 9.5763704 49.9952346, 9.5763955 49.9952804, 9.5764291 49.9953528)",,,,,
4054690,Lohrtorstraße,living_street,,False,True,16.551000000000002,,"LINESTRING (9.5759839 49.9945523, 9.5758961 49.9944653, 9.5758605 49.9944264)",,,,,
28955778,Kapuzinergasse,living_street,,False,True,51.434,,"LINESTRING (9.5759839 49.9945523, 9.5761902 49.9945943, 9.5764813 49.994626, 9.5766815 49.994662)",,,,,
71945157,Ottenhofstraße,living_street,,False,False,38.632999999999996,,"LINESTRING (9.5758829 49.9950958, 9.5757233 49.9950493, 9.5755957 49.9949943, 9.5755248 49.9950027, 9.5754106 49.9950542)",,,,,
28958333,Apothekergasse,living_street,,False,False,11.756,,"LINESTRING (9.5754106 49.9950542, 9.5753742 49.9949511)",,,,,
71945157,Ottenhofstraße,living_street,,False,False,67.266,,"LINESTRING (9.5754106 49.9950542, 9.5750876 49.9951691, 9.5750098 49.9952191, 9.5748407 49.9953171, 9.5746557 49.9954094)",,,,,
71945157,Ottenhofstraße,living_street,,False,True,38.632999999999996,,"LINESTRING (9.5754106 49.9950542, 9.5755248 49.9950027, 9.5755957 49.9949943, 9.5757233 49.9950493, 9.5758829 49.9950958)",,,,,
28958334,Brunnengasse,living_street,,False,False,22.101,,"LINESTRING (9.5746557 49.9954094, 9.5746082 49.995213)",,,,,
71945157,Ottenhofstraße,living_street,,False,False,53.09599999999999,,"LINESTRING (9.5746557 49.9954094, 9.5746482 49.9954806, 9.5746402 49.9955185, 9.5745865 49.9955668, 9.5745409 49.9956013, 9.5744953 49.9956237, 9.5743988 49.995653, 9.5742834 49.9956582, 9.5741537 49.99566)",,,,,
71945157,Ottenhofstraße,living_street,,False,True,67.26599999999999,,"LINESTRING (9.5746557 49.9954094, 9.5748407 49.9953171, 9.5750098 49.9952191, 9.5750876 49.9951691, 9.5754106 49.9950542)",,,,,
28958339,Rathausgasse,living_street,,False,False,32.414,,"LINESTRING (9.5741537 49.99566, 9.5741482 49.9955156, 9.5741414 49.9953686)",,,,4,
"[402963766, 402963770, 71945157, 28958342]","['Schloßplatz', 'Ottenhofstraße']",living_street,,False,False,81.191,,"LINESTRING (9.5741537 49.99566, 9.5737665 49.9956723, 9.5736621 49.9956769, 9.573589 49.9956792, 9.5734562 49.9956738, 9.5732766 49.9956533, 9.5732624 49.9956515, 9.5731439 49.9956369, 9.5730249 49.9956285)",,,,,
71945157,Ottenhofstraße,living_street,,False,True,53.096000000000004,,"LINESTRING (9.5741537 49.99566, 9.5742834 49.9956582, 9.5743988 49.995653, 9.5744953 49.9956237, 9.5745409 49.9956013, 9.5745865 49.9955668, 9.5746402 49.9955185, 9.5746482 49.9954806, 9.5746557 49.9954094)",,,,,
402963766,Schloßplatz,living_street,,False,False,11.711,,"LINESTRING (9.5730249 49.9956285, 9.5728729 49.9956678)",,,,,
28958348,Mittlere Schloßgasse,living_street,,False,False,35.681,,"LINESTRING (9.5730249 49.9956285, 9.57291 49.9953607, 9.5728894 49.9953197)",,,,,
"[402963770, 28958342, 71945157, 402963766]","['Schloßplatz', 'Ottenhofstraße']",living_street,,False,True,81.191,,"LINESTRING (9.5730249 49.9956285, 9.5731439 49.9956369, 9.5732624 49.9956515, 9.5732766 49.9956533, 9.5734562 49.9956738, 9.573589 49.9956792, 9.5736621 49.9956769, 9.5737665 49.9956723, 9.5741537 49.99566)",,,,,
8352259,Grafen-von-Rieneck-Straße,residential,30,False,True,110.069,,"LINESTRING (9.5721852 49.9958743, 9.5720401 49.9956554, 9.5719604 49.9955302, 9.571957 49.9955237, 9.5719521 49.995517, 9.5718645 49.9953813, 9.571754 49.9952084, 9.5717079 49.9951252, 9.5716486 49.9950048, 9.5716406 49.9949903, 9.5716218 49.9949537)",,,,,
"[8352264, 672383689]","['Haaggasse', 'Grafen-von-Rieneck-Straße']",residential,30,True,False,231.29900000000004,,"LINESTRING (9.5721852 49.9958743, 9.5722563 49.9959152, 9.5723244 49.9959544, 9.5723889 49.995996, 9.5726843 49.996207, 9.5727144 49.9962285, 9.5729319 49.9963839, 9.5730347 49.9964255, 9.5731533 49.9964417, 9.5733313 49.9964226, 9.5733744 49.9964178, 9.5734343 49.9964111, 9.5735005 49.9964041, 9.5737722 49.9963583, 9.5740306 49.9963147, 9.574438 49.996173, 9.5749128 49.9960079)",,,,,
"[402963766, 72466705, 71945158]",Schloßplatz,"['residential', 'living_street']",,False,True,54.275000000000006,,"LINESTRING (9.5721852 49.9958743, 9.572319 49.9958353, 9.572489 49.9957897, 9.5725094 49.9957833, 9.5728729 49.9956678)",,,,,
28958346,Untere Schloßgasse,living_street,,False,True,77.321,,"LINESTRING (9.5728894 49.9953197, 9.5729138 49.9953158, 9.573058 49.9952927, 9.5731583 49.9952767, 9.5732104 49.9952683, 9.5732388 49.9952638, 9.5732581 49.9952607, 9.573258 49.9951525, 9.5731777 49.9948135)",,,,,
28958348,Mittlere Schloßgasse,living_street,,False,False,51.253,,"LINESTRING (9.5728894 49.9953197, 9.572819 49.9951501, 9.5727613 49.9950328, 9.5727175 49.9948729)",,,,,
28958348,Mittlere Schloßgasse,living_street,,False,True,35.681,,"LINESTRING (9.5728894 49.9953197, 9.57291 49.9953607, 9.5730249 49.9956285)",,,,,
71945174,Obere Schloßgasse,living_street,,False,True,15.157,,"LINESTRING (9.5728729 49.9956678, 9.5727603 49.9955523)",,,,,
402963766,Schloßplatz,living_street,,False,True,11.711,,"LINESTRING (9.5728729 49.9956678, 9.5730249 49.9956285)",,,,,
"[72466705, 71945158, 402963766]",Schloßplatz,"['living_street', 'residential']",,False,False,54.275,,"LINESTRING (9.5728729 49.9956678, 9.5725094 49.9957833, 9.572489 49.9957897, 9.572319 49.9958353, 9.5721852 49.9958743)",,,,,
"[28439185, 35304422]",Heegweg,residential,,False,True,101.369,,"LINESTRING (9.5663718 49.9962246, 9.5664478 49.9962052, 9.5666777 49.9961139, 9.5669581 49.9960392, 9.5671878 49.9960157, 9.5672059 49.9960139, 9.5674463 49.9960369, 9.5676212 49.9960795, 9.5676753 49.9961188)",,,,,
37563016,Ignatius-Taschner-Straße,residential,,False,False,25.061,,"LINESTRING (9.5690096 49.9938286, 9.5690683 49.9936064)",,,,,
37563015,Ignatius-Taschner-Straße,residential,,False,False,65.262,,"LINESTRING (9.5690096 49.9938286, 9.5691405 49.99383, 9.5693155 49.993832, 9.5694171 49.9938331, 9.5696365 49.9938345, 9.5697207 49.9938154, 9.5697709 49.9937915, 9.5698001 49.9937775, 9.5698741 49.9937364)",,,,,
37563016,Ignatius-Taschner-Straße,residential,,False,True,74.98700000000001,,"LINESTRING (9.5690096 49.9938286, 9.5689826 49.9938673, 9.5689646 49.9938931, 9.5689412 49.9939734, 9.5688232 49.9943792, 9.568792 49.9944865)",,,,,
37563016,Ignatius-Taschner-Straße,residential,,False,False,74.987,,"LINESTRING (9.568792 49.9944865, 9.5688232 49.9943792, 9.5689412 49.9939734, 9.5689646 49.9938931, 9.5689826 49.9938673, 9.5690096 49.9938286)",,,,,
37563016,Ignatius-Taschner-Straße,residential,,False,True,25.061,,"LINESTRING (9.5690683 49.9936064, 9.5690096 49.9938286)",,,,,
231076842,,secondary,50,True,False,23.841,,"LINESTRING (9.5790486 49.9972606, 9.5790376 49.9972834, 9.5790195 49.9973041, 9.578995 49.997322, 9.5789652 49.9973362, 9.5789315 49.9973461, 9.5788953 49.9973512, 9.5788583 49.9973514, 9.578822 49.9973466, 9.578788 49.997337)",St 2315,,,,roundabout
221478219,,secondary,50,True,False,28.691000000000006,,"LINESTRING (9.578789 49.9971396, 9.578826 49.9971296, 9.5788656 49.9971252, 9.5789057 49.9971267, 9.5789442 49.997134, 9.5789791 49.9971466, 9.5790087 49.9971641, 9.5790315 49.9971854, 9.5790461 49.9972094, 9.5790519 49.9972349, 9.5790486 49.9972606)",St 2315,,,,roundabout
"[221478980, 27043119, 364565235, 29500949, 29500951]",Jahnstraße,secondary,50,False,"[False, True]",208.057,2,"LINESTRING (9.578789 49.9971396, 9.5787703 49.9971179, 9.5787139 49.9970686, 9.5786546 49.9970332, 9.5782414 49.9968543, 9.5780543 49.9967705, 9.5778814 49.9966809, 9.5777979 49.9966337, 9.5776263 49.9965276, 9.5775883 49.9965007, 9.5774878 49.9964357, 9.5773938 49.9963668, 9.5773067 49.9962941, 9.5772477 49.9962412, 9.577205 49.9961816, 9.5771746 49.9961189, 9.5771571 49.9960543, 9.5771528 49.9959887, 9.5771616 49.9959233, 9.5771836 49.9958592, 9.5772183 49.9957975, 9.5772557 49.9957392)",St 2315,yes,,,
"[212472586, 221478220]",,secondary,50,True,False,26.567999999999998,,"LINESTRING (9.578788 49.997337, 9.578752 49.9973196, 9.5787241 49.9972968, 9.578706 49.9972702, 9.578699 49.9972416, 9.5787036 49.9972127, 9.5787155 49.9971905, 9.5787343 49.9971704, 9.5787592 49.9971531, 9.578789 49.9971396)",St 2315,,,,roundabout
371955129,Bahnhofstraße,secondary,50,False,True,215.20000000000002,2,"LINESTRING (9.578788 49.997337, 9.5787358 49.997387, 9.5786546 49.9974502, 9.5784274 49.9975949, 9.5783634 49.9976357, 9.5775011 49.9982059, 9.577411 49.9982692, 9.5771391 49.9984666, 9.5770207 49.9985733, 9.5769341 49.9986897, 9.5768789 49.9988094)",St 2315,,,,
51098106,Häfnergasse,residential,,False,False,39.13,,"LINESTRING (9.5758927 49.9931262, 9.5756125 49.9934285)",,,,,
"[214811720, 18108669]",Kaplan-Höfling-Straße,residential,10,True,False,164.703,,"LINESTRING (9.5758927 49.9931262, 9.5755868 49.993072, 9.5754627 49.9930458, 9.575151 49.9929347, 9.5747677 49.9927753, 9.5745597 49.9927096, 9.5744991 49.9926995, 9.5744252 49.9926966, 9.5737517 49.9927235)",,,,,
51098106,Häfnergasse,residential,,False,True,39.13,,"LINESTRING (9.5756125 49.9934285, 9.5758927 49.9931262)",,,,,
15790796,Ignatius-Taschner-Straße,residential,30,False,False,27.398,2,"LINESTRING (9.5701683 49.9938896, 9.5700798 49.9938589, 9.5700071 49.9938262, 9.5699652 49.9938008, 9.5699095 49.9937692, 9.5698741 49.9937364)",,,,,
15790796,Ignatius-Taschner-Straße,residential,30,False,True,76.316,2,"LINESTRING (9.5701683 49.9938896, 9.5702139 49.9938968, 9.5702637 49.9939011, 9.5703239 49.9939029, 9.5704195 49.9939005, 9.5706162 49.9938865, 9.5710507 49.9938882, 9.5712313 49.9939029)",,,,,
462945591,Ignatius-Taschner-Straße,residential,,False,False,58.637,,"LINESTRING (9.5701683 49.9938896, 9.5701683 49.993927, 9.5701772 49.9939943, 9.5702988 49.9944094)",,,,,
462945591,Ignatius-Taschner-Straße,residential,,False,True,58.637,,"LINESTRING (9.5702988 49.9944094, 9.5701772 49.9939943, 9.5701683 49.993927, 9.5701683 49.9938896)",,,,,
54518407,Franz-Wilhelm-Schäfer-Weg,residential,,False,False,76.222,,"LINESTRING (9.5784811 49.9911933, 9.5784934 49.9912366, 9.5785057 49.9912797, 9.5784647 49.9916474, 9.5784659 49.9918764)",,,,,
"[813434720, 15790337]",Fahrgasse,tertiary,"['50', '30']",False,True,82.418,,"LINESTRING (9.5784811 49.9911933, 9.5781499 49.9913282, 9.5777827 49.9914409, 9.5774796 49.9915584)",,,,,
54518407,Franz-Wilhelm-Schäfer-Weg,residential,,False,True,76.22200000000001,,"LINESTRING (9.5784659 49.9918764, 9.5784647 49.9916474, 9.5785057 49.9912797, 9.5784934 49.9912366, 9.5784811 49.9911933)",,,,,
"[54518408, 442948555]",Osttangente,secondary,50,False,True,96.92,2,"LINESTRING (9.579556 49.9921988, 9.5795582 49.9920669, 9.5795673 49.9919673, 9.5796069 49.9916866, 9.579644 49.9913293)",St 2315,yes,,,
1222266352,Osttangente,secondary,50,True,False,133.527,1,"LINESTRING (9.579556 49.9921988, 9.5796009 49.9922702, 9.5796311 49.9926941, 9.5796477 49.9932074, 9.5795876 49.9933894)",St 2315,,,,
"[59742330, 28955463]","['Steinmühlgasse', 'Seeweg']",living_street,,False,True,52.650000000000006,,"LINESTRING (9.5781494 49.9943374, 9.5780757 49.9942911, 9.5780238 49.9942351, 9.578012 49.9942027, 9.5780086 49.9941543, 9.5780466 49.9938951)",,,,,
28954720,Gerbergasse,living_street,,False,False,17.539,,"LINESTRING (9.5730702 49.9940699, 9.5731075 49.9942258)",,,,,
18774357,Am Steinernen Weg,residential,30,False,False,85.04899999999999,,"LINESTRING (9.5735046 49.9920795, 9.5734594 49.99206, 9.5731822 49.9919519, 9.5731084 49.991888, 9.5730533 49.9918018, 9.5731182 49.9915505, 9.5731121 49.9915059, 9.5730654 49.991467)",,,,,
18774357,Am Steinernen Weg,residential,30,False,True,27.67,,"LINESTRING (9.5735046 49.9920795, 9.5736198 49.9921293, 9.5737018 49.9921812, 9.5737238 49.9922006, 9.5737729 49.9922535)",,,,,
65002157,Tiefer Weg,residential,30,False,False,71.969,,"LINESTRING (9.5735046 49.9920795, 9.5733967 49.9920847, 9.5726765 49.991915, 9.5726317 49.9918831, 9.5726159 49.9918428)",,,,,
65002157,Tiefer Weg,residential,30,False,True,71.96900000000001,,"LINESTRING (9.5726159 49.9918428, 9.5726317 49.9918831, 9.5726765 49.991915, 9.5733967 49.9920847, 9.5735046 49.9920795)",,,,,
401637093,,secondary,50,True,False,33.681,2,"LINESTRING (9.5776352 49.9956177, 9.5776083 49.9956571, 9.577568 49.9956914, 9.5775165 49.9957188, 9.5774565 49.9957378, 9.5773914 49.9957475, 9.5773245 49.9957472, 9.5772557 49.9957392)",St 2315,,,,roundabout
"[442948545, 442948563, 27043121]",Osttangente,secondary,50,False,True,261.582,,"LINESTRING (9.5776352 49.9956177, 9.5777253 49.9956372, 9.5778029 49.9956453, 9.5778865 49.9956457, 9.5779599 49.995638, 9.5780666 49.9956148, 9.5781713 49.9955807, 9.5783516 49.9955042, 9.5785303 49.9954136, 9.5786541 49.9953339, 9.5788124 49.9952233, 9.5789995 49.9950423, 9.5791847 49.9948296, 9.5793738 49.99451, 9.5794377 49.994369, 9.5794742 49.9942645, 9.5795344 49.9940434, 9.579557 49.9938822)",St 2315,,,,
221478218,,secondary,50,True,False,31.147,2,"LINESTRING (9.5771044 49.9954774, 9.5771391 49.9954441, 9.577184 49.9954165, 9.5772372 49.9953956, 9.577296 49.9953826, 9.5773579 49.9953781, 9.5774198 49.9953821, 9.5774789 49.9953946)",St 2315,,,,roundabout
"[231076840, 15718417]",Haaggasse,residential,,False,True,50.994,,"LINESTRING (9.5771044 49.9954774, 9.5767775 49.9953832, 9.5766648 49.9953607, 9.5765601 49.9953501, 9.5764922 49.9953502, 9.5764291 49.9953528)",,,,,
212472589,,secondary,50,True,False,29.645,2,"LINESTRING (9.5774789 49.9953946, 9.5775379 49.9954177, 9.5775867 49.9954492, 9.5776225 49.9954872, 9.5776431 49.9955296, 9.5776475 49.995574, 9.5776352 49.9956177)",St 2315,,,,roundabout
221478217,,secondary,50,True,False,34.772999999999996,2,"LINESTRING (9.5772557 49.9957392, 9.5771975 49.9957165, 9.5771451 49.9956869, 9.5771052 49.9956502, 9.5770927 49.9956283, 9.5770802 49.9956083, 9.5770715 49.9955638, 9.5770798 49.9955193, 9.5771044 49.9954774)",St 2315,,,,roundabout
"[221478980, 27043119, 364565235, 29500949, 29500951]",Jahnstraße,secondary,50,False,"[False, True]",208.05700000000002,2,"LINESTRING (9.5772557 49.9957392, 9.5772183 49.9957975, 9.5771836 49.9958592, 9.5771616 49.9959233, 9.5771528 49.9959887, 9.5771571 49.9960543, 9.5771746 49.9961189, 9.577205 49.9961816, 9.5772477 49.9962412, 9.5773067 49.9962941, 9.5773938 49.9963668, 9.5774878 49.9964357, 9.5775883 49.9965007, 9.5776263 49.9965276, 9.5777979 49.9966337, 9.5778814 49.9966809, 9.5780543 49.9967705, 9.5782414 49.9968543, 9.5786546 49.9970332, 9.5787139 49.9970686, 9.5787703 49.9971179, 9.578789 49.9971396)",St 2315,yes,,,
28958339,Rathausgasse,living_street,,False,True,32.414,,"LINESTRING (9.5741414 49.9953686, 9.5741482 49.9955156, 9.5741537 49.99566)",,,,4,
28958334,Brunnengasse,living_street,,False,True,22.101,,"LINESTRING (9.5746082 49.995213, 9.5746557 49.9954094)",,,,,
71945174,Obere Schloßgasse,living_street,,False,False,15.157,,"LINESTRING (9.5727603 49.9955523, 9.5728729 49.9956678)",,,,,
28958333,Apothekergasse,living_street,,False,True,11.756,,"LINESTRING (9.5753742 49.9949511, 9.5754106 49.9950542)",,,,,
15789161,Haaggasse,residential,,False,False,131.495,,"LINESTRING (9.5749128 49.9960079, 9.5750575 49.9959538, 9.5751498 49.9959135, 9.5753384 49.9958248, 9.5753598 49.9958162, 9.5754448 49.9957712, 9.575521 49.9957322, 9.5757234 49.9956267, 9.5757706 49.9956021, 9.5759413 49.995513, 9.5760774 49.9954523, 9.5762317 49.9953952, 9.5763473 49.9953637, 9.5763936 49.9953558, 9.5764291 49.9953528)",,,,,
71945150,Kleine Kirchgasse,living_street,,False,True,42.892,,"LINESTRING (9.5764191 49.9949901, 9.5764884 49.9949781, 9.5766815 49.994662)",,,,,
15791459,Sterngasse,living_street,,False,True,4.553,,"LINESTRING (9.573531 49.9942103, 9.573524 49.9941696)",,,,,
72287782,Konditorgasse,living_street,,False,False,11.302,,"LINESTRING (9.5731847 49.994433, 9.5731445 49.9943347)",,,,,
27958309,Untere Schlachthausgasse,living_street,,False,True,5.013,,"LINESTRING (9.5743648 49.9941307, 9.5743605 49.9940857)",,,,,
27958295,Obere Schlachthausgasse,living_street,,False,True,11.599,,"LINESTRING (9.5740618 49.994214, 9.5740457 49.9941102)",,,,,
70922032,Färbergasse,living_street,,False,True,17.999,,"LINESTRING (9.5746117 49.9940968, 9.5743605 49.9940857)",,,,,
"[72287808, 27957606]","['Stadtmühlgasse', 'Färbergasse']",living_street,,True,False,106.355,,"LINESTRING (9.5746117 49.9940968, 9.5748527 49.9940968, 9.5749016 49.9940865, 9.5751404 49.9940724, 9.5752112 49.9940694, 9.5752997 49.9940604, 9.5753851 49.9940335, 9.575506 49.9939178, 9.5755545 49.9939077, 9.5759797 49.9939572)",,,,,
72333663,Kapuzinergasse,living_street,,False,False,11.853,,"LINESTRING (9.5768321 49.9946174, 9.5766815 49.994662)",,,,,
28955774,Große Kirchgasse,living_street,,False,False,42.432,,"LINESTRING (9.5763889 49.9942531, 9.5763327 49.9942711, 9.5760878 49.9943442, 9.5758605 49.9944264)",,,,,
38109871,Bürgermeister-Keßler-Platz,residential,30,False,True,1.311,,"LINESTRING (9.5743588 49.9925652, 9.5743518 49.9925543)",,,yes,,
"[136915580, 28110285]",Dr.-Karl-Brand-Straße,"['living_street', 'residential']",,False,True,226.03199999999998,,"LINESTRING (9.5701939 49.9925586, 9.570208 49.9925005, 9.5702174 49.9924296, 9.5702332 49.992302, 9.5701985 49.9922453, 9.5701261 49.9921906, 9.5699528 49.9920772, 9.5698174 49.9919922, 9.569515 49.9918767, 9.5691417 49.9918092, 9.5687394 49.9917644, 9.5684174 49.9917115, 9.567781 49.9916882)",,,,,
28439185,Heegweg,residential,,False,True,6.592,,"LINESTRING (9.5676753 49.9961188, 9.5677364 49.9961632)",,,,,
198047380,Linsenrain,residential,,False,False,7.724,,"LINESTRING (9.5676753 49.9961188, 9.5677525 49.9960702)",,,,,
"[28439185, 35304422]",Heegweg,residential,,False,False,101.369,,"LINESTRING (9.5676753 49.9961188, 9.5676212 49.9960795, 9.5674463 49.9960369, 9.5672059 49.9960139, 9.5671878 49.9960157, 9.5669581 49.9960392, 9.5666777 49.9961139, 9.5664478 49.9962052, 9.5663718 49.9962246)",,,,,
60823504,Osttangente,secondary,50,True,False,76.80799999999999,1,"LINESTRING (9.5795876 49.9933894, 9.5795353 49.9932179, 9.5795087 49.9927022)",St 2315,,,,
442948552,Osttangente,secondary,50,False,False,54.844,,"LINESTRING (9.5795876 49.9933894, 9.5795848 49.9934924, 9.579557 49.9938822)",St 2315,,,,
