osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,width,junction
107209507,False,Klosterhof,residential,,False,49.827,"LINESTRING (6.4264919 50.2076032, 6.4258063 50.2076941)",,,,
"[25981638, 553735839]",False,"['Bahnhofstraße', 'Hahnplatz']",primary,50,False,78.99,"LINESTRING (6.4243933 50.2070212, 6.4244359 50.2069466, 6.4244769 50.2068747, 6.4244892 50.2067796, 6.4244888 50.2067049, 6.4244883 50.2066023, 6.4244481 50.2063218)",B 410,2,,
398573508,True,Hahnplatz,primary,50,False,17.647,"LINESTRING (6.4243933 50.2070212, 6.4244323 50.2070408, 6.4244561 50.2070687, 6.4244609 50.2071003, 6.424446 50.2071305, 6.4244137 50.2071546)",B 265,1,,roundabout
"[363566160, 45082391]",False,"['Hahnstraße', 'Hahnplatz']",primary,50,True,107.84200000000001,"LINESTRING (6.4242166 50.2071083, 6.4240839 50.2071228, 6.4239316 50.2071394, 6.4238238 50.2071697, 6.4231747 50.2073519, 6.4228086 50.2074546)",B 265,2,,
398573508,True,Hahnplatz,primary,50,False,7.344,"LINESTRING (6.4242166 50.2071083, 6.4242148 50.2070831, 6.4242156 50.2070746, 6.4242254 50.2070587, 6.4242387 50.2070461)",B 265,1,,roundabout
160730158,False,Hahnstraße,primary,30,False,30.344,"LINESTRING (6.4244137 50.2071546, 6.4244899 50.2072021, 6.4247571 50.2073148)",B 265,2,,
398573508,True,Hahnplatz,primary,50,False,17.696999999999996,"LINESTRING (6.4244137 50.2071546, 6.4243762 50.2071673, 6.4243342 50.2071712, 6.4242926 50.2071658, 6.4242433 50.2071432, 6.4242166 50.2071083)",B 265,1,,roundabout
144095623,False,Roter Sandberg,living_street,,False,29.052,"LINESTRING (6.419481 50.2108104, 6.4190733 50.2108241)",,,,
144095624,False,Roter Sandberg,living_street,,False,13.224,"LINESTRING (6.4189153 50.2108867, 6.4190733 50.2108241)",,,,
144095623,False,Roter Sandberg,living_street,,True,37.567,"LINESTRING (6.4190181 50.2104881, 6.4190733 50.2108241)",,,,
31358929,False,Roter Sandberg,residential,30,False,88.098,"LINESTRING (6.4190181 50.2104881, 6.4194239 50.2104298, 6.4197678 50.210337, 6.420143 50.2101793)",,,,
144096285,False,Roter Sandberg,living_street,,True,56.544,"LINESTRING (6.4190181 50.2104881, 6.4188158 50.2102954, 6.4185003 50.2101067)",,,,
144095623,False,Roter Sandberg,living_street,,False,37.567,"LINESTRING (6.4190733 50.2108241, 6.4190181 50.2104881)",,,,
144095623,False,Roter Sandberg,living_street,,True,29.052,"LINESTRING (6.4190733 50.2108241, 6.419481 50.2108104)",,,,
144095624,False,Roter Sandberg,living_street,,True,13.224,"LINESTRING (6.4190733 50.2108241, 6.4189153 50.2108867)",,,,
144096285,False,Roter Sandberg,living_street,,False,17.34,"LINESTRING (6.4183223 50.2100002, 6.4185003 50.2101067)",,,,
31358894,False,Steinkaulstraße,residential,30,True,21.051,"LINESTRING (6.4202738 50.2103491, 6.420143 50.2101793)",,,,
31358894,False,Steinkaulstraße,residential,30,False,105.64,"LINESTRING (6.4202738 50.2103491, 6.4202874 50.2104054, 6.4206848 50.2106598, 6.4212951 50.211023)",,,,
144397285,False,Steinkaulstraße,living_street,,True,80.17099999999999,"LINESTRING (6.4202738 50.2103491, 6.4198764 50.2105853, 6.4198979 50.2106609, 6.4202841 50.2108257)",,,,
144397285,False,Steinkaulstraße,living_street,,False,80.17099999999999,"LINESTRING (6.4202841 50.2108257, 6.4198979 50.2106609, 6.4198764 50.2105853, 6.4202738 50.2103491)",,,,
144397939,False,Unter der Steinkaul,residential,,True,73.268,"LINESTRING (6.4219067 50.2107235, 6.4216175 50.2106243, 6.4212951 50.211023)",,,,
31358894,False,Steinkaulstraße,residential,30,False,45.580999999999996,"LINESTRING (6.4212951 50.211023, 6.4213583 50.2110581, 6.4217929 50.2112809)",,,,
31358894,False,Steinkaulstraße,residential,30,True,105.64,"LINESTRING (6.4212951 50.211023, 6.4206848 50.2106598, 6.4202874 50.2104054, 6.4202738 50.2103491)",,,,
144397939,False,Unter der Steinkaul,residential,,False,73.268,"LINESTRING (6.4212951 50.211023, 6.4216175 50.2106243, 6.4219067 50.2107235)",,,,
144096285,False,Roter Sandberg,living_street,,True,17.34,"LINESTRING (6.4185003 50.2101067, 6.4183223 50.2100002)",,,,
144398522,False,Roter Sandberg,living_street,,True,53.859,"LINESTRING (6.4185003 50.2101067, 6.4179259 50.2104221)",,,,
144096285,False,Roter Sandberg,living_street,,False,56.544,"LINESTRING (6.4185003 50.2101067, 6.4188158 50.2102954, 6.4190181 50.2104881)",,,,
144398522,False,Roter Sandberg,living_street,,False,53.859,"LINESTRING (6.4179259 50.2104221, 6.4185003 50.2101067)",,,,
107209348,False,Eduard-Nels-Straße,residential,50,False,130.1,"LINESTRING (6.4277973 50.2060634, 6.4279671 50.2064135, 6.4280938 50.2066388, 6.4281575 50.206945, 6.4281431 50.2071139, 6.4281486 50.2071688, 6.4281798 50.2071924)",,,,
222811161,False,Pfannstraße,residential,,True,67.751,"LINESTRING (6.4234503 50.208275, 6.423227 50.2080291, 6.4231082 50.2079123, 6.4228671 50.2078093)",,,,
31358898,False,Kurcenterstraße,residential,,False,51.208,"LINESTRING (6.4285178 50.2098862, 6.4279901 50.2101993)",,,,
175887555,False,Prümtalstraße,unclassified,50,False,141.801,"LINESTRING (6.4285178 50.2098862, 6.4283898 50.2096981, 6.4282705 50.2093127, 6.4281366 50.2090687, 6.4277635 50.2087249)",,2,,
42441069,False,Pfannstraße,residential,,True,44.278999999999996,"LINESTRING (6.4228671 50.2078093, 6.4227208 50.2076366, 6.4224266 50.2077091)",,,,
222811161,False,Pfannstraße,residential,,False,67.751,"LINESTRING (6.4228671 50.2078093, 6.4231082 50.2079123, 6.423227 50.2080291, 6.4234503 50.208275)",,,,
408314113,False,Hohlgasse,residential,,False,53.510000000000005,"LINESTRING (6.4228671 50.2078093, 6.4228293 50.2079092, 6.4228503 50.2080599, 6.4225233 50.2081482)",,,,
553735839,False,Bahnhofstraße,primary,50,True,71.249,"LINESTRING (6.4240087 50.2051915, 6.4242638 50.2054727, 6.42434 50.2057845)",B 410,2,,
820168421,True,Bahnhofstraße,primary,50,False,20.566000000000003,"LINESTRING (6.4240087 50.2051915, 6.423966 50.2051592, 6.4239405 50.2051393, 6.4239268 50.2051253, 6.4239174 50.2051146, 6.423907 50.2051006, 6.4238949 50.2050818, 6.4238849 50.2050644, 6.4238762 50.2050506, 6.4238653 50.2050331)",B 410,1,,
166112385,True,Bachstraße,residential,,False,29.398,"LINESTRING (6.4225233 50.2081482, 6.4225002 50.2083051, 6.4224579 50.2083796, 6.4224363 50.2084034)",,,,
408314113,False,Hohlgasse,residential,,True,53.510000000000005,"LINESTRING (6.4225233 50.2081482, 6.4228503 50.2080599, 6.4228293 50.2079092, 6.4228671 50.2078093)",,,,
"[443348953, 60969114, 1188312731, 1188312789]",False,Gerberweg,residential,50,True,425.07199999999995,"LINESTRING (6.4242239 50.2048105, 6.4244579 50.2046406, 6.4245853 50.2045466, 6.4246406 50.2045127, 6.4246664 50.2044976, 6.4246989 50.2044861, 6.4247315 50.2044764, 6.4247784 50.2044648, 6.4248046 50.2044601, 6.4248302 50.2044567, 6.4248565 50.2044552, 6.4249028 50.2044534, 6.4249454 50.2044539, 6.4249923 50.2044562, 6.4250221 50.2044599, 6.425056 50.2044659, 6.4251003 50.2044773, 6.4251341 50.2044888, 6.4251941 50.2045148, 6.4252734 50.204571, 6.4256241 50.204875, 6.4259406 50.2051844, 6.4261134 50.205559, 6.4263609 50.2060264, 6.4264682 50.2061783, 6.4265755 50.2062607, 6.4266833 50.2063443, 6.4268437 50.2064813, 6.4271471 50.2067679, 6.4272714 50.2068755, 6.4274217 50.2070238, 6.4274964 50.2071362)",,2,,
820168424,True,Gerberweg,residential,50,False,19.683999999999997,"LINESTRING (6.4242239 50.2048105, 6.4241974 50.2048431, 6.4241779 50.2048627, 6.4241524 50.2048805, 6.4241276 50.2048929, 6.4241062 50.2049032, 6.4240837 50.2049137, 6.4240666 50.2049232, 6.4240411 50.2049398)",,1,,
"[48858168, 1188313057, 1188313004]",False,Bahnhofstraße,residential,,True,98.02499999999999,"LINESTRING (6.4260015 50.2058882, 6.4257936 50.2057577, 6.4256448 50.2056779, 6.4255643 50.2056479, 6.4255243 50.2056383, 6.4254959 50.2056315, 6.4254382 50.205629, 6.4253829 50.2056366, 6.4249245 50.2057095, 6.4248332 50.205724, 6.4247895 50.205731)",,,,
548398379,False,Prümtalstraße,residential,,True,8.211,"LINESTRING (6.427761 50.2078027, 6.4276962 50.2078638)",,2,,
548398383,True,Prümtalstraße,residential,,False,26.377,"LINESTRING (6.427761 50.2078027, 6.427765 50.2077375, 6.4277671 50.2076877, 6.4277631 50.2076555, 6.4277537 50.207625, 6.4277303 50.2075682)",,1,,
455760029,True,Ritzstraße,primary,50,False,9.332,"LINESTRING (6.4277108 50.2075681, 6.4276946 50.2075668, 6.4276786 50.2075643, 6.4276632 50.2075607, 6.4276485 50.207556, 6.4276348 50.2075503, 6.4276221 50.2075436, 6.4276107 50.2075361, 6.4276007 50.2075278)",B 265,1,,roundabout
548398385,True,Ritzstraße,primary_link,50,False,24.359,"LINESTRING (6.4277108 50.2075681, 6.4276658 50.2075924, 6.4276095 50.2076255, 6.4275458 50.2076546, 6.4274281 50.2076879)",B 265,1,,
48812230,False,Spitalstraße,residential,,True,140.245,"LINESTRING (6.4239667 50.2067106, 6.423575 50.2067727, 6.4234902 50.2067523, 6.4233785 50.2067414, 6.4233176 50.2067387, 6.4232629 50.206754, 6.4230034 50.2069403, 6.4229604 50.2070866, 6.4228947 50.2072012, 6.4227989 50.2073269, 6.4227714 50.20736, 6.4228086 50.2074546)",,,,
578228697,False,Fuhrweg,residential,,False,42.903999999999996,"LINESTRING (6.4239667 50.2067106, 6.4240395 50.2068433, 6.4240883 50.206922, 6.4241187 50.2069634, 6.4241388 50.2069907, 6.4241892 50.2070186, 6.4242387 50.2070461)",,,,
398573508,True,Hahnplatz,primary,50,False,12.365,"LINESTRING (6.4242387 50.2070461, 6.4242475 50.2070378, 6.4242788 50.2070223, 6.4243161 50.207014, 6.4243556 50.2070136, 6.4243933 50.2070212)",B 265,1,,roundabout
578228697,False,Fuhrweg,residential,,True,42.903999999999996,"LINESTRING (6.4242387 50.2070461, 6.4241892 50.2070186, 6.4241388 50.2069907, 6.4241187 50.2069634, 6.4240883 50.206922, 6.4240395 50.2068433, 6.4239667 50.2067106)",,,,
701920575,False,Stiftsgasse,residential,,False,55.05,"LINESTRING (6.4232494 50.206461, 6.423021 50.205988)",,,,
443348952,True,,primary,50,False,8.112,"LINESTRING (6.4238502 50.2048755, 6.4238652 50.2048715, 6.4238809 50.2048687, 6.423897 50.2048672, 6.4239133 50.2048669, 6.4239295 50.2048678, 6.4239455 50.2048701, 6.4239608 50.2048735)",B 410,1,,roundabout
820168420,True,Bahnhofstraße,primary,50,False,22.238,"LINESTRING (6.4235912 50.2047706, 6.4236819 50.2048063, 6.4237059 50.2048251, 6.4237216 50.2048358, 6.4237397 50.2048464, 6.4237642 50.2048564, 6.4237846 50.2048629, 6.4238165 50.204871, 6.4238502 50.2048755)",B 410,1,,
443348952,True,,primary,50,False,9.743,"LINESTRING (6.4239608 50.2048735, 6.4239761 50.2048784, 6.4239903 50.2048845, 6.4240032 50.2048917, 6.4240145 50.2048999, 6.4240241 50.204909, 6.4240318 50.2049187, 6.4240375 50.204929, 6.4240411 50.2049398)",B 410,1,,roundabout
820168423,True,Gerberweg,residential,50,False,20.089,"LINESTRING (6.4239608 50.2048735, 6.4240197 50.2048648, 6.4240539 50.2048586, 6.4241015 50.2048487, 6.424126 50.2048416, 6.4241689 50.2048288, 6.4242239 50.2048105)",,1,,
443348952,True,,primary,50,False,10.161,"LINESTRING (6.4237756 50.2049484, 6.4237773 50.2049383, 6.4237808 50.2049284, 6.4237861 50.2049188, 6.4237932 50.2049097, 6.4238019 50.2049013, 6.4238121 50.2048935, 6.4238236 50.2048866, 6.4238364 50.2048805, 6.4238502 50.2048755)",B 410,1,,roundabout
820168419,True,Bahnhofstraße,primary,50,False,24.03,"LINESTRING (6.4237756 50.2049484, 6.4237565 50.20493, 6.423736 50.2049135, 6.4237179 50.2048994, 6.4236938 50.2048837, 6.4236639 50.2048642, 6.4236401 50.2048444, 6.4236217 50.2048236, 6.4235912 50.2047706)",B 410,1,,
443348952,True,,primary,50,False,12.185,"LINESTRING (6.4238653 50.2050331, 6.4238495 50.2050288, 6.4238347 50.2050233, 6.4238211 50.2050166, 6.423809 50.2050089, 6.4237985 50.2050003, 6.4237898 50.2049908, 6.4237831 50.2049807, 6.4237784 50.2049702, 6.4237759 50.2049593, 6.4237756 50.2049484)",B 410,1,,roundabout
443348952,True,,primary,50,False,9.742,"LINESTRING (6.4239943 50.2050181, 6.4239804 50.2050245, 6.4239654 50.2050298, 6.4239495 50.2050337, 6.4239329 50.2050364, 6.4239159 50.2050376, 6.4238988 50.2050375, 6.4238818 50.205036, 6.4238653 50.2050331)",B 410,1,,roundabout
820168422,True,Bahnhofstraße,primary,50,False,19.467,"LINESTRING (6.4239943 50.2050181, 6.4239878 50.2050425, 6.4239855 50.205056, 6.4239838 50.2050712, 6.4239841 50.2050858, 6.4239868 50.2051047, 6.4240087 50.2051915)",B 410,1,,
443348952,True,,primary,50,False,9.734,"LINESTRING (6.4240411 50.2049398, 6.4240425 50.2049507, 6.4240418 50.2049616, 6.4240388 50.2049724, 6.4240337 50.2049828, 6.4240266 50.2049928, 6.4240176 50.2050021, 6.4240067 50.2050105, 6.4239943 50.2050181)",B 410,1,,roundabout
455760029,True,Ritzstraße,primary,50,False,1.388,"LINESTRING (6.4277303 50.2075682, 6.4277108 50.2075681)",B 265,1,,roundabout
"[1110006792, 31358935]",False,Reginostraße,residential,"['50', '30']",False,33.411,"LINESTRING (6.4244275 50.2102818, 6.4243657 50.2102804, 6.4243137 50.2102761, 6.4242664 50.2102662, 6.424195 50.2102447, 6.4241417 50.2102211, 6.4240089 50.210162)",,,,
1110006791,False,Oberbergstraße,tertiary,,False,59.457,"LINESTRING (6.4244275 50.2102818, 6.4244163 50.2102587, 6.4243868 50.2101892, 6.4243653 50.2101008, 6.4243519 50.2100175, 6.4243357 50.2097524)",K 164,,,
1110006793,False,Reginostraße,residential,30,False,24.626,"LINESTRING (6.4237203 50.2100398, 6.4240089 50.210162)",,,,
31358894,False,Steinkaulstraße,residential,30,False,123.10900000000001,"LINESTRING (6.4182946 50.2094238, 6.4184014 50.2094682, 6.4185201 50.2095124, 6.4186695 50.2095647, 6.418726 50.2095845, 6.4188977 50.209657, 6.4192665 50.2098454, 6.4194656 50.209936, 6.4195481 50.2099536, 6.4196286 50.2099643, 6.4196929 50.2099669, 6.4197678 50.2099702)",,,,
31358894,False,Steinkaulstraße,residential,30,True,16.393,"LINESTRING (6.4182946 50.2094238, 6.4182023 50.2093854, 6.4181106 50.2093356)",,,,
31358934,True,Reginostraße,residential,30,False,404.602,"LINESTRING (6.4182946 50.2094238, 6.4184222 50.209427, 6.4185656 50.2094519, 6.4185952 50.2094571, 6.4191042 50.2095403, 6.419184 50.209548, 6.4192624 50.2095515, 6.4193563 50.2095506, 6.4196614 50.2095262, 6.4202569 50.2094729, 6.42034 50.2094678, 6.4205271 50.2094592, 6.4207189 50.2094566, 6.4209321 50.2094511, 6.4212339 50.2094562, 6.421545 50.2094605, 6.4215771 50.2094613, 6.421719 50.209465, 6.421947 50.2094822, 6.4221934 50.2095126, 6.4223577 50.2095418, 6.4225018 50.2095705, 6.4225237 50.2095749, 6.422688 50.2096191, 6.4228455 50.2096721, 6.4230678 50.2097605, 6.4234246 50.2099141, 6.4237203 50.2100398)",,,,
