osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,access,junction
25743451,Röderstraße,residential,30,False,True,49.668,"LINESTRING (13.7242753 51.2159184, 13.7240019 51.2161426, 13.723823 51.2162631)",,,,
23373814,Promnitzweg,residential,,False,False,98.259,"LINESTRING (13.7231635 51.2134749, 13.7226654 51.2132354, 13.722493 51.2132242, 13.7223662 51.2132159, 13.7219362 51.2133522)",,,,
25827739,Carolinenstraße,residential,,True,False,38.828,"LINESTRING (13.7231635 51.2134749, 13.7230645 51.2137787, 13.7230258 51.2138094)",,,,
"[1186934910, 23373655]","['Carolinenstraße', 'Alte Poststraße']",residential,,False,"[False, True]",422.4580000000001,"LINESTRING (13.7231635 51.2134749, 13.7232177 51.2133719, 13.723791 51.2129578, 13.7238822 51.2128784, 13.724243 51.212203, 13.724348 51.2120871, 13.724575 51.2119171, 13.7247126 51.2118543, 13.7249223 51.2117751, 13.7250416 51.2117109, 13.7250889 51.211682, 13.7257686 51.2112106, 13.7258089 51.211174, 13.7258795 51.2111352, 13.7259328 51.2111072, 13.7259929 51.2110869, 13.7260755 51.2110654, 13.72697 51.2108805, 13.7270616 51.2108634, 13.7271339 51.2108512)",,,,
24517254,Großenhainer Straße,secondary,50,False,True,49.866,"LINESTRING (13.7204692 51.2172965, 13.7202563 51.2173553, 13.7198182 51.2174831)",,S 100,,
"[886548442, 886548443, 43069549, 26387415]",Promnitzweg,residential,,False,"[False, True]",149.34699999999998,"LINESTRING (13.7204692 51.2172965, 13.7204324 51.2172715, 13.7203977 51.2172479, 13.7202694 51.2171798, 13.720144 51.2171133, 13.7200643 51.2170377, 13.7199966 51.2169401, 13.719987 51.2169122, 13.7199614 51.2168383, 13.7197671 51.2168743, 13.7196922 51.2169173, 13.7196649 51.2170047, 13.7197525 51.2172859, 13.7197845 51.2173822, 13.7198046 51.2174424, 13.7198182 51.2174831)",,,,
80507509,Großenhainer Straße,secondary,50,False,False,59.336999999999996,"LINESTRING (13.7204692 51.2172965, 13.7210058 51.217158, 13.721137 51.2171416, 13.7212739 51.2171514)",,S 100,,
84591451,Lindenweg,residential,,True,False,26.397,"LINESTRING (13.7298089 51.2151832, 13.7298484 51.2154193)",,,,
"[1137557281, 4643732, 84591453]",Lindenweg,residential,50,False,True,70.688,"LINESTRING (13.7298089 51.2151832, 13.7302293 51.2150053, 13.7303981 51.2149449, 13.7305097 51.2148846, 13.7305498 51.2148454, 13.7305929 51.2147949)",,,yes,
255594614,Würschnitzer Straße,residential,50,False,False,30.739,"LINESTRING (13.7298484 51.2154193, 13.7294224 51.2153471)",,,yes,
30040870,Seilergasse,residential,,False,True,50.781,"LINESTRING (13.7242466 51.2166348, 13.723823 51.2162631)",,,,
"[264276444, 68240038]",Röderstraße,residential,30,False,True,55.671,"LINESTRING (13.7242466 51.2166348, 13.7239648 51.2166599, 13.7238799 51.2166508, 13.7234933 51.216535)",,,,
"[43069551, 886548444, 30040871]",Am Hofwall,residential,"['50', '30']",False,False,242.85200000000003,"LINESTRING (13.7242466 51.2166348, 13.7244852 51.216661, 13.7245513 51.2166683, 13.7246545 51.2166632, 13.7255132 51.2165012, 13.725735 51.2164585, 13.7258773 51.2164293, 13.7261817 51.2163381, 13.7264458 51.2162442, 13.7267572 51.2161411, 13.7272169 51.2159964, 13.7274737 51.2159155)",,,,
65372282,Am Sinter,tertiary,50,False,True,196.69299999999998,"LINESTRING (13.7310492 51.213625, 13.7310337 51.2135357, 13.7309776 51.2132561, 13.7309234 51.2129774, 13.7308189 51.2124343, 13.7307754 51.2122202, 13.7307405 51.2120355, 13.7307122 51.2118923, 13.7307093 51.211869)",,,,
64032319,Am Sinter,tertiary,,True,False,21.926000000000002,"LINESTRING (13.7301395 51.2113093, 13.7300365 51.211263, 13.7299476 51.2112079, 13.7299238 51.2111714)",,,,
65372282,Am Sinter,tertiary,50,False,False,75.50500000000001,"LINESTRING (13.7301395 51.2113093, 13.7303423 51.2114321, 13.7305057 51.211584, 13.7306424 51.2116973, 13.7306716 51.2117491, 13.7306981 51.2118374, 13.7307093 51.211869)",,,,
"[23373450, 64032324, 836242055]",Radeberger Straße,tertiary,50,False,"[False, True]",38.701,"LINESTRING (13.7305733 51.2143172, 13.7303118 51.2143811, 13.7301768 51.2144079, 13.7300497 51.2144331)",,,,
65372284,Radeberger Straße,tertiary,50,True,False,42.76499999999999,"LINESTRING (13.7305733 51.2143172, 13.7307657 51.2142537, 13.7308054 51.2142425, 13.7308523 51.2142307, 13.7309046 51.2142131, 13.7309381 51.2141997, 13.7309829 51.2141801, 13.7310266 51.2141534, 13.7310496 51.2141333, 13.731075 51.2141077)",,,,
261044357,Radeberger Straße,tertiary,50,True,False,40.702999999999996,"LINESTRING (13.7311391 51.2142424, 13.7311184 51.2142414, 13.7310862 51.2142389, 13.7310226 51.2142391, 13.7309615 51.2142431, 13.7308939 51.2142526, 13.7308376 51.2142643, 13.73077 51.2142794, 13.7305733 51.2143172)",,,,
836242054,Radeberger Straße,tertiary,50,True,False,16.714,"LINESTRING (13.7311391 51.2142424, 13.731097 51.2142156, 13.7310708 51.2141818, 13.7310632 51.2141445, 13.731075 51.2141077)",,,,roundabout
836242053,Radeberger Straße,tertiary,50,True,False,2.309,"LINESTRING (13.731075 51.2141077, 13.7310894 51.214089)",,,,roundabout
27488172,Lindenweg,residential,50,True,False,32.509,"LINESTRING (13.7294224 51.2153471, 13.7298089 51.2151832)",,,,
255594614,Würschnitzer Straße,residential,50,False,True,30.739,"LINESTRING (13.7294224 51.2153471, 13.7298484 51.2154193)",,,yes,
255594615,Würschnitzer Straße,residential,50,False,False,7.97,"LINESTRING (13.7294224 51.2153471, 13.7293114 51.2153297)",,,yes,
23373233,Marktstraße,residential,30,True,False,17.1,"LINESTRING (13.7237871 51.2147372, 13.7237939 51.2146281, 13.7237936 51.21461, 13.7237827 51.2145844)",,,,
68240036,Markt,residential,30,True,False,58.538,"LINESTRING (13.7237871 51.2147372, 13.7238713 51.2147686, 13.7239755 51.214851, 13.7240537 51.214929, 13.7241704 51.2150443, 13.724275 51.2151581)",,,,
"[797212356, 195959132]",Schneiderstraße,residential,,False,True,119.36399999999999,"LINESTRING (13.7175911 51.2167849, 13.7177494 51.21684, 13.7180954 51.2169618, 13.718317 51.2170371, 13.7184191 51.2170718, 13.7186144 51.2171382, 13.7189887 51.217265, 13.7190907 51.2173043)",,,yes,
24517068,Am Meißner Berg,residential,,False,True,82.771,"LINESTRING (13.7196237 51.2138542, 13.7197562 51.2139402, 13.7198922 51.2140515, 13.7200539 51.2141768, 13.7200962 51.2142159, 13.7204314 51.2141666, 13.7205204 51.2141427)",,,,
10969305,Am Meißner Berg,residential,,False,False,55.835,"LINESTRING (13.7200628 51.2146529, 13.7203039 51.2145909, 13.7205166 51.2145362, 13.7206594 51.2145116, 13.7208216 51.2145215)",,,,
23373237,,tertiary,50,True,False,21.829,"LINESTRING (13.7299621 51.2109744, 13.7300126 51.2109829, 13.7300559 51.2110011, 13.7300874 51.2110272, 13.7301037 51.2110583, 13.730103 51.211091, 13.7300853 51.2111218)",,,,roundabout
836242051,Radeberger Straße,tertiary,50,True,False,4.207,"LINESTRING (13.7311929 51.2142596, 13.7311391 51.2142424)",,,,roundabout
"[836242052, 261044358]",Lindenweg,residential,,True,False,75.993,"LINESTRING (13.7311929 51.2142596, 13.7311507 51.2142587, 13.7311197 51.2142633, 13.7310849 51.2142708, 13.7310473 51.2142834, 13.7310124 51.2143045, 13.7309899 51.2143224, 13.7309658 51.2143581, 13.7305929 51.2147949)",,,,
872332324,,tertiary,50,True,False,3.162,"LINESTRING (13.7297945 51.2111, 13.7297887 51.2110718)",,,,roundabout
261044356,Am Sinter,tertiary,50,True,False,51.863,"LINESTRING (13.7310894 51.214089, 13.7310969 51.2140667, 13.7311023 51.2140297, 13.7311023 51.2139995, 13.7310969 51.2139558, 13.7310849 51.2138987, 13.7310689 51.2138361, 13.7310492 51.213625)",,,,
25739321,Schulstraße,residential,,False,True,44.416,"LINESTRING (13.7307093 51.211869, 13.7305005 51.2118917, 13.7303703 51.2119233, 13.7301315 51.212022)",,,,
65372282,Am Sinter,tertiary,50,False,False,196.693,"LINESTRING (13.7307093 51.211869, 13.7307122 51.2118923, 13.7307405 51.2120355, 13.7307754 51.2122202, 13.7308189 51.2124343, 13.7309234 51.2129774, 13.7309776 51.2132561, 13.7310337 51.2135357, 13.7310492 51.213625)",,,,
65372282,Am Sinter,tertiary,50,False,True,75.505,"LINESTRING (13.7307093 51.211869, 13.7306981 51.2118374, 13.7306716 51.2117491, 13.7306424 51.2116973, 13.7305057 51.211584, 13.7303423 51.2114321, 13.7301395 51.2113093)",,,,
25439353,Moritz-Richter-Straße,residential,,False,False,72.196,"LINESTRING (13.7276573 51.2139248, 13.7276417 51.2139082, 13.727615 51.2138799, 13.7275437 51.2138175, 13.7274031 51.2137257, 13.7270021 51.2134935, 13.7269422 51.2134588)",,,,
"[1137557281, 4643732, 84591453]",Lindenweg,residential,50,False,False,70.688,"LINESTRING (13.7305929 51.2147949, 13.7305498 51.2148454, 13.7305097 51.2148846, 13.7303981 51.2149449, 13.7302293 51.2150053, 13.7298089 51.2151832)",,,yes,
