osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,est_width
25792864,,,Moltkestraße,residential,30,False,False,16.458,"LINESTRING (10.1593034 49.7350793, 10.1592392 49.7351073, 10.159107 49.7351552)",
25792864,,,Moltkestraße,residential,30,False,True,78.994,"LINESTRING (10.1593034 49.7350793, 10.1593348 49.7350136, 10.1595543 49.7344762, 10.1595882 49.7343932)",
98228825,,,Schmiedelstraße,residential,30,True,False,161.15800000000002,"LINESTRING (10.1593034 49.7350793, 10.159416 49.7350991, 10.160184 49.7352738, 10.1611699 49.7354952, 10.1614211 49.7355553)",
297781331,,B 8,Hindenburgring West,primary,50,False,False,38.263,"LINESTRING (10.1586595 49.7362436, 10.1591032 49.7360534)",
297781337,,B 8,Hindenburgring West,primary,50,False,True,48.909,"LINESTRING (10.1586595 49.7362436, 10.1580967 49.7364909)",
25232591,,,Kanzler-Stürtzel-Straße,residential,,False,False,176.79500000000002,"LINESTRING (10.1600134 49.7314049, 10.1597519 49.7314079, 10.1575546 49.7314501)",
25232591,,,Kanzler-Stürtzel-Straße,residential,,False,True,132.606,"LINESTRING (10.1600134 49.7314049, 10.1612622 49.7313877, 10.1615996 49.7313866, 10.1618581 49.7313852)",
25792864,,,Moltkestraße,residential,30,False,False,200.34600000000003,"LINESTRING (10.1600134 49.7314049, 10.1599873 49.7318825, 10.1599361 49.7331414, 10.1599203 49.7332051)",
25232535,2,St 2270,Friedrich-Ebert-Straße,tertiary,50,False,False,133.316,"LINESTRING (10.159107 49.7351552, 10.1590739 49.7350996, 10.1590186 49.7350389, 10.1582266 49.7343466, 10.1581761 49.7342757, 10.1581467 49.7342066, 10.1581244 49.7341502)",
25792864,,,Moltkestraße,residential,30,False,True,16.458,"LINESTRING (10.159107 49.7351552, 10.1592392 49.7351073, 10.1593034 49.7350793)",
"[818002977, 818002978]",,St 2270,Friedrich-Ebert-Straße,tertiary,50,False,True,99.93799999999999,"LINESTRING (10.159107 49.7351552, 10.1591184 49.7352111, 10.1591182 49.7354809, 10.1591032 49.7360534)",
25232582,,St 2270,Königsplatz,tertiary,,False,True,69.44299999999998,"LINESTRING (10.1602368 49.7383075, 10.1602774 49.7382629, 10.1603004 49.7382158, 10.160307 49.7381621, 10.1602743 49.737875, 10.1602633 49.7378253, 10.1602398 49.7377476, 10.1602215 49.7376967)",
643339632,,,Kaiserstraße,residential,50,False,False,49.216,"LINESTRING (10.1602368 49.7383075, 10.1601557 49.7382564, 10.1600426 49.7381891, 10.1598809 49.7381152, 10.1596875 49.7380477)",
"[267493784, 643339626, 267493788, 267493786]",2,St 2272,"['Friedenstraße', 'Bahnhofsplatz']",tertiary,50,False,"[False, True]",323.027,"LINESTRING (10.1551963 49.7353391, 10.1553209 49.735175, 10.1554408 49.7349902, 10.1555634 49.7347882, 10.1556213 49.7346637, 10.1556641 49.734538, 10.15574 49.7342189, 10.1558445 49.7337357, 10.1558569 49.7333223, 10.1558175 49.7332057, 10.1557811 49.7331358, 10.1557709 49.7330676, 10.155786 49.7329775, 10.155821 49.7329012, 10.1558336 49.7328738, 10.1558427 49.7328541, 10.1558591 49.7328184, 10.1558903 49.7327472, 10.1559212 49.732689, 10.1561295 49.7325882)",
643339626,2,St 2272,Friedenstraße,tertiary,50,False,True,91.23899999999999,"LINESTRING (10.1551963 49.7353391, 10.1550767 49.7355374, 10.1549677 49.7357922, 10.1549313 49.735909, 10.1549223 49.7359802, 10.1549186 49.7360634, 10.1549319 49.7361324)",
643339635,,,Güterhallstraße,unclassified,50,False,False,192.67200000000003,"LINESTRING (10.1551963 49.7353391, 10.157276 49.7358981, 10.1576759 49.7359977)",
25792865,,,Paul-Eber-Straße,residential,30,False,False,44.448,"LINESTRING (10.1587744 49.7331567, 10.158156 49.7331618)",
25792865,,,Paul-Eber-Straße,residential,30,False,True,82.581,"LINESTRING (10.1587744 49.7331567, 10.1590429 49.7331573, 10.159427 49.7331797, 10.1599203 49.7332051)",
26167938,,,Paul-Eber-Straße,residential,30,False,False,120.35499999999999,"LINESTRING (10.1587744 49.7331567, 10.1586922 49.7337349, 10.158657 49.7339246, 10.1585655 49.7342296)",
25792866,,,Bismarckstraße,residential,30,False,False,33.01,"LINESTRING (10.1585655 49.7342296, 10.1584321 49.7342139, 10.1582326 49.7341791, 10.1581244 49.7341502)",
25792866,,,Bismarckstraße,residential,30,False,True,75.722,"LINESTRING (10.1585655 49.7342296, 10.1588512 49.7342718, 10.1594826 49.7343758, 10.1595882 49.7343932)",
26167938,,,Paul-Eber-Straße,residential,30,False,True,120.35499999999999,"LINESTRING (10.1585655 49.7342296, 10.158657 49.7339246, 10.1586922 49.7337349, 10.1587744 49.7331567)",
25791039,,,Unterer Mainkai,residential,,False,True,46.88,"LINESTRING (10.1650502 49.7377582, 10.1644064 49.7376902)",
26497471,,,Unterer Mainkai,residential,,False,True,56.905,"LINESTRING (10.1650502 49.7377582, 10.1650932 49.7376368, 10.1651792 49.7374551, 10.1651828 49.7374475, 10.1652694 49.7372667)",
"[378410945, 378410942, 378410943]","['2', '3']",,Westtangente,secondary,60,False,False,313.05,"LINESTRING (10.1547456 49.7321922, 10.1549585 49.7317394, 10.1551599 49.7313749, 10.1556737 49.7303975, 10.1560712 49.7297337, 10.1562015 49.7295403)",
25232591,,,Kanzler-Stürtzel-Straße,residential,,False,False,61.801,"LINESTRING (10.1649544 49.7311234, 10.1647862 49.731158, 10.1644024 49.7312958, 10.1641794 49.7313603)",
"[1105985203, 27492343]",,,Glauberstraße,residential,50,False,"[False, True]",336.76,"LINESTRING (10.1649544 49.7311234, 10.1649949 49.7313053, 10.1650025 49.7313688, 10.1650101 49.731432, 10.165087 49.7320751, 10.165109 49.7322968, 10.1651293 49.7324975, 10.1651758 49.732957, 10.1651828 49.7332765, 10.1651848 49.7333682, 10.1651863 49.7334362, 10.1651758 49.733889, 10.1650932 49.7341402)",
27492444,,,Adalbert-Stifter-Straße,residential,,False,True,62.266,"LINESTRING (10.1633929 49.7298493, 10.162558 49.7299987)",
25232591,,,Kanzler-Stürtzel-Straße,residential,,False,False,70.593,"LINESTRING (10.1641794 49.7313603, 10.1640362 49.7313587, 10.1634582 49.7313623, 10.1631973 49.7313646)",
25232591,,,Kanzler-Stürtzel-Straße,residential,,False,True,61.801,"LINESTRING (10.1641794 49.7313603, 10.1644024 49.7312958, 10.1647862 49.731158, 10.1649544 49.7311234)",
27490021,,,Mühlbergstraße,residential,,True,False,210.929,"LINESTRING (10.1641794 49.7313603, 10.1640753 49.7304003, 10.1639438 49.7298467, 10.16384 49.7298006, 10.1633929 49.7298493)",
25232628,,,Wörthstraße,residential,,False,False,138.016,"LINESTRING (10.1626205 49.7336159, 10.1625025 49.7339366, 10.1624079 49.7341476, 10.1622638 49.7344723, 10.162119 49.7348138)",
25232628,,,Wörthstraße,residential,,False,True,185.38899999999998,"LINESTRING (10.1626205 49.7336159, 10.1627198 49.7332727, 10.1628351 49.7329069, 10.1628893 49.7327173, 10.1629533 49.7324933, 10.1629585 49.7324752, 10.1630229 49.7322515, 10.1630968 49.7319774)",
25792865,,,Paul-Eber-Straße,residential,30,False,False,199.564,"LINESTRING (10.1626205 49.7336159, 10.1608738 49.7333467, 10.1601722 49.7332214, 10.1599203 49.7332051)",
27951584,,,,residential,,True,False,26.817999999999998,"LINESTRING (10.1634235 49.7352756, 10.1634063 49.7352041, 10.1634555 49.7350383)",
"[297781314, 297781315]",3,,Hindenburgring Süd,primary,50,False,True,125.853,"LINESTRING (10.1634235 49.7352756, 10.1632533 49.7352985, 10.1631131 49.7353157, 10.1629393 49.7353375, 10.1626449 49.7353787, 10.161713 49.7355176)",
25792866,,,Bismarckstraße,residential,30,False,False,99.24300000000001,"LINESTRING (10.1634555 49.7350383, 10.1633853 49.7350258, 10.162119 49.7348138)",
1105968030,,,Bismarckstraße,residential,30,False,True,82.96499999999999,"LINESTRING (10.1634555 49.7350383, 10.1637571 49.7350828, 10.1640083 49.7351198, 10.1641507 49.7351117, 10.1643025 49.7350998, 10.1644404 49.7350853, 10.1645215 49.7350856, 10.1645903 49.7350962)",
"[1105985203, 27492343]",,,Glauberstraße,residential,50,False,"[False, True]",336.76,"LINESTRING (10.1650932 49.7341402, 10.1651758 49.733889, 10.1651863 49.7334362, 10.1651848 49.7333682, 10.1651828 49.7332765, 10.1651758 49.732957, 10.1651293 49.7324975, 10.165109 49.7322968, 10.165087 49.7320751, 10.1650101 49.731432, 10.1650025 49.7313688, 10.1649949 49.7313053, 10.1649544 49.7311234)",
27492343,,,Glauberstraße,residential,,False,True,112.58300000000001,"LINESTRING (10.1650932 49.7341402, 10.1649553 49.7344999, 10.1648128 49.7347658, 10.1646908 49.7349331, 10.1645903 49.7350962)",
"[45038594, 27951831]",,,Unterer Mainkai,residential,,False,False,231.08799999999997,"LINESTRING (10.1650932 49.7341402, 10.1656571 49.7342711, 10.1656693 49.7347981, 10.1656938 49.7351044, 10.1656816 49.7354108, 10.165677 49.7354668, 10.1656928 49.7359613)",
34116962,,,Würzburger Straße,residential,30,False,True,17.399,"LINESTRING (10.154893 49.7376784, 10.1549766 49.7377447, 10.1550688 49.7377832)",
26497471,,,Unterer Mainkai,residential,,False,False,56.905,"LINESTRING (10.1652694 49.7372667, 10.1651828 49.7374475, 10.1651792 49.7374551, 10.1650932 49.7376368, 10.1650502 49.7377582)",
25717732,,,Obere Bachgasse,residential,,True,False,75.833,"LINESTRING (10.1591687 49.7384351, 10.1590356 49.738301, 10.1590045 49.7382787, 10.1589365 49.738235, 10.1586942 49.7381051, 10.1583948 49.737986)",
1105985201,,,Bahnhofsplatz,tertiary,,False,False,6.091,"LINESTRING (10.1561295 49.7325882, 10.1561686 49.7325396)",
36952651,,,Friedrich-Ebert-Straße,residential,50,False,True,227.097,"LINESTRING (10.1561295 49.7325882, 10.1561823 49.7326059, 10.1562449 49.7326321, 10.1563015 49.7326699, 10.1563619 49.7327101, 10.1567266 49.733034, 10.1567872 49.7330878, 10.1576884 49.7338636, 10.1578782 49.734027, 10.1579894 49.7341087, 10.1581244 49.7341502)",
"[267493784, 267493786, 267493788, 643339626]",2,St 2272,"['Friedenstraße', 'Bahnhofsplatz']",tertiary,50,False,"[False, True]",323.027,"LINESTRING (10.1561295 49.7325882, 10.1559212 49.732689, 10.1558903 49.7327472, 10.1558591 49.7328184, 10.1558427 49.7328541, 10.1558336 49.7328738, 10.155821 49.7329012, 10.155786 49.7329775, 10.1557709 49.7330676, 10.1557811 49.7331358, 10.1558175 49.7332057, 10.1558569 49.7333223, 10.1558445 49.7337357, 10.15574 49.7342189, 10.1556641 49.734538, 10.1556213 49.7346637, 10.1555634 49.7347882, 10.1554408 49.7349902, 10.1553209 49.735175, 10.1551963 49.7353391)",
27492343,,,Glauberstraße,residential,,False,False,112.58300000000001,"LINESTRING (10.1645903 49.7350962, 10.1646908 49.7349331, 10.1648128 49.7347658, 10.1649553 49.7344999, 10.1650932 49.7341402)",
"[25232624, 794368641, 25360159]",2,,"['Landwehrstraße', 'Glauberstraße']",residential,,False,True,196.618,"LINESTRING (10.1645903 49.7350962, 10.164574 49.7351768, 10.1645725 49.7352754, 10.1645717 49.7353222, 10.1645741 49.7354878, 10.1645698 49.7358708, 10.1645666 49.7360937, 10.1645665 49.7365235, 10.1645526 49.7366563, 10.1645426 49.7368633)",3
1105968030,,,Bismarckstraße,residential,30,False,False,82.965,"LINESTRING (10.1645903 49.7350962, 10.1645215 49.7350856, 10.1644404 49.7350853, 10.1643025 49.7350998, 10.1641507 49.7351117, 10.1640083 49.7351198, 10.1637571 49.7350828, 10.1634555 49.7350383)",
"[45038594, 27951831]",,,Unterer Mainkai,residential,,False,True,231.08799999999997,"LINESTRING (10.1656928 49.7359613, 10.165677 49.7354668, 10.1656816 49.7354108, 10.1656938 49.7351044, 10.1656693 49.7347981, 10.1656571 49.7342711, 10.1650932 49.7341402)",
124363172,,,Zeppelinstraße,residential,,False,True,113.094,"LINESTRING (10.1618099 49.7303686, 10.1618581 49.7313852)",
25232591,,,Kanzler-Stürtzel-Straße,residential,,False,True,58.234,"LINESTRING (10.1618581 49.7313852, 10.1626683 49.7313807)",
124363172,,,Zeppelinstraße,residential,,False,False,113.094,"LINESTRING (10.1618581 49.7313852, 10.1618099 49.7303686)",
25232591,,,Kanzler-Stürtzel-Straße,residential,,False,False,132.606,"LINESTRING (10.1618581 49.7313852, 10.1615996 49.7313866, 10.1612622 49.7313877, 10.1600134 49.7314049)",
25232582,,St 2270,Königsplatz,tertiary,,False,False,69.443,"LINESTRING (10.1602215 49.7376967, 10.1602398 49.7377476, 10.1602633 49.7378253, 10.1602743 49.737875, 10.160307 49.7381621, 10.1603004 49.7382158, 10.1602774 49.7382629, 10.1602368 49.7383075)",
"[132346139, 25232582]",,St 2270,"['Luitpoldstraße', 'Königsplatz']",tertiary,,False,"[False, True]",114.086,"LINESTRING (10.1602215 49.7376967, 10.1602211 49.7376638, 10.1602281 49.7376254, 10.1602428 49.7376002, 10.1603422 49.7374709, 10.1606253 49.7371793, 10.1608764 49.7369086, 10.1609732 49.7368024)",
25232646,,,Am Stadtgraben,residential,,False,True,5.069,"LINESTRING (10.1617744 49.7358101, 10.1617945 49.7358538)",
25232646,,,Am Stadtgraben,residential,,False,False,32.855000000000004,"LINESTRING (10.1617744 49.7358101, 10.1617558 49.7357582, 10.1617422 49.7356888, 10.161713 49.7355176)",
132406321,,,Am Stadtgraben,residential,50,True,False,47.574999999999996,"LINESTRING (10.1617744 49.7358101, 10.161687 49.7357426, 10.1616145 49.7357032, 10.1615642 49.7356759, 10.1614569 49.7356201, 10.1613981 49.7356043, 10.161334 49.7355967, 10.1612389 49.7355793)",
25232577,,,Schrannenstraße,residential,,False,True,7.29,"LINESTRING (10.1644237 49.7376256, 10.1644064 49.7376902)",
25232577,,,Schrannenstraße,residential,,False,False,85.263,"LINESTRING (10.1644237 49.7376256, 10.1644501 49.7375143, 10.1644791 49.7373961, 10.164496 49.7373113, 10.1645027 49.737249, 10.1645149 49.737143, 10.1645426 49.7368633)",
297781316,3,,Hindenburgring Süd,primary,50,False,False,13.363,"LINESTRING (10.1612389 49.7355793, 10.1614211 49.7355553)",
"[24879299, 297781316]",3,,Hindenburgring Süd,primary,50,False,True,162.99,"LINESTRING (10.1612389 49.7355793, 10.1605117 49.7357015, 10.1599621 49.7358014, 10.1594992 49.7359136, 10.1593301 49.735971, 10.1591032 49.7360534)",
25232564,,,Lindenstraße,residential,50,False,True,6.291,"LINESTRING (10.1583539 49.7366856, 10.1582668 49.7366799)",
25232564,,,Lindenstraße,residential,50,False,False,83.015,"LINESTRING (10.1583539 49.7366856, 10.1584123 49.7366857, 10.1585049 49.7366663, 10.1586011 49.7366246, 10.1588285 49.7365258, 10.1589308 49.7364814, 10.1590411 49.7364377, 10.1591107 49.7364101, 10.159209 49.7363462, 10.1592845 49.7362732)",
24780057,,,Krainberg,residential,,False,True,6.586,"LINESTRING (10.158413 49.7376475, 10.1584283 49.7377059)",
24780057,,,Krainberg,residential,,False,False,122.60300000000001,"LINESTRING (10.158413 49.7376475, 10.1584072 49.7373765, 10.1583976 49.7373418, 10.1583763 49.7372993, 10.1583613 49.7372791, 10.1583451 49.7372614, 10.1583242 49.737248, 10.1579043 49.7371133, 10.1577908 49.7370938, 10.157596 49.7370655, 10.1574273 49.737016, 10.1573538 49.7369762)",
25232566,,,Untere Bachgasse,residential,30,False,True,185.842,"LINESTRING (10.158413 49.7376475, 10.1582628 49.7376115, 10.1577965 49.7375643, 10.1574743 49.7375315, 10.1571561 49.7374837, 10.1569062 49.7374418, 10.1567031 49.7374085, 10.1566334 49.7373901, 10.1563346 49.737324, 10.1559091 49.7372463)",
1105985201,,,Bahnhofsplatz,tertiary,,False,True,6.091,"LINESTRING (10.1561686 49.7325396, 10.1561295 49.7325882)",
"[25232536, 267493787]",,,"['Amalienweg', 'Bahnhofsplatz']",tertiary,,False,False,172.771,"LINESTRING (10.1561686 49.7325396, 10.156224 49.7324705, 10.1562702 49.732413, 10.1563698 49.7321947, 10.1565345 49.7318101, 10.1566454 49.7316797, 10.1567918 49.731613, 10.1570292 49.7315496, 10.1575546 49.7314501)",
"[1123309053, 36952519]",,,,residential,,False,"[False, True]",85.088,"LINESTRING (10.1561686 49.7325396, 10.1561406 49.7324985, 10.1560983 49.7324665, 10.1560417 49.7324524, 10.156018 49.7324482, 10.1559382 49.7323886, 10.1560865 49.7318528)",
"[1123309053, 36952519]",,,,residential,,False,"[False, True]",85.088,"LINESTRING (10.1560865 49.7318528, 10.1559382 49.7323886, 10.156018 49.7324482, 10.1560417 49.7324524, 10.1560983 49.7324665, 10.1561406 49.7324985, 10.1561686 49.7325396)",
25232604,,,Michelsgasse,residential,,False,True,66.847,"LINESTRING (10.1583948 49.737986, 10.157789 49.7384422)",
25717732,,,Obere Bachgasse,residential,,True,False,46.293,"LINESTRING (10.1583948 49.737986, 10.1583146 49.7379541, 10.157806 49.7378188)",
