osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,junction,lanes,width
25425483,Flütjenburgstraße,residential,False,False,46.35,,"LINESTRING (10.197766 52.4676902, 10.1976259 52.4672822)",,,,
25425636,Nordstraße,residential,False,True,141.867,,"LINESTRING (10.197766 52.4676902, 10.1998204 52.4674425)",,,,
25425636,Nordstraße,residential,False,False,140.065,,"LINESTRING (10.197766 52.4676902, 10.1966115 52.4678276, 10.1957367 52.4679317)",,,,
25425483,Flütjenburgstraße,residential,False,False,95.764,,"LINESTRING (10.1974936 52.4668832, 10.1972139 52.466039)",,,,
25425483,Flütjenburgstraße,residential,False,True,45.263,,"LINESTRING (10.1974936 52.4668832, 10.1976259 52.4672822)",,,,
25425494,Hagenstraße,residential,False,True,144.473,,"LINESTRING (10.1974936 52.4668832, 10.1995898 52.4666439)",,,,
25425468,Lange Straße,residential,False,False,145.726,,"LINESTRING (10.1972139 52.466039, 10.1993274 52.4657949)",,,,
25425468,Lange Straße,residential,False,True,115.642,,"LINESTRING (10.1972139 52.466039, 10.1955331 52.4662207)",,,,
25425483,Flütjenburgstraße,residential,False,True,95.764,,"LINESTRING (10.1972139 52.466039, 10.1974936 52.4668832)",,,,
25425483,Flütjenburgstraße,residential,False,False,104.922,,"LINESTRING (10.1972139 52.466039, 10.1971202 52.4657089, 10.1969501 52.4651092)",,,,
25425468,Lange Straße,residential,False,False,135.617,,"LINESTRING (10.1993274 52.4657949, 10.2012941 52.4655672)",,,,
25425468,Lange Straße,residential,False,True,145.726,,"LINESTRING (10.1993274 52.4657949, 10.1972139 52.466039)",,,,
25425578,Westerkampstraße,residential,False,False,102.872,,"LINESTRING (10.1993274 52.4657949, 10.1990281 52.4648879)",,,,
25425578,Westerkampstraße,residential,False,True,96.065,,"LINESTRING (10.1993274 52.4657949, 10.1994617 52.4662181, 10.1995898 52.4666439)",,,,
23376438,Bentestraße,residential,False,True,107.121,,"LINESTRING (10.1969501 52.4651092, 10.1953974 52.4652914)",,,,
23376438,Bentestraße,residential,False,False,142.909,,"LINESTRING (10.1969501 52.4651092, 10.1969934 52.465105, 10.1973761 52.465065, 10.1990281 52.4648879)",,,,
25425483,Flütjenburgstraße,residential,False,True,104.922,,"LINESTRING (10.1969501 52.4651092, 10.1971202 52.4657089, 10.1972139 52.466039)",,,,
25425205,Weststraße,residential,False,False,190.754,,"LINESTRING (10.1955331 52.4662207, 10.1957367 52.4679317)",,,,
25425205,Weststraße,residential,False,True,96.565,,"LINESTRING (10.1955331 52.4662207, 10.1954065 52.4653557)",,,,
25425468,Lange Straße,residential,False,False,115.642,,"LINESTRING (10.1955331 52.4662207, 10.1972139 52.466039)",,,,
26818493,Mittelweg,residential,False,False,74.772,,"LINESTRING (10.2020179 52.4606153, 10.2009663 52.4608193)",,,,
23119614,Dollberger Straße,secondary,False,True,25.971,50,"LINESTRING (10.2009663 52.4608193, 10.2010754 52.4610432)",L 387,,2,
26818493,Mittelweg,residential,False,True,74.772,,"LINESTRING (10.2009663 52.4608193, 10.2020179 52.4606153)",,,,
23119614,Dollberger Straße,secondary,False,False,63.925999999999995,50,"LINESTRING (10.2009663 52.4608193, 10.2007329 52.4603794, 10.2006749 52.4602725)",L 387,,2,
26818494,Am Spring,residential,False,False,107.775,,"LINESTRING (10.2021894 52.4599761, 10.2019631 52.4600198, 10.2006749 52.4602725)",,,,
23119614,Dollberger Straße,secondary,False,False,40.675,50,"LINESTRING (10.2006749 52.4602725, 10.2006102 52.4601503, 10.2005321 52.4600006, 10.200492 52.4599241)",L 387,,2,
23119614,Dollberger Straße,secondary,False,True,63.925999999999995,50,"LINESTRING (10.2006749 52.4602725, 10.2007329 52.4603794, 10.2009663 52.4608193)",L 387,,2,
26818494,Am Spring,residential,False,True,107.775,,"LINESTRING (10.2006749 52.4602725, 10.2019631 52.4600198, 10.2021894 52.4599761)",,,,
26661450,Eichendorffstraße,residential,False,False,100.23100000000001,,"LINESTRING (10.1995932 52.4600635, 10.1984594 52.4602421, 10.1981609 52.4602891)",,,,
26661450,Eichendorffstraße,residential,False,True,62.839,,"LINESTRING (10.1995932 52.4600635, 10.1999117 52.460013, 10.200492 52.4599241)",,,,
26818504,Eichendorffstraße,residential,False,True,134.297,,"LINESTRING (10.1970276 52.4599244, 10.1951478 52.4603075)",,,,
26818504,Eichendorffstraße,residential,False,False,134.297,,"LINESTRING (10.1951478 52.4603075, 10.1970276 52.4599244)",,,,
26835789,Katenser Weg,residential,False,False,24.489,,"LINESTRING (10.1951478 52.4603075, 10.1953518 52.4604893)",,,,
26037362,Am Mühlenberge,residential,False,True,77.137,,"LINESTRING (10.1951346 52.4633858, 10.1950501 52.462694)",,,,
26818516,Balkenbornstraße,residential,False,True,54.774,,"LINESTRING (10.1951346 52.4633858, 10.1959412 52.463352)",,,,
26037362,Am Mühlenberge,residential,False,False,99.44399999999999,,"LINESTRING (10.1951346 52.4633858, 10.1952172 52.4639627, 10.1952372 52.4641182, 10.1952545 52.4642771)",,,,
26037362,Am Mühlenberge,residential,False,False,77.137,,"LINESTRING (10.1950501 52.462694, 10.1951346 52.4633858)",,,,
23376500,Klintsweg,residential,False,False,172.207,,"LINESTRING (10.1950501 52.462694, 10.1974247 52.4625565, 10.1975793 52.4625415)",,,,
26037362,Am Mühlenberge,residential,False,True,159.549,,"LINESTRING (10.1950501 52.462694, 10.1949507 52.4620273, 10.1949642 52.4618616, 10.1951189 52.4617084, 10.1957147 52.4614979)",,,,
26818516,Balkenbornstraße,residential,False,False,54.774,,"LINESTRING (10.1959412 52.463352, 10.1951346 52.4633858)",,,,
25425578,Westerkampstraße,residential,False,False,90.164,,"LINESTRING (10.1998204 52.4674425, 10.1995898 52.4666439)",,,,
25425578,Westerkampstraße,residential,False,True,125.548,,"LINESTRING (10.1998204 52.4674425, 10.2001579 52.4685527)",,,,
25425636,Nordstraße,residential,False,False,141.867,,"LINESTRING (10.1998204 52.4674425, 10.197766 52.4676902)",,,,
27028370,Junkernhof,residential,False,True,50.171,30,"LINESTRING (10.208854 52.4672497, 10.2087204 52.4668059)",,,,
27028371,Schmaler Weg,residential,False,False,81.418,30,"LINESTRING (10.2067096 52.4661214, 10.2068049 52.4668513)",,,,2.5
32862166,Kaiserstraße,tertiary,False,False,40.525,30,"LINESTRING (10.2067096 52.4661214, 10.207272 52.4662456)",,,,
32862166,Kaiserstraße,tertiary,False,True,23.988,30,"LINESTRING (10.2067096 52.4661214, 10.2063717 52.4660569)",,,,
27028371,Schmaler Weg,residential,False,True,81.418,30,"LINESTRING (10.2068049 52.4668513, 10.2067096 52.4661214)",,,,2.5
27028372,An der Lake,residential,False,True,30.779,30,"LINESTRING (10.2068049 52.4668513, 10.2063507 52.4668586)",,,,2.5
27028380,Runde Straße,residential,False,False,91.252,30,"LINESTRING (10.2068049 52.4668513, 10.2068723 52.4669194, 10.2069946 52.4669491, 10.2072147 52.4669425, 10.2074376 52.4668773, 10.207503 52.4668582, 10.2077565 52.4668168, 10.2080133 52.4667777, 10.2080303 52.466775)",,,,
25425468,Lange Straße,residential,False,False,16.408,,"LINESTRING (10.2033683 52.465493, 10.203547 52.4653934)",,,,
25425468,Lange Straße,residential,False,True,73.604,,"LINESTRING (10.2033683 52.465493, 10.2022818 52.4654919)",,,,
27103648,Winkelstraße,residential,False,True,101.17099999999999,,"LINESTRING (10.2033683 52.465493, 10.2033367 52.4660881, 10.2033695 52.4664019)",,,,
23376442,Talstraße,residential,False,True,96.702,,"LINESTRING (10.2014665 52.4664305, 10.2014289 52.4662424, 10.2012941 52.4655672)",,,,
27028432,Brunnenstraße,residential,False,True,123.866,,"LINESTRING (10.2029196 52.46627, 10.2023667 52.466266, 10.2023569 52.4658466, 10.2022818 52.4654919)",,,,
27103648,Winkelstraße,residential,False,False,101.17099999999999,,"LINESTRING (10.2033695 52.4664019, 10.2033367 52.4660881, 10.2033683 52.465493)",,,,
24205255,Apothekenstraße,residential,False,True,88.311,,"LINESTRING (10.2054953 52.4666567, 10.2054064 52.4659875, 10.205488 52.4658752)",,,,
27028380,Runde Straße,residential,False,False,2.104,30,"LINESTRING (10.2086894 52.466807, 10.2087204 52.4668059)",,,,
27028380,Runde Straße,residential,False,True,44.791,30,"LINESTRING (10.2086894 52.466807, 10.2080303 52.466775)",,,,
27103656,Runde Straße,residential,False,False,27.179,30,"LINESTRING (10.2086894 52.466807, 10.2086838 52.4665626)",,,,
27103656,Runde Straße,residential,False,True,27.179,30,"LINESTRING (10.2086838 52.4665626, 10.2086894 52.466807)",,,,
32862166,Kaiserstraße,tertiary,False,True,59.761,30,"LINESTRING (10.2086838 52.4665626, 10.2078559 52.466377)",,,,
32862166,Kaiserstraße,tertiary,False,False,44.558,30,"LINESTRING (10.2086838 52.4665626, 10.2089272 52.4666183, 10.2090919 52.4666613, 10.2092841 52.4667247)",,,,
25425494,Hagenstraße,residential,False,False,144.473,,"LINESTRING (10.1995898 52.4666439, 10.1974936 52.4668832)",,,,
25425578,Westerkampstraße,residential,False,True,90.164,,"LINESTRING (10.1995898 52.4666439, 10.1998204 52.4674425)",,,,
25425578,Westerkampstraße,residential,False,False,96.065,,"LINESTRING (10.1995898 52.4666439, 10.1994617 52.4662181, 10.1993274 52.4657949)",,,,
25425205,Weststraße,residential,False,False,96.565,,"LINESTRING (10.1954065 52.4653557, 10.1955331 52.4662207)",,,,
25425205,Weststraße,residential,False,True,7.176,,"LINESTRING (10.1954065 52.4653557, 10.1953974 52.4652914)",,,,
23376438,Bentestraße,residential,False,False,107.121,,"LINESTRING (10.1953974 52.4652914, 10.1969501 52.4651092)",,,,
25425205,Weststraße,residential,False,False,7.176,,"LINESTRING (10.1953974 52.4652914, 10.1954065 52.4653557)",,,,
25425205,Weststraße,residential,False,True,113.2,,"LINESTRING (10.1953974 52.4652914, 10.1952545 52.4642771)",,,,
32862164,Nordmannstraße,tertiary,False,True,15.665,,"LINESTRING (10.2079943 52.4632604, 10.2077929 52.4633296)",K 128,,,
26037358,Schulstraße,residential,False,True,202.264,30,"LINESTRING (10.2079943 52.4632604, 10.2079181 52.4631917, 10.2078472 52.4629411, 10.207451 52.4614791)",,,,
50253671,Dedenhäuser Straße,tertiary,False,False,50.055,,"LINESTRING (10.2079943 52.4632604, 10.2081753 52.4631779, 10.208528 52.4629511)",K 128,,,
32862164,Nordmannstraße,tertiary,False,False,15.665,,"LINESTRING (10.2077929 52.4633296, 10.2079943 52.4632604)",K 128,,,
32862164,Nordmannstraße,tertiary,False,True,61.994,,"LINESTRING (10.2077929 52.4633296, 10.2076138 52.4633736, 10.2072612 52.4634238, 10.2069072 52.4634632)",K 128,,,
