osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width,bridge,junction,access
300687677,Barchfelder Straße,residential,False,True,47.935,"LINESTRING (10.3467197 50.814893, 10.3463366 50.8146347, 10.3462495 50.8145807)",,,30,5,,,
109838694,Am Mühlweg,living_street,False,True,143.223,"LINESTRING (10.3426608 50.8141959, 10.3426296 50.8142397, 10.343001 50.8146478, 10.3429965 50.8146791, 10.3429296 50.8148104, 10.3433719 50.8153412)",,,,,,,
743271179,Ruhlaer Straße,residential,False,False,9.333,"LINESTRING (10.3492737 50.8166538, 10.3492227 50.8165763)",,,,,,,
"[743271180, 981190157]",Ruhlaer Straße,residential,True,False,319.61600000000004,"LINESTRING (10.3492737 50.8166538, 10.3493174 50.8167778, 10.3493419 50.8170172, 10.3493667 50.8171675, 10.3494713 50.8174284, 10.3495492 50.8175599, 10.3495629 50.8175738, 10.3496733 50.8176952, 10.3499498 50.8179991, 10.3500884 50.8182142, 10.3501109 50.8182992, 10.3501204 50.8184587, 10.3501 50.8185959, 10.3500283 50.8188236, 10.3499247 50.819179, 10.349865 50.8193425, 10.3498483 50.8194043)",,,,3,,,
123221481,Steinbacher Straße,residential,False,True,255.06300000000002,"LINESTRING (10.3459879 50.8224538, 10.3446901 50.8221333, 10.3442333 50.821971, 10.343557 50.8215229, 10.3430831 50.8213364, 10.3429345 50.8212779)",,,,,,,
891927276,,secondary,True,False,12.015999999999998,"LINESTRING (10.3484073 50.8160794, 10.3483879 50.8160616, 10.3483779 50.816041, 10.3483785 50.8160193, 10.3483894 50.8159988, 10.3484098 50.8159815)",,,,3,,roundabout,
906362798,Bahnhofstraße,secondary,False,True,200.688,"LINESTRING (10.3484073 50.8160794, 10.3478696 50.8163589, 10.3477229 50.8164479, 10.3470939 50.816838, 10.3466304 50.8171408, 10.3463438 50.817325)",2,L 1126,,,,,
39476859,Ruhlaer Straße,residential,False,True,65.156,"LINESTRING (10.3485614 50.8160831, 10.3491123 50.8164704, 10.3491707 50.8165242)",,,,4,,,
891927278,,secondary,True,False,11.968,"LINESTRING (10.3485614 50.8160831, 10.34854 50.816093, 10.3485059 50.8161003, 10.34847 50.8161004, 10.3484359 50.8160932, 10.3484073 50.8160794)",,,,3,,roundabout,
300687677,Barchfelder Straße,residential,False,True,103.124,"LINESTRING (10.3484098 50.8159815, 10.3482842 50.8158987, 10.3479431 50.815673, 10.3478438 50.8156083, 10.3473823 50.8153193)",,,30,5,,,
886501862,,secondary,True,False,15.479,"LINESTRING (10.3484098 50.8159815, 10.3484398 50.8159681, 10.348475 50.8159617, 10.3485117 50.8159629, 10.3485457 50.8159716, 10.3485734 50.8159868, 10.3485917 50.816007)",,,,3,,roundabout,
743271179,Ruhlaer Straße,residential,False,False,6.849,"LINESTRING (10.3492227 50.8165763, 10.3491707 50.8165242)",,,,,,,
743271179,Ruhlaer Straße,residential,False,True,9.333,"LINESTRING (10.3492227 50.8165763, 10.3492737 50.8166538)",,,,,,,
1033737228,Diesterweg,living_street,False,False,121.281,"LINESTRING (10.3492227 50.8165763, 10.3492 50.8166328, 10.3491784 50.8170223, 10.3492257 50.8172778, 10.3492889 50.8174059, 10.3494275 50.8176414)",,,,,,,
981190152,Neuer Kurpark,living_street,False,False,54.721000000000004,"LINESTRING (10.3505927 50.815252, 10.3506478 50.8153898, 10.3506929 50.815536, 10.350703 50.8156847, 10.3506869 50.8157359)",,,,,,,no
981190152,Neuer Kurpark,living_street,False,True,54.721000000000004,"LINESTRING (10.3506869 50.8157359, 10.350703 50.8156847, 10.3506929 50.815536, 10.3506478 50.8153898, 10.3505927 50.815252)",,,,,,,no
1160466665,Herzog-Georg-Straße,secondary,False,False,22.868000000000002,"LINESTRING (10.3506869 50.8157359, 10.3508447 50.8157647, 10.3509988 50.8157947)",2,L 1126,50,4,,,
"[1160466665, 33130627, 817257862]",Herzog-Georg-Straße,secondary,False,True,156.13299999999998,"LINESTRING (10.3506869 50.8157359, 10.3505889 50.8157198, 10.3505136 50.8157119, 10.3502843 50.8156972, 10.3499743 50.8156906, 10.349882 50.8156906, 10.3498591 50.8156914, 10.3497811 50.815694, 10.3496431 50.8156993, 10.3494062 50.8157302, 10.349154 50.8157832, 10.3489878 50.815845, 10.3488733 50.8158876, 10.3487016 50.8159604, 10.3485917 50.816007)",2,L 1126,"['50', '30']",4,yes,,
"[1136633153, 123221483]",Ladestraße,residential,False,False,356.801,"LINESTRING (10.3426498 50.8191188, 10.342663 50.8190717, 10.3427211 50.8188644, 10.3427256 50.8184607, 10.3424974 50.8181334, 10.3421096 50.8178532, 10.3419576 50.8176203, 10.3420218 50.8175923, 10.3419947 50.8175456, 10.3419567 50.8174602, 10.3419176 50.8173723, 10.341803 50.8171144, 10.3416111 50.8166966, 10.3416138 50.8166905, 10.3416346 50.8166429, 10.3417287 50.8165972, 10.3418563 50.8165638, 10.3420435 50.8165149, 10.342248 50.816476, 10.3423982 50.8164383)",,,,,,,
"[1136633159, 967921833, 906362799, 1041900664, 39372989]",Eisenbahnstraße,"['residential', 'unclassified']",False,True,356.59,"LINESTRING (10.3429787 50.8160516, 10.3429948 50.8161069, 10.3430623 50.8163384, 10.3431277 50.8166084, 10.343134 50.8168774, 10.3431363 50.8169749, 10.3431484 50.8174953, 10.3432406 50.8177302, 10.3434764 50.8180476, 10.343565 50.8181691, 10.3436033 50.8182193, 10.3439903 50.8187269, 10.3441355 50.818938, 10.3441986 50.8190232, 10.3442561 50.8191004)",2,,,"['5', '3']",,,
