osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,tunnel,width,access,bridge
132512173,False,1,Fabrikstraße,residential,30,True,144.166,"LINESTRING (14.289434 48.307592, 14.2895286 48.3075942, 14.2897539 48.3076336, 14.289819 48.3076493, 14.2905213 48.307819, 14.2907943 48.307885, 14.2911449 48.3079697, 14.291272 48.3080114)",,,,,
229165448,True,2,Rechte Donaustraße,secondary,50,False,52.742000000000004,"LINESTRING (14.289434 48.307592, 14.2894296 48.3073463, 14.2894289 48.3071177)",,,,,
70864754,True,2,Kaserngasse,secondary,50,False,34.169,"LINESTRING (14.2926477 48.3091451, 14.292471 48.3092491, 14.2924261 48.3092745, 14.2923474 48.3093042, 14.2922742 48.3093193)",,,,,
70864756,True,1,Kaserngasse,secondary,50,False,37.439,"LINESTRING (14.2926477 48.3091451, 14.2925507 48.3092903, 14.2925459 48.3093106, 14.2925434 48.3093874, 14.2925645 48.3094666)",,,,,
90546111,False,4,Untere Donaulände,primary,50,True,27.014,"LINESTRING (14.2925645 48.3094666, 14.292481 48.3094205, 14.2924021 48.3093819, 14.2922742 48.3093193)",,,,,
15093898,False,1,Römerstraße,residential,30,True,193.31300000000005,"LINESTRING (14.2808434 48.3045371, 14.2808556 48.304513, 14.2808728 48.3044685, 14.2808978 48.3044141, 14.2809248 48.3043769, 14.2809862 48.3043137, 14.2810446 48.3042758, 14.2811174 48.3042493, 14.281192 48.3042376, 14.2812826 48.3042433, 14.2814095 48.3042574, 14.2815335 48.3042732, 14.2818384 48.3043197, 14.2821901 48.3043738, 14.2823967 48.3043982, 14.2824696 48.3044049, 14.2826867 48.3044248, 14.282833 48.3044363, 14.2829151 48.3044278, 14.2829822 48.3044077, 14.2830317 48.3043821, 14.2830745 48.3043566, 14.2831078 48.3043251)",,,,,
"[35900992, 35900993, 26316050, 91882843, 26314332, 91882845]",False,1,Schlossberg,residential,,False,204.98899999999998,"LINESTRING (14.2808434 48.3045371, 14.280884 48.3045484, 14.280934 48.304559, 14.2810346 48.304573, 14.281142 48.3045885, 14.2812053 48.3045978, 14.2812877 48.3046057, 14.2813748 48.3046173, 14.2815358 48.3046373, 14.2815756 48.3046511, 14.2815932 48.3046713, 14.2815911 48.3046955, 14.2815571 48.3047716, 14.2815233 48.3048474, 14.2814967 48.304893, 14.2814873 48.304912, 14.2814844 48.3049279, 14.281485 48.3049396, 14.2814907 48.3049542, 14.2815041 48.3049707, 14.2815429 48.3049978, 14.2815008 48.3050243, 14.2812333 48.3053368, 14.2812035 48.3053807, 14.2811905 48.3054081, 14.281188 48.3054328, 14.2811922 48.3054576, 14.2812047 48.3054792, 14.2812312 48.3055109, 14.2812656 48.3055376, 14.281315 48.305561, 14.281359 48.3055747, 14.2813834 48.3055801, 14.2814422 48.3055899, 14.2814813 48.3055977, 14.2815272 48.3056156, 14.2815832 48.3056455, 14.2816957 48.3057231)",,building_passage,,,
"[814252833, 1007387277]",False,1,Römerstraße,residential,30,False,103.35300000000001,"LINESTRING (14.2808434 48.3045371, 14.2808301 48.3045513, 14.280803 48.3045664, 14.2807553 48.3045806, 14.2807016 48.3045851, 14.2806423 48.3045784, 14.2805716 48.3045641, 14.2803062 48.3045018, 14.2802061 48.3044739, 14.2801454 48.304457, 14.2796717 48.3043249, 14.2795568 48.3042889)",,,,,
"[814252833, 1007387277]",False,1,Römerstraße,residential,30,True,103.35299999999998,"LINESTRING (14.2795568 48.3042889, 14.2796717 48.3043249, 14.2801454 48.304457, 14.2802061 48.3044739, 14.2803062 48.3045018, 14.2805716 48.3045641, 14.2806423 48.3045784, 14.2807016 48.3045851, 14.2807553 48.3045806, 14.280803 48.3045664, 14.2808301 48.3045513, 14.2808434 48.3045371)",,,,,
29337342,False,1,Pfarrplatz,living_street,20,False,59.899,"LINESTRING (14.2881373 48.3063793, 14.2881395 48.306358, 14.2881556 48.3063174, 14.2883722 48.3060012, 14.2884061 48.3059515, 14.2884315 48.3059142, 14.2884587 48.3058874)",,,,,
48983236,False,,Neutorgasse,living_street,20,False,14.509,"LINESTRING (14.2881373 48.3063793, 14.2880936 48.3063977, 14.2880645 48.3064236, 14.2880566 48.3064363, 14.2880525 48.3064429, 14.2880278 48.3064825)",,,,,
53019786,False,,Pfarrplatz,living_street,20,False,65.91499999999999,"LINESTRING (14.2881373 48.3063793, 14.2881919 48.3063781, 14.2882785 48.3063871, 14.2887787 48.3064716, 14.2890044 48.3065097)",,,,,
27431208,False,2,Bethlehemstraße,residential,30,True,5.299,"LINESTRING (14.290423 48.3035482, 14.2904867 48.30357)",,,,,
5579359,False,3,Obere Donaulände,primary,50,True,15.633,"LINESTRING (14.2797111 48.3057152, 14.2795278 48.3056452)",B129,,,,
"[314049757, 56018422]",False,3,Obere Donaulände,primary,50,False,263.481,"LINESTRING (14.2797111 48.3057152, 14.2799581 48.3058021, 14.2805422 48.3059802, 14.2811911 48.3061409, 14.2817313 48.3062495, 14.2823731 48.3063707, 14.283063 48.3064994)",B129,,,,
143121861,False,,Schlossberg,residential,30,True,128.958,"LINESTRING (14.2831449 48.3059017, 14.2833017 48.3057515, 14.2833359 48.3056946, 14.2833424 48.3056331, 14.2833615 48.3053725, 14.28338 48.3051194, 14.283398 48.3050482, 14.2834338 48.3049724, 14.2834749 48.3049111, 14.283535 48.3048641, 14.2835993 48.3048232)",,,,,
"[35900992, 35900993, 26316050, 91882843, 26314332, 91882845]",False,1,Schlossberg,residential,,True,204.98899999999998,"LINESTRING (14.2816957 48.3057231, 14.2815832 48.3056455, 14.2815272 48.3056156, 14.2814813 48.3055977, 14.2814422 48.3055899, 14.2813834 48.3055801, 14.281359 48.3055747, 14.281315 48.305561, 14.2812656 48.3055376, 14.2812312 48.3055109, 14.2812047 48.3054792, 14.2811922 48.3054576, 14.281188 48.3054328, 14.2811905 48.3054081, 14.2812035 48.3053807, 14.2812333 48.3053368, 14.2815008 48.3050243, 14.2815429 48.3049978, 14.2815041 48.3049707, 14.2814907 48.3049542, 14.281485 48.3049396, 14.2814844 48.3049279, 14.2814873 48.304912, 14.2814967 48.304893, 14.2815233 48.3048474, 14.2815571 48.3047716, 14.2815911 48.3046955, 14.2815932 48.3046713, 14.2815756 48.3046511, 14.2815358 48.3046373, 14.2813748 48.3046173, 14.2812877 48.3046057, 14.2812053 48.3045978, 14.281142 48.3045885, 14.2810346 48.304573, 14.280934 48.304559, 14.280884 48.3045484, 14.2808434 48.3045371)",,building_passage,,,
68235268,False,1,Flügelhofgasse,unclassified,30,False,15.267999999999999,"LINESTRING (14.281061 48.3035384, 14.2811473 48.3035465, 14.2812654 48.3035576)",,,,,
1007387278,False,1,Flügelhofgasse,residential,30,True,35.028,"LINESTRING (14.281061 48.3035384, 14.281087 48.3033904, 14.281123 48.3032681, 14.2811637 48.3032368)",,,,destination,
29096891,False,1,Altstadt,living_street,20,False,61.18000000000001,"LINESTRING (14.2840719 48.3044201, 14.2841671 48.3044746, 14.2843187 48.3045614, 14.2843412 48.3045743, 14.2845976 48.3047139, 14.2846513 48.3047407, 14.2847143 48.3047657)",,,,,
49723104,False,,Hirschgasse,residential,30,True,99.407,"LINESTRING (14.2805266 48.3021226, 14.2806448 48.3021984, 14.2807761 48.3022925, 14.2811421 48.3025854, 14.2813522 48.3027516, 14.2814223 48.3027867)",,,,,
29693405,False,,Lasingergasse,residential,30,True,84.907,"LINESTRING (14.2814953 48.3016503, 14.28144 48.3016965, 14.2813843 48.3017188, 14.2811763 48.3017882, 14.2809447 48.3018508, 14.2808494 48.3018941, 14.2806717 48.3020152, 14.2805748 48.3020839)",,,,,
"[8593392, 29337329]",False,1,"['Zollamtstraße', 'Neutorgasse']",residential,30,"[False, True]",47.31,"LINESTRING (14.2878553 48.3068008, 14.2878467 48.3068212, 14.2878351 48.3068577, 14.287822 48.3069482, 14.2878069 48.3070256, 14.2878789 48.3070233, 14.2879753 48.3070175, 14.2881014 48.307)",,,,,
"[1056166866, 95669668]",False,1,Harrachstraße,residential,30,False,69.702,"LINESTRING (14.2907794 48.30214, 14.2909105 48.3021769, 14.2913052 48.3022881, 14.2915536 48.3023581, 14.2916464 48.3023856)",,,,,
75807787,False,1,Lederergasse,residential,30,False,8.127,"LINESTRING (14.2920535 48.3065399, 14.2919443 48.306548)",,,,,
54179522,False,1,Prunerstraße,residential,30,False,66.63199999999999,"LINESTRING (14.2920535 48.3065399, 14.2920584 48.3066201, 14.2920518 48.3067703, 14.29204 48.3068016, 14.2920156 48.3068301, 14.2919667 48.3068492, 14.2919103 48.3068579, 14.2918229 48.3068679, 14.2917622 48.3068749, 14.2916075 48.3069501)",,,,,
56018433,False,4,Untere Donaulände,primary,50,True,36.685,"LINESTRING (14.2874716 48.3075263, 14.2872379 48.3074389, 14.2870445 48.3073587)",,,,,
70581832,False,5,Untere Donaulände,primary,50,False,22.906,"LINESTRING (14.2874716 48.3075263, 14.2876097 48.3075783, 14.2877434 48.307625)",,,,,
60922106,False,1,Tummelplatz,residential,30,True,88.827,"LINESTRING (14.283563 48.305618, 14.2835288 48.3054017, 14.2835254 48.3053067, 14.2835335 48.3052153, 14.2835462 48.3050846, 14.2835993 48.3048232)",,,,,
66894258,True,1,Graben,tertiary,30,False,34.574,"LINESTRING (14.2903938 48.3053081, 14.2903883 48.305255, 14.2903653 48.3052089, 14.2903098 48.3051742, 14.2901708 48.3051337, 14.2900904 48.3051125)",,,,,
75807779,True,2,Graben,secondary,50,False,46.668,"LINESTRING (14.2903938 48.3053081, 14.2904672 48.3051348, 14.2905371 48.3048997)",,,,,
8593385,True,1,Graben,tertiary,30,False,43.202999999999996,"LINESTRING (14.2900904 48.3051125, 14.290168 48.3051119, 14.290266 48.3050958, 14.2903392 48.3050637, 14.2904127 48.3050191, 14.2905371 48.3048997)",,,,,
70581819,False,1,Graben,tertiary,30,False,22.909,"LINESTRING (14.2900904 48.3051125, 14.289941 48.3050738, 14.2898018 48.3050377)",,,6,,
68235268,False,1,Flügelhofgasse,unclassified,30,True,15.267999999999999,"LINESTRING (14.2812654 48.3035576, 14.2811473 48.3035465, 14.281061 48.3035384)",,,,,
90546111,False,4,Untere Donaulände,primary,50,False,27.014,"LINESTRING (14.2922742 48.3093193, 14.2924021 48.3093819, 14.292481 48.3094205, 14.2925645 48.3094666)",,,,,
"[320881377, 320881378, 229165451, 142847611]",False,"['4', '3']",Untere Donaulände,primary,50,True,241.81600000000003,"LINESTRING (14.2922742 48.3093193, 14.2922173 48.3092915, 14.2921937 48.30928, 14.2919241 48.3091617, 14.2911762 48.3088534, 14.2911094 48.3088254, 14.2907373 48.3086654, 14.2905029 48.3085646, 14.2901453 48.3084107, 14.2899405 48.3083269, 14.2896164 48.3081958, 14.28951 48.3081589)",,,,,
132512173,False,1,Fabrikstraße,residential,30,False,126.37400000000001,"LINESTRING (14.2926908 48.308637, 14.29252 48.3085336, 14.2919564 48.3082592, 14.291682 48.3081588, 14.2913408 48.308034, 14.291272 48.3080114)",,,,,
53019786,False,,Pfarrplatz,living_street,20,True,65.915,"LINESTRING (14.2890044 48.3065097, 14.2887787 48.3064716, 14.2882785 48.3063871, 14.2881919 48.3063781, 14.2881373 48.3063793)",,,,,
76359190,False,2,Untere Donaulände,primary,50,True,27.897,"LINESTRING (14.28951 48.3081589, 14.289399 48.3081197, 14.2891719 48.3080478)",,,,,
78507223,True,1,Rechte Donaustraße,secondary,50,False,32.302,"LINESTRING (14.28951 48.3081589, 14.2894804 48.3080402, 14.2894476 48.3079054, 14.2894396 48.3078722)",,,,,
"[320881377, 320881378, 142847611, 229165451]",False,"['4', '3']",Untere Donaulände,primary,50,False,241.816,"LINESTRING (14.28951 48.3081589, 14.2896164 48.3081958, 14.2899405 48.3083269, 14.2901453 48.3084107, 14.2905029 48.3085646, 14.2907373 48.3086654, 14.2911094 48.3088254, 14.2911762 48.3088534, 14.2919241 48.3091617, 14.2921937 48.30928, 14.2922173 48.3092915, 14.2922742 48.3093193)",,,,,
229165448,True,2,Rechte Donaustraße,secondary,50,False,31.16,"LINESTRING (14.2894396 48.3078722, 14.2894362 48.3077648, 14.289434 48.307592)",,,,,
759978964,False,1,Tummelplatz,residential,30,False,17.646,"LINESTRING (14.2837956 48.3049134, 14.2836518 48.3048473, 14.2835993 48.3048232)",,,,,
"[96751388, 320881374]",False,"['4', '5']",Untere Donaulände,primary,50,False,96.913,"LINESTRING (14.2859175 48.3069147, 14.285993 48.3069426, 14.2861167 48.3069906, 14.2865665 48.3071572, 14.2868785 48.3072877, 14.2870445 48.3073587)",B129,,,,
"[56018432, 124913971]",False,4,Obere Donaulände,primary,50,False,48.42100000000001,"LINESTRING (14.283063 48.3064994, 14.2835617 48.3065924, 14.2836934 48.3066169)",B129,,,,
"[314049757, 56018422]",False,3,Obere Donaulände,primary,50,True,263.481,"LINESTRING (14.283063 48.3064994, 14.2823731 48.3063707, 14.2817313 48.3062495, 14.2811911 48.3061409, 14.2805422 48.3059802, 14.2799581 48.3058021, 14.2797111 48.3057152)",B129,,,,
"[56018425, 1002047388, 124915006]",True,1,,primary_link,50,False,102.95800000000003,"LINESTRING (14.283063 48.3064994, 14.2833284 48.3064888, 14.2836207 48.30651, 14.2837781 48.3065156, 14.2839407 48.3065158, 14.2840124 48.3065145, 14.2841268 48.3065123, 14.2842219 48.3065179, 14.284301 48.3065238, 14.284448 48.3065458)",B129,,,,
143121795,True,,Mariahilfgasse,residential,30,False,5.588,"LINESTRING (14.2805748 48.3020839, 14.2805266 48.3021226)",,,,,
29693405,False,,Lasingergasse,residential,30,False,84.90700000000001,"LINESTRING (14.2805748 48.3020839, 14.2806717 48.3020152, 14.2808494 48.3018941, 14.2809447 48.3018508, 14.2811763 48.3017882, 14.2813843 48.3017188, 14.28144 48.3016965, 14.2814953 48.3016503)",,,,,
14821622,False,2,Lessingstraße,residential,50,True,5.474,"LINESTRING (14.2810043 48.3031395, 14.2810588 48.3031728)",,,,,
15093898,False,1,Römerstraße,residential,30,True,6.783,"LINESTRING (14.2831078 48.3043251, 14.283108 48.3042641)",,,,,
13958204,False,,Tummelplatz,residential,30,False,66.91799999999999,"LINESTRING (14.2831078 48.3043251, 14.2831421 48.3043756, 14.2831739 48.304415, 14.2831919 48.3044344, 14.2832471 48.3044914, 14.2833726 48.3045983, 14.283516 48.3047075, 14.28356 48.3047488, 14.2835901 48.3047872, 14.2835993 48.3048232)",,,,,
15093898,False,1,Römerstraße,residential,30,False,193.313,"LINESTRING (14.2831078 48.3043251, 14.2830745 48.3043566, 14.2830317 48.3043821, 14.2829822 48.3044077, 14.2829151 48.3044278, 14.282833 48.3044363, 14.2826867 48.3044248, 14.2824696 48.3044049, 14.2823967 48.3043982, 14.2821901 48.3043738, 14.2818384 48.3043197, 14.2815335 48.3042732, 14.2814095 48.3042574, 14.2812826 48.3042433, 14.281192 48.3042376, 14.2811174 48.3042493, 14.2810446 48.3042758, 14.2809862 48.3043137, 14.2809248 48.3043769, 14.2808978 48.3044141, 14.2808728 48.3044685, 14.2808556 48.304513, 14.2808434 48.3045371)",,,,,
"[14369824, 76359187, 13957118, 14369822]",True,1,"['Hauptplatz', 'Klosterstraße']","['living_street', 'residential']","['20', '30']",False,308.3,"LINESTRING (14.285046 48.3043508, 14.285049 48.3043511, 14.2851061 48.3043635, 14.2851782 48.3043659, 14.2852851 48.3043667, 14.2854608 48.3043653, 14.2855302 48.3043672, 14.2855758 48.3043775, 14.2866544 48.3048232, 14.2866872 48.3048367, 14.2871126 48.3050125, 14.2871274 48.3050186, 14.2871388 48.3050286, 14.2871524 48.3050405, 14.2871524 48.3050662, 14.2871348 48.3050993, 14.2869373 48.3054241, 14.2868776 48.3055223, 14.2867133 48.3057798, 14.2865446 48.3060407, 14.2865031 48.3061296)",,,1,,
"[759818288, 76359193, 13955273]",False,1,Theatergasse,"['living_street', 'residential']","['20', '30']",True,98.807,"LINESTRING (14.285046 48.3043508, 14.2849798 48.3043321, 14.2843678 48.3040262, 14.2842044 48.3039445, 14.2841106 48.3038967, 14.2839711 48.3038255)",,,,,
244599886,False,1,Altstadt,living_street,20,True,52.251999999999995,"LINESTRING (14.285046 48.3043508, 14.2850174 48.3043866, 14.2850107 48.304395, 14.2848901 48.3045458, 14.2847143 48.3047657)",,,,,
"[4940293, 117357054, 5853776, 314109371, 314109372, 314109373, 117353950]",True,"['2', '3']","['Hauptstraße', 'Nibelungenbrücke']",primary,50,False,431.114,"LINESTRING (14.2831998 48.3103374, 14.2833194 48.3101772, 14.2834883 48.309948, 14.2838469 48.3094612, 14.2840056 48.3092382, 14.2844337 48.3086539, 14.2855045 48.3071949, 14.2856411 48.3070077, 14.2856971 48.3069309, 14.2857548 48.3068526)",B129,,,,yes
13973096,False,2,,primary_link,50,False,23.738,"LINESTRING (14.2869002 48.3075267, 14.2869632 48.3075079, 14.287009 48.3074832, 14.2870343 48.3074453, 14.2870445 48.3073587)",B129,,,,
"[56018420, 25752931, 5579364, 314050086]",False,"['2', '3']","['Obere Donaulände', 'Untere Donaulände']",primary,50,True,205.19800000000004,"LINESTRING (14.2869002 48.3075267, 14.2868558 48.3075139, 14.2868135 48.3075003, 14.2867323 48.307473, 14.286283 48.3072959, 14.2859275 48.3071746, 14.285438 48.3070139, 14.2851211 48.3069144, 14.2847477 48.3068142, 14.2846688 48.3067981, 14.2845796 48.3067799, 14.284395 48.3067461)",B129,yes,,,
312132725,False,2,Untere Donaulände,primary,50,False,19.981,"LINESTRING (14.2869002 48.3075267, 14.2870017 48.3075521, 14.287083 48.3075653, 14.2871601 48.3075733)",,,,,
28287519,False,6,Untere Donaulände,primary,50,True,11.499,"LINESTRING (14.2878848 48.307668, 14.2877434 48.307625)",,,,,
"[320881376, 312132722, 320881375]",False,"['4', '5']",Untere Donaulände,primary,50,False,104.141,"LINESTRING (14.2878848 48.307668, 14.2882132 48.3077629, 14.2887622 48.3079258, 14.2891719 48.3080478)",,,,,
"[320881352, 29337336]",False,"['2', '1']",Adalbert-Stifter-Platz,residential,30,True,77.865,"LINESTRING (14.2878848 48.307668, 14.2880473 48.3074215, 14.2880565 48.3074055, 14.2880856 48.3073546, 14.2881123 48.3072851, 14.2881268 48.3072238, 14.2881337 48.3071531, 14.2881292 48.3070999, 14.2881014 48.307)",,,,,
244599886,False,1,Altstadt,living_street,20,False,7.157,"LINESTRING (14.2846666 48.3048217, 14.2847143 48.3047657)",,,,,
759980463,False,,Klammstraße,residential,30,False,10.278,"LINESTRING (14.2847794 48.3031756, 14.2848136 48.3031988, 14.2848317 48.3032215, 14.2848365 48.3032556)",,,,,
