osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,bridge
95978150,,,Sitzenstraße,residential,False,False,157.38800000000003,"LINESTRING (11.5940451 51.3789586, 11.594178 51.3789642, 11.5943545 51.3789902, 11.5945585 51.3790609, 11.5948861 51.3791965, 11.5950653 51.3792954, 11.5951535 51.3793526, 11.5952406 51.3794621, 11.5952864 51.3795634, 11.5953063 51.379686, 11.595336 51.3797257, 11.5954853 51.3798061, 11.5955831 51.3798605)",,,
95978150,,,Sitzenstraße,residential,False,True,83.92699999999999,"LINESTRING (11.5940451 51.3789586, 11.5937446 51.3789515, 11.5933213 51.3789467, 11.5930051 51.3789639, 11.5928389 51.3789781)",,,
96243513,,,Bornstraße,residential,False,True,85.948,"LINESTRING (11.5940451 51.3789586, 11.5940291 51.3790397, 11.5937511 51.3797088)",,,
96243513,,,Bornstraße,residential,False,False,85.948,"LINESTRING (11.5937511 51.3797088, 11.5940291 51.3790397, 11.5940451 51.3789586)",,,
201312259,,,Lederberg,residential,True,False,128.6,"LINESTRING (11.5937511 51.3797088, 11.5941818 51.3797261, 11.5951349 51.3798388, 11.5954853 51.379866, 11.5955831 51.3798605)",,,
95978150,,,Sitzenstraße,residential,False,True,157.388,"LINESTRING (11.5955831 51.3798605, 11.5954853 51.3798061, 11.595336 51.3797257, 11.5953063 51.379686, 11.5952864 51.3795634, 11.5952406 51.3794621, 11.5951535 51.3793526, 11.5950653 51.3792954, 11.5948861 51.3791965, 11.5945585 51.3790609, 11.5943545 51.3789902, 11.594178 51.3789642, 11.5940451 51.3789586)",,,
201312259,,,Lederberg,residential,True,False,161.052,"LINESTRING (11.5955831 51.3798605, 11.5964817 51.3802349, 11.596833 51.3803546, 11.5971184 51.3804171, 11.5976438 51.3804877)",,,
365197860,2,,An der Geistpromenade,residential,False,False,108.233,"LINESTRING (11.6026152 51.3775922, 11.6025116 51.3775169, 11.6016727 51.376817)",,,
365197860,2,,An der Geistpromenade,residential,False,True,175.723,"LINESTRING (11.6026152 51.3775922, 11.6031263 51.3780347, 11.6035236 51.3783787, 11.6038904 51.3787128, 11.603935 51.3787534, 11.6040767 51.3788825)",,,
"[893359148, 35065245]",,,Nemsdorfer Weg,residential,True,False,213.86300000000003,"LINESTRING (11.6014871 51.3751707, 11.6019728 51.3751716, 11.6021723 51.3751688, 11.6024951 51.3751707, 11.6026927 51.3751882, 11.6034048 51.3751916, 11.6038627 51.3751994, 11.6042308 51.3751943, 11.6044089 51.3751839, 11.6045648 51.3751775)",,,
96618323,,,Poststraße,residential,True,False,139.257,"LINESTRING (11.6028893 51.3793292, 11.6028263 51.37933, 11.602406 51.3792403, 11.6023078 51.3792154, 11.6010107 51.3788979)",,,
893343887,,,Freimarkt,residential,False,False,175.183,"LINESTRING (11.6028893 51.3793292, 11.60254 51.3790821, 11.6024708 51.3790259, 11.6019615 51.3785735, 11.6018603 51.3784788, 11.6014787 51.3781356, 11.6013877 51.3780651)",,,
893343887,,,Freimarkt,residential,False,True,109.90100000000001,"LINESTRING (11.6028893 51.3793292, 11.6030039 51.3793981, 11.603094 51.379454, 11.6034226 51.3797096, 11.6034964 51.3797987, 11.6035477 51.3798657, 11.6035671 51.3799401, 11.6035488 51.3800146, 11.6034704 51.3801635)",,,
25011668,,,Freimarkt,residential,False,False,21.888,"LINESTRING (11.6013877 51.3780651, 11.601182 51.3779159)",,,
96618327,,,Bäckerstraße,residential,False,True,50.515,"LINESTRING (11.6013877 51.3780651, 11.6013294 51.3781481, 11.6011913 51.3785014)",,,
893343887,,,Freimarkt,residential,False,True,175.183,"LINESTRING (11.6013877 51.3780651, 11.6014787 51.3781356, 11.6018603 51.3784788, 11.6019615 51.3785735, 11.6024708 51.3790259, 11.60254 51.3790821, 11.6028893 51.3793292)",,,
96618327,,,Bäckerstraße,residential,False,False,45.836,"LINESTRING (11.6010107 51.3788979, 11.6011913 51.3785014)",,,
96618327,,,Bäckerstraße,residential,False,True,135.939,"LINESTRING (11.6010107 51.3788979, 11.6008582 51.3792601, 11.6007517 51.379499, 11.6005246 51.3800194, 11.600508 51.3800427, 11.6004785 51.3800727)",,,
96618327,,,Bäckerstraße,residential,False,False,135.939,"LINESTRING (11.6004785 51.3800727, 11.600508 51.3800427, 11.6005246 51.3800194, 11.6007517 51.379499, 11.6008582 51.3792601, 11.6010107 51.3788979)",,,
893343888,,,Merseburger Straße,residential,True,False,92.541,"LINESTRING (11.6004785 51.3800727, 11.600631 51.3801425, 11.6015455 51.3804742, 11.6016172 51.3805045)",,20,
25011668,,,Freimarkt,residential,False,True,57.697,"LINESTRING (11.6006346 51.3775254, 11.601182 51.3779159)",,,
25011668,,,Freimarkt,residential,False,False,131.546,"LINESTRING (11.6006346 51.3775254, 11.6000516 51.3770025, 11.5995143 51.3765717)",,,
114331817,,,An der Geistpromenade,residential,False,True,23.055,"LINESTRING (11.5994182 51.3750862, 11.5996671 51.3752235)",,,
326793292,,,An der Geistpromenade,residential,True,False,19.038,"LINESTRING (11.5994182 51.3750862, 11.5991714 51.3750115)",,,
96618327,,,Bäckerstraße,residential,False,True,45.836,"LINESTRING (11.6011913 51.3785014, 11.6010107 51.3788979)",,,
96618327,,,Bäckerstraße,residential,False,False,50.515,"LINESTRING (11.6011913 51.3785014, 11.6013294 51.3781481, 11.6013877 51.3780651)",,,
96733750,,,Grüne Straße,residential,False,True,157.46099999999998,"LINESTRING (11.6011913 51.3785014, 11.600728 51.3784169, 11.600385 51.3783697, 11.600019 51.3783145, 11.5999421 51.3782492, 11.5998122 51.3778988, 11.5997873 51.3776795)",,,
96733782,,,Kirchplan,residential,False,False,80.52100000000002,"LINESTRING (11.5963133 51.3774413, 11.5964076 51.3775717, 11.5966421 51.3778398, 11.5966544 51.3779674, 11.5966486 51.3780623, 11.5966357 51.3781145)",,,
96733798,,,Jacob-Christian-Schäffer-Gasse,residential,False,False,79.874,"LINESTRING (11.5963133 51.3774413, 11.5959164 51.3775398, 11.5955832 51.3776305, 11.5954184 51.3777114, 11.5953491 51.3777948)",,,
"[386865112, 96733727]",,,"['Kirchplan', 'Neue Straße']",residential,False,True,156.445,"LINESTRING (11.5963133 51.3774413, 11.5962968 51.3773356, 11.5962807 51.3772211, 11.5963014 51.377099, 11.5963477 51.3770423, 11.5967735 51.3769562, 11.5969116 51.3769385, 11.5975259 51.3769101, 11.5979224 51.3769088)",,,
159630114,2,L 219,Eislebener Straße,secondary,False,False,22.459,"LINESTRING (11.5997077 51.3829577, 11.5999372 51.3828153)",,,
96733791,,,Markt,residential,False,False,49.018,"LINESTRING (11.5970372 51.3787836, 11.5972938 51.3783729)",,,
22989666,,,Professor-Voigt-Straße,residential,False,False,45.120999999999995,"LINESTRING (11.5970372 51.3787836, 11.5972012 51.3788227, 11.5976436 51.3789299)",,,
22989666,,,Professor-Voigt-Straße,residential,False,True,163.781,"LINESTRING (11.5970372 51.3787836, 11.5968854 51.3787474, 11.5967601 51.3787064, 11.5966965 51.3786805, 11.5965333 51.3785925, 11.5963996 51.378512, 11.5962265 51.3784035, 11.5961966 51.3783848, 11.5959932 51.3782722, 11.5954159 51.3778953, 11.5953484 51.3778392, 11.5953491 51.3777948)",,,
22989663,,,Burgstraße,residential,False,False,96.377,"LINESTRING (11.5966357 51.3781145, 11.5955763 51.3778256, 11.5953491 51.3777948)",,,
22989663,,,Burgstraße,residential,False,True,54.010999999999996,"LINESTRING (11.5966357 51.3781145, 11.5967197 51.3781433, 11.5968833 51.3782037, 11.5971418 51.3783034, 11.5972938 51.3783729)",,,
96733782,,,Kirchplan,residential,False,True,80.521,"LINESTRING (11.5966357 51.3781145, 11.5966486 51.3780623, 11.5966544 51.3779674, 11.5966421 51.3778398, 11.5964076 51.3775717, 11.5963133 51.3774413)",,,
25011668,,,Freimarkt,residential,False,False,57.697,"LINESTRING (11.601182 51.3779159, 11.6006346 51.3775254)",,,
25011668,,,Freimarkt,residential,False,True,21.888,"LINESTRING (11.601182 51.3779159, 11.6013877 51.3780651)",,,
96733750,,,Grüne Straße,residential,False,False,157.461,"LINESTRING (11.5997873 51.3776795, 11.5998122 51.3778988, 11.5999421 51.3782492, 11.600019 51.3783145, 11.600385 51.3783697, 11.600728 51.3784169, 11.6011913 51.3785014)",,,
96733750,,,Grüne Straße,residential,False,True,124.883,"LINESTRING (11.5997873 51.3776795, 11.5997029 51.3775054, 11.5996553 51.3773034, 11.5996245 51.3771724, 11.5995143 51.3765717)",,,
96733784,,,Freimarkt,residential,True,False,103.84700000000001,"LINESTRING (11.5997873 51.3776795, 11.6001508 51.3776662, 11.600327 51.3776741, 11.6006264 51.3777994, 11.6010393 51.3779146, 11.601182 51.3779159)",,,
96733791,,,Markt,residential,False,True,49.018,"LINESTRING (11.5972938 51.3783729, 11.5970372 51.3787836)",,,
22989663,,,Burgstraße,residential,False,False,54.011,"LINESTRING (11.5972938 51.3783729, 11.5971418 51.3783034, 11.5968833 51.3782037, 11.5967197 51.3781433, 11.5966357 51.3781145)",,,
22989663,,,Burgstraße,residential,False,True,36.833,"LINESTRING (11.5972938 51.3783729, 11.5976152 51.3785657, 11.5976978 51.378578)",,,
893343887,,,Freimarkt,residential,False,True,87.319,"LINESTRING (11.6034704 51.3801635, 11.6030819 51.3809104)",,,
893343887,,,Freimarkt,residential,False,False,109.90100000000001,"LINESTRING (11.6034704 51.3801635, 11.6035488 51.3800146, 11.6035671 51.3799401, 11.6035477 51.3798657, 11.6034964 51.3797987, 11.6034226 51.3797096, 11.603094 51.379454, 11.6030039 51.3793981, 11.6028893 51.3793292)",,,
365197860,2,,An der Geistpromenade,residential,False,True,19.653,"LINESTRING (11.6040767 51.3788825, 11.6042377 51.3790279)",,,
365197860,2,,An der Geistpromenade,residential,False,False,175.723,"LINESTRING (11.6040767 51.3788825, 11.603935 51.3787534, 11.6038904 51.3787128, 11.6035236 51.3783787, 11.6031263 51.3780347, 11.6026152 51.3775922)",,,
"[96412465, 22989662]",,,Burgring,residential,False,True,452.991,"LINESTRING (11.5923894 51.3774705, 11.5926735 51.3773776, 11.592913 51.3773554, 11.5930358 51.3773123, 11.5932792 51.3771612, 11.593359 51.3771373, 11.5934595 51.3771348, 11.5938183 51.3771478, 11.5943959 51.3771695, 11.5944578 51.3771663, 11.5944928 51.3771501, 11.5945095 51.3771221, 11.5945142 51.3770773, 11.5945278 51.3769764, 11.5945217 51.376929, 11.594498 51.3768941, 11.5944487 51.3768563, 11.5943993 51.3768435, 11.5943263 51.3768369, 11.5941498 51.3768243, 11.5940951 51.3768198, 11.5940479 51.3768088, 11.5940099 51.3767851, 11.5939846 51.3767556, 11.5939673 51.376713, 11.5939739 51.3766699, 11.5940255 51.3765321, 11.5940604 51.3763689, 11.5940904 51.3762221, 11.5941234 51.3760579, 11.5942052 51.3756301, 11.5943039 51.3747526)",,,
102630294,,,Burgring,residential,False,True,248.275,"LINESTRING (11.5909029 51.3750545, 11.5915335 51.374803, 11.5921349 51.3747065, 11.5926526 51.3746295, 11.5930602 51.3746109, 11.5933724 51.3746322, 11.5936779 51.3746561, 11.5943039 51.3747526)",,,
326795126,,,Nebraer Straße,residential,False,False,18.311,"LINESTRING (11.5990149 51.3750321, 11.5990213 51.375127, 11.5990008 51.3751955)",,30,
1028443723,1,,Nebraer Tor,tertiary,True,False,26.082,"LINESTRING (11.5990149 51.3750321, 11.5989474 51.3750253, 11.5988833 51.3750081, 11.598817 51.3749836, 11.5987732 51.3749601, 11.5987382 51.3749331, 11.5987111 51.374909)",roundabout,,
"[1028643954, 893170270]",1,,Nebraer Tor,tertiary,True,False,47.336999999999996,"LINESTRING (11.5987224 51.3747499, 11.5987589 51.374725, 11.5988293 51.3746971, 11.5988828 51.3746809, 11.5989359 51.374667, 11.599008 51.3746562, 11.5990871 51.3746527, 11.5991709 51.3746596, 11.5992391 51.3746684, 11.5992876 51.3746832, 11.5993421 51.3747063)",roundabout,,
12554530,2,L 219,Friedhofspromenade,secondary,False,False,122.661,"LINESTRING (11.5933725 51.3812387, 11.5950053 51.381661)",,,
12554530,2,L 219,Friedhofspromenade,secondary,False,True,30.814999999999998,"LINESTRING (11.5933725 51.3812387, 11.5933208 51.3812253, 11.5929934 51.3810953)",,,
1106740309,,,,residential,False,False,25.943,"LINESTRING (11.5933725 51.3812387, 11.5933365 51.381386, 11.5933249 51.38147)",,,
25020577,,,Rudolf-Breitscheid-Straße,residential,False,False,47.92699999999999,"LINESTRING (11.5933249 51.38147, 11.5932763 51.381379, 11.5930559 51.3811792, 11.5929934 51.3810953)",,,
1106740309,,,,residential,False,True,25.943,"LINESTRING (11.5933249 51.38147, 11.5933365 51.381386, 11.5933725 51.3812387)",,,
