osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,junction,tunnel,access
326751348,False,,Steinmetzstraße,secondary,,False,111.765,"LINESTRING (6.4397762 51.1961044, 6.4397226 51.1960305, 6.4396797 51.1959838, 6.4393013 51.1958022, 6.4391415 51.195725, 6.4387155 51.1955231, 6.4385752 51.1954566)",K 13,,,,
14445928,True,,Parkstraße,unclassified,,False,43.689,"LINESTRING (6.4304549 51.1971882, 6.4305916 51.1972126, 6.4306612 51.1972291, 6.4308408 51.1972619, 6.4310557 51.1973001)",,,,,
363516583,False,,Sandradstraße,residential,,False,148.11700000000002,"LINESTRING (6.4304549 51.1971882, 6.4305219 51.1970988, 6.4307217 51.1966928, 6.4311019 51.1959203)",,,,,
"[106611618, 13865660]",True,1,Sandradstraße,residential,,False,68.32000000000001,"LINESTRING (6.4301509 51.1977723, 6.4301887 51.1977012, 6.4302467 51.197592, 6.4303464 51.1974024, 6.4303722 51.1973465, 6.4304549 51.1971882)",,,,,
37639076,True,2,Viersener Straße,secondary,40,False,82.053,"LINESTRING (6.4301509 51.1977723, 6.4302331 51.1977318, 6.4303035 51.1976971, 6.4303867 51.1976524, 6.4304589 51.1976143, 6.4310557 51.1973001)",,,,,
14369328,True,,Regentenstraße,residential,30,False,140.002,"LINESTRING (6.4344048 51.1970112, 6.4332599 51.1964721, 6.432996 51.1964144, 6.4327013 51.1963884)",,,,,
14446816,False,,Parkstraße,residential,30,True,167.94,"LINESTRING (6.4346002 51.1986557, 6.4336036 51.1983893, 6.4331011 51.1981428, 6.4330264 51.1981062, 6.4325588 51.1978769)",,,,,
14447802,True,,Hohenzollernstraße,residential,30,False,72.887,"LINESTRING (6.4346002 51.1986557, 6.4354307 51.1988445, 6.4355858 51.1988751)",,,,,
"[14369328, 363516190, 363516191]",True,,"['Blücherstraße', 'Regentenstraße']",residential,30,False,256.039,"LINESTRING (6.4346002 51.1986557, 6.4350735 51.198289, 6.4357287 51.1977813, 6.4357592 51.1977224, 6.4357559 51.1977064, 6.4357432 51.1976875, 6.4357146 51.1976581, 6.4346237 51.1971193, 6.4344048 51.1970112)",,,,,
"[363516192, 14443377]",True,,Adenauerplatz,residential,30,False,67.299,"LINESTRING (6.437019 51.196731, 6.437094 51.1966694, 6.4375555 51.1962903, 6.4376037 51.1962493)",,,,,
14439405,True,,Hermannstraße,residential,30,False,144.68,"LINESTRING (6.435794 51.1960782, 6.4356406 51.1961169, 6.4351208 51.1965228, 6.4345157 51.1969952, 6.4344048 51.1970112)",,,,,
14441077,True,,Kaiserstraße,residential,30,False,113.535,"LINESTRING (6.435794 51.1960782, 6.4358635 51.1961797, 6.4360237 51.1962695, 6.4369106 51.1966782, 6.437019 51.196731)",,,,,
14439040,False,,Croonsallee,residential,30,True,52.275,"LINESTRING (6.4368765 51.1952886, 6.4364312 51.1956526, 6.4364201 51.1956617)",,,,,
14439040,False,,Croonsallee,residential,30,False,52.275,"LINESTRING (6.4364201 51.1956617, 6.4364312 51.1956526, 6.4368765 51.1952886)",,,,,
14439041,True,,Croonsallee,residential,30,False,64.829,"LINESTRING (6.4364201 51.1956617, 6.435962 51.1960307, 6.435794 51.1960782)",,,,,
190424360,True,,Kaiserstraße,residential,30,False,119.503,"LINESTRING (6.4382222 51.1973278, 6.4395666 51.1979951)",,,,,
1194503757,False,,Kaiserstraße,residential,30,True,72.744,"LINESTRING (6.4382222 51.1973278, 6.4374017 51.1969233)",,,,,
190424363,True,,Albertusstraße,residential,30,False,137.359,"LINESTRING (6.4382222 51.1973278, 6.437152 51.198183, 6.437005 51.1982995)",,,,,
14444362,True,,Kleiststraße,residential,30,False,111.14,"LINESTRING (6.4376037 51.1962493, 6.4384739 51.1955392, 6.4384923 51.1955242, 6.4385752 51.1954566)",,,,,
14444583,True,,Yorckstraße,residential,30,False,105.22,"LINESTRING (6.4376037 51.1962493, 6.4370598 51.1959797, 6.4369495 51.195925, 6.4364201 51.1956617)",,,,,
326751348,False,,Steinmetzstraße,secondary,,True,111.765,"LINESTRING (6.4385752 51.1954566, 6.4387155 51.1955231, 6.4391415 51.195725, 6.4393013 51.1958022, 6.4396797 51.1959838, 6.4397226 51.1960305, 6.4397762 51.1961044)",K 13,,,,
329358558,False,,Steinmetzstraße,secondary,,False,112.73000000000002,"LINESTRING (6.4385752 51.1954566, 6.4383758 51.1953618, 6.4381669 51.1952625, 6.4380708 51.1952168, 6.4379729 51.1951891, 6.437879 51.195179, 6.4376739 51.1951681, 6.4373641 51.1951647, 6.4371307 51.1951529, 6.4370986 51.1951526)",K 13,,,,
14368916,True,,Regentenstraße,residential,30,False,41.998,"LINESTRING (6.437005 51.1982995, 6.4365371 51.1980614)",,,,,
14445928,True,,Parkstraße,unclassified,,False,12.128,"LINESTRING (6.4310557 51.1973001, 6.431222 51.1973323)",,,,,
"[37639076, 545803957]",True,2,Viersener Straße,secondary,40,False,148.844,"LINESTRING (6.4310557 51.1973001, 6.4311885 51.1972309, 6.4312376 51.1972053, 6.431757 51.1969436, 6.4321798 51.1966676, 6.4323721 51.1965077, 6.4325605 51.196359)",,,,,
14446816,False,,Parkstraße,residential,30,False,29.693,"LINESTRING (6.431222 51.1973323, 6.4316251 51.1974189)",,,,,
37639075,True,2,Viersener Straße,secondary,40,False,63.227,"LINESTRING (6.431222 51.1973323, 6.4308447 51.1975184, 6.430618 51.1976303, 6.4305321 51.1976727, 6.4305091 51.1976841)",,,,,
14446816,False,,Parkstraße,residential,30,False,82.621,"LINESTRING (6.4316251 51.1974189, 6.4325588 51.1978769)",,,,,
14446816,False,,Parkstraße,residential,30,True,29.693,"LINESTRING (6.4316251 51.1974189, 6.431222 51.1973323)",,,,,
14446287,True,,Parkstraße,residential,,False,27.782999999999998,"LINESTRING (6.4315106 51.1971874, 6.4315074 51.1972245, 6.4315108 51.1972584, 6.4315188 51.1972947, 6.4315309 51.1973211, 6.4315496 51.1973485, 6.4315711 51.1973687, 6.4316251 51.1974189)",,,,,
162580691,True,2,Viersener Straße,secondary,40,False,25.768,"LINESTRING (6.4315106 51.1971874, 6.4313202 51.197283, 6.431222 51.1973323)",,,,,
14446816,False,,Parkstraße,residential,30,True,82.621,"LINESTRING (6.4325588 51.1978769, 6.4316251 51.1974189)",,,,,
14446816,False,,Parkstraße,residential,30,False,167.94,"LINESTRING (6.4325588 51.1978769, 6.4330264 51.1981062, 6.4331011 51.1981428, 6.4336036 51.1983893, 6.4346002 51.1986557)",,,,,
"[14369460, 14368916, 288684734, 384332519]",True,,"['Blücherstraße', 'Regentenstraße']",residential,30,False,198.43,"LINESTRING (6.4365371 51.1980614, 6.4358568 51.1977268, 6.4358521 51.1977073, 6.4358564 51.1976914, 6.4358836 51.1976568, 6.435903 51.197632, 6.4363952 51.197234, 6.437019 51.196731)",,,,,
14447370,True,,Lützowstraße,residential,30,False,112.27900000000001,"LINESTRING (6.4365371 51.1980614, 6.435699 51.198751, 6.4355858 51.1988751)",,,,,
384332517,True,,Lützowstraße,residential,,False,31.128999999999998,"LINESTRING (6.4355858 51.1988751, 6.4357044 51.1990057, 6.4358068 51.1991184)",,,,,
1072303320,True,2,Hermann-Piecq-Anlage,primary,50,False,19.601,"LINESTRING (6.4343476 51.1988722, 6.4346256 51.1988992)",B 57,,,,
"[1121011600, 13838090]",True,,Blücherstraße,residential,30,False,29.841,"LINESTRING (6.4343476 51.1988722, 6.4344115 51.1988204, 6.434518 51.198734, 6.4346002 51.1986557)",,,,,
37591210,True,2,Hohenzollernstraße,primary,50,False,26.576,"LINESTRING (6.4349805 51.1990433, 6.4346053 51.1990003)",B 57,,,,
14448324,True,,,primary_link,,False,29.909000000000002,"LINESTRING (6.4349805 51.1990433, 6.4348753 51.1989966, 6.4347353 51.1989644, 6.4346917 51.1989385, 6.4346256 51.1988992)",,,,,
14450634,True,1,Bettrather Straße,residential,,False,36.437000000000005,"LINESTRING (6.4305091 51.1976841, 6.4304042 51.1978528, 6.4303796 51.1979089, 6.4303578 51.1979963)",,,,,destination
164341418,True,2,Viersener Straße,secondary,40,False,56.31100000000001,"LINESTRING (6.4305091 51.1976841, 6.430381 51.1977671, 6.4303115 51.1978061, 6.4302843 51.1978213, 6.4299657 51.198058)",,,,,
14446689,True,,Ferdinandstraße,residential,30,False,191.44699999999997,"LINESTRING (6.4303578 51.1979963, 6.4304978 51.1980019, 6.431922 51.1983549, 6.4319869 51.1983674, 6.432053 51.1983668, 6.4321229 51.1983303, 6.4323244 51.1980597, 6.4325588 51.1978769)",,,,,
14450783,False,,Bettrather Straße,residential,,False,51.279,"LINESTRING (6.4303578 51.1979963, 6.4303774 51.1980822, 6.4304009 51.1984563)",,,,,destination
14450783,False,,Bettrather Straße,residential,,True,51.279,"LINESTRING (6.4304009 51.1984563, 6.4303774 51.1980822, 6.4303578 51.1979963)",,,,,destination
14667079,True,,Staufenstraße,residential,,False,10.259,"LINESTRING (6.4299657 51.198058, 6.429819 51.1980501)",,,,,
"[164341418, 929681236]",True,2,Viersener Straße,secondary,40,False,58.472,"LINESTRING (6.4299657 51.198058, 6.4299064 51.1981045, 6.4295744 51.1983649, 6.4294094 51.1984486)",,,,,
13405633,False,,Sittardstraße,residential,30,True,117.009,"LINESTRING (6.439242 51.1988291, 6.4393732 51.1987557, 6.4396216 51.198764, 6.4400376 51.198725, 6.4406519 51.1986675, 6.4408464 51.1986132)",,,,,
"[1072303320, 114097901]",True,2,Hermann-Piecq-Anlage,primary,50,False,57.056,"LINESTRING (6.4335319 51.1988286, 6.4340149 51.1988489, 6.4341641 51.19886, 6.4343476 51.1988722)",B 57,,,,
135992068,True,,,primary_link,,False,17.721,"LINESTRING (6.4335319 51.1988286, 6.4336649 51.1988662, 6.433677 51.1988776, 6.4337251 51.1989227)",,,,,
37591210,True,2,Hohenzollernstraße,primary,50,False,13.067,"LINESTRING (6.4351617 51.1990736, 6.4349805 51.1990433)",B 57,,,,
356780436,True,,Beethovenstraße,residential,,False,10.565,"LINESTRING (6.4351617 51.1990736, 6.4352002 51.1989817)",,,,,
13803638,True,2,Hohenzollernstraße,primary,50,False,44.955,"LINESTRING (6.4352002 51.1989817, 6.4355124 51.1990431, 6.4358068 51.1991184)",B 57,,,,
516701460,False,,Viktoriastraße,residential,,True,11.669,"LINESTRING (6.4409645 51.1907194, 6.4409265 51.1908216)",,,,,
13865793,True,,Abteistraße,residential,30,False,54.024,"LINESTRING (6.4346572 51.1931658, 6.4348598 51.193221, 6.4351026 51.1932606, 6.4353938 51.1933141)",,,,,
13952389,False,,Johann-Peter-Boelling-Platz,residential,,False,58.738,"LINESTRING (6.4346572 51.1931658, 6.4346913 51.1930032, 6.4347607 51.1928127, 6.4347813 51.1927347, 6.4347842 51.1927237, 6.4348012 51.1926458)",,,,,
37799864,True,3,Viktoriastraße,tertiary,,False,14.789,"LINESTRING (6.440927 51.1910576, 6.4409288 51.1909246)",,,,,
"[1197972973, 1197972974, 107160741]",True,2,Fliethstraße,primary,40,False,180.391,"LINESTRING (6.440927 51.1910576, 6.4407008 51.1910021, 6.4406232 51.1909845, 6.439759 51.1908151, 6.4387923 51.1906318, 6.4384593 51.1905693)",L 381,,,,
101508085,True,1,,tertiary_link,,False,25.679000000000002,"LINESTRING (6.4412296 51.190961, 6.4412981 51.1910442, 6.4413397 51.1910997, 6.4413693 51.1911734)",,,,,
101508086,True,6,Fliethstraße,primary,,False,35.865,"LINESTRING (6.4412296 51.190961, 6.4417179 51.1910116, 6.4417374 51.1910134)",L 381,,,,
194789883,True,2,,primary_link,,False,26.465,"LINESTRING (6.442514 51.1913417, 6.4424666 51.191319, 6.4424326 51.1912995, 6.4422895 51.1912358, 6.4422125 51.1911973)",,,,,
"[977515872, 194789885]",True,3,Korschenbroicher Straße,primary,50,False,18.381,"LINESTRING (6.442514 51.1913417, 6.4424354 51.1913318, 6.4422539 51.1913145)",L 381,,,,
206818437,True,,Blücherstraße,residential,,False,27.222,"LINESTRING (6.4346256 51.1988992, 6.4345952 51.1987563, 6.4346002 51.1986557)",,,,,
206818444,True,2,Hermann-Piecq-Anlage,primary,50,False,41.076,"LINESTRING (6.4346256 51.1988992, 6.4348281 51.1989264, 6.4352002 51.1989817)",B 57,,,,
"[356780442, 206818447]",True,,Mozartstraße,residential,,False,24.563000000000002,"LINESTRING (6.4337251 51.1989227, 6.4337477 51.1990201, 6.4337323 51.1991422)",,,,,
272379005,True,2,Rathenaustraße,primary,50,False,16.409,"LINESTRING (6.4420174 51.1911745, 6.4419568 51.1910319)",L 116,,,,
272379011,True,2,,primary_link,,False,22.679000000000002,"LINESTRING (6.4420174 51.1911745, 6.4421481 51.191248, 6.4422539 51.1913145)",,,,,
37799851,True,2,Rathenaustraße,primary,50,False,13.609,"LINESTRING (6.4420715 51.1912921, 6.4420174 51.1911745)",L 116,,,,
"[1201403865, 12782875]",True,3,Fliethstraße,primary,50,False,50.754999999999995,"LINESTRING (6.4420715 51.1912921, 6.4418995 51.1912713, 6.4417214 51.1912433, 6.4415433 51.1912117, 6.4413693 51.1911734)",L 381,,,,
272379004,True,4,Rathenaustraße,primary,50,False,13.348,"LINESTRING (6.4422125 51.1911973, 6.4422539 51.1913145)",L 116,,,,
"[272379008, 272379010]",True,2,,primary_link,50,False,25.758,"LINESTRING (6.4422125 51.1911973, 6.4421334 51.1911607, 6.4420386 51.1910979, 6.4419568 51.1910319)",,,,,
194789887,True,2,,primary_link,,False,26.488999999999997,"LINESTRING (6.4417374 51.1910134, 6.4418341 51.1910691, 6.4420174 51.1911745)",,,,,
272379003,True,4,Fliethstraße,primary,50,False,15.428999999999998,"LINESTRING (6.4417374 51.1910134, 6.4418195 51.1910214, 6.4419568 51.1910319)",L 381,,,,
14288157,True,,Albertusstraße,residential,30,False,68.129,"LINESTRING (6.4388254 51.1968456, 6.4383846 51.197197, 6.4382687 51.1972894, 6.4382222 51.1973278)",,,,,
14444553,True,,Adenauerplatz,residential,30,False,107.90400000000001,"LINESTRING (6.4388254 51.1968456, 6.4384889 51.1966814, 6.4376663 51.1962798, 6.4376037 51.1962493)",,,,,
335369665,False,,,residential,30,False,10.524000000000001,"LINESTRING (6.4315136 51.1940151, 6.4315074 51.1940304, 6.4314921 51.1940495, 6.4314718 51.1940575, 6.4314367 51.1940655, 6.4314063 51.1940652)",,,,,
13865729,False,,Neustraße,residential,30,False,51.259,"LINESTRING (6.4314063 51.1940652, 6.4313304 51.1940571, 6.4306896 51.1939618)",,,,,
"[13865729, 30620027]",False,,"['Alter Markt', 'Neustraße']",residential,30,True,16.696,"LINESTRING (6.4314063 51.1940652, 6.4314717 51.1940721, 6.43154 51.1940922, 6.4315727 51.1941255, 6.4315943 51.1941431)",,,,,
335369665,False,,,residential,30,True,10.524000000000001,"LINESTRING (6.4314063 51.1940652, 6.4314367 51.1940655, 6.4314718 51.1940575, 6.4314921 51.1940495, 6.4315074 51.1940304, 6.4315136 51.1940151)",,,,,
14004806,False,,An der Stadtmauer,residential,30,False,121.895,"LINESTRING (6.4338038 51.1939764, 6.4337791 51.1940772, 6.4337555 51.1941561, 6.433716 51.194288, 6.4335757 51.1947268, 6.4334029 51.1950409)",,,,,
14006410,True,,Kapuzinerstraße,residential,30,False,42.241,"LINESTRING (6.4332013 51.1939623, 6.4332014 51.1940538, 6.4331727 51.1941695, 6.4331689 51.194185, 6.4331089 51.194336)",,,,,
20570686,False,,Hindenburgstraße,residential,30,False,34.899,"LINESTRING (6.4320601 51.194032, 6.4320144 51.194039, 6.4319625 51.194047, 6.4319471 51.1940493, 6.4318709 51.194061, 6.4315943 51.1941431)",,,,,
"[13852084, 711627109]",True,2,Viersener Straße,secondary,50,False,200.946,"LINESTRING (6.4370986 51.1951526, 6.4369411 51.1951671, 6.4367146 51.1951585, 6.4365272 51.1951694, 6.4361203 51.1951797, 6.4356161 51.1951897, 6.4354725 51.1951926, 6.4348213 51.1951866, 6.4344854 51.1952041, 6.4342323 51.1952548)",K 13,,,,
329358558,False,,Steinmetzstraße,secondary,,True,112.73000000000002,"LINESTRING (6.4370986 51.1951526, 6.4371307 51.1951529, 6.4373641 51.1951647, 6.4376739 51.1951681, 6.437879 51.195179, 6.4379729 51.1951891, 6.4380708 51.1952168, 6.4381669 51.1952625, 6.4383758 51.1953618, 6.4385752 51.1954566)",K 13,,,,
"[14277733, 14278535]",True,,"['Lambertsstraße', 'Friedrichstraße']",residential,30,False,200.00799999999998,"LINESTRING (6.4379245 51.1934292, 6.4379614 51.1934675, 6.4380383 51.193546, 6.4392195 51.1935842, 6.4393694 51.193602, 6.4400359 51.193681, 6.4401516 51.1937672, 6.4401818 51.19379, 6.4402136 51.1937722, 6.4403526 51.1936872, 6.4404808 51.1936132)",,,,,
728057687,True,1,,residential,,False,16.183,"LINESTRING (6.4379245 51.1934292, 6.4378939 51.193444, 6.437857 51.1934514, 6.4378183 51.1934505, 6.4377825 51.1934413, 6.4377539 51.1934249, 6.4377358 51.1934035)",,,roundabout,,
516701460,False,,Viktoriastraße,residential,,False,11.669,"LINESTRING (6.4409265 51.1908216, 6.4409645 51.1907194)",,,,,
"[14011624, 560750839, 112531391]",False,2,"['Abteistraße', 'Stepgesstraße']",residential,30,False,172.754,"LINESTRING (6.4377358 51.1934035, 6.4375337 51.1934438, 6.437343 51.1935005, 6.4371702 51.1935566, 6.437013 51.1935775, 6.4368415 51.1935587, 6.4360799 51.1933452, 6.4358536 51.1933138, 6.4356046 51.1933066, 6.4353938 51.1933141)",,,,,
728057687,True,1,,residential,,False,21.587999999999997,"LINESTRING (6.4377358 51.1934035, 6.4377306 51.1933794, 6.4377389 51.1933557, 6.4377595 51.1933352, 6.4377902 51.1933203, 6.437827 51.193313, 6.4378657 51.1933139, 6.4379016 51.1933231, 6.4379302 51.1933394)",,,roundabout,,
"[13865840, 760218756]",False,3,An der Flieschermühle,tertiary,30,False,56.178000000000004,"LINESTRING (6.4356576 51.1908692, 6.4356522 51.1908335, 6.4356113 51.1906011, 6.4356032 51.1904612, 6.4356091 51.1903657)",,,,,
13865840,False,,An der Flieschermühle,tertiary,30,True,60.669,"LINESTRING (6.4356576 51.1908692, 6.4357269 51.1913234, 6.435741 51.1914123)",,,,,
962651308,False,,An der Lingenmühle,residential,,False,6.335,"LINESTRING (6.4356576 51.1908692, 6.4357314 51.1908659, 6.4357483 51.1908664)",,,,,
962651308,False,,An der Lingenmühle,residential,,True,6.335,"LINESTRING (6.4357483 51.1908664, 6.4357314 51.1908659, 6.4356576 51.1908692)",,,,,
962651307,False,,An der Lingenmühle,residential,,False,23.650999999999996,"LINESTRING (6.4373678 51.1914514, 6.4373439 51.1915961, 6.4373111 51.1916601)",,,,,
13865729,False,,Neustraße,residential,30,True,51.259,"LINESTRING (6.4306896 51.1939618, 6.4313304 51.1940571, 6.4314063 51.1940652)",,,,,
13937996,False,,Weiherstraße,residential,30,True,84.03000000000002,"LINESTRING (6.4299028 51.1925757, 6.4304813 51.192995, 6.4306208 51.1931137, 6.430651 51.1931264, 6.4306923 51.1931438)",,,,,
13953190,False,,Gasthausstraße,residential,30,False,117.418,"LINESTRING (6.4299028 51.1925757, 6.4298312 51.1926955, 6.4297908 51.1927673, 6.4297424 51.1928492, 6.4291102 51.1935031)",,,,,
"[37340966, 366108767]",False,,"['Lüpertzender Straße', 'Weiherstraße']","['residential', 'tertiary']",30,"[False, True]",294.578,"LINESTRING (6.4299028 51.1925757, 6.4299668 51.1924772, 6.4300731 51.1923109, 6.4303102 51.1920776, 6.4304205 51.1920482, 6.4309378 51.191892, 6.4311755 51.1918142, 6.4314035 51.191664, 6.4314425 51.1916127, 6.4315316 51.1914955, 6.4316606 51.1914059, 6.4317493 51.1913864, 6.4323045 51.191381, 6.4332018 51.191393)",,,,,
14282364,False,2,Lüpertzender Straße,tertiary,30,False,113.75099999999999,"LINESTRING (6.4373111 51.1916601, 6.4369091 51.1915725, 6.4363322 51.191444, 6.4361965 51.1914282, 6.435856 51.1914127, 6.435741 51.1914123)",,,,,
14282364,False,2,Lüpertzender Straße,tertiary,30,True,45.236999999999995,"LINESTRING (6.4373111 51.1916601, 6.4373895 51.1916774, 6.4376546 51.1917279, 6.4379305 51.1917817)",,,,,
962651307,False,,An der Lingenmühle,residential,,True,23.650999999999996,"LINESTRING (6.4373111 51.1916601, 6.4373439 51.1915961, 6.4373678 51.1914514)",,,,,
194787104,True,3,Rathenaustraße,primary,40,False,42.252,"LINESTRING (6.4423482 51.1916276, 6.4423001 51.1915895, 6.4421762 51.1914618, 6.4421415 51.1914049, 6.4420715 51.1912921)",L 116,,,,
1194503757,False,,Kaiserstraße,residential,30,False,72.744,"LINESTRING (6.4374017 51.1969233, 6.4382222 51.1973278)",,,,,
