osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,ref,width,bridge
1254072625,2,Markt,residential,False,True,51.099,30,"LINESTRING (12.9266761 51.1603335, 12.926912 51.1599289, 12.9269277 51.1599019)",,,
"[1254080389, 78880182, 37689223]",2,Muldenstraße,residential,False,True,73.553,30,"LINESTRING (12.9266761 51.1603335, 12.926829 51.1603691, 12.9275328 51.1605328, 12.927597 51.1605477, 12.9276652 51.1605632)",,,
37706401,,Franciscus-Nagler-Straße,residential,True,False,84.682,,"LINESTRING (12.9291478 51.1574339, 12.9288519 51.1581725)",,,
"[37706396, 37706397]",2,"['Karl-Wagler-Straße', 'Rosa-Luxemburg-Straße']",residential,False,False,213.207,,"LINESTRING (12.9291478 51.1574339, 12.9309436 51.1578444, 12.9309617 51.1579255, 12.9305567 51.1585094)",,,
37706396,2,Karl-Wagler-Straße,residential,False,False,87.349,,"LINESTRING (12.9305567 51.1585094, 12.9300231 51.1592201)",,,
37706398,,Würkertstraße,residential,False,False,124.652,,"LINESTRING (12.9305567 51.1585094, 12.9288519 51.1581725)",,,
"[37706396, 37706397]",2,"['Karl-Wagler-Straße', 'Rosa-Luxemburg-Straße']",residential,False,True,213.207,,"LINESTRING (12.9305567 51.1585094, 12.9309617 51.1579255, 12.9309436 51.1578444, 12.9291478 51.1574339)",,,
37706398,,Würkertstraße,residential,False,True,124.652,,"LINESTRING (12.9288519 51.1581725, 12.9305567 51.1585094)",,,
37706400,,Würkertstraße,residential,True,False,149.746,30,"LINESTRING (12.9288519 51.1581725, 12.9268344 51.1579525, 12.9267363 51.1579422)",,,
"[265934397, 1083266613]",2,Franciscus-Nagler-Straße,residential,False,True,93.017,,"LINESTRING (12.9288519 51.1581725, 12.9287542 51.1584309, 12.9285614 51.1589409, 12.9285631 51.1589877)",,,
30297001,1,Lindenplatz,residential,True,False,106.51700000000001,,"LINESTRING (12.9285631 51.1589877, 12.9286648 51.1589808, 12.9288584 51.1590157, 12.9290832 51.159071, 12.9292922 51.1591114, 12.9297555 51.1592042, 12.9299346 51.1592328, 12.9299889 51.1592303, 12.9300231 51.1592201)",,,
"[1083266613, 265934397]",2,Franciscus-Nagler-Straße,residential,False,False,93.017,,"LINESTRING (12.9285631 51.1589877, 12.9285614 51.1589409, 12.9287542 51.1584309, 12.9288519 51.1581725)",,,
48549970,,,residential,False,True,51.019000000000005,,"LINESTRING (12.9212654 51.1610472, 12.9215036 51.1607321, 12.9215801 51.160633)",,,
48549970,,,residential,False,True,25.413,,"LINESTRING (12.9215801 51.160633, 12.9217389 51.1604273)",,,
48549970,,,residential,False,False,51.019000000000005,,"LINESTRING (12.9215801 51.160633, 12.9215036 51.1607321, 12.9212654 51.1610472)",,,
244425650,,,residential,False,True,45.846999999999994,,"LINESTRING (12.9215801 51.160633, 12.9216494 51.1606981, 12.9217286 51.1607504, 12.9218102 51.1607861, 12.9218885 51.160815, 12.9220933 51.1608768)",,,
244425650,,,residential,False,False,45.847,,"LINESTRING (12.9220933 51.1608768, 12.9218885 51.160815, 12.9218102 51.1607861, 12.9217286 51.1607504, 12.9216494 51.1606981, 12.9215801 51.160633)",,,
37693957,,Bachgasse,residential,False,False,3.972,,"LINESTRING (12.9233858 51.1607515, 12.9233648 51.1607847)",,,
257662085,2,Johannistalstraße,tertiary,True,False,49.811,50,"LINESTRING (12.9277091 51.1564782, 12.9276358 51.1565483, 12.9274872 51.1566273, 12.9273376 51.1566551, 12.9272399 51.1566591, 12.9271919 51.1566605, 12.9271101 51.1566492)",,,
"[1254061424, 1254061328, 1254061675]",2,Johannistalstraße,tertiary,False,True,35.848,50,"LINESTRING (12.9277091 51.1564782, 12.9277342 51.1564619, 12.9279547 51.1563187, 12.9280272 51.1562867, 12.9280954 51.1562726)",,,
37689231,2,Mittelgasse,residential,False,True,47.271,30,"LINESTRING (12.9276652 51.1605632, 12.9279101 51.1601668)",,,
"[1254080389, 78880182, 37689223]",2,Muldenstraße,residential,False,False,73.553,30,"LINESTRING (12.9276652 51.1605632, 12.927597 51.1605477, 12.9275328 51.1605328, 12.926829 51.1603691, 12.9266761 51.1603335)",,,
37689223,2,Muldenstraße,residential,False,True,38.81,30,"LINESTRING (12.9276652 51.1605632, 12.9278699 51.1606064, 12.9281911 51.1606774)",,,
37704683,,Weststraße,residential,False,False,240.35999999999999,,"LINESTRING (12.9195091 51.156298, 12.9195286 51.1563568, 12.91957 51.1564058, 12.9200961 51.1565609, 12.9202466 51.1566046, 12.922521 51.1572781)",,,
"[1254061328, 1254061675, 1254061424]",2,Johannistalstraße,tertiary,False,False,35.848000000000006,50,"LINESTRING (12.9280954 51.1562726, 12.9280272 51.1562867, 12.9279547 51.1563187, 12.9277342 51.1564619, 12.9277091 51.1564782)",,,
688047197,2,Chemnitzer Straße,tertiary,False,False,9.098,,"LINESTRING (12.9271101 51.1566492, 12.9271296 51.1565683)",,,
849492320,,Chemnitzer Straße,residential,False,True,59.775999999999996,,"LINESTRING (12.9271101 51.1566492, 12.9270225 51.1568068, 12.9269503 51.1571747)",,,
267266455,2,Teichgasse,residential,False,True,22.398,,"LINESTRING (12.9239638 51.1599406, 12.9240619 51.1601324)",,,
267266454,,Neumarkt,residential,False,True,38.976,,"LINESTRING (12.9239638 51.1599406, 12.9238792 51.1599796, 12.9236881 51.1601637, 12.9236086 51.1602054)",,,
267266455,2,Teichgasse,residential,False,False,195.19699999999997,,"LINESTRING (12.9239638 51.1599406, 12.9239371 51.1598954, 12.9239148 51.1598327, 12.9238899 51.1597271, 12.9238536 51.1594941, 12.9238591 51.1593097, 12.9238904 51.1591251, 12.9239569 51.1589326, 12.9240857 51.1585744, 12.9241394 51.1583961, 12.9241532 51.1583084, 12.9241295 51.1582112)",,,
267266454,,Neumarkt,residential,False,True,26.538,,"LINESTRING (12.9236086 51.1602054, 12.9235587 51.160442)",,,
269052876,,Neumarkt,residential,False,False,4.278,,"LINESTRING (12.9236086 51.1602054, 12.9235492 51.160215)",,,
269052876,,Neumarkt,residential,False,True,9.443,,"LINESTRING (12.9236086 51.1602054, 12.9237219 51.1602519)",,,
27746825,,Webergasse,residential,False,False,200.33400000000003,,"LINESTRING (12.9236086 51.1602054, 12.9234259 51.1598972, 12.9232629 51.1596442, 12.9231975 51.1595079, 12.9230545 51.1592228, 12.9229958 51.1591502, 12.9229376 51.159063, 12.9228827 51.158927, 12.9228601 51.1587931, 12.9227695 51.1587038, 12.9226753 51.1586297, 12.9226286 51.1585265)",,,
267266454,,Neumarkt,residential,False,False,38.976,,"LINESTRING (12.9236086 51.1602054, 12.9236881 51.1601637, 12.9238792 51.1599796, 12.9239638 51.1599406)",,,
267266454,,Neumarkt,residential,False,False,26.538,,"LINESTRING (12.9235587 51.160442, 12.9236086 51.1602054)",,,
269052876,,Neumarkt,residential,False,False,9.443,,"LINESTRING (12.9237219 51.1602519, 12.9236086 51.1602054)",,,
"[1260544586, 672853711]",,Bergstraße,residential,False,True,19.547,,"LINESTRING (12.929006 51.1613244, 12.9291041 51.1613313, 12.9291676 51.1613459, 12.9292746 51.1613705)",,,yes
672853712,1,Bergstraße,residential,True,False,47.125,50,"LINESTRING (12.929006 51.1613244, 12.9294056 51.1610633, 12.9295023 51.1610757)",,6.0,
"[1169533420, 1169533423]",2,Bergstraße,tertiary,False,True,159.55599999999998,50,"LINESTRING (12.9292746 51.1613705, 12.929241 51.1614245, 12.9288458 51.1620758, 12.9284575 51.1627108)",K 7515,,yes
"[1260544586, 672853711]",,Bergstraße,residential,False,False,19.547,,"LINESTRING (12.9292746 51.1613705, 12.9291676 51.1613459, 12.9291041 51.1613313, 12.929006 51.1613244)",,,yes
"[672853713, 1260544587]",3,Bergstraße,tertiary,False,False,36.448,50,"LINESTRING (12.9292746 51.1613705, 12.9293436 51.1612747, 12.9293772 51.1612279, 12.9294276 51.1611598, 12.9295023 51.1610757)",K 7515,11.0,yes
1217760952,,Chemnitzer Straße,tertiary,False,True,4.43,50,"LINESTRING (12.9271409 51.1565291, 12.9271296 51.1565683)",,,
387578371,,Colditzer Straße,tertiary,False,True,263.423,50,"LINESTRING (12.9271409 51.1565291, 12.9269786 51.1564844, 12.9268918 51.1564573, 12.9265524 51.1564049, 12.9263042 51.1563634, 12.9254035 51.1562461, 12.9246348 51.1561509, 12.9244465 51.1561152, 12.9241028 51.1560522, 12.923886 51.156007, 12.9238124 51.1559857, 12.9235113 51.1559029)",,,
30297001,1,Lindenplatz,residential,True,False,4.364,,"LINESTRING (12.9285047 51.1590018, 12.9285631 51.1589877)",,,
"[37689228, 37689229]",1,Lindenplatz,residential,True,False,70.82300000000001,,"LINESTRING (12.9285047 51.1590018, 12.9285917 51.1590488, 12.9286943 51.1590701, 12.928978 51.1591377, 12.9291222 51.159176, 12.9292072 51.1592308, 12.929115 51.1593496)",,,
1083266612,2,Lindenplatz,residential,False,False,100.16300000000001,30,"LINESTRING (12.9285047 51.1590018, 12.9284098 51.1590119, 12.9283314 51.1590012, 12.9280132 51.1589635, 12.9279454 51.1589554, 12.9274935 51.1589019, 12.9274179 51.1588942, 12.9273519 51.1588986, 12.9270907 51.1588741)",,,
1083266612,2,Lindenplatz,residential,False,False,38.954,30,"LINESTRING (12.9270907 51.1588741, 12.9265414 51.1588105)",,,
1083266612,2,Lindenplatz,residential,False,True,100.16299999999998,30,"LINESTRING (12.9270907 51.1588741, 12.9273519 51.1588986, 12.9274179 51.1588942, 12.9274935 51.1589019, 12.9279454 51.1589554, 12.9280132 51.1589635, 12.9283314 51.1590012, 12.9284098 51.1590119, 12.9285047 51.1590018)",,,
1254072291,2,Chemnitzer Straße,residential,False,True,5.379,30,"LINESTRING (12.9264679 51.159376, 12.9264613 51.1594242)",,,
37689234,2,Turnerstraße,residential,False,True,69.169,,"LINESTRING (12.9264679 51.159376, 12.9263944 51.1593709, 12.9254819 51.1593085)",,,
"[37705232, 1254072291]",2,Chemnitzer Straße,residential,False,False,49.897999999999996,30,"LINESTRING (12.9264679 51.159376, 12.926477 51.159296, 12.926519 51.1589284)",,,
274814122,2,Bergstraße,tertiary,False,True,10.361,50,"LINESTRING (12.9284575 51.1627108, 12.9284043 51.1627978)",K 7515,,
"[1169533420, 1169533423]",2,Bergstraße,tertiary,False,False,159.55599999999998,50,"LINESTRING (12.9284575 51.1627108, 12.9288458 51.1620758, 12.929241 51.1614245, 12.9292746 51.1613705)",K 7515,,yes
1169533421,1,An der Muldenwiese,residential,True,False,78.81800000000001,,"LINESTRING (12.9284575 51.1627108, 12.9287389 51.1627767, 12.9290054 51.1628361, 12.9291628 51.1628653, 12.9293857 51.1628879, 12.9295384 51.1629112)",,3.5,
"[672853713, 1260544587]",3,Bergstraße,tertiary,False,True,36.448,50,"LINESTRING (12.9295023 51.1610757, 12.9294276 51.1611598, 12.9293772 51.1612279, 12.9293436 51.1612747, 12.9292746 51.1613705)",K 7515,11.0,yes
"[1260544585, 257832868]","['2', '3']",Bergstraße,tertiary,False,False,104.09400000000001,50,"LINESTRING (12.9295023 51.1610757, 12.9295703 51.1610088, 12.9297254 51.1608794, 12.9299005 51.160755, 12.9301193 51.1606123, 12.9303349 51.160477, 12.9305015 51.1603842)",K 7515,11.0,
33550372,2,Niederlanggasse,residential,False,True,44.44,,"LINESTRING (12.9251576 51.1620226, 12.9251277 51.1619907, 12.9250869 51.16192, 12.9250613 51.1618481, 12.9250406 51.1616347)",,,
