osmid,oneway,name,highway,reversed,length,ref,geometry,access
793773661,True,Jaya Chamarajendra Road,secondary,False,107.634,,"LINESTRING (77.0987076 13.3431464, 77.098383 13.3422314)",
89653440,False,,tertiary,False,110.878,,"LINESTRING (77.1007601 13.3430773, 77.1017818 13.3429996)",
89653440,False,,tertiary,True,127.135,,"LINESTRING (77.1007601 13.3430773, 77.0995886 13.3431664)",
414062256,False,,residential,False,97.967,,"LINESTRING (77.1007601 13.3430773, 77.1007351 13.343958)",
414062256,False,,residential,True,58.022,,"LINESTRING (77.1007202 13.3444796, 77.1007351 13.343958)",
414061733,False,Gandhinagara 3rd Cross Road,residential,True,119.372,,"LINESTRING (77.0983154 13.3357035, 77.0985821 13.3367452)",
233244481,False,,residential,True,173.817,,"LINESTRING (77.096077 13.3438248, 77.0976681 13.3436086)",
414152745,False,,residential,False,38.013,,"LINESTRING (77.096077 13.3438248, 77.0961261 13.3441633)",
414152743,False,,residential,True,7.416,,"LINESTRING (77.099133 13.3441247, 77.0990655 13.3441363)",
793773661,True,Jaya Chamarajendra Road,secondary,False,81.492,,"LINESTRING (77.099133 13.3441247, 77.0988406 13.3434493)",
414152743,False,,residential,False,111.214,,"LINESTRING (77.0961725 13.3444867, 77.0971924 13.344362)",
414152745,False,,residential,True,36.309,,"LINESTRING (77.0961725 13.3444867, 77.0961261 13.3441633)",
414062256,False,,residential,False,58.022,,"LINESTRING (77.1007351 13.343958, 77.1007202 13.3444796)",
414062256,False,,residential,True,97.967,,"LINESTRING (77.1007351 13.343958, 77.1007601 13.3430773)",
414311455,False,,residential,False,110.628,,"LINESTRING (77.1007351 13.343958, 77.0997227 13.3440975)",
414311455,False,,residential,True,62.023,,"LINESTRING (77.0991551 13.3441757, 77.0997227 13.3440975)",
793773661,True,Jaya Chamarajendra Road,secondary,False,6.154,,"LINESTRING (77.0991551 13.3441757, 77.099133 13.3441247)",
415293871,False,,residential,True,8.079,,"LINESTRING (77.097704 13.3388, 77.09768 13.3387312)",
400940804,True,Bangalore Honnavar Road,primary,False,348.903,SH33,"LINESTRING (77.097704 13.3388, 77.0985783 13.3385811, 77.0987821 13.3385448, 77.0988294 13.3385364, 77.0991346 13.3384893, 77.0997068 13.3384532, 77.1001545 13.3384249, 77.1002869 13.3384089, 77.1004039 13.338391, 77.1005427 13.3383624, 77.1008768 13.3382917)",
89912900,False,,residential,True,93.658,,"LINESTRING (77.0988331 13.3375513, 77.0985821 13.3367452)",
415295718,False,,residential,False,47.08,,"LINESTRING (77.0988331 13.3375513, 77.0992626 13.3374834)",
89912900,False,,residential,False,98.684,,"LINESTRING (77.0988331 13.3375513, 77.0990537 13.3382599, 77.0990895 13.3384028)",
415295718,False,,residential,False,91.964,,"LINESTRING (77.0992626 13.3374834, 77.0990319 13.3366874)",
415295718,False,,residential,True,47.08,,"LINESTRING (77.0992626 13.3374834, 77.0988331 13.3375513)",
792799727,False,,residential,False,31.525,,"LINESTRING (77.0992626 13.3374834, 77.0995512 13.3374444)",
415295718,False,,residential,True,91.964,,"LINESTRING (77.0990319 13.3366874, 77.0992626 13.3374834)",
1044676373,False,,residential,True,34.257,,"LINESTRING (77.0990319 13.3366874, 77.0993205 13.3365607)",
415295718,False,,residential,False,49.698,,"LINESTRING (77.0990319 13.3366874, 77.0987074 13.3367604, 77.0985821 13.3367452)",
400940804,True,Bangalore Honnavar Road,primary,False,40.578,SH33,"LINESTRING (77.1008768 13.3382917, 77.1012481 13.3382403)",
792848320,True,,primary_link,False,55.794,,"LINESTRING (77.1008768 13.3382917, 77.1010865 13.3383531, 77.1011697 13.3383988, 77.1012434 13.3384523, 77.1013259 13.3385219)",
415295719,False,,residential,True,67.897,,"LINESTRING (77.1005688 13.3365229, 77.1006756 13.3371246)",
415295719,False,,residential,False,67.897,,"LINESTRING (77.1006756 13.3371246, 77.1005688 13.3365229)",
415295719,False,,residential,True,123.378,,"LINESTRING (77.1006756 13.3371246, 77.1008641 13.3382189)",
415295720,False,,residential,False,15.279,,"LINESTRING (77.1006756 13.3371246, 77.1005368 13.3371499)",
415295720,False,,residential,True,31.537,,"LINESTRING (77.0998525 13.3367208, 77.0999127 13.3369983)",
456742838,False,,residential,False,31.477,,"LINESTRING (77.1051902 13.344022, 77.1051701 13.3437396)",
456742838,False,,residential,True,28.835,,"LINESTRING (77.1051902 13.344022, 77.1052086 13.3442807)",
793773692,False,,residential,False,85.264,,"LINESTRING (77.1051902 13.344022, 77.1050262 13.344041, 77.104983 13.3440372, 77.1049471 13.3440254, 77.1048992 13.3440015, 77.1048736 13.3439953, 77.1048447 13.3439947, 77.1046615 13.3440013, 77.1046264 13.3439922, 77.1046101 13.3439513, 77.1045929 13.3437889)",
400940804,True,Bangalore Honnavar Road,primary,False,5.368,SH33,"LINESTRING (77.1012481 13.3382403, 77.1012974 13.3382349)",
629431887,False,Town hall Road,residential,True,9.034,,"LINESTRING (77.1012481 13.3382403, 77.1012368 13.3381598)",
792027381,False,,unclassified,True,4.433,,"LINESTRING (77.0972419 13.3427674, 77.0972339 13.3427283)",
793745370,False,,unclassified,True,39.886,,"LINESTRING (77.0972419 13.3427674, 77.0968774 13.3428211)",
"[369905876, 792027381, 369905878]",False,,unclassified,"[False, True]",94.083,,"LINESTRING (77.0972419 13.3427674, 77.0972639 13.3428832, 77.0973445 13.3433354, 77.0976186 13.3432974)",
414152745,False,,residential,False,36.309,,"LINESTRING (77.0961261 13.3441633, 77.0961725 13.3444867)",
414152745,False,,residential,True,38.013,,"LINESTRING (77.0961261 13.3441633, 77.096077 13.3438248)",
792027383,False,,residential,False,173.399,,"LINESTRING (77.0961261 13.3441633, 77.0977166 13.3439714)",
792027383,False,,residential,False,133.427,,"LINESTRING (77.0977166 13.3439714, 77.0989411 13.3438289)",
792027383,False,,residential,True,173.399,,"LINESTRING (77.0977166 13.3439714, 77.0961261 13.3441633)",
792027384,False,,residential,False,36.019,,"LINESTRING (77.0977166 13.3439714, 77.0977597 13.3442926)",
792027384,False,,residential,True,40.681,,"LINESTRING (77.0977166 13.3439714, 77.0976681 13.3436086)",
414152743,False,,residential,False,83.789,,"LINESTRING (77.0977597 13.3442926, 77.0985281 13.3441987)",
414152743,False,,residential,True,61.861,,"LINESTRING (77.0977597 13.3442926, 77.0971924 13.344362)",
792027384,False,,residential,True,36.019,,"LINESTRING (77.0977597 13.3442926, 77.0977166 13.3439714)",
233244481,False,,residential,False,173.817,,"LINESTRING (77.0976681 13.3436086, 77.096077 13.3438248)",
233244481,False,,residential,True,122.857,,"LINESTRING (77.0976681 13.3436086, 77.0987941 13.3434657)",
792027384,False,,residential,False,40.681,,"LINESTRING (77.0976681 13.3436086, 77.0977166 13.3439714)",
792027384,False,,residential,True,35.016,,"LINESTRING (77.0976681 13.3436086, 77.0976186 13.3432974)",
369905876,False,,unclassified,True,114.596,,"LINESTRING (77.0976186 13.3432974, 77.0986672 13.3431521)",
792027384,False,,residential,False,35.016,,"LINESTRING (77.0976186 13.3432974, 77.0976681 13.3436086)",
"[369905876, 792027381, 369905878]",False,,unclassified,"[False, True]",94.083,,"LINESTRING (77.0976186 13.3432974, 77.0973445 13.3433354, 77.0972639 13.3428832, 77.0972419 13.3427674)",
36975011,True,Mahatma Gandhi Road,secondary,False,30.262,,"LINESTRING (77.1040358 13.3401425, 77.104043 13.340252, 77.1040536 13.3404141)",
36975011,True,Mahatma Gandhi Road,secondary,False,41.446,,"LINESTRING (77.1039242 13.3390095, 77.1039566 13.3393809)",
792799724,False,,residential,False,18.253,,"LINESTRING (77.1002518 13.3362734, 77.1003027 13.3364299)",
415295720,False,,residential,True,15.279,,"LINESTRING (77.1005368 13.3371499, 77.1006756 13.3371246)",
792799724,False,,residential,True,30.241,,"LINESTRING (77.1005368 13.3371499, 77.1004525 13.3368906)",
415295720,False,,residential,False,91.638,,"LINESTRING (77.1005368 13.3371499, 77.099968 13.3372537, 77.0999127 13.3369983)",
"[792799727, 1044676375]",False,,residential,"[False, True]",120.139,,"LINESTRING (77.1005368 13.3371499, 77.1004607 13.3373216, 77.0995512 13.3374444)",
792799724,False,,residential,False,53.73,,"LINESTRING (77.1003027 13.3364299, 77.1004525 13.3368906)",
792799724,False,,residential,True,18.253,,"LINESTRING (77.1003027 13.3364299, 77.1002518 13.3362734)",
792799725,False,,residential,False,46.249,,"LINESTRING (77.1003027 13.3364299, 77.0998806 13.3364955)",
792799725,False,,residential,True,46.249,,"LINESTRING (77.0998806 13.3364955, 77.1003027 13.3364299)",
792799724,False,,residential,False,30.241,,"LINESTRING (77.1004525 13.3368906, 77.1005368 13.3371499)",
792799724,False,,residential,True,53.73,,"LINESTRING (77.1004525 13.3368906, 77.1003027 13.3364299)",
792799726,False,,residential,False,59.619,,"LINESTRING (77.1004525 13.3368906, 77.0999127 13.3369983)",
415295720,False,,residential,False,31.537,,"LINESTRING (77.0999127 13.3369983, 77.0998525 13.3367208)",
792799726,False,,residential,True,59.619,,"LINESTRING (77.0999127 13.3369983, 77.1004525 13.3368906)",
415295720,False,,residential,True,91.638,,"LINESTRING (77.0999127 13.3369983, 77.099968 13.3372537, 77.1005368 13.3371499)",
629431887,False,Town hall Road,residential,False,219.77200000000002,,"LINESTRING (77.1006952 13.3364469, 77.1008733 13.3364413, 77.1009422 13.3364609, 77.1009853 13.3365167, 77.1010291 13.3366475, 77.101179 13.3377729, 77.1012032 13.3379502, 77.1012228 13.3380603, 77.1012368 13.3381598)",
1044676373,False,,residential,False,34.257,,"LINESTRING (77.0993205 13.3365607, 77.0990319 13.3366874)",
"[792799728, 1044676374]",False,,residential,False,101.782,,"LINESTRING (77.0993205 13.3365607, 77.0995459 13.3373073, 77.0995512 13.3374444)",
792799729,False,,residential,False,91.851,,"LINESTRING (77.0979034 13.3357916, 77.0980436 13.3362513, 77.0980379 13.3363136, 77.0980016 13.3363553, 77.0977763 13.3364226)",
414061718,False,Gandhinagar 2nd Cross,residential,True,26.978,,"LINESTRING (77.0977763 13.3364226, 77.0978458 13.3366556)",
792799729,False,,residential,True,91.851,,"LINESTRING (77.0977763 13.3364226, 77.0980016 13.3363553, 77.0980379 13.3363136, 77.0980436 13.3362513, 77.0979034 13.3357916)",
792799735,True,Jaya Chamarajendra Road,secondary,False,43.78,,"LINESTRING (77.0981928 13.341858, 77.0983046 13.3422364)",
793745397,False,,residential,True,79.243,,"LINESTRING (77.0981928 13.341858, 77.0978352 13.3419095, 77.0974675 13.3419569)",
71762579,False,,tertiary,False,8.501,,"LINESTRING (77.0983046 13.3422364, 77.098383 13.3422314)",
792799735,True,Jaya Chamarajendra Road,secondary,False,109.12,,"LINESTRING (77.0983046 13.3422364, 77.0985029 13.3427461, 77.0986672 13.3431521)",
792027381,False,,unclassified,False,10.981,,"LINESTRING (77.0977062 13.3398434, 77.0976066 13.3398624)",
793773661,True,Jaya Chamarajendra Road,secondary,False,111.309,,"LINESTRING (77.0977062 13.3398434, 77.097625 13.3395567, 77.0974327 13.3388784)",
22838674,True,Ashoka Road,primary,False,195.02599999999998,,"LINESTRING (77.1013259 13.3385219, 77.1013392 13.3386567, 77.101499 13.3402677)",
22838674,True,Ashoka Road,primary,False,9.042,,"LINESTRING (77.10129 13.3381539, 77.1012974 13.3382349)",
1047825123,True,Bengaluru Honnavara Road,primary,False,5.793,SH33,"LINESTRING (77.10129 13.3381539, 77.1012368 13.3381598)",
28513550,True,Bengaluru Honnavara Road,primary,False,62.16,,"LINESTRING (77.1017142 13.3381626, 77.1022827 13.3380819)",
792848322,True,Ashoka Road,primary,False,32.563,SH33,"LINESTRING (77.1014278 13.3385129, 77.101399 13.3382214)",
792848321,True,,primary_link,False,51.536,,"LINESTRING (77.1014278 13.3385129, 77.1014902 13.3383623, 77.1015345 13.3382879, 77.1017142 13.3381626)",
1047825123,True,Bengaluru Honnavara Road,primary,False,10.867,SH33,"LINESTRING (77.1013898 13.3381429, 77.10129 13.3381539)",
28513550,True,Bengaluru Honnavara Road,primary,False,34.724,,"LINESTRING (77.101399 13.3382214, 77.1017142 13.3381626)",
792848322,True,Ashoka Road,primary,False,8.785,SH33,"LINESTRING (77.101399 13.3382214, 77.1013898 13.3381429)",
415294151,False,,residential,True,167.777,,"LINESTRING (77.0983591 13.3385541, 77.09792 13.337107)",
1047825123,True,Bengaluru Honnavara Road,primary,False,76.079,SH33,"LINESTRING (77.0983591 13.3385541, 77.0978639 13.3386781, 77.09768 13.3387312)",
89912900,False,,residential,True,98.684,,"LINESTRING (77.0990895 13.3384028, 77.0990537 13.3382599, 77.0988331 13.3375513)",
1047825123,True,Bengaluru Honnavara Road,primary,False,80.91300000000001,SH33,"LINESTRING (77.0990895 13.3384028, 77.0990226 13.3384092, 77.0987919 13.3384458, 77.0987521 13.3384558, 77.0983591 13.3385541)",
415295719,False,,residential,False,123.378,,"LINESTRING (77.1008641 13.3382189, 77.1006756 13.3371246)",
1047825123,True,Bengaluru Honnavara Road,primary,False,193.607,SH33,"LINESTRING (77.1008641 13.3382189, 77.100624 13.3382803, 77.1005031 13.3383048, 77.1003583 13.3383231, 77.1001866 13.3383388, 77.0992398 13.3383884, 77.0990895 13.3384028)",
629431887,False,Town hall Road,residential,False,9.034,,"LINESTRING (77.1012368 13.3381598, 77.1012481 13.3382403)",
1047825123,True,Bengaluru Honnavara Road,primary,False,40.856,SH33,"LINESTRING (77.1012368 13.3381598, 77.1008641 13.3382189)",
629431887,False,Town hall Road,residential,True,219.772,,"LINESTRING (77.1012368 13.3381598, 77.1012228 13.3380603, 77.1012032 13.3379502, 77.101179 13.3377729, 77.1010291 13.3366475, 77.1009853 13.3365167, 77.1009422 13.3364609, 77.1008733 13.3364413, 77.1006952 13.3364469)",
792848328,True,Bengaluru Honnavara Road,primary,False,21.513,,"LINESTRING (77.1015847 13.3381046, 77.1013898 13.3381429)",
