osmid,oneway,ref,highway,maxspeed,reversed,length,lanes,geometry,name
474197557,False,,residential,,True,106.76799999999999,,"LINESTRING (82.2018779 19.6644995, 82.2020486 19.6648253, 82.2021216 19.6649692, 82.2021684 19.6649692, 82.2022653 19.6649692, 82.202336 19.664981, 82.2023828 19.6650046, 82.2024489 19.6650433, 82.2025535 19.6650949)",
474197551,False,,residential,,False,105.828,,"LINESTRING (82.2018634 19.6669448, 82.2019374 19.66708, 82.2020339 19.6670514, 82.202116 19.6669842, 82.2021963 19.66689, 82.2022767 19.666779, 82.2023785 19.6666983, 82.2025231 19.6666445, 82.2025971 19.6666166)",
474197551,False,,residential,,True,81.97399999999999,,"LINESTRING (82.2018634 19.6669448, 82.2017874 19.6668059, 82.2016678 19.6666042, 82.2015196 19.6664175, 82.2014478 19.6663222)",
234205216,False,SH39,primary,,False,29.963,2,"LINESTRING (82.203979 19.664455, 82.2037097 19.6643639)",
234205216,False,SH39,primary,,True,298.368,2,"LINESTRING (82.203979 19.664455, 82.2063661 19.6652631, 82.2066623 19.6653578)",
474920114,False,,tertiary,,True,80.797,,"LINESTRING (82.203979 19.664455, 82.2040393 19.6642299, 82.2041086 19.6640342, 82.2041912 19.6638554, 82.2042386 19.6637736)",
474920114,False,,tertiary,,False,80.797,,"LINESTRING (82.2042386 19.6637736, 82.2041912 19.6638554, 82.2041086 19.6640342, 82.2040393 19.6642299, 82.203979 19.664455)",
475978813,False,,tertiary,,False,114.63399999999999,,"LINESTRING (82.206702 19.6643276, 82.2066911 19.664619, 82.2066774 19.665078, 82.2066623 19.6653578)",
475978813,False,,tertiary,,True,77.937,,"LINESTRING (82.206702 19.6643276, 82.2066938 19.6641884, 82.2065542 19.6638145, 82.206512 19.6636542)",
475978817,False,,residential,,False,264.91299999999995,,"LINESTRING (82.206702 19.6643276, 82.2068589 19.6641923, 82.2069902 19.6640687, 82.2071368 19.6639326, 82.2073053 19.6637513, 82.2074323 19.6636379, 82.2076292 19.663537, 82.2077999 19.663471, 82.2080013 19.6634051, 82.2082507 19.6633536, 82.2084652 19.6633123, 82.2087716 19.6632402, 82.208853 19.6632258)",
234205216,False,SH39,primary,,True,43.848,2,"LINESTRING (82.2066623 19.6653578, 82.2070623 19.6654745)",
234205216,False,SH39,primary,,False,298.368,2,"LINESTRING (82.2066623 19.6653578, 82.2063661 19.6652631, 82.203979 19.664455)",
475978813,False,,tertiary,,True,114.63399999999999,,"LINESTRING (82.2066623 19.6653578, 82.2066774 19.665078, 82.2066911 19.664619, 82.206702 19.6643276)",
475978815,False,,residential,,False,89.90800000000002,,"LINESTRING (82.2057382 19.663995, 82.2059079 19.6639486, 82.2060531 19.663897, 82.2061818 19.6638274, 82.2063324 19.6637397, 82.206512 19.6636542)",
475978813,False,,tertiary,,False,77.937,,"LINESTRING (82.206512 19.6636542, 82.2065542 19.6638145, 82.2066938 19.6641884, 82.206702 19.6643276)",
475978813,False,,tertiary,,True,82.837,,"LINESTRING (82.206512 19.6636542, 82.2064802 19.6635334, 82.2063734 19.6632756, 82.2062725 19.6629452)",
475978815,False,,residential,,True,89.908,,"LINESTRING (82.206512 19.6636542, 82.2063324 19.6637397, 82.2061818 19.6638274, 82.2060531 19.663897, 82.2059079 19.6639486, 82.2057382 19.663995)",
475978817,False,,residential,,True,84.17000000000002,,"LINESTRING (82.2096207 19.6630094, 82.2095222 19.6630341, 82.2094456 19.6630609, 82.2093165 19.6631166, 82.2091633 19.6631557, 82.2090036 19.663199, 82.208853 19.6632258)",
475978818,False,,residential,,True,101.331,,"LINESTRING (82.2096207 19.6630094, 82.2096929 19.6631454, 82.2097082 19.6632485, 82.2096973 19.6633453, 82.2096798 19.6634648, 82.2096688 19.6635473, 82.2096732 19.6636132, 82.2097257 19.6637327, 82.2097989 19.6638756)",
234205202,False,SH39,primary,,False,63.997,2,"LINESTRING (82.2097989 19.6638756, 82.2093195 19.6642326)",
475978818,False,,residential,,False,101.331,,"LINESTRING (82.2097989 19.6638756, 82.2097257 19.6637327, 82.2096732 19.6636132, 82.2096688 19.6635473, 82.2096798 19.6634648, 82.2096973 19.6633453, 82.2097082 19.6632485, 82.2096929 19.6631454, 82.2096207 19.6630094)",
475978817,False,,residential,,False,84.17,,"LINESTRING (82.208853 19.6632258, 82.2090036 19.663199, 82.2091633 19.6631557, 82.2093165 19.6631166, 82.2094456 19.6630609, 82.2095222 19.6630341, 82.2096207 19.6630094)",
475978817,False,,residential,,True,264.913,,"LINESTRING (82.208853 19.6632258, 82.2087716 19.6632402, 82.2084652 19.6633123, 82.2082507 19.6633536, 82.2080013 19.6634051, 82.2077999 19.663471, 82.2076292 19.663537, 82.2074323 19.6636379, 82.2073053 19.6637513, 82.2071368 19.6639326, 82.2069902 19.6640687, 82.2068589 19.6641923, 82.206702 19.6643276)",
475978819,False,,residential,,False,66.764,,"LINESTRING (82.208853 19.6632258, 82.2087869 19.6628322, 82.2087628 19.6626879, 82.2087453 19.6626673, 82.2087169 19.6626549)",
475978819,False,,residential,,False,93.402,,"LINESTRING (82.2087169 19.6626549, 82.2086447 19.662657, 82.208498 19.6626549, 82.2083317 19.6626549, 82.2081391 19.662657, 82.2079881 19.6626776, 82.2078612 19.6626735, 82.2078271 19.6626681)",
475978819,False,,residential,,True,66.76400000000001,,"LINESTRING (82.2087169 19.6626549, 82.2087453 19.6626673, 82.2087628 19.6626879, 82.2087869 19.6628322, 82.208853 19.6632258)",
475978823,False,,residential,,False,28.978,,"LINESTRING (82.2087169 19.6626549, 82.2087488 19.6626064, 82.2087619 19.6625631, 82.2087794 19.6624951, 82.2087991 19.6624085)",
475978813,False,,tertiary,,False,82.837,,"LINESTRING (82.2062725 19.6629452, 82.2063734 19.6632756, 82.2064802 19.6635334, 82.206512 19.6636542)",
475978819,False,,residential,,True,173.63500000000002,,"LINESTRING (82.2062725 19.6629452, 82.206605 19.6628157, 82.2070537 19.6626096, 82.207185 19.6625643, 82.2072484 19.6625478, 82.2073228 19.662554, 82.2075614 19.6626096, 82.2077562 19.662657, 82.2078271 19.6626681)",
475978819,False,,residential,,False,173.635,,"LINESTRING (82.2078271 19.6626681, 82.2077562 19.662657, 82.2075614 19.6626096, 82.2073228 19.662554, 82.2072484 19.6625478, 82.207185 19.6625643, 82.2070537 19.6626096, 82.206605 19.6628157, 82.2062725 19.6629452)",
475978819,False,,residential,,True,93.40199999999999,,"LINESTRING (82.2078271 19.6626681, 82.2078612 19.6626735, 82.2079881 19.6626776, 82.2081391 19.662657, 82.2083317 19.6626549, 82.208498 19.6626549, 82.2086447 19.662657, 82.2087169 19.6626549)",
475978821,False,,residential,,False,32.849000000000004,,"LINESTRING (82.2078271 19.6626681, 82.207834 19.6625198, 82.2077962 19.6623772)",
475978821,False,,residential,,True,32.849000000000004,,"LINESTRING (82.2077962 19.6623772, 82.207834 19.6625198, 82.2078271 19.6626681)",
475978822,False,,residential,,False,116.27000000000001,,"LINESTRING (82.2077962 19.6623772, 82.2079106 19.6623343, 82.2080507 19.662289, 82.2081689 19.662256, 82.2084074 19.6622375, 82.2084927 19.6622272, 82.2085584 19.6622251, 82.208624 19.6622416, 82.2086722 19.6622622, 82.2087181 19.6623405, 82.2087597 19.6623817, 82.2087991 19.6624085)",
475978822,False,,residential,,True,116.27000000000001,,"LINESTRING (82.2087991 19.6624085, 82.2087597 19.6623817, 82.2087181 19.6623405, 82.2086722 19.6622622, 82.208624 19.6622416, 82.2085584 19.6622251, 82.2084927 19.6622272, 82.2084074 19.6622375, 82.2081689 19.662256, 82.2080507 19.662289, 82.2079106 19.6623343, 82.2077962 19.6623772)",
475978823,False,,residential,,True,28.978,,"LINESTRING (82.2087991 19.6624085, 82.2087794 19.6624951, 82.2087619 19.6625631, 82.2087488 19.6626064, 82.2087169 19.6626549)",
464232577,False,,residential,,False,128.354,,"LINESTRING (82.2082564 19.6658171, 82.208313 19.665833, 82.2084171 19.6658274, 82.208536 19.6657742, 82.2086371 19.6657238, 82.2086965 19.6657126, 82.2087827 19.6658078, 82.2089611 19.6661297, 82.2090384 19.6663145, 82.2090453 19.6663386)",
464232577,False,,residential,,True,100.45500000000001,,"LINESTRING (82.2082564 19.6658171, 82.208203 19.6658022, 82.2081495 19.6657518, 82.2079503 19.6654802, 82.2077094 19.665092)",
475979136,False,,residential,,False,86.22800000000001,,"LINESTRING (82.2082564 19.6658171, 82.2082017 19.6658748, 82.2079848 19.6660362, 82.2076175 19.6663046)",
475979136,False,,residential,,True,86.228,,"LINESTRING (82.2076175 19.6663046, 82.2079848 19.6660362, 82.2082017 19.6658748, 82.2082564 19.6658171)",
475979137,False,,residential,,False,129.602,,"LINESTRING (82.208087 19.6671232, 82.208244 19.6669847, 82.2083572 19.6669031, 82.2084173 19.6668307, 82.2084858 19.6667426, 82.2085445 19.6666912, 82.2085934 19.6666688, 82.2086829 19.6666504, 82.2088184 19.6666478, 82.2089317 19.6666188, 82.2091098 19.6665638)",
1153145550,False,SH,primary,60,False,108.266,2,"LINESTRING (82.208087 19.6671232, 82.2083185 19.667253, 82.2090051 19.6675697)",Umerkote - Malgam Rd
