osmid,oneway,name,highway,maxspeed,access,reversed,length,geometry,lanes,ref,junction,width
41533317,True,P. Jilemnického,residential,,,False,236.631,"LINESTRING (19.1200584 48.5761531, 19.1200709 48.5760959, 19.1204623 48.5743538, 19.1204736 48.5743046, 19.1205146 48.5741268, 19.1205327 48.5740483)",,,,
295100701,False,Ľ. Štúra,residential,,,False,88.477,"LINESTRING (19.1200584 48.5761531, 19.1199491 48.5761431, 19.1189674 48.5760534, 19.1188671 48.5760442)",,,,
295100701,False,Ľ. Štúra,residential,,,True,81.025,"LINESTRING (19.1200584 48.5761531, 19.1201894 48.576165, 19.1204949 48.5761926, 19.1210118 48.5762409, 19.1211492 48.5762537)",,,,
73810631,False,J. Kráľa,residential,,,True,243.214,"LINESTRING (19.1193334 48.5738788, 19.1193157 48.573961, 19.119219 48.5744103, 19.1188798 48.5759853, 19.1188671 48.5760442)",,,,
682129887,False,Študentská,residential,,,True,90.226,"LINESTRING (19.1193334 48.5738788, 19.1194371 48.5738935, 19.1205327 48.5740483)",,,,
158848218,False,Nádvorná,residential,,,True,37.641,"LINESTRING (19.1223781 48.5797412, 19.122601 48.5797372, 19.1228216 48.5797368, 19.1228882 48.5797274)",,,,
10462889,True,Námestie SNP,residential,,,False,31.730999999999998,"LINESTRING (19.12636 48.5745026, 19.1264146 48.5744682, 19.1265141 48.5743834, 19.1266025 48.5742694)",,,,
423279798,True,Námestie SNP,residential,,,False,20.311,"LINESTRING (19.12636 48.5745026, 19.1264514 48.5744795, 19.1265251 48.5744609, 19.1266179 48.5744374)",,,,
"[306142360, 754503188]",True,Jozefa Kozáčeka,residential,30,,False,281.078,"LINESTRING (19.1290064 48.5759534, 19.1290044 48.5759826, 19.1289817 48.5763089, 19.1289707 48.5763982, 19.128898 48.5769125, 19.1288689 48.5771179, 19.1288313 48.5775078, 19.1288248 48.5775355, 19.1286065 48.5784651)",1,,,
335279935,False,Lihoveckého,residential,,,True,21.514,"LINESTRING (19.1266713 48.5817668, 19.1269636 48.5817732)",,,,
200186568,True,,residential,,,False,71.35,"LINESTRING (19.1266713 48.5817668, 19.1262503 48.5820368, 19.1259607 48.5822032)",1,,,
302406146,False,Lihoveckého,residential,,,False,31.869999999999997,"LINESTRING (19.1266713 48.5817668, 19.1263968 48.5817598, 19.1262385 48.5817541)",,,,
24474451,False,Hať Podharajch,residential,,,True,37.547000000000004,"LINESTRING (19.125327 48.5817416, 19.125643 48.5817491, 19.1258371 48.5817535)",,,,
"[494138996, 210714517]",False,Hať Podharajch,residential,,,False,164.707,"LINESTRING (19.125327 48.5817416, 19.1251421 48.5817294, 19.1250478 48.5817193, 19.1249431 48.5817089, 19.1247551 48.5816823, 19.1244323 48.5816326, 19.1240131 48.5815675, 19.1238112 48.5815352, 19.1236102 48.5815038, 19.1231433 48.5814212)",3,,,
24474450,False,Jána Kollára,residential,,,True,35.39,"LINESTRING (19.1259607 48.5822032, 19.1259938 48.5820173, 19.1260154 48.581887)",2,,,
200186567,True,,residential,,,False,69.349,"LINESTRING (19.1259607 48.5822032, 19.1255274 48.5818796, 19.125327 48.5817416)",1,,,
195726599,False,M. R. Štefánika,residential,,,True,51.367,"LINESTRING (19.1228981 48.580829, 19.122915 48.58071, 19.1229239 48.5805734, 19.122924 48.5805126, 19.1229221 48.5803677)",,,,
210217972,True,M. R. Štefánika,residential,,,False,42.647,"LINESTRING (19.1228981 48.580829, 19.1229021 48.580953, 19.1228503 48.581098, 19.122822 48.5811692, 19.1228213 48.5812061)",,,,
210216272,True,,residential,,,False,35.906000000000006,"LINESTRING (19.1227199 48.5811295, 19.122777 48.5810312, 19.1228429 48.5809301, 19.1228981 48.580829)",,,,
494138996,False,Hať Podharajch,residential,,,False,31.107,"LINESTRING (19.1231433 48.5814212, 19.1227398 48.5813375)",3,,,
"[494138996, 210714517]",False,Hať Podharajch,residential,,,True,164.707,"LINESTRING (19.1231433 48.5814212, 19.1236102 48.5815038, 19.1238112 48.5815352, 19.1240131 48.5815675, 19.1244323 48.5816326, 19.1247551 48.5816823, 19.1249431 48.5817089, 19.1250478 48.5817193, 19.1251421 48.5817294, 19.125327 48.5817416)",3,,,
4631069,False,Hať Podharajch,residential,,,True,2.879,"LINESTRING (19.1227037 48.5813275, 19.1227398 48.5813375)",3,,,
210216272,True,,residential,,,False,22.497999999999998,"LINESTRING (19.1227037 48.5813275, 19.1226894 48.5812894, 19.1226845 48.5812163, 19.1227199 48.5811295)",,,,
210217973,False,Hať Podharajch,residential,,,False,26.226,"LINESTRING (19.1227037 48.5813275, 19.1225978 48.5813072, 19.1223652 48.5812537)",,,,
210216274,True,,residential,,,False,34.372,"LINESTRING (19.1228213 48.5812061, 19.1228543 48.5812606, 19.1228773 48.5812799, 19.1229077 48.5812981, 19.1229775 48.5813381, 19.1231433 48.5814212)",,,,
210217972,True,M. R. Štefánika,residential,,,False,16.228,"LINESTRING (19.1228213 48.5812061, 19.1228027 48.581277, 19.1227783 48.5813084, 19.1227398 48.5813375)",,,,
533416822,False,Bystrický rad,residential,,,False,21.282,"LINESTRING (19.1306696 48.5800607, 19.1308489 48.5802109)",,,,
303576282,False,Viliama Paulínyho Tótha,residential,,,False,29.765,"LINESTRING (19.1306696 48.5800607, 19.1307801 48.5800207, 19.130884 48.5799743, 19.1310023 48.5799098)",,,,
303576282,False,Viliama Paulínyho Tótha,residential,,,True,153.38400000000001,"LINESTRING (19.1306696 48.5800607, 19.1306078 48.5800748, 19.1304832 48.5801004, 19.1303636 48.5801127, 19.1299748 48.5801323, 19.1286008 48.5802039)",,,,
21341429,False,,residential,,,True,18.715,"LINESTRING (19.1266179 48.5744374, 19.1266025 48.5742694)",,,,
678748340,False,,residential,,,False,18.169,"LINESTRING (19.1266179 48.5744374, 19.1266759 48.5744621, 19.1267704 48.5744817, 19.1268476 48.5744926)",,,,
424745550,True,Jozefa Kozáčeka,residential,,,False,13.293,"LINESTRING (19.1284194 48.5786997, 19.1283271 48.5787249, 19.128298 48.5787264, 19.1282465 48.578729)",,,,
"[759222218, 424745549, 187034038]",True,Divadelná,residential,,delivery,False,235.01500000000001,"LINESTRING (19.1282465 48.578729, 19.126974 48.5783311, 19.1265223 48.57829, 19.1263044 48.5782869, 19.1252947 48.5782716, 19.1252003 48.5782439)",,,,
424745550,True,Jozefa Kozáčeka,residential,,,False,29.695999999999998,"LINESTRING (19.1286065 48.5784651, 19.1285271 48.5785975, 19.1284708 48.5786534, 19.1284194 48.5786997)",,,,
424745551,True,Jozefa Kozáčeka,residential,,,False,55.649,"LINESTRING (19.1286065 48.5784651, 19.1285042 48.5788409, 19.128459 48.578926, 19.1284443 48.5789527)",,,,
533416822,False,Bystrický rad,residential,,,True,21.282,"LINESTRING (19.1308489 48.5802109, 19.1306696 48.5800607)",,,,
44063952,False,Bystrický rad,residential,,,True,113.64,"LINESTRING (19.1308489 48.5802109, 19.1308353 48.5802527, 19.130812 48.5803297, 19.1307089 48.5806516, 19.1306793 48.5807599, 19.1305681 48.5812156)",,,,
533416826,False,J. Jesenského,tertiary,,,False,32.952,"LINESTRING (19.1269966 48.5737745, 19.1272045 48.5738259, 19.1274202 48.5738704)",4,2452,,
1020279582,False,Hlbiny,residential,,,False,175.929,"LINESTRING (19.1304669 48.5739886, 19.1305567 48.5739789, 19.1306211 48.5739807, 19.1306855 48.5739931, 19.1307472 48.5740108, 19.130778 48.5740312, 19.1307968 48.5740623, 19.1307914 48.5740925, 19.1307177 48.5741564, 19.1306372 48.5742229, 19.130538 48.5743019, 19.1304803 48.5743374, 19.1304106 48.5743631, 19.130149 48.574419, 19.1300297 48.5744545, 19.1298097 48.574521, 19.1297051 48.5745441, 19.1296233 48.574553, 19.1295489 48.5745428, 19.1294711 48.5745232, 19.1293256 48.5744762, 19.1292709 48.5744631, 19.1292431 48.5744612, 19.1291794 48.5744599, 19.1290941 48.5744636)",,,,
