osmid,oneway,lanes,highway,junction,reversed,length,geometry,name,bridge
236071566,False,,tertiary,,False,28.068,"LINESTRING (-23.5123014 14.9194252, -23.5125427 14.9195219)",,
236071566,False,,tertiary,,True,51.487,"LINESTRING (-23.5123014 14.9194252, -23.5119617 14.9192561, -23.5118756 14.9192128)",,
751985832,False,,residential,,True,260.43399999999997,"LINESTRING (-23.5123014 14.9194252, -23.5124636 14.9190594, -23.5126126 14.9187237, -23.5128301 14.9182403, -23.5128437 14.9181972, -23.5128426 14.9181565, -23.5128417 14.9180752, -23.5128383 14.9179967, -23.5128346 14.9179421, -23.5128207 14.9177367, -23.5128258 14.9176417, -23.512849 14.9175503, -23.512888 14.9174713, -23.5130936 14.9172902)",,
751985833,False,,residential,,False,11.816,"LINESTRING (-23.5134256 14.9169303, -23.5134217 14.916904, -23.5134097 14.9168801, -23.5133907 14.9168609, -23.5133665 14.9168483)",,
751985833,False,,residential,,True,11.18,"LINESTRING (-23.5134256 14.9169303, -23.5134215 14.9169551, -23.51341 14.9169777, -23.5133923 14.9169961, -23.5133698 14.9170087)",,
95774207,True,,residential,,False,51.686,"LINESTRING (-23.5081855 14.9175909, -23.5085643 14.9178774)",Rua Patrice Lumumba,
235714263,True,,residential,,False,39.041,"LINESTRING (-23.5081855 14.9175909, -23.5083618 14.9172839)",Avenida Andrade Corvo,
447878246,False,,residential,,False,30.856,"LINESTRING (-23.5132249 14.9164411, -23.5134996 14.916522)",,
447878245,True,,residential,,False,31.576,"LINESTRING (-23.5132249 14.9164411, -23.513184 14.9163954, -23.513161 14.9163662, -23.5131434 14.9163377, -23.5131282 14.9163049, -23.5131156 14.9162652, -23.5131074 14.9161894)",,
"[95774122, 95774226]",False,,residential,,"[False, True]",282.52299999999997,"LINESTRING (-23.5130936 14.9172902, -23.5132726 14.9175771, -23.5133609 14.9177235, -23.5134236 14.917875, -23.51342 14.9180073, -23.5133922 14.9181039, -23.5132653 14.9182706, -23.5131079 14.9185108, -23.5129521 14.9187757, -23.5127057 14.9192342, -23.5125427 14.9195219)",,
751985832,False,,residential,,False,260.434,"LINESTRING (-23.5130936 14.9172902, -23.512888 14.9174713, -23.512849 14.9175503, -23.5128258 14.9176417, -23.5128207 14.9177367, -23.5128346 14.9179421, -23.5128383 14.9179967, -23.5128417 14.9180752, -23.5128426 14.9181565, -23.5128437 14.9181972, -23.5128301 14.9182403, -23.5126126 14.9187237, -23.5124636 14.9190594, -23.5123014 14.9194252)",,
751985832,False,,residential,,True,39.010000000000005,"LINESTRING (-23.5130936 14.9172902, -23.5131949 14.9170794, -23.5132828 14.9169969)",,
77275883,True,,residential,,False,56.791,"LINESTRING (-23.5085643 14.9178774, -23.5082791 14.9183074)",Rua Serpa Pinto,
95774207,True,,residential,,False,85.755,"LINESTRING (-23.5085643 14.9178774, -23.5088707 14.9181033, -23.5090062 14.9182017, -23.5091189 14.9182835, -23.5092007 14.9183428)",Rua Patrice Lumumba,
447878246,False,,residential,,True,48.988,"LINESTRING (-23.5133698 14.9170087, -23.5134599 14.917114, -23.5135147 14.9171378, -23.5136723 14.9172506, -23.5137161 14.9172878)",,
751985833,False,,residential,,False,11.18,"LINESTRING (-23.5133698 14.9170087, -23.5133923 14.9169961, -23.51341 14.9169777, -23.5134215 14.9169551, -23.5134256 14.9169303)",,
751985833,False,,residential,,True,9.828,"LINESTRING (-23.5133698 14.9170087, -23.5133399 14.9170147, -23.5133098 14.9170107, -23.5132828 14.9169969)",,
103310111,False,2,tertiary,,False,208.765,"LINESTRING (-23.5092007 14.9183428, -23.5091508 14.9184239, -23.509054 14.9185788, -23.5089596 14.9187212, -23.5088517 14.9188853, -23.5088101 14.918949, -23.5086644 14.9191819, -23.5086034 14.9192799, -23.5081891 14.9199456)",Avenida Amilcar Cabral,
103310111,False,2,tertiary,,True,108.12599999999999,"LINESTRING (-23.5092007 14.9183428, -23.5092359 14.9182825, -23.5093017 14.91817, -23.5093432 14.9180981, -23.5096432 14.9176048, -23.5097058 14.9175018)",Avenida Amilcar Cabral,
95807250,True,,residential,,False,89.149,"LINESTRING (-23.5108992 14.9145594, -23.510949 14.9145572, -23.5109794 14.914558, -23.5110326 14.914567, -23.5110682 14.9145804, -23.5115868 14.9149705)",,
772667982,True,2,primary,,False,69.071,"LINESTRING (-23.5108992 14.9145594, -23.5111234 14.9143229, -23.5111782 14.9142596, -23.5112391 14.9141904, -23.5113193 14.9140897)",Avenida Combatentes da Liberdade da Patria,
"[95807282, 95807286]",True,,residential,,False,66.939,"LINESTRING (-23.5117517 14.9150946, -23.5117929 14.9150464, -23.5119289 14.9148869, -23.5119752 14.9148316, -23.5119862 14.9148033, -23.511991 14.9147734, -23.5119894 14.9147432, -23.5119798 14.9147095, -23.5119621 14.9146788, -23.5119376 14.914653, -23.511879 14.9146194)",Rua Cabo Verde Telecom,
95807282,True,,residential,,False,37.312,"LINESTRING (-23.5115313 14.9153539, -23.5117517 14.9150946)",Rua Cabo Verde Telecom,
"[1159971576, 77275907, 95807277]",False,2,residential,,True,136.187,"LINESTRING (-23.5115313 14.9153539, -23.5113602 14.9155918, -23.5111025 14.9159823, -23.5110372 14.9161011, -23.5109404 14.9162558, -23.5108595 14.9163915)",,yes
235972326,True,,residential,,False,54.044,"LINESTRING (-23.5096587 14.9168915, -23.5093873 14.9173007)",,
"[250547572, 95774062]",True,,residential,,False,97.10300000000001,"LINESTRING (-23.5096587 14.9168915, -23.5093271 14.9166859, -23.5090484 14.9170983)",Rua do Banco Nacional Ultramarino,
"[103310473, 194097865, 1015824737]",False,,residential,,True,228.858,"LINESTRING (-23.5096587 14.9168915, -23.5097653 14.9167255, -23.509892 14.9165337, -23.5099154 14.9164854, -23.5099338 14.9164486, -23.509945 14.9164108, -23.5099443 14.9163722, -23.5099386 14.9163309, -23.5099142 14.9162906, -23.5096467 14.9160447, -23.5096016 14.916018, -23.5095632 14.9160069, -23.5095123 14.9160022, -23.5092258 14.9160049, -23.5091826 14.9160072, -23.5091408 14.9160218, -23.5091138 14.9160369, -23.5090898 14.9160585, -23.5090792 14.9161185, -23.5088819 14.9164055, -23.5088634 14.9164246, -23.5088416 14.9164355)",,
"[40882228, 103310111]",False,2,tertiary,,False,238.00999999999996,"LINESTRING (-23.5091387 14.9157547, -23.5092077 14.9157625, -23.5095592 14.9157609, -23.5096335 14.915767, -23.509688 14.9157803, -23.5097317 14.9158016, -23.5097819 14.9158313, -23.5098322 14.9158791, -23.510121 14.9162011, -23.5101483 14.9162342, -23.5101901 14.9162888, -23.51022 14.9163253, -23.5102567 14.9163784, -23.5102721 14.916416, -23.5102808 14.9164445, -23.5102842 14.9164717, -23.5102849 14.9165002, -23.5102806 14.9165342, -23.5102681 14.9165657, -23.5101872 14.9166994, -23.509969 14.9170848)",Avenida Amilcar Cabral,
772667981,True,,tertiary,,False,27.933,"LINESTRING (-23.5091387 14.9157547, -23.5091023 14.915705, -23.5090849 14.9156546, -23.5090862 14.9156187, -23.5090967 14.9155721, -23.5091169 14.9155222)",,
236071568,True,,tertiary,,False,33.579,"LINESTRING (-23.5125205 14.9169569, -23.5122099 14.9169235)",,
773599265,True,2,primary,roundabout,False,18.464000000000002,"LINESTRING (-23.5125205 14.9169569, -23.5124923 14.9169759, -23.5124713 14.9170022, -23.5124597 14.9170335, -23.5124584 14.9170666, -23.5124677 14.9170986)",,
772667986,True,2,primary,roundabout,False,6.837999999999999,"LINESTRING (-23.5125825 14.9169468, -23.5125639 14.9169462, -23.5125455 14.9169485, -23.5125205 14.9169569)",,
772671895,True,2,primary,roundabout,False,10.213999999999999,"LINESTRING (-23.512638 14.9171391, -23.5126684 14.9171039, -23.5126809 14.9170595)",,
194097862,True,,residential,,False,47.384,"LINESTRING (-23.5081891 14.9199456, -23.508576 14.9201501)",Rua Judice Biker,
103310111,False,2,tertiary,,False,34.964,"LINESTRING (-23.5081891 14.9199456, -23.5080741 14.9201389, -23.5080284 14.920219)",Avenida Amilcar Cabral,
103310111,False,2,tertiary,,True,208.765,"LINESTRING (-23.5081891 14.9199456, -23.5086034 14.9192799, -23.5086644 14.9191819, -23.5088101 14.918949, -23.5088517 14.9188853, -23.5089596 14.9187212, -23.509054 14.9185788, -23.5091508 14.9184239, -23.5092007 14.9183428)",Avenida Amilcar Cabral,
236408835,False,,residential,,True,36.381,"LINESTRING (-23.508576 14.9201501, -23.5084353 14.9204477)",Rua Anónio Mena,
"[684888525, 235717590]",False,,residential,,True,306.673,"LINESTRING (-23.508576 14.9201501, -23.5086209 14.9201274, -23.5086595 14.920119, -23.5087088 14.9201248, -23.508749 14.9201355, -23.5088597 14.9201666, -23.5088929 14.9201695, -23.50892 14.9201608, -23.5089371 14.9201404, -23.508947 14.9200958, -23.5089673 14.9200101, -23.508996 14.9199296, -23.5091369 14.9195592, -23.509221 14.9193711, -23.5092963 14.9192179, -23.5090766 14.919104, -23.508962 14.919279, -23.5088486 14.9194997, -23.5088226 14.919554, -23.5087353 14.9197368, -23.50867 14.9198854, -23.5086094 14.920034, -23.508576 14.9201501)",Rua Anónio Mena,
