osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,width
236950749,舊城南路,primary,True,False,43.005,"LINESTRING (121.7509462 24.7550021, 121.7505875 24.7552106)",7,,,
326316166,西後街,residential,False,False,12.196,"LINESTRING (121.7509462 24.7550021, 121.7508892 24.7549054)",,,,
326316166,西後街,residential,False,True,64.576,"LINESTRING (121.7509462 24.7550021, 121.7512559 24.7555102)",,,,
326316166,西後街,residential,False,True,12.196,"LINESTRING (121.7508892 24.7549054, 121.7509462 24.7550021)",,,,
236950257,舊城南路,primary,True,False,129.653,"LINESTRING (121.7508892 24.7549054, 121.7511855 24.7547479, 121.7514001 24.7546541, 121.7518293 24.754517, 121.7520768 24.7545189)",7,,,
236950749,舊城南路,primary,True,False,126.58500000000001,"LINESTRING (121.7520768 24.7545189, 121.751941 24.7546016, 121.751757 24.7546612, 121.7514633 24.7547634, 121.7512366 24.7548617, 121.7509462 24.7550021)",7,,,
903470581,中山路二段,tertiary,False,False,199.183,"LINESTRING (121.7520768 24.7545189, 121.7521386 24.7544198, 121.7521875 24.7543275, 121.7522221 24.7542603, 121.7525879 24.7532858, 121.7527564 24.7528401)",,,,
903470584,神農路二段,tertiary,False,False,172.94,"LINESTRING (121.7520768 24.7545189, 121.7519239 24.7543789, 121.7514893 24.7530794)",宜17,,,
903470588,中山路三段,tertiary,False,True,75.108,"LINESTRING (121.7520768 24.7545189, 121.7520176 24.7546879, 121.751993 24.7548013, 121.7519984 24.7549431, 121.752068 24.7551753)",,,,
1205910797,舊城南路,primary,True,False,101.056,"LINESTRING (121.7520768 24.7545189, 121.7522793 24.7543976, 121.7526159 24.7543275, 121.7527916 24.754308, 121.753027 24.7543211)",7,,,
195406546,和睦路,residential,False,False,82.478,"LINESTRING (121.7553128 24.751607, 121.7555823 24.7523072)",,,,
195406546,和睦路,residential,False,True,14.614,"LINESTRING (121.7553128 24.751607, 121.7552658 24.7514827)",,,,
1095922751,和睦路團管區巷,residential,False,True,205.06400000000002,"LINESTRING (121.7553128 24.751607, 121.7551027 24.7516812, 121.7533955 24.7511481)",,,,
236949943,民權路二段38巷,residential,False,False,177.747,"LINESTRING (121.7505312 24.7551175, 121.7496822 24.7537172)",,,,
236949943,民權路二段38巷,residential,False,True,11.811,"LINESTRING (121.7505312 24.7551175, 121.7505875 24.7552106)",,,,
236950257,舊城南路,primary,True,False,43.163,"LINESTRING (121.7505312 24.7551175, 121.7508892 24.7549054)",7,,,
323657638,宜興路一段111巷,residential,False,True,96.392,"LINESTRING (121.7561916 24.7512715, 121.7552658 24.7514827)",,,,
26697022,宜興路一段,tertiary,True,False,120.612,"LINESTRING (121.7561916 24.7512715, 121.7559398 24.7505966, 121.7558156 24.750242)",,,,
195406546,和睦路,residential,False,False,14.614,"LINESTRING (121.7552658 24.7514827, 121.7553128 24.751607)",,,,
323657638,宜興路一段111巷,residential,False,False,96.392,"LINESTRING (121.7552658 24.7514827, 121.7561916 24.7512715)",,,,
195406546,和睦路,residential,False,True,192.01100000000002,"LINESTRING (121.7552658 24.7514827, 121.7548516 24.7504474, 121.7546165 24.7498597)",,,,
709688756,宜興路一段,tertiary,False,True,8.094,"LINESTRING (121.7575328 24.7546798, 121.7575611 24.7547479)",,2,,
907669108,宜興路一段,tertiary,True,False,304.258,"LINESTRING (121.7575328 24.7546798, 121.7574353 24.7545891, 121.7564857 24.7521262)",,,,
340938956,民族路145巷,residential,False,False,58.279,"LINESTRING (121.7503168 24.7521447, 121.7501284 24.7526401)",,,,
659634324,神農路二段57巷,residential,False,False,84.957,"LINESTRING (121.7503168 24.7521447, 121.7511189 24.7519141)",,,,
659634324,神農路二段57巷,residential,False,True,61.561,"LINESTRING (121.7503168 24.7521447, 121.7497426 24.7519587)",,,,
340938958,國榮路,residential,False,False,62.326,"LINESTRING (121.7499433 24.7531317, 121.7493596 24.7529495)",,,,
659634322,國榮路,residential,False,False,47.572,"LINESTRING (121.7499433 24.7531317, 121.7501133 24.7535307)",,,,
1095647208,民族路142巷,residential,False,True,57.771,"LINESTRING (121.7499433 24.7531317, 121.7501284 24.7526401)",,,,
367647002,民權路二段,unclassified,False,True,48.219,"LINESTRING (121.7501133 24.7535307, 121.7496822 24.7537172)",,,,
