osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,junction,lanes
320566459,False,,,residential,False,126.459,,"LINESTRING (-68.7374693 -11.0309486, -68.7377697 -11.0308697, -68.737991 -11.0307946, -68.7382284 -11.0306873, -68.7382418 -11.0306709, -68.7382445 -11.0306492, -68.7382418 -11.0306228, -68.7382324 -11.0305886, -68.7381586 -11.0303589)",,
576300980,True,,Avenida Santos Dumont,trunk,False,29.393,,"LINESTRING (-68.743169 -11.0271589, -68.7433576 -11.0269702)",,
"[376396824, 747465409]",False,,"['Rua Francisco Pontes Aguiar', 'Travessa Fluminense']",residential,False,174.445,,"LINESTRING (-68.743169 -11.0271589, -68.7426111 -11.0265981, -68.7431596 -11.0260268)",,
"[279727001, 747465410]",False,,Rua Francisco Pontes Aguiar,residential,True,178.03799999999998,,"LINESTRING (-68.7415288 -11.0276749, -68.7410139 -11.0281909, -68.7409817 -11.0282324, -68.7409595 -11.0282633, -68.7409609 -11.0282923, -68.7409763 -11.0283331, -68.7414712 -11.0288596)",,
376396809,False,,Rua Joana Biti,residential,False,56.475,,"LINESTRING (-68.7429518 -11.030276, -68.7433255 -11.0306273)",,
376396816,False,,Rua Para,residential,False,184.264,,"LINESTRING (-68.7429518 -11.030276, -68.7422758 -11.0309407, -68.7417434 -11.031433)",,
376396816,False,,Rua Para,residential,True,187.801,,"LINESTRING (-68.7429518 -11.030276, -68.7436022 -11.0297139, -68.7442513 -11.029169)",,
376396809,False,,Rua Joana Biti,residential,True,56.475,,"LINESTRING (-68.7433255 -11.0306273, -68.7429518 -11.030276)",,
442610253,False,,Rua João Rebouças,residential,True,157.676,,"LINESTRING (-68.7392879 -11.0331982, -68.7393764 -11.0331153, -68.7394474 -11.0330482, -68.7394971 -11.0330034, -68.7395534 -11.0329679, -68.7396044 -11.032956, -68.7396486 -11.0329573, -68.739772 -11.0329494, -68.7398981 -11.0329231, -68.7399651 -11.0328784, -68.7401019 -11.032752, -68.7402749 -11.0325453, -68.7403849 -11.0323828)",,
442610584,False,,,residential,True,77.07,,"LINESTRING (-68.7401911 -11.0314864, -68.7397941 -11.0320596)",,
442610546,False,,Travessa Dois,residential,True,51.102,,"LINESTRING (-68.7403594 -11.0299061, -68.7406431 -11.0302717)",,
576300979,False,,Rua São Raimundo,residential,False,273.519,,"LINESTRING (-68.7403594 -11.0299061, -68.7400214 -11.0301707, -68.7396218 -11.0304458, -68.7382981 -11.0313027)",,
576300979,False,,Rua São Raimundo,residential,True,45.381,,"LINESTRING (-68.7403594 -11.0299061, -68.7404881 -11.0297797, -68.7406638 -11.0296284)",,
442610546,False,,Travessa Dois,residential,False,51.102,,"LINESTRING (-68.7406431 -11.0302717, -68.7403594 -11.0299061)",,
203216551,False,,Rua Duque de Caxias,residential,False,8.844,,"LINESTRING (-68.7373567 -11.0250738, -68.7373473 -11.0249948)",,
203216551,False,,Rua Duque de Caxias,residential,True,325.186,,"LINESTRING (-68.7373567 -11.0250738, -68.7374591 -11.0256868, -68.7377876 -11.0279674)",,
442624630,False,,,unclassified,False,83.888,,"LINESTRING (-68.7373567 -11.0250738, -68.7369999 -11.0251225, -68.7365949 -11.0251739)",,
442624630,False,,,unclassified,True,83.888,,"LINESTRING (-68.7365949 -11.0251739, -68.7369999 -11.0251225, -68.7373567 -11.0250738)",,
861127596,True,BR-317,Avenida Amazonas,trunk,False,20.219,,"LINESTRING (-68.7368565 -11.0285712, -68.737017 -11.0284804)",,
576300975,True,,,trunk,False,13.253,,"LINESTRING (-68.7407568 -11.0293981, -68.7407478 -11.0293697, -68.7407489 -11.0293399, -68.7407599 -11.0293121, -68.7407797 -11.0292895)",roundabout,
576300977,True,,Avenida Santos Dumont,trunk,False,41.516999999999996,,"LINESTRING (-68.7407568 -11.0293981, -68.7406142 -11.0293098, -68.7404278 -11.0292111)",,
576300975,True,,,trunk,False,6.398,,"LINESTRING (-68.7409227 -11.0293888, -68.7409083 -11.0294138, -68.7408864 -11.029433)",roundabout,
203216554,True,,Rua Capitão Pedro de Vasconcelos,residential,False,16.39,,"LINESTRING (-68.7408864 -11.029433, -68.7408122 -11.0295026, -68.7407778 -11.0295348)",,
576300975,True,,,trunk,False,13.136,,"LINESTRING (-68.7408864 -11.029433, -68.7408595 -11.0294443, -68.7408293 -11.0294466, -68.7407999 -11.0294389, -68.7407748 -11.0294221)",roundabout,
645294052,True,,Avenida Santos Dumont,trunk,False,33.541,,"LINESTRING (-68.7450479 -11.0254121, -68.7448306 -11.0256254)",,2
645294053,True,,Avenida Santos Dumont,trunk,False,33.432,,"LINESTRING (-68.7447529 -11.0255595, -68.7449647 -11.0253423)",,2
187181182,True,,Avenida Santos Dumont,trunk,False,98.842,,"LINESTRING (-68.7448306 -11.0256254, -68.7441952 -11.0262588)",,
645294059,True,,,trunk_link,False,11.208,,"LINESTRING (-68.7448306 -11.0256254, -68.7447529 -11.0255595)",,1
861127594,False,BR-317,Avenida Amazonas,trunk,True,12.183,,"LINESTRING (-68.7389743 -11.027205, -68.7388859 -11.0272719)",,
279727009,False,,Rua São João Delrey,residential,False,172.818,,"LINESTRING (-68.7389743 -11.027205, -68.7390613 -11.0271908, -68.7391352 -11.0271582, -68.7392115 -11.0271082, -68.7398082 -11.0266574, -68.7402655 -11.0263243)",,
861127594,False,BR-317,Avenida Amazonas,trunk,False,199.94299999999998,,"LINESTRING (-68.7389743 -11.027205, -68.7390517 -11.0271102, -68.7391076 -11.0270342, -68.7395982 -11.0263261, -68.7400245 -11.0257321)",,
279726134,False,,Rua Cruzeiro do Sul,residential,False,8.113,,"LINESTRING (-68.7409346 -11.0245234, -68.7408663 -11.0244946)",,
279726134,False,,Rua Cruzeiro do Sul,residential,True,74.906,,"LINESTRING (-68.7409346 -11.0245234, -68.7415651 -11.0247895)",,
"[279727009, 279727011]",False,,"['Rua Tarauaca', 'Rua São João Delrey']",residential,True,226.87900000000002,,"LINESTRING (-68.7409346 -11.0245234, -68.7407034 -11.0258998, -68.7406987 -11.0259538, -68.740694 -11.0259972, -68.7406839 -11.0260387, -68.7406679 -11.0260703, -68.7402655 -11.0263243)",,
576300980,True,,Avenida Santos Dumont,trunk,False,97.632,,"LINESTRING (-68.7441333 -11.0261928, -68.7447529 -11.0255595)",,
747472602,False,,,trunk_link,True,9.975,,"LINESTRING (-68.7441333 -11.0261928, -68.7441952 -11.0262588)",,
187181182,True,,Avenida Santos Dumont,trunk,False,120.686,,"LINESTRING (-68.7441952 -11.0262588, -68.7434194 -11.0270322)",,
747472602,False,,,trunk_link,False,9.975,,"LINESTRING (-68.7441952 -11.0262588, -68.7441333 -11.0261928)",,
576300980,True,,Avenida Santos Dumont,trunk,False,111.474,,"LINESTRING (-68.7433576 -11.0269702, -68.7440729 -11.0262546)",,
747472603,False,,,trunk_link,True,9.645,,"LINESTRING (-68.7433576 -11.0269702, -68.7434194 -11.0270322)",,
187181182,True,,Avenida Santos Dumont,trunk,False,101.327,,"LINESTRING (-68.7434194 -11.0270322, -68.742768 -11.0276815)",,
747472603,False,,,trunk_link,False,9.645,,"LINESTRING (-68.7434194 -11.0270322, -68.7433576 -11.0269702)",,
