osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,lanes,ref,bridge
160211090,False,Rua Rio Eufrates,residential,True,95.334,"LINESTRING (-49.3139003 -25.6472002, -49.3129547 -25.6471085)",,,,,
941439487,False,Rua Ephigenio Pereira da Cruz,residential,False,100.59299999999999,"LINESTRING (-49.3139003 -25.6472002, -49.3138525 -25.6479124, -49.3138397 -25.6481032)",,,,,
922513499,False,Rua Rio Tejo,residential,False,184.669,"LINESTRING (-49.312863 -25.649864, -49.3147039 -25.649929)",,,,,
941439487,False,Rua Ephigenio Pereira da Cruz,residential,True,100.59299999999999,"LINESTRING (-49.3138397 -25.6481032, -49.3138525 -25.6479124, -49.3139003 -25.6472002)",,,,,
124762619,True,,trunk_link,False,74.919,"LINESTRING (-49.3128606 -25.6434662, -49.3131229 -25.6440971)",,,,,
"[513372560, 695745441, 513372559]",True,Rodovia Régis Bittencourt,trunk,False,598.02,"LINESTRING (-49.3128606 -25.6434662, -49.3128387 -25.6439135, -49.3128114 -25.6444692, -49.3127987 -25.6447655, -49.3127504 -25.6454649, -49.3126964 -25.6462453, -49.312555 -25.6484549, -49.3125319 -25.648836)",80,,2,BR-116,yes
175921249,True,,trunk_link,False,90.712,"LINESTRING (-49.3125319 -25.648836, -49.3128684 -25.6495933)",,,,,
"[363490539, 513372557, 513372558]",True,Rodovia Régis Bittencourt,trunk,False,507.806,"LINESTRING (-49.3124576 -25.6484342, -49.3125858 -25.6462604, -49.3127028 -25.644771, -49.3127197 -25.6444653, -49.312752 -25.6438753)",80,,2,BR-116,yes
124071321,False,Rua Jacarandá,tertiary,False,73.333,"LINESTRING (-49.3105754 -25.6496613, -49.3113063 -25.6496326)",,,,,
124071321,False,Rua Jacarandá,tertiary,True,76.239,"LINESTRING (-49.3105754 -25.6496613, -49.3098154 -25.6496881)",,,,,
175945563,False,Rua França,residential,False,115.184,"LINESTRING (-49.3105754 -25.6496613, -49.3105309 -25.6486262)",,,,,
125180544,False,Rua Guaritá,residential,False,73.835,"LINESTRING (-49.3105858 -25.6474237, -49.3113212 -25.6474613)",,,,,
125180544,False,Rua Guaritá,residential,True,73.784,"LINESTRING (-49.3105858 -25.6474237, -49.3098509 -25.6473862)",,,,,
175945563,False,Rua França,residential,True,133.825,"LINESTRING (-49.3105858 -25.6474237, -49.3105309 -25.6486262)",,,,,
175921246,True,Avenida Carlos Eduardo Nichelle,secondary,False,30.105,"LINESTRING (-49.3128684 -25.6495933, -49.312863 -25.649864)",,,,,
160210994,False,Rua Rio Tejo,residential,True,82.091,"LINESTRING (-49.3162887 -25.6500067, -49.3154717 -25.6499556)",,,,,
403286222,False,Rua Rio Doce,residential,False,73.079,"LINESTRING (-49.3162887 -25.6500067, -49.3163023 -25.6493496)",,,,,
403286222,False,Rua Rio Doce,residential,True,73.079,"LINESTRING (-49.3163023 -25.6493496, -49.3162887 -25.6500067)",,,,,
403113891,True,Rua César Carelli,secondary,False,85.30499999999999,"LINESTRING (-49.3131982 -25.6446436, -49.3132854 -25.6446531, -49.3134796 -25.6446683, -49.3138389 -25.6446965, -49.3139496 -25.6447068, -49.3140455 -25.6447145)",,,2,,
727355692,False,,living_street,False,68.012,"LINESTRING (-49.3174219 -25.6467859, -49.3168374 -25.6467281, -49.3167482 -25.6467144)",,,,,
945108545,False,Rua Rio Volga,residential,True,77.283,"LINESTRING (-49.3167482 -25.6467144, -49.3165816 -25.647393)",,,,,
727355692,False,,living_street,True,68.012,"LINESTRING (-49.3167482 -25.6467144, -49.3168374 -25.6467281, -49.3174219 -25.6467859)",,,,,
945108545,False,Rua Rio Volga,residential,False,102.597,"LINESTRING (-49.3167482 -25.6467144, -49.3168887 -25.646193, -49.3169898 -25.6458178)",,,,,
945099024,False,Rua Francisco Claudino dos Santos,secondary,False,39.307,"LINESTRING (-49.3173814 -25.6458361, -49.3169898 -25.6458178)",,,,,
837262782,False,,residential,False,60.864999999999995,"LINESTRING (-49.3173814 -25.6458361, -49.3174144 -25.6454948, -49.3174341 -25.6452908)",,,,,
837262782,False,,residential,True,60.864999999999995,"LINESTRING (-49.3174341 -25.6452908, -49.3174144 -25.6454948, -49.3173814 -25.6458361)",,,,,
837262790,False,Rua Farid Stephanes,residential,False,114.685,"LINESTRING (-49.3168782 -25.6439018, -49.3168037 -25.644931)",,,,,
945103830,False,Rua Efigênio Pereira da Cruz,residential,True,56.375,"LINESTRING (-49.3139511 -25.6460816, -49.3139543 -25.6460378, -49.3139572 -25.6459982, -49.313988 -25.6455757)",,,,,
160048080,False,Rua Alfredo Gonchorovski,residential,False,93.569,"LINESTRING (-49.3170237 -25.6416131, -49.3160935 -25.6415434)",,,,,
160048080,False,Rua Alfredo Gonchorovski,residential,True,29.06,"LINESTRING (-49.3170237 -25.6416131, -49.3173126 -25.6416347)",,,,,
945340946,True,Avenida Araucárias,secondary,False,27.953,"LINESTRING (-49.3117844 -25.6445161, -49.3120567 -25.6444619)",,,,,
"[1037027945, 1037027946]",False,Avenida Araucárias,secondary,True,25.938000000000002,"LINESTRING (-49.3117844 -25.6445161, -49.3117061 -25.6445125, -49.3116076 -25.6445078, -49.311526 -25.644504)",,,,,
945340948,True,Rua César Carelli,secondary,False,24.196,"LINESTRING (-49.3125494 -25.644594, -49.3123231 -25.6446697)",,,,,
124071323,False,Rua César Carelli,secondary,False,47.96,"LINESTRING (-49.3125494 -25.644594, -49.3125676 -25.6445954, -49.3130262 -25.6446297)",,,,,
