osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,width
148689807,Rua Macaraní,residential,30,False,False,84.555,"LINESTRING (-40.2496749 -15.2484535, -40.2497891 -15.2492059)",,
148689807,Rua Macaraní,residential,30,False,True,63.46,"LINESTRING (-40.2496749 -15.2484535, -40.2495812 -15.24789)",,
99066383,Rua Boa Nova,residential,,True,False,80.911,"LINESTRING (-40.2462959 -15.2486861, -40.2470476 -15.2486269)",,
147435492,Rua Barão do Rio Branco,residential,,True,False,83.083,"LINESTRING (-40.2462959 -15.2486861, -40.2463639 -15.2494304)",,
100285979,Rua Mariano Campos,residential,,False,False,54.497,"LINESTRING (-40.2485503 -15.2474131, -40.2490562 -15.2473688)",,
100285979,Rua Mariano Campos,residential,,False,True,57.813,"LINESTRING (-40.2485503 -15.2474131, -40.248013 -15.2474531)",,
202337905,Rua Salvador,residential,,True,False,161.136,"LINESTRING (-40.2485503 -15.2474131, -40.2484079 -15.2459705)",,
99066322,Rua Dois de Julho,residential,,True,False,7.132,"LINESTRING (-40.2478895 -15.2456536, -40.2479559 -15.2456505)",,
99066329,Praça Dairy Valley,residential,,True,False,28.08,"LINESTRING (-40.2478895 -15.2456536, -40.2479048 -15.2459057)",,
100285979,Rua Mariano Campos,residential,,False,False,57.813,"LINESTRING (-40.248013 -15.2474531, -40.2485503 -15.2474131)",,
100285979,Rua Mariano Campos,residential,,False,True,114.657,"LINESTRING (-40.248013 -15.2474531, -40.2469469 -15.2475258)",,
135104241,Rua Marechal Deodoro da Fonseca,residential,,False,False,60.637,"LINESTRING (-40.248013 -15.2474531, -40.2480508 -15.2479972)",,
135104241,Rua Marechal Deodoro da Fonseca,residential,,False,True,77.905,"LINESTRING (-40.248013 -15.2474531, -40.2479579 -15.2467545)",,
99066404,Rua Itambé,residential,,True,False,152.061,"LINESTRING (-40.2488379 -15.2460176, -40.2490562 -15.2473688)",,
149679316,Praça Dairy Valley,residential,,True,False,46.427,"LINESTRING (-40.2488379 -15.2460176, -40.2484079 -15.2459705)",,
99066351,Rua Olímpio Viera,residential,,True,False,35.372,"LINESTRING (-40.2454506 -15.2466213, -40.2453762 -15.2469312)",,
99066368,Rua José Bonifácio,residential,,True,False,101.597,"LINESTRING (-40.2454506 -15.2466213, -40.2455799 -15.2457715, -40.2455881 -15.2457173)",,
99066331,Rua Olímpio Viera,residential,,False,False,29.299,"LINESTRING (-40.2451207 -15.2485247, -40.2450764 -15.2487847)",,
99066406,Travessa Olímpio Vieira,residential,,False,False,18.244,"LINESTRING (-40.2451207 -15.2485247, -40.2449511 -15.2485126)",,
99066316,Rua Manoel Francisco de Almeida,residential,,True,False,62.767,"LINESTRING (-40.2457148 -15.2481753, -40.2457362 -15.2476112)",,
171970024,Rua Jequié,residential,,False,False,56.439,"LINESTRING (-40.2457148 -15.2481753, -40.2451891 -15.2481947)",,
171970024,Rua Jequié,residential,,False,True,60.085,"LINESTRING (-40.2457148 -15.2481753, -40.2462733 -15.2481348)",,
147430493,Praça Dairy Valley,residential,,True,False,49.483,"LINESTRING (-40.2484079 -15.2459705, -40.2479504 -15.2459139)",,
99066343,Rua Júlio Coelho,residential,,True,False,95.97,"LINESTRING (-40.2479048 -15.2459057, -40.2470103 -15.2459155)",,
99066344,Rua Marechal Deodoro da Fonseca,residential,,True,False,34.205,"LINESTRING (-40.2479048 -15.2459057, -40.2479265 -15.2462126)",,
99135030,Rua Coronel Belizário Ferraz,residential,,False,True,108.729,"LINESTRING (-40.2487177 -15.245476, -40.2486225 -15.2445025)",,
99135051,Rua Pompílio Espinheira,residential,,True,False,53.92,"LINESTRING (-40.2487177 -15.245476, -40.2492077 -15.2453681)",,
165638658,Praça Dairy Valley,residential,,True,False,61.588,"LINESTRING (-40.2487177 -15.245476, -40.2488379 -15.2460176)",,
99135048,Rua J. J. Seabra,residential,,True,False,39.168,"LINESTRING (-40.245673 -15.2451967, -40.246038 -15.2452045)",,
99135031,Rua 7 de Setembro,residential,,False,False,94.217,"LINESTRING (-40.245673 -15.2451967, -40.2457376 -15.2447102, -40.2457497 -15.2445097, -40.2457436 -15.2444437, -40.2457315 -15.2444003, -40.2457121 -15.2443596)",,
99066383,Rua Boa Nova,residential,,True,False,58.363,"LINESTRING (-40.2481054 -15.2485558, -40.2486479 -15.2485166)",,
135104241,Rua Marechal Deodoro da Fonseca,residential,,False,True,62.389,"LINESTRING (-40.2481054 -15.2485558, -40.2480508 -15.2479972)",,
147192694,Rua Marechal Deodoro da Fonseca,residential,,False,False,83.541,"LINESTRING (-40.2481054 -15.2485558, -40.2481435 -15.2493062)",,
99066327,Praça Augusto Carvalho,residential,,True,False,21.344,"LINESTRING (-40.2468869 -15.2457212, -40.2468989 -15.2459128)",,
"[99066322, 99066309]","['Praça Augusto Carvalho', 'Rua Dois de Julho']",residential,,True,False,107.906,"LINESTRING (-40.2468869 -15.2457212, -40.2469963 -15.245715, -40.2475317 -15.2456607, -40.2478895 -15.2456536)",,
99066390,Praça da Bíblia,residential,,True,False,32.057,"LINESTRING (-40.2446383 -15.2468062, -40.2447009 -15.2465243)",,
105681244,Travessa Monteiro Lobato,residential,,False,False,29.0,"LINESTRING (-40.2446383 -15.2468062, -40.2443709 -15.246768)",,
99066406,Travessa Olímpio Vieira,residential,,False,False,40.822,"LINESTRING (-40.2449511 -15.2485126, -40.2445708 -15.2485001)",,
99066406,Travessa Olímpio Vieira,residential,,False,True,18.244,"LINESTRING (-40.2449511 -15.2485126, -40.2451207 -15.2485247)",,
99066397,Rua Monteiro Lobato,residential,,True,False,101.716,"LINESTRING (-40.2449511 -15.2485126, -40.2448839 -15.2482461, -40.2448221 -15.2480286, -40.2447559 -15.2478648, -40.2447116 -15.2477561, -40.244662 -15.2476435)",,
99066320,Praça da Bandeira,residential,,True,False,40.936,"LINESTRING (-40.2453762 -15.2469312, -40.2457537 -15.2469849)",,
147430522,Rua Olímpio Viera,residential,,True,False,30.894,"LINESTRING (-40.2453762 -15.2469312, -40.245346 -15.2472075)",,
99066390,Praça da Bíblia,residential,,True,False,80.37299999999999,"LINESTRING (-40.2453762 -15.2469312, -40.2450384 -15.2468738, -40.2446383 -15.2468062)",,
186842933,Praça Dairy Valley,residential,,True,False,38.418,"LINESTRING (-40.2479559 -15.2456505, -40.248304 -15.2455694)",,
99135041,Rua Santos Dumont,residential,,False,True,29.882,"LINESTRING (-40.2443957 -15.244711, -40.2446029 -15.2448906)",,
147430529,Rua Santos Dumont,residential,,False,False,9.568,"LINESTRING (-40.2443957 -15.244711, -40.2443354 -15.2446476)",,
99066393,Praça Augusto Carvalho,residential,,True,False,11.955,"LINESTRING (-40.2470103 -15.2459155, -40.2468989 -15.2459128)",,
817530815,,residential,,False,False,50.724,"LINESTRING (-40.2470103 -15.2459155, -40.2470614 -15.246369)",,
99066331,Rua Olímpio Viera,residential,,False,True,29.299,"LINESTRING (-40.2450764 -15.2487847, -40.2451207 -15.2485247)",,
99066379,Rua Rio Catolé,residential,,True,False,63.945,"LINESTRING (-40.2450764 -15.2487847, -40.2456705 -15.2487382)",,
99066331,Rua Olímpio Viera,residential,,False,False,81.466,"LINESTRING (-40.2450764 -15.2487847, -40.2449785 -15.2493877, -40.2449651 -15.2495093)",,
99066391,Rua Dom Pedro II,residential,,True,False,94.425,"LINESTRING (-40.2479265 -15.2462126, -40.2470614 -15.246369)",,
135104241,Rua Marechal Deodoro da Fonseca,residential,,False,False,60.351,"LINESTRING (-40.2479265 -15.2462126, -40.2479579 -15.2467545)",,
99091054,Rua Osvaldo Cruz,residential,,False,True,85.144,"LINESTRING (-40.2502325 -15.2491824, -40.2501276 -15.2484234)",,
99771530,Rua Brumado,residential,,True,False,47.64,"LINESTRING (-40.2502325 -15.2491824, -40.2497891 -15.2492059)",,
99066383,Rua Boa Nova,residential,,True,False,46.637,"LINESTRING (-40.2501276 -15.2484234, -40.2505604 -15.248384)",,
99091054,Rua Osvaldo Cruz,residential,,False,False,85.144,"LINESTRING (-40.2501276 -15.2484234, -40.2502325 -15.2491824)",,
99135041,Rua Santos Dumont,residential,,False,False,29.882,"LINESTRING (-40.2446029 -15.2448906, -40.2443957 -15.244711)",,
125410276,Rua Goes Calmon,residential,,True,False,55.879999999999995,"LINESTRING (-40.2446029 -15.2448906, -40.2447747 -15.2447051, -40.2448605 -15.244599, -40.2449168 -15.2444929)",,
99135038,Rua Benjamin Constant,residential,,True,False,113.509,"LINESTRING (-40.2449168 -15.2444929, -40.245586 -15.2450609, -40.245637 -15.2451217, -40.245673 -15.2451967)",,
125410276,Rua Goes Calmon,residential,,True,False,130.389,"LINESTRING (-40.2449168 -15.2444929, -40.2449852 -15.2441862, -40.245055 -15.243798, -40.2451193 -15.2435341, -40.2451743 -15.2433477)",,
99135048,Rua J. J. Seabra,residential,,True,False,63.369,"LINESTRING (-40.2474837 -15.2452006, -40.2480743 -15.2451912)",,
150792232,Rua Carneiro Ribeiro,residential,,False,True,73.453,"LINESTRING (-40.2474837 -15.2452006, -40.2474032 -15.2445446)",,
147435486,Praça Dairy Valley,residential,,True,False,45.581,"LINESTRING (-40.248304 -15.2455694, -40.2487177 -15.245476)",,
99135030,Rua Coronel Belizário Ferraz,residential,,False,False,108.729,"LINESTRING (-40.2486225 -15.2445025, -40.2487177 -15.245476)",,
99963701,Rua Tomé de Souza,residential,,False,False,49.041,"LINESTRING (-40.2486225 -15.2445025, -40.2490792 -15.2444835)",,
99963701,Rua Tomé de Souza,residential,,False,True,68.989,"LINESTRING (-40.2486225 -15.2445025, -40.24798 -15.2445284)",,
99135030,Rua Coronel Belizário Ferraz,residential,,False,True,61.466,"LINESTRING (-40.2486225 -15.2445025, -40.2485464 -15.2439944, -40.2485406 -15.2439554)",,
99963701,Rua Tomé de Souza,residential,,False,False,61.907,"LINESTRING (-40.2474032 -15.2445446, -40.24798 -15.2445284)",,
99963701,Rua Tomé de Souza,residential,,False,True,77.325,"LINESTRING (-40.2474032 -15.2445446, -40.2466831 -15.2445744)",,
150792232,Rua Carneiro Ribeiro,residential,,False,False,73.453,"LINESTRING (-40.2474032 -15.2445446, -40.2474837 -15.2452006)",,
99809676,Rua Carneiro Ribeiro,residential,,False,True,59.144,"LINESTRING (-40.2474032 -15.2445446, -40.2473751 -15.2442354, -40.2473532 -15.2440149)",,
99809674,Rua Maria Quitéria,residential,,False,True,74.66300000000001,"LINESTRING (-40.2480743 -15.2451912, -40.2480242 -15.2450208, -40.2480094 -15.2449043, -40.24798 -15.2445284)",,
221146207,Rua Maria Quitéria,residential,,True,False,48.747,"LINESTRING (-40.2480743 -15.2451912, -40.2481881 -15.2453851, -40.248304 -15.2455694)",,
99135029,Rua José Rebouças de Oliveira,residential,,False,True,61.506,"LINESTRING (-40.2500298 -15.2478518, -40.2499651 -15.2473022)",,
171970024,Rua Jequié,residential,,False,False,48.313,"LINESTRING (-40.2500298 -15.2478518, -40.2495812 -15.24789)",,
99809666,Travessa Esperanto,residential,,False,True,55.901,"LINESTRING (-40.2439789 -15.2443169, -40.2442704 -15.2439002)",,
99809690,Travessa Santos Dumont,residential,,False,False,33.75,"LINESTRING (-40.2439789 -15.2443169, -40.2437626 -15.2445373)",,
147430530,Rua Santos Dumont,residential,,False,False,40.993,"LINESTRING (-40.2439789 -15.2443169, -40.2437212 -15.2440447)",,
147430529,Rua Santos Dumont,residential,,False,True,53.056,"LINESTRING (-40.2439789 -15.2443169, -40.2440478 -15.2443808, -40.2443354 -15.2446476)",,
99135029,Rua José Rebouças de Oliveira,residential,,False,False,61.506,"LINESTRING (-40.2499651 -15.2473022, -40.2500298 -15.2478518)",,
99135029,Rua José Rebouças de Oliveira,residential,,False,True,84.341,"LINESTRING (-40.2499651 -15.2473022, -40.2498796 -15.2465482)",,
99135045,Rua Mariano Campos,residential,,True,False,73.805,"LINESTRING (-40.2499651 -15.2473022, -40.2506491 -15.2472311)",,
100285979,Rua Mariano Campos,residential,,False,True,48.843,"LINESTRING (-40.2499651 -15.2473022, -40.2495116 -15.247341)",,
171970017,Avenida Cinquentenário,residential,,True,False,112.184,"LINESTRING (-40.2506491 -15.2472311, -40.2505568 -15.2471544, -40.2502638 -15.2469008, -40.2498796 -15.2465482)",,
99809688,Rua Rosalvo Coelho dos Santos,residential,,False,False,62.563,"LINESTRING (-40.2437212 -15.2440447, -40.2439864 -15.2435436)",,
147430500,Rua Copacabana,residential,,False,True,71.526,"LINESTRING (-40.2437212 -15.2440447, -40.2431303 -15.2437468)",,
147430530,Rua Santos Dumont,residential,,False,True,40.993,"LINESTRING (-40.2437212 -15.2440447, -40.2439789 -15.2443169)",,
99135038,Rua Benjamin Constant,residential,,True,False,63.535,"LINESTRING (-40.244481 -15.244106, -40.2449168 -15.2444929)",,
132300987,Rua Jaime Brito,residential,,True,False,62.236000000000004,"LINESTRING (-40.244481 -15.244106, -40.2443643 -15.2445161, -40.2443354 -15.2446476)",,
99066316,Rua Manoel Francisco de Almeida,residential,,True,False,83.065,"LINESTRING (-40.2456416 -15.2494847, -40.2456705 -15.2487382)",,
99771521,Rua Menotilandi,residential,,True,False,72.626,"LINESTRING (-40.2456416 -15.2494847, -40.2449651 -15.2495093)",,
99771530,Rua Brumado,residential,,True,False,48.136,"LINESTRING (-40.2497891 -15.2492059, -40.249341 -15.2492282)",,
148689807,Rua Macaraní,residential,30,False,True,84.555,"LINESTRING (-40.2497891 -15.2492059, -40.2496749 -15.2484535)",,
99066331,Rua Olímpio Viera,residential,,False,True,81.466,"LINESTRING (-40.2449651 -15.2495093, -40.2449785 -15.2493877, -40.2450764 -15.2487847)",,
99066383,Rua Boa Nova,residential,,True,False,113.756,"LINESTRING (-40.2470476 -15.2486269, -40.2481054 -15.2485558)",,
99771525,Rua Ilheus,residential,,False,True,60.007,"LINESTRING (-40.2470476 -15.2486269, -40.2470066 -15.2480887)",,
99771525,Rua Ilheus,residential,,False,False,88.776,"LINESTRING (-40.2470476 -15.2486269, -40.2470766 -15.2491476, -40.2471283 -15.24942)",,
135104242,Rua Marechal Floriano Peixoto,residential,,False,False,52.055,"LINESTRING (-40.2462216 -15.2470585, -40.2457429 -15.247135)",,
