osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,lanes,access
507808785,False,,Rua Juvenil Sangi,residential,False,23.264,"LINESTRING (-41.6265053 -20.1508217, -41.6265592 -20.1508658, -41.6266065 -20.1509051, -41.6266746 -20.1509577)",,,
507808785,False,,Rua Juvenil Sangi,residential,True,40.622,"LINESTRING (-41.6265053 -20.1508217, -41.6263242 -20.1506732, -41.6262179 -20.1505756)",,,
507808785,False,,Rua Juvenil Sangi,residential,False,10.703,"LINESTRING (-41.6266746 -20.1509577, -41.6267507 -20.1510222)",,,
553721217,False,,Rua Juvenil Sangi,residential,False,101.84099999999998,"LINESTRING (-41.6266746 -20.1509577, -41.6269525 -20.1507128, -41.6269705 -20.1507029, -41.6269904 -20.1506976, -41.6270209 -20.1506982, -41.627044 -20.1507067, -41.627065 -20.1507231, -41.6270751 -20.1507467, -41.6270707 -20.1507687, -41.6270588 -20.150784, -41.6267507 -20.1510222)",,,
507808785,False,,Rua Juvenil Sangi,residential,True,23.264000000000003,"LINESTRING (-41.6266746 -20.1509577, -41.6266065 -20.1509051, -41.6265592 -20.1508658, -41.6265053 -20.1508217)",,,
273331492,False,,Rua Salomão Fadilala,residential,True,94.87700000000001,"LINESTRING (-41.6196281 -20.1477233, -41.6200472 -20.1481205, -41.6202711 -20.1483263)",,,
513216954,False,,,residential,True,139.37400000000002,"LINESTRING (-41.6214949 -20.1503849, -41.6216585 -20.1504617, -41.6217859 -20.1504944, -41.6219415 -20.1504982, -41.6221561 -20.1504642, -41.6227753 -20.1502885)",,,
273527828,True,,Rua Coronel José Maria Gomes,residential,False,48.94,"LINESTRING (-41.6251776 -20.1518629, -41.6252126 -20.151424)",,,
273527826,False,,Rua Coronel José Maria Gomes,residential,False,175.097,"LINESTRING (-41.6251776 -20.1518629, -41.6251554 -20.1522129, -41.6251474 -20.1525428, -41.625144 -20.152777, -41.6251373 -20.1529696, -41.6250549 -20.1534303)",,,
553762138,False,,,residential,False,52.059,"LINESTRING (-41.6202557 -20.1560566, -41.6200478 -20.1559786, -41.6199003 -20.1559269, -41.6197924 -20.1558835)",,,
553762138,False,,,residential,True,52.059,"LINESTRING (-41.6197924 -20.1558835, -41.6199003 -20.1559269, -41.6200478 -20.1559786, -41.6202557 -20.1560566)",,,
1086543317,False,MG-441,Avenida Doutor Rubens Boechat de Oliveira,primary,True,139.454,"LINESTRING (-41.6197924 -20.1558835, -41.619793 -20.1557834, -41.6197897 -20.1557091, -41.6197907 -20.1556449, -41.6197971 -20.1555911, -41.6198098 -20.1555373, -41.6198386 -20.1554895, -41.6198758 -20.1554501, -41.6200485 -20.155317, -41.6201591 -20.1552377, -41.6202396 -20.1551753, -41.6203187 -20.1550985, -41.6203871 -20.155001, -41.6204388 -20.1548732)",,,
273203728,False,MG-108,Avenida Presidente Vargas,secondary,True,30.811,"LINESTRING (-41.6237084 -20.1527474, -41.6234576 -20.1526013)",,,
553762139,False,,Travessa Célio Resende,residential,False,74.271,"LINESTRING (-41.6237084 -20.1527474, -41.623361 -20.1533303)",,,
"[273203728, 273203730, 202903712]",False,MG-108,"['Avenida Presidente Vargas', 'Ponte Francisco Bretas']",secondary,"[False, True]",159.793,"LINESTRING (-41.6237084 -20.1527474, -41.6239357 -20.1528645, -41.6242757 -20.1530464, -41.6245794 -20.1532038, -41.6247847 -20.1533045, -41.6250549 -20.1534303)",yes,,
553762139,False,,Travessa Célio Resende,residential,True,74.271,"LINESTRING (-41.623361 -20.1533303, -41.6237084 -20.1527474)",,,
553762140,False,,Rua Antônio Amaral,residential,False,92.663,"LINESTRING (-41.6236886 -20.1502933, -41.6237935 -20.1494658)",,,
"[273527850, 1086543315, 273391221]",False,LMG-822,"['Avenida Doutor Rubens Boechat de Oliveira', 'Rua Américo Misael']",secondary,False,77.50399999999999,"LINESTRING (-41.6236886 -20.1502933, -41.6236735 -20.1503465, -41.6236619 -20.1504236, -41.6236078 -20.1509854)",yes,,
507808773,False,,Rua José Rodrigues,residential,True,63.096000000000004,"LINESTRING (-41.6222305 -20.1561372, -41.62227 -20.1560598, -41.6223572 -20.155937, -41.6225879 -20.1556827)",,,
507808780,False,,Rua José Eugênio Pereira Alvim,residential,False,17.423,"LINESTRING (-41.6233959 -20.1545723, -41.6235226 -20.1546743)",,,
553762144,False,,Rua José Rodrigues,residential,False,32.88,"LINESTRING (-41.6233959 -20.1545723, -41.6237104 -20.1545559)",,,
"[553762145, 507808780]",False,,Rua José Eugênio Pereira Alvim,residential,True,77.726,"LINESTRING (-41.6233959 -20.1545723, -41.6231136 -20.1544196, -41.6230828 -20.1544127, -41.6230553 -20.1544159, -41.6230271 -20.1544297, -41.622781 -20.1546327)",,,
507808780,False,,Rua José Eugênio Pereira Alvim,residential,True,17.423,"LINESTRING (-41.6235226 -20.1546743, -41.6233959 -20.1545723)",,,
507808773,False,,Rua José Rodrigues,residential,False,56.031,"LINESTRING (-41.6235226 -20.1546743, -41.6233476 -20.1548102, -41.6232564 -20.1548971, -41.6232115 -20.1549519, -41.6231491 -20.1550324)",,,
507808773,False,,Rua José Rodrigues,residential,True,23.626,"LINESTRING (-41.6235226 -20.1546743, -41.6236004 -20.1546214, -41.6237104 -20.1545559)",,,
507808772,False,,Rua Herculano Ker,residential,False,33.068,"LINESTRING (-41.6222191 -20.1542059, -41.6219321 -20.1543318)",,,
507808772,False,,Rua Herculano Ker,residential,True,46.696,"LINESTRING (-41.6222191 -20.1542059, -41.622604 -20.1539919)",,,
553765130,False,,Praça Matheus Alves Rodrigues,residential,False,39.33,"LINESTRING (-41.6222191 -20.1542059, -41.6218429 -20.1542254)",,,
507808769,False,,Rua Madalena Satler,residential,False,15.056,"LINESTRING (-41.6218429 -20.1542254, -41.6219321 -20.1543318)",,,
507808769,False,,Rua Madalena Satler,residential,True,57.659,"LINESTRING (-41.6218429 -20.1542254, -41.6215331 -20.1537961)",,,
553765130,False,,Praça Matheus Alves Rodrigues,residential,True,39.33,"LINESTRING (-41.6218429 -20.1542254, -41.6222191 -20.1542059)",,,
553765132,False,,Rua do Bonfim,residential,True,171.069,"LINESTRING (-41.62159 -20.1526576, -41.6217175 -20.1526605, -41.6218422 -20.1526567, -41.6219502 -20.1526372, -41.6220655 -20.1525969, -41.6222405 -20.1525239, -41.6224659 -20.1524257, -41.622547 -20.1523967, -41.6226288 -20.1523779, -41.6227414 -20.1523618, -41.6227797 -20.1523549, -41.6228122 -20.1523401, -41.6228357 -20.1523149, -41.6230083 -20.1520644)",,,
553765133,False,,,residential,True,46.231,"LINESTRING (-41.6223237 -20.1522885, -41.622433 -20.1518856)",,,
553762145,False,,Rua José Eugênio Pereira Alvim,residential,True,50.18,"LINESTRING (-41.622781 -20.1546327, -41.6224216 -20.1549324)",,,
"[553762145, 507808780]",False,,Rua José Eugênio Pereira Alvim,residential,False,77.726,"LINESTRING (-41.622781 -20.1546327, -41.6230271 -20.1544297, -41.6230553 -20.1544159, -41.6230828 -20.1544127, -41.6231136 -20.1544196, -41.6233959 -20.1545723)",,,
606467352,False,,Rua Joaquim Ladainha,residential,False,58.760000000000005,"LINESTRING (-41.622781 -20.1546327, -41.6228937 -20.1547611, -41.623005 -20.1548782, -41.6231491 -20.1550324)",,,
507808773,False,,Rua José Rodrigues,residential,False,51.019999999999996,"LINESTRING (-41.6231491 -20.1550324, -41.6230217 -20.1551942, -41.6228507 -20.1553957)",,,
507808773,False,,Rua José Rodrigues,residential,True,56.031,"LINESTRING (-41.6231491 -20.1550324, -41.6232115 -20.1549519, -41.6232564 -20.1548971, -41.6233476 -20.1548102, -41.6235226 -20.1546743)",,,
606467352,False,,Rua Joaquim Ladainha,residential,True,58.760000000000005,"LINESTRING (-41.6231491 -20.1550324, -41.623005 -20.1548782, -41.6228937 -20.1547611, -41.622781 -20.1546327)",,,
273527853,False,,Rua Vinte e Dois de Julho,residential,False,38.989,"LINESTRING (-41.6198574 -20.1498938, -41.6195218 -20.1497399)",,,
"[273331485, 553762132, 273527853]",False,,Rua Vinte e Dois de Julho,residential,True,97.73400000000001,"LINESTRING (-41.6198574 -20.1498938, -41.6200562 -20.1499905, -41.6200904 -20.1500112, -41.6201089 -20.1500317, -41.6201149 -20.1500534, -41.6201142 -20.1501028, -41.6201095 -20.1502338, -41.6200706 -20.1506329)",yes,,
"[730200896, 730199935]",False,,Rua 2,living_street,"[False, True]",316.166,"LINESTRING (-41.6198574 -20.1498938, -41.620127 -20.1494079, -41.6202168 -20.1492467, -41.6204678 -20.1488034, -41.6204779 -20.1487919, -41.6204902 -20.1487864, -41.6205112 -20.1487857, -41.6205278 -20.1487897, -41.620541 -20.1487973, -41.6205523 -20.1488139, -41.6205561 -20.1488318, -41.6206352 -20.1491611, -41.620717 -20.1495262, -41.6207506 -20.149632, -41.620831 -20.149778, -41.6209209 -20.14988, -41.621051 -20.1499694, -41.6212656 -20.1500726)",,1,
"[730200896, 730199935]",False,,Rua 2,living_street,"[False, True]",316.166,"LINESTRING (-41.6212656 -20.1500726, -41.621051 -20.1499694, -41.6209209 -20.14988, -41.620831 -20.149778, -41.6207506 -20.149632, -41.620717 -20.1495262, -41.6206352 -20.1491611, -41.6205561 -20.1488318, -41.6205523 -20.1488139, -41.620541 -20.1487973, -41.6205278 -20.1487897, -41.6205112 -20.1487857, -41.6204902 -20.1487864, -41.6204779 -20.1487919, -41.6204678 -20.1488034, -41.6202168 -20.1492467, -41.620127 -20.1494079, -41.6198574 -20.1498938)",,1,
