osmid,oneway,name,highway,reversed,length,bridge,lanes,geometry,ref
313631157,False,Rua Otacílio Bernadina,residential,False,42.68,,,"LINESTRING (-40.3356157 -19.2641108, -40.3354347 -19.2644545)",
241518132,False,Rua Severino Mauricio,residential,False,101.14,,,"LINESTRING (-40.3356157 -19.2641108, -40.3354541 -19.2636892, -40.3352932 -19.2632537)",
"[241518133, 313631157]",False,"['Rua José Vaneli', 'Rua Otacílio Bernadina']",residential,True,392.616,,,"LINESTRING (-40.3356157 -19.2641108, -40.3358102 -19.2637139, -40.3358559 -19.2636363, -40.3358725 -19.2636126, -40.3358836 -19.2636031, -40.335899 -19.263596, -40.3367813 -19.263436, -40.3368993 -19.2633352, -40.3370709 -19.2631073, -40.3372748 -19.262925, -40.3376986 -19.2627224, -40.3379883 -19.2626414, -40.3382028 -19.2625903, -40.3386856 -19.2625249)",
241518140,False,Rua João Moises Paneto,residential,True,17.447,,,"LINESTRING (-40.3353649 -19.2643121, -40.3354347 -19.2644545)",
241518131,False,Rua João Santana Neto,residential,False,143.176,,,"LINESTRING (-40.3353649 -19.2643121, -40.3352375 -19.2643247, -40.3351758 -19.264326, -40.3351321 -19.2643198, -40.3351007 -19.2643097, -40.3350806 -19.2642956, -40.3350548 -19.2642638, -40.3349358 -19.2640082, -40.3347668 -19.2635411, -40.3346944 -19.2633543)",
241518140,False,Rua João Moises Paneto,residential,False,121.288,,,"LINESTRING (-40.3353649 -19.2643121, -40.3350364 -19.2634309, -40.3349847 -19.2632821)",
241518140,False,Rua João Moises Paneto,residential,True,207.691,,,"LINESTRING (-40.3343366 -19.26153, -40.3343705 -19.2615642, -40.3343916 -19.2615892, -40.3344537 -19.2616794, -40.3345046 -19.26178, -40.3345569 -19.2618933, -40.3346005 -19.2620282, -40.3347621 -19.2625453, -40.3349847 -19.2632821)",
252374288,False,Rua João Moises Paneto,residential,False,55.36,,,"LINESTRING (-40.3343366 -19.26153, -40.3343491 -19.2614768, -40.3343541 -19.2614246, -40.3343517 -19.2613236, -40.3343346 -19.2612783, -40.3343102 -19.261247, -40.3342495 -19.2612024, -40.3342062 -19.2611821, -40.3341653 -19.2611733, -40.334118 -19.2611667)",
313631144,False,Rua Faustino Carminati,residential,True,218.703,,,"LINESTRING (-40.3343366 -19.26153, -40.3343219 -19.261574, -40.3343001 -19.2616246, -40.3341956 -19.2618458, -40.3341472 -19.2619705, -40.3341251 -19.2620611, -40.3341271 -19.2622076, -40.3341634 -19.262373, -40.3344345 -19.263297, -40.334457 -19.2633524, -40.3344708 -19.2633679, -40.3344858 -19.26338, -40.3345107 -19.2633904)",
241518135,False,Rua Pompilho Pinheiro,residential,True,19.73,,2,"LINESTRING (-40.3345107 -19.2633904, -40.3345375 -19.2633888, -40.3346944 -19.2633543)",
241518146,False,Rua Olga A Caminati,residential,True,79.526,,,"LINESTRING (-40.3345107 -19.2633904, -40.3345378 -19.2637797, -40.3345428 -19.2639278, -40.3345402 -19.2640278, -40.3345268 -19.2641036)",
313631144,False,Rua Faustino Carminati,residential,False,218.70299999999997,,,"LINESTRING (-40.3345107 -19.2633904, -40.3344858 -19.26338, -40.3344708 -19.2633679, -40.334457 -19.2633524, -40.3344345 -19.263297, -40.3341634 -19.262373, -40.3341271 -19.2622076, -40.3341251 -19.2620611, -40.3341472 -19.2619705, -40.3341956 -19.2618458, -40.3343001 -19.2616246, -40.3343219 -19.261574, -40.3343366 -19.26153)",
"[241518133, 313631157]",False,"['Rua José Vaneli', 'Rua Otacílio Bernadina']",residential,False,392.61599999999993,,,"LINESTRING (-40.3386856 -19.2625249, -40.3382028 -19.2625903, -40.3379883 -19.2626414, -40.3376986 -19.2627224, -40.3372748 -19.262925, -40.3370709 -19.2631073, -40.3368993 -19.2633352, -40.3367813 -19.263436, -40.335899 -19.263596, -40.3358836 -19.2636031, -40.3358725 -19.2636126, -40.3358559 -19.2636363, -40.3358102 -19.2637139, -40.3356157 -19.2641108)",
241518137,False,Avenida Henrique Gaburro,residential,False,147.135,,,"LINESTRING (-40.333077 -19.2644988, -40.3330354 -19.2641886, -40.3329644 -19.2637911, -40.332951 -19.2636696, -40.3329489 -19.263567, -40.3330207 -19.2631904)",
241518477,False,,residential,True,148.465,,,"LINESTRING (-40.333077 -19.2644988, -40.3329241 -19.2644982, -40.332721 -19.2644899, -40.3325942 -19.2644804, -40.3324963 -19.2644633, -40.33242 -19.2644341, -40.3323086 -19.2643716, -40.3322026 -19.2642874, -40.3319431 -19.2640721, -40.3318913 -19.2640296, -40.3318714 -19.264015, -40.3318538 -19.2640088, -40.3318311 -19.2640063)",
"[241518144, 241518141, 832114293]",True,Travessa Juparanã,primary,False,80.392,yes,,"LINESTRING (-40.333077 -19.2644988, -40.3332151 -19.2645001, -40.3333627 -19.2645171, -40.3335199 -19.2645472, -40.3336645 -19.264586, -40.3337355 -19.2646007, -40.3338287 -19.264621)",
241518135,False,Rua Pompilho Pinheiro,residential,False,31.512,,2,"LINESTRING (-40.3349847 -19.2632821, -40.3346944 -19.2633543)",
241518140,False,Rua João Moises Paneto,residential,False,207.69099999999997,,,"LINESTRING (-40.3349847 -19.2632821, -40.3347621 -19.2625453, -40.3346005 -19.2620282, -40.3345569 -19.2618933, -40.3345046 -19.26178, -40.3344537 -19.2616794, -40.3343916 -19.2615892, -40.3343705 -19.2615642, -40.3343366 -19.26153)",
241518140,False,Rua João Moises Paneto,residential,True,121.288,,,"LINESTRING (-40.3349847 -19.2632821, -40.3350364 -19.2634309, -40.3353649 -19.2643121)",
241518147,False,Rua Pompilho Pinheiro,residential,True,32.537,,2,"LINESTRING (-40.3349847 -19.2632821, -40.3351252 -19.2632704, -40.3352932 -19.2632537)",
241518135,False,Rua Pompilho Pinheiro,residential,True,31.512,,2,"LINESTRING (-40.3346944 -19.2633543, -40.3349847 -19.2632821)",
241518131,False,Rua João Santana Neto,residential,True,143.176,,,"LINESTRING (-40.3346944 -19.2633543, -40.3347668 -19.2635411, -40.3349358 -19.2640082, -40.3350548 -19.2642638, -40.3350806 -19.2642956, -40.3351007 -19.2643097, -40.3351321 -19.2643198, -40.3351758 -19.264326, -40.3352375 -19.2643247, -40.3353649 -19.2643121)",
241518135,False,Rua Pompilho Pinheiro,residential,False,19.73,,2,"LINESTRING (-40.3346944 -19.2633543, -40.3345375 -19.2633888, -40.3345107 -19.2633904)",
241518146,False,Rua Olga A Caminati,residential,False,79.526,,,"LINESTRING (-40.3345268 -19.2641036, -40.3345402 -19.2640278, -40.3345428 -19.2639278, -40.3345378 -19.2637797, -40.3345107 -19.2633904)",
241518140,False,Rua João Moises Paneto,residential,False,17.447,,,"LINESTRING (-40.3354347 -19.2644545, -40.3353649 -19.2643121)",
313631157,False,Rua Otacílio Bernadina,residential,True,42.68,,,"LINESTRING (-40.3354347 -19.2644545, -40.3356157 -19.2641108)",
313631157,False,Rua Otacílio Bernadina,residential,False,123.382,,,"LINESTRING (-40.3354347 -19.2644545, -40.3353629 -19.264589, -40.3352309 -19.2647987, -40.3351363 -19.2649495, -40.3350793 -19.265052, -40.3350271 -19.2651734, -40.3349928 -19.2652416, -40.3349361 -19.2653141, -40.3348432 -19.2654065)",
"[241518475, 252374292, 241518143]",False,,residential,False,395.677,,2,"LINESTRING (-40.3318311 -19.2640063, -40.3319351 -19.2644159, -40.3319347 -19.2644311, -40.3319292 -19.2644458, -40.3319206 -19.2644546, -40.3319005 -19.2644637, -40.3305685 -19.2647295, -40.3305428 -19.2647313, -40.3305246 -19.264729, -40.3305076 -19.2647222, -40.3304976 -19.264716, -40.3304917 -19.2647099, -40.3304183 -19.2645551, -40.3304109 -19.2645197, -40.3304149 -19.2644864, -40.3304334 -19.2644409, -40.3304605 -19.2644029, -40.3304954 -19.2643684, -40.3306523 -19.264262, -40.3307267 -19.2642215, -40.3308032 -19.2642025, -40.3318311 -19.2640063)",
"[241518475, 252374292, 241518143]",False,,residential,True,395.67699999999996,,2,"LINESTRING (-40.3318311 -19.2640063, -40.3308032 -19.2642025, -40.3307267 -19.2642215, -40.3306523 -19.264262, -40.3304954 -19.2643684, -40.3304605 -19.2644029, -40.3304334 -19.2644409, -40.3304149 -19.2644864, -40.3304109 -19.2645197, -40.3304183 -19.2645551, -40.3304917 -19.2647099, -40.3304976 -19.264716, -40.3305076 -19.2647222, -40.3305246 -19.264729, -40.3305428 -19.2647313, -40.3305685 -19.2647295, -40.3319005 -19.2644637, -40.3319206 -19.2644546, -40.3319292 -19.2644458, -40.3319347 -19.2644311, -40.3319351 -19.2644159, -40.3318311 -19.2640063)",
241518477,False,,residential,False,148.465,,,"LINESTRING (-40.3318311 -19.2640063, -40.3318538 -19.2640088, -40.3318714 -19.264015, -40.3318913 -19.2640296, -40.3319431 -19.2640721, -40.3322026 -19.2642874, -40.3323086 -19.2643716, -40.33242 -19.2644341, -40.3324963 -19.2644633, -40.3325942 -19.2644804, -40.332721 -19.2644899, -40.3329241 -19.2644982, -40.333077 -19.2644988)",
252374284,False,,residential,False,109.501,,,"LINESTRING (-40.3392381 -19.2590307, -40.3393454 -19.2589345, -40.339442 -19.258818, -40.3395046 -19.2586637, -40.3395466 -19.2584762, -40.3395734 -19.2581369)",
252374287,False,,residential,True,51.585,,,"LINESTRING (-40.3392381 -19.2590307, -40.3391268 -19.2592523, -40.3390741 -19.2593436, -40.3390397 -19.2594536)",
241518147,False,Rua Pompilho Pinheiro,residential,False,31.183,,2,"LINESTRING (-40.3355842 -19.2631973, -40.3352932 -19.2632537)",
252374282,False,,residential,False,61.233000000000004,,,"LINESTRING (-40.3387178 -19.2585496, -40.3386507 -19.2586053, -40.33853 -19.2587041, -40.3384549 -19.258737, -40.3382216 -19.2588255)",
252374284,False,,residential,True,109.50100000000002,,,"LINESTRING (-40.3395734 -19.2581369, -40.3395466 -19.2584762, -40.3395046 -19.2586637, -40.339442 -19.258818, -40.3393454 -19.2589345, -40.3392381 -19.2590307)",
252374291,False,Rua Nicolau Schwans,residential,True,265.47999999999996,,,"LINESTRING (-40.3348432 -19.2654065, -40.3349137 -19.265391, -40.3349789 -19.2653658, -40.3351613 -19.2652342, -40.335613 -19.2648267, -40.335774 -19.264702, -40.335839 -19.2646627, -40.3359181 -19.2646406, -40.3360415 -19.2646374, -40.3361455 -19.2646507, -40.3362407 -19.26469, -40.3363158 -19.2647438, -40.3363802 -19.2648128, -40.3365998 -19.265042, -40.3367921 -19.2652747)",
313631157,False,Rua Otacílio Bernadina,residential,False,126.78699999999999,,,"LINESTRING (-40.3348432 -19.2654065, -40.3347052 -19.2655228, -40.3346488 -19.2655508, -40.3345604 -19.265578, -40.3344329 -19.2655882, -40.3343029 -19.2655836, -40.3339167 -19.2654823, -40.3337154 -19.2654356)",
313631157,False,Rua Otacílio Bernadina,residential,True,123.38199999999999,,,"LINESTRING (-40.3348432 -19.2654065, -40.3349361 -19.2653141, -40.3349928 -19.2652416, -40.3350271 -19.2651734, -40.3350793 -19.265052, -40.3351363 -19.2649495, -40.3352309 -19.2647987, -40.3353629 -19.264589, -40.3354347 -19.2644545)",
252374291,False,Rua Nicolau Schwans,residential,False,265.48,,,"LINESTRING (-40.3367921 -19.2652747, -40.3365998 -19.265042, -40.3363802 -19.2648128, -40.3363158 -19.2647438, -40.3362407 -19.26469, -40.3361455 -19.2646507, -40.3360415 -19.2646374, -40.3359181 -19.2646406, -40.335839 -19.2646627, -40.335774 -19.264702, -40.335613 -19.2648267, -40.3351613 -19.2652342, -40.3349789 -19.2653658, -40.3349137 -19.265391, -40.3348432 -19.2654065)",
323908808,False,,secondary,True,81.327,,,"LINESTRING (-40.3315005 -19.2570029, -40.3315596 -19.257083, -40.3316434 -19.2571748, -40.3317621 -19.2572684, -40.3318877 -19.2573299, -40.3321185 -19.2574125)",ES-356
241518137,False,Avenida Henrique Gaburro,residential,False,282.163,,,"LINESTRING (-40.3330207 -19.2631904, -40.3330817 -19.2628976, -40.3331139 -19.26277, -40.3331877 -19.2624649, -40.3332151 -19.2623149, -40.3332366 -19.2620465, -40.3332567 -19.2617655, -40.3332862 -19.2615471, -40.3333204 -19.2614008, -40.33336 -19.2612806, -40.333417 -19.2611628, -40.3335913 -19.2608932, -40.3336809 -19.2607684)",
241518137,False,Avenida Henrique Gaburro,residential,True,147.135,,,"LINESTRING (-40.3330207 -19.2631904, -40.3329489 -19.263567, -40.332951 -19.2636696, -40.3329644 -19.2637911, -40.3330354 -19.2641886, -40.333077 -19.2644988)",
737765143,False,,residential,False,314.04,,,"LINESTRING (-40.3330207 -19.2631904, -40.3328276 -19.263141, -40.3321577 -19.2629593, -40.3319538 -19.2629049, -40.3318814 -19.2628713, -40.331853 -19.2628478, -40.3318319 -19.2627993, -40.3318319 -19.2627398, -40.3318506 -19.2626957, -40.3318764 -19.2626741, -40.3319253 -19.2626618, -40.3320048 -19.2626529, -40.3321565 -19.262634, -40.3322636 -19.2625991, -40.3324165 -19.2625035, -40.3326505 -19.2623035, -40.3326884 -19.2622462, -40.3327189 -19.2621756, -40.3327511 -19.2620655, -40.3327927 -19.2618224, -40.332794 -19.261699)",
737765143,False,,residential,False,114.103,,,"LINESTRING (-40.332794 -19.261699, -40.3328215 -19.2615566, -40.3328564 -19.2614451, -40.3329335 -19.2611919, -40.3330629 -19.2609159, -40.3331468 -19.2607324)",
737765143,False,,residential,True,314.04,,,"LINESTRING (-40.332794 -19.261699, -40.3327927 -19.2618224, -40.3327511 -19.2620655, -40.3327189 -19.2621756, -40.3326884 -19.2622462, -40.3326505 -19.2623035, -40.3324165 -19.2625035, -40.3322636 -19.2625991, -40.3321565 -19.262634, -40.3320048 -19.2626529, -40.3319253 -19.2626618, -40.3318764 -19.2626741, -40.3318506 -19.2626957, -40.3318319 -19.2627398, -40.3318319 -19.2627993, -40.331853 -19.2628478, -40.3318814 -19.2628713, -40.3319538 -19.2629049, -40.3321577 -19.2629593, -40.3328276 -19.263141, -40.3330207 -19.2631904)",
960825508,False,,residential,False,34.48,,,"LINESTRING (-40.332794 -19.261699, -40.3325438 -19.2616944, -40.3324659 -19.2617011)",
737765143,False,,residential,False,83.81700000000001,,,"LINESTRING (-40.3331468 -19.2607324, -40.3332098 -19.2605893, -40.3332675 -19.2604089, -40.3333181 -19.2602456, -40.333355 -19.2601414, -40.3333841 -19.2600911, -40.333425 -19.2600291)",
737765143,False,,residential,True,114.103,,,"LINESTRING (-40.3331468 -19.2607324, -40.3330629 -19.2609159, -40.3329335 -19.2611919, -40.3328564 -19.2614451, -40.3328215 -19.2615566, -40.332794 -19.261699)",
960825509,False,,residential,False,461.188,,,"LINESTRING (-40.3331468 -19.2607324, -40.3330258 -19.2604358, -40.3330055 -19.2603091, -40.3329973 -19.2600328, -40.3329811 -19.2596528, -40.3329404 -19.2595032, -40.3328429 -19.2593113, -40.3328144 -19.2592614, -40.3327656 -19.259223, -40.3326995 -19.259222, -40.332657 -19.2592821, -40.33265 -19.2593623, -40.3326075 -19.2600907, -40.332565 -19.2607656, -40.3324659 -19.2617011)",
241518134,False,Rodovia Estadual Sebastião Pereira da Silva,primary,False,112.53800000000001,,,"LINESTRING (-40.333425 -19.2600291, -40.3333866 -19.2598675, -40.3333636 -19.2597418, -40.3333224 -19.2594587, -40.3332768 -19.2592232, -40.3332272 -19.2590352)",ES-245
241518134,False,Rodovia Estadual Sebastião Pereira da Silva,primary,True,86.606,,,"LINESTRING (-40.333425 -19.2600291, -40.3334982 -19.2602395, -40.3335901 -19.2604664, -40.3336523 -19.260702, -40.3336809 -19.2607684)",ES-245
737765143,False,,residential,True,83.81700000000001,,,"LINESTRING (-40.333425 -19.2600291, -40.3333841 -19.2600911, -40.333355 -19.2601414, -40.3333181 -19.2602456, -40.3332675 -19.2604089, -40.3332098 -19.2605893, -40.3331468 -19.2607324)",
241515996,False,Rua Genti Largura,residential,False,72.93100000000001,,,"LINESTRING (-40.3352094 -19.2584231, -40.3352811 -19.2583968, -40.3353388 -19.2583687, -40.3355068 -19.2582788, -40.3355314 -19.2582663, -40.335548 -19.2582629, -40.3355589 -19.2582625, -40.3355674 -19.2582634, -40.3355795 -19.2582667, -40.3355884 -19.2582773, -40.3355953 -19.2582943, -40.3356472 -19.2585244)",
252372826,False,Rua Atilho Pezzin,primary,False,4.05,,,"LINESTRING (-40.334118 -19.2611667, -40.3341253 -19.2611453, -40.3341274 -19.2611315)",ES-245
252372826,False,Rua Atilho Pezzin,primary,True,392.86699999999996,,,"LINESTRING (-40.334118 -19.2611667, -40.3341035 -19.2611967, -40.3338917 -19.2616426, -40.3337985 -19.2618642, -40.3337513 -19.2620187, -40.3337134 -19.2622295, -40.3336946 -19.2624358, -40.3336953 -19.262551, -40.3337355 -19.262853, -40.3337813 -19.2632278, -40.3338026 -19.2634607, -40.3338046 -19.2637544, -40.3338079 -19.2641715, -40.3338227 -19.2645013, -40.3338287 -19.264621)",ES-245
252374288,False,Rua João Moises Paneto,residential,True,55.36,,,"LINESTRING (-40.334118 -19.2611667, -40.3341653 -19.2611733, -40.3342062 -19.2611821, -40.3342495 -19.2612024, -40.3343102 -19.261247, -40.3343346 -19.2612783, -40.3343517 -19.2613236, -40.3343541 -19.2614246, -40.3343491 -19.2614768, -40.3343366 -19.26153)",
960825508,False,,residential,True,34.48,,,"LINESTRING (-40.3324659 -19.2617011, -40.3325438 -19.2616944, -40.332794 -19.261699)",
960825509,False,,residential,False,276.841,,,"LINESTRING (-40.3324659 -19.2617011, -40.3324518 -19.2618949, -40.3324093 -19.2620085, -40.3323456 -19.262082, -40.3322536 -19.2621221, -40.3321474 -19.2621421, -40.3320271 -19.2621421, -40.3319138 -19.2620953, -40.3318713 -19.2620152, -40.3318855 -19.2618147, -40.3320058 -19.2604582)",
960825509,False,,residential,True,461.188,,,"LINESTRING (-40.3324659 -19.2617011, -40.332565 -19.2607656, -40.3326075 -19.2600907, -40.33265 -19.2593623, -40.332657 -19.2592821, -40.3326995 -19.259222, -40.3327656 -19.259223, -40.3328144 -19.2592614, -40.3328429 -19.2593113, -40.3329404 -19.2595032, -40.3329811 -19.2596528, -40.3329973 -19.2600328, -40.3330055 -19.2603091, -40.3330258 -19.2604358, -40.3331468 -19.2607324)",
960825509,False,,residential,False,102.329,,,"LINESTRING (-40.3320058 -19.2604582, -40.3321049 -19.2595427)",
960825510,False,,residential,False,80.417,,,"LINESTRING (-40.3320058 -19.2604582, -40.3315316 -19.2598902)",
960825509,False,,residential,True,276.841,,,"LINESTRING (-40.3320058 -19.2604582, -40.3318855 -19.2618147, -40.3318713 -19.2620152, -40.3319138 -19.2620953, -40.3320271 -19.2621421, -40.3321474 -19.2621421, -40.3322536 -19.2621221, -40.3323456 -19.262082, -40.3324093 -19.2620085, -40.3324518 -19.2618949, -40.3324659 -19.2617011)",
960825509,False,,residential,True,102.329,,,"LINESTRING (-40.3321049 -19.2595427, -40.3320058 -19.2604582)",
960825510,False,,residential,True,80.417,,,"LINESTRING (-40.3315316 -19.2598902, -40.3320058 -19.2604582)",
963491293,False,,residential,True,56.251,,,"LINESTRING (-40.3387727 -19.2590992, -40.338762 -19.2592118, -40.3387338 -19.2592878, -40.3386949 -19.2593536, -40.3386346 -19.2594068, -40.3385608 -19.2594549, -40.3384872 -19.2594814)",
