osmid,oneway,name,highway,reversed,length,geometry,ref,bridge,lanes,junction
140008353,True,Avenida José Alves de Figueiredo,residential,False,132.87099999999998,"LINESTRING (-39.4162618 -7.2338647, -39.4165756 -7.2340828, -39.4166976 -7.2341946, -39.4167754 -7.234305, -39.4168532 -7.2344647, -39.4169725 -7.2347813)",,,,
481943972,False,,residential,True,74.834,"LINESTRING (-39.4168206 -7.2334831, -39.4162618 -7.2338647)",,,,
130706154,True,Rua Senador Pompeu,secondary,False,17.342,"LINESTRING (-39.4116196 -7.233251, -39.4115485 -7.2331119)",,,,
308662439,True,Rua Monsenhor Francisco de Assis Feitosa,residential,False,83.229,"LINESTRING (-39.4116196 -7.233251, -39.4109742 -7.2336387)",,,,
481944014,True,Praça Siqueira Campos,residential,False,51.718,"LINESTRING (-39.4119501 -7.2328719, -39.4115485 -7.2331119)",,,,
"[140008304, 1193047304]",True,"['Rua Doutor Miguel Lima Verde', 'Rua Doutor João Pessoa']",secondary,False,141.388,"LINESTRING (-39.4119501 -7.2328719, -39.4120133 -7.2329718, -39.4121025 -7.2331078, -39.4126378 -7.2339449)",,,,
481944022,False,,residential,False,67.359,"LINESTRING (-39.4125001 -7.2365738, -39.4127708 -7.2371168)",,,,
498974705,False,Rua Rodolfo Teófilo,residential,True,48.251,"LINESTRING (-39.4125001 -7.2365738, -39.4128886 -7.2363744)",,,,
"[498974705, 498974707]",False,"['Rua Nelson Alencar', 'Rua Rodolfo Teófilo']",residential,False,185.529,"LINESTRING (-39.4125001 -7.2365738, -39.4121519 -7.2367437, -39.4121057 -7.2367597, -39.4120581 -7.236769, -39.4120087 -7.2367651, -39.4119649 -7.2367477, -39.4119273 -7.2367229, -39.4119092 -7.2366975, -39.411405 -7.2358143)",,,,
481944022,False,,residential,True,67.359,"LINESTRING (-39.4127708 -7.2371168, -39.4125001 -7.2365738)",,,,
140008321,True,Rua Carolino Sucupira,tertiary,False,130.738,"LINESTRING (-39.4151815 -7.238141, -39.414266 -7.2373943)",,,,
481946202,False,,residential,False,59.841,"LINESTRING (-39.4151815 -7.238141, -39.4148222 -7.2385442)",,,,
481946202,False,,residential,True,59.841,"LINESTRING (-39.4148222 -7.2385442, -39.4151815 -7.238141)",,,,
140008321,True,Rua Carolino Sucupira,tertiary,False,125.01,"LINESTRING (-39.4185846 -7.2410782, -39.4177289 -7.2403411)",,,,
481946205,False,,residential,False,78.204,"LINESTRING (-39.4168028 -7.240203, -39.4163226 -7.2407204)",,,,
497907722,False,Rua Carolino Sucupira,residential,False,11.037,"LINESTRING (-39.4168028 -7.240203, -39.4167216 -7.240145)",,,,
497907722,False,Rua Carolino Sucupira,residential,True,46.868,"LINESTRING (-39.4168028 -7.240203, -39.4171534 -7.2404411)",,,,
481946205,False,,residential,True,78.204,"LINESTRING (-39.4163226 -7.2407204, -39.4168028 -7.240203)",,,,
410181118,False,Rua do Vaqueiro,residential,True,144.936,"LINESTRING (-39.4155872 -7.2409052, -39.4160177 -7.2404835, -39.4162255 -7.24028, -39.4164809 -7.2399531)",,,,
481946207,False,Rua Acopiara,residential,False,28.719,"LINESTRING (-39.4178281 -7.241066, -39.4180573 -7.2409435)",,,,
497907722,False,Rua Carolino Sucupira,residential,True,24.335,"LINESTRING (-39.4178281 -7.241066, -39.4179149 -7.2412672)",,,,
497907722,False,Rua Carolino Sucupira,residential,False,68.881,"LINESTRING (-39.4178281 -7.241066, -39.4176858 -7.2408665, -39.4173972 -7.2406242)",,,,
481946207,False,Rua Acopiara,residential,True,28.719,"LINESTRING (-39.4180573 -7.2409435, -39.4178281 -7.241066)",,,,
131905293,False,Rua Glicerio Pinheiro,residential,False,51.355,"LINESTRING (-39.419183 -7.236446, -39.4188416 -7.23676)",,,,
482034291,False,,residential,False,72.738,"LINESTRING (-39.419183 -7.236446, -39.4187361 -7.235965)",,,,
482034291,False,,residential,True,72.738,"LINESTRING (-39.4187361 -7.235965, -39.419183 -7.236446)",,,,
"[776180808, 140008315, 776180807]",False,Rua Nossa Senhora de Fátima,residential,True,26.266000000000002,"LINESTRING (-39.4190942 -7.237814, -39.4190677 -7.2378426, -39.4189721 -7.237952, -39.4189361 -7.2379906)",,yes,,
497785256,True,Beco Padre Lauro,residential,False,97.754,"LINESTRING (-39.4126378 -7.2339449, -39.4134072 -7.2335087)",,,1,
1193047304,True,Rua Doutor Miguel Lima Verde,secondary,False,14.333,"LINESTRING (-39.4126378 -7.2339449, -39.4127057 -7.2340548)",,,,
498974725,False,,residential,True,68.666,"LINESTRING (-39.4162277 -7.2331815, -39.4160948 -7.2332286, -39.4160485 -7.2332633, -39.4157361 -7.2335467)",,,,
641717172,False,,residential,True,10.994,"LINESTRING (-39.413677 -7.2379473, -39.4136246 -7.2378632)",,,,
"[497783597, 641717174]",True,"['Rua Rui Barbosa', 'Avenida Maria Maildes de Siqueira']",secondary,False,270.99,"LINESTRING (-39.413677 -7.2379473, -39.4134823 -7.2380482, -39.4133663 -7.238118, -39.4132993 -7.2381579, -39.4131719 -7.2382364, -39.4131021 -7.2382817, -39.4130498 -7.2383176, -39.4129063 -7.2384027, -39.4127544 -7.2384938, -39.4126723 -7.2385364, -39.4124242 -7.2386548, -39.4122773 -7.238732, -39.4121531 -7.2387887, -39.4115056 -7.239079)",,,,
641717174,True,Avenida Maria Maildes de Siqueira,secondary,False,89.457,"LINESTRING (-39.414266 -7.2373943, -39.413677 -7.2379473)",,,,
770099700,False,Rua Carolino Sucupira,tertiary,False,9.32,"LINESTRING (-39.414266 -7.2373943, -39.414238 -7.2373735, -39.4141974 -7.2373454)",,,,
655779621,True,,secondary,False,6.314,"LINESTRING (-39.4110355 -7.2392168, -39.4110638 -7.2392207, -39.4110894 -7.2392335)",,,,roundabout
655779620,True,Rua Rui Barbosa,secondary,False,49.754,"LINESTRING (-39.4110894 -7.2392335, -39.4111312 -7.2392043, -39.4111802 -7.2391726, -39.4112282 -7.2391409, -39.4114845 -7.2390201)",,,,
655779621,True,,secondary,False,12.612,"LINESTRING (-39.4110894 -7.2392335, -39.4111094 -7.2392538, -39.4111218 -7.2392793, -39.4111252 -7.2393075, -39.4111192 -7.2393352)",,,,roundabout
655779621,True,,secondary,False,3.803,"LINESTRING (-39.4111192 -7.2393352, -39.4111006 -7.239364)",,,,roundabout
655779621,True,,secondary,False,15.204,"LINESTRING (-39.4111006 -7.239364, -39.4110722 -7.2393833, -39.4110384 -7.2393903, -39.4110046 -7.2393838, -39.4109759 -7.2393649)",,,,roundabout
655779621,True,,secondary,False,6.394,"LINESTRING (-39.4109759 -7.2393649, -39.4109591 -7.2393415, -39.4109509 -7.2393139)",,,,roundabout
157798912,True,Rua José Marrocos,secondary,False,155.62300000000002,"LINESTRING (-39.4109509 -7.2393139, -39.4108867 -7.2391284, -39.4105259 -7.2381815, -39.4104997 -7.2381148, -39.410456 -7.2380034)",,,,
655779621,True,,secondary,False,15.984,"LINESTRING (-39.4109509 -7.2393139, -39.4109523 -7.2392852, -39.410963 -7.2392585, -39.410982 -7.2392367, -39.4110071 -7.2392223, -39.4110355 -7.2392168)",,,,roundabout
497907722,False,Rua Carolino Sucupira,residential,False,8.097,"LINESTRING (-39.4160724 -7.2396628, -39.4160243 -7.2396078)",,,,
497907722,False,Rua Carolino Sucupira,residential,True,55.43,"LINESTRING (-39.4160724 -7.2396628, -39.4164809 -7.2399531)",,,,
1103397036,True,Rua Major José Gonçalves,tertiary,False,150.536,"LINESTRING (-39.4160724 -7.2396628, -39.4159086 -7.2399365, -39.4158717 -7.2399987, -39.4158471 -7.2400465, -39.4158377 -7.2400845, -39.4158339 -7.2402214, -39.4158204 -7.2403476, -39.4157969 -7.2404577, -39.415769 -7.2405332, -39.4156911 -7.2407103, -39.4155872 -7.2409052)",,,,
497907722,False,Rua Carolino Sucupira,residential,True,8.097,"LINESTRING (-39.4160243 -7.2396078, -39.4160724 -7.2396628)",,,,
1103397035,True,Rua Major José Gonçalves,tertiary,False,35.887,"LINESTRING (-39.4160243 -7.2396078, -39.4162147 -7.2393461)",,,,
140008321,True,Rua Carolino Sucupira,tertiary,False,8.881,"LINESTRING (-39.4163626 -7.2391368, -39.4163014 -7.2390849)",,,,
995056929,True,Rua Major José Gonçalves,tertiary,False,12.031,"LINESTRING (-39.4163626 -7.2391368, -39.4164416 -7.2390622)",,,,
699106990,False,,secondary_link,False,6.951,"LINESTRING (-39.4115056 -7.239079, -39.4114845 -7.2390201)",,,,
497783597,True,Rua Rui Barbosa,secondary,False,51.632,"LINESTRING (-39.4115056 -7.239079, -39.4112942 -7.239188, -39.4112016 -7.2392578, -39.4111489 -7.2393053, -39.4111192 -7.2393352)",,,,
699106990,False,,secondary_link,True,6.951,"LINESTRING (-39.4114845 -7.2390201, -39.4115056 -7.239079)",,,,
655779620,True,Rua Rui Barbosa,secondary,False,269.287,"LINESTRING (-39.4114845 -7.2390201, -39.412056 -7.2387619, -39.4122653 -7.2386582, -39.412386 -7.2386036, -39.4124785 -7.2385557, -39.4125576 -7.2385139, -39.4126207 -7.2384739, -39.4126991 -7.2384254, -39.4127816 -7.2383741, -39.4130632 -7.2381965, -39.4132993 -7.2380542, -39.4134428 -7.2379703, -39.4135407 -7.2379158, -39.4136246 -7.2378632)",,,,
"[749974793, 749974794]",False,,residential,False,73.54599999999999,"LINESTRING (-39.4171479 -7.2409212, -39.4171075 -7.240894, -39.4170752 -7.2408809, -39.4170462 -7.2408563, -39.4169593 -7.2407694, -39.4169353 -7.2407367, -39.4169314 -7.2406964, -39.4171534 -7.2404411)",,,,
749974796,False,Travessa Abdom da Franca Alencar,residential,True,97.24799999999999,"LINESTRING (-39.4171479 -7.2409212, -39.4173608 -7.2410529, -39.4175365 -7.2411553, -39.4177048 -7.2412708, -39.417748 -7.2412897, -39.4177812 -7.2413014, -39.4178081 -7.2413034, -39.4179149 -7.2412672)",,,,
497907722,False,Rua Carolino Sucupira,residential,False,24.335,"LINESTRING (-39.4179149 -7.2412672, -39.4178281 -7.241066)",,,,
749974796,False,Travessa Abdom da Franca Alencar,residential,False,97.248,"LINESTRING (-39.4179149 -7.2412672, -39.4178081 -7.2413034, -39.4177812 -7.2413014, -39.417748 -7.2412897, -39.4177048 -7.2412708, -39.4175365 -7.2411553, -39.4173608 -7.2410529, -39.4171479 -7.2409212)",,,,
749973975,False,Rua Monsenhor Soter,residential,True,72.177,"LINESTRING (-39.4142622 -7.2356315, -39.4147863 -7.2352429)",,,,
498974714,False,Rua Coronel Teófilo Siqueira,residential,False,53.961,"LINESTRING (-39.4147863 -7.2352429, -39.4151663 -7.2355485)",,,,
498974714,False,Rua Coronel Teófilo Siqueira,residential,True,48.965,"LINESTRING (-39.4147863 -7.2352429, -39.4144623 -7.2349419)",,,,
749973975,False,Rua Monsenhor Soter,residential,False,72.177,"LINESTRING (-39.4147863 -7.2352429, -39.4142622 -7.2356315)",,,,
130707476,False,Rua João Paulo II,residential,False,91.702,"LINESTRING (-39.4176042 -7.2342452, -39.4169725 -7.2347813)",,,,
769802871,False,,secondary_link,True,8.096,"LINESTRING (-39.410456 -7.2380034, -39.4105254 -7.2379797)",,,,
769802871,False,,secondary_link,False,8.096,"LINESTRING (-39.4105254 -7.2379797, -39.410456 -7.2380034)",,,,
641717168,True,Rua José Marrocos,secondary,False,148.74699999999999,"LINESTRING (-39.4105254 -7.2379797, -39.4106122 -7.2382102, -39.4109168 -7.2389741, -39.4109711 -7.2390972, -39.4109853 -7.2391253, -39.4110073 -7.2391591, -39.4110355 -7.2392168)",,,,
497783580,True,Rua Dom Quintino,secondary,False,9.125,"LINESTRING (-39.4133291 -7.2349536, -39.413376 -7.2350212)",,,,
769802874,True,Rua Ida Bilhar,residential,False,114.104,"LINESTRING (-39.4133291 -7.2349536, -39.4123939 -7.2353921)",,,,
130707492,True,Rua Vinte e Oito de Dezembro,residential,False,108.67,"LINESTRING (-39.4164274 -7.2380286, -39.4170644 -7.2372831)",,,,
157798927,True,Rua Coronel Antônio Luiz,tertiary,False,64.597,"LINESTRING (-39.4164274 -7.2380286, -39.4168761 -7.2384019)",,,,
308662439,True,Rua Monsenhor Francisco de Assis Feitosa,residential,False,6.566,"LINESTRING (-39.4109742 -7.2336387, -39.4109227 -7.2336683)",,,,
769875756,True,Rua Tristão Gonçalves,residential,False,114.977,"LINESTRING (-39.4109742 -7.2336387, -39.4115241 -7.2345171)",,,,
497783582,False,Avenida Duque de Caxias,secondary,False,42.426,"LINESTRING (-39.4115241 -7.2345171, -39.4118582 -7.2343281)",,,,
497783582,False,Avenida Duque de Caxias,secondary,True,6.716,"LINESTRING (-39.4115241 -7.2345171, -39.4114701 -7.234545)",,,,
308663264,True,Rua Dom Pedro II,residential,False,9.696,"LINESTRING (-39.4144304 -7.233658, -39.4144408 -7.2336835, -39.4144602 -7.23374)",,,,
769880120,True,Rua da Penha,residential,False,86.301,"LINESTRING (-39.4144304 -7.233658, -39.4143736 -7.2336939, -39.4137841 -7.2340953)",,,,
770574518,True,Rua Doutor Irineu Pinheiro,tertiary,False,33.651,"LINESTRING (-39.4184411 -7.2397903, -39.4186704 -7.2399899)",,,,
770574519,True,,tertiary,False,25.2,"LINESTRING (-39.4184411 -7.2397903, -39.418427 -7.2398476, -39.4184069 -7.2398908, -39.4183753 -7.239928, -39.4183211 -7.239975)",,,,
130706119,False,Rua Nossa Senhora de Fátima,residential,False,7.959,"LINESTRING (-39.4178193 -7.2393431, -39.417855 -7.2392809)",,,,
157798916,True,Avenida São Sebastião,tertiary,False,90.147,"LINESTRING (-39.4178193 -7.2393431, -39.4182698 -7.2400195)",,,,
770574519,True,,tertiary,False,7.517,"LINESTRING (-39.4183211 -7.239975, -39.4182698 -7.2400195)",,,,
1103397036,True,Rua Major José Gonçalves,tertiary,False,12.454,"LINESTRING (-39.4164416 -7.2390622, -39.4163982 -7.2391656)",,,,
641717177,False,Rua Major José Gonçalves,tertiary,True,87.691,"LINESTRING (-39.4164416 -7.2390622, -39.4164859 -7.2389953, -39.4166093 -7.2388175, -39.4168761 -7.2384019)",,,,
140008321,True,Rua Carolino Sucupira,tertiary,False,162.108,"LINESTRING (-39.4163014 -7.2390849, -39.4158473 -7.2387105, -39.4151815 -7.238141)",,,,
