osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,width
38003134,False,residential,False,90.485,"LINESTRING (-46.9203564 -23.4460574, -46.9201544 -23.4460137, -46.9199825 -23.4459642, -46.9198403 -23.4458891, -46.9197062 -23.4457747, -46.9195996 -23.4456752)",,,Avenida Copacabana,,
38003134,False,residential,True,123.542,"LINESTRING (-46.9203564 -23.4460574, -46.9205791 -23.4460869, -46.9210176 -23.4460894, -46.9215649 -23.4460755)",,,Avenida Copacabana,,
38003134,False,residential,False,123.542,"LINESTRING (-46.9215649 -23.4460755, -46.9210176 -23.4460894, -46.9205791 -23.4460869, -46.9203564 -23.4460574)",,,Avenida Copacabana,,
390814003,False,secondary,True,99.31700000000001,"LINESTRING (-46.920508 -23.4479882, -46.9202422 -23.4479346, -46.9201665 -23.4478989, -46.9200737 -23.4478523, -46.9200348 -23.4478279, -46.9198754 -23.4477152, -46.9198353 -23.4476806, -46.9197448 -23.447602, -46.9196793 -23.447556)",2,,Estrada Ecoturistica do Suru,40,
845234768,True,residential,False,11.014,"LINESTRING (-46.9193184 -23.4417927, -46.9192336 -23.4417314)",,,Rua José Marques da Silva,,
477791385,True,primary,False,34.852,"LINESTRING (-46.9193184 -23.4417927, -46.9193324 -23.4416727, -46.9193405 -23.4414801)",2,SP-312,Estrada dos Romeiros,60,
"[477791384, 477571471]",True,primary,False,233.394,"LINESTRING (-46.9193412 -23.4420892, -46.9192882 -23.442235, -46.9192319 -23.4423704, -46.9191179 -23.4425697, -46.918796 -23.4431123, -46.9184828 -23.4436044, -46.9182698 -23.4439392)","['1', '2']",SP-312,Estrada dos Romeiros,60,
388231917,True,residential,False,46.409,"LINESTRING (-46.9194673 -23.4412206, -46.9194749 -23.4412763, -46.9194768 -23.4413373, -46.9194792 -23.4413802, -46.9194828 -23.4414172, -46.919494 -23.4414633, -46.9195061 -23.441503, -46.9195144 -23.441528, -46.9195236 -23.4415559, -46.9195287 -23.4415821, -46.919531 -23.4416318)",,,,,
"[387607880, 845234770]",False,residential,True,259.62,"LINESTRING (-46.9194673 -23.4412206, -46.9194857 -23.441152, -46.9194957 -23.4411101, -46.9195081 -23.4410674, -46.9195162 -23.4410098, -46.9195215 -23.44094, -46.9195209 -23.4408084, -46.9195095 -23.4406484, -46.9195135 -23.4404872, -46.9195195 -23.4403851, -46.9195477 -23.4403365, -46.9196349 -23.4402848, -46.9197462 -23.4402313, -46.9198394 -23.4401974, -46.9200839 -23.4401537, -46.9203141 -23.4401125, -46.9205649 -23.4400916, -46.9206582 -23.4401041, -46.9207487 -23.4401162, -46.9208828 -23.4401544, -46.9210356 -23.4402356)",,,,,
388231919,True,residential,False,12.178,"LINESTRING (-46.9193844 -23.4411418, -46.9194673 -23.4412206)",,,,,
477571471,True,primary,False,105.92899999999999,"LINESTRING (-46.9193844 -23.4411418, -46.9194035 -23.4415331, -46.9194029 -23.4416887, -46.9193908 -23.4418524, -46.9193666 -23.4419902, -46.9193412 -23.4420892)",1,SP-312,Estrada dos Romeiros,60,
400434313,False,residential,False,103.351,"LINESTRING (-46.917926 -23.4440345, -46.9177667 -23.4438106, -46.9177067 -23.4437401, -46.9176353 -23.4436666, -46.9172665 -23.4433344)",,,Rua Maria de Araújo V. Silva,,
709380993,True,primary,False,38.94,"LINESTRING (-46.917926 -23.4440345, -46.9180068 -23.4440022, -46.9180785 -23.4439699, -46.9181499 -23.4439244, -46.9182507 -23.4438539)",1,SP-312,Estrada dos Romeiros,60,
477791384,True,primary,False,23.799,"LINESTRING (-46.9148654 -23.4441239, -46.9146496 -23.4442052)",2,SP-312,Estrada dos Romeiros,60,
161446196,True,primary_link,False,26.808,"LINESTRING (-46.9148654 -23.4441239, -46.9149343 -23.4441714, -46.9149842 -23.4442154, -46.9150201 -23.4442557, -46.915052 -23.4442918)",,,Rua Padre Guilherme de Pompeu,30,
351678613,True,residential,False,7.358,"LINESTRING (-46.9150242 -23.4450161, -46.9150963 -23.4450142)",1,,Rua Suzana Dias,,7
387607891,False,residential,False,40.922,"LINESTRING (-46.9150242 -23.4450161, -46.9150409 -23.4453838)",1,,Rua Padre Guilherme Pompeu,30,5
408391604,True,residential,False,80.50699999999999,"LINESTRING (-46.9150242 -23.4450161, -46.9150211 -23.4449647, -46.9149832 -23.4443502, -46.9149806 -23.4442932)",1,,Rua Padre Guilherme Pompeu,30,
161446189,True,primary,False,168.72899999999998,"LINESTRING (-46.9125225 -23.4439012, -46.9126083 -23.4439042, -46.9126704 -23.4439171, -46.9127443 -23.4439453, -46.9128039 -23.4439767, -46.9129668 -23.4440772, -46.9130482 -23.4441191, -46.9131247 -23.4441421, -46.9132273 -23.4441631, -46.9132908 -23.4441692, -46.9133567 -23.4441724, -46.913556 -23.4441676, -46.9137058 -23.4441538, -46.9138353 -23.444136, -46.9140998 -23.4440877)",2,SP-312,Estrada dos Romeiros,60,
560479143,True,primary_link,False,59.009,"LINESTRING (-46.9125225 -23.4439012, -46.9125813 -23.4439342, -46.9126278 -23.4439751, -46.9126571 -23.444008, -46.9126807 -23.444053, -46.9126915 -23.444099, -46.9126813 -23.4441597, -46.9126542 -23.4442155, -46.912608 -23.4442715, -46.9125475 -23.4443236)",1,,,,
659518983,True,primary,False,33.399,"LINESTRING (-46.9125475 -23.4443236, -46.9124918 -23.4443364, -46.9124351 -23.4443569, -46.9123667 -23.4443925, -46.9123151 -23.4444264, -46.9122636 -23.4444656)",3,SP-312,Estrada dos Romeiros,,
659518982,True,primary,False,59.295,"LINESTRING (-46.9119906 -23.4440911, -46.9120918 -23.4440351, -46.9121894 -23.4439773, -46.9122675 -23.4439428, -46.9123171 -23.4439274, -46.9124315 -23.4439065, -46.9125225 -23.4439012)",3,SP-312,Estrada dos Romeiros,60,
659518983,True,primary,False,2.88,"LINESTRING (-46.9122636 -23.4444656, -46.9122414 -23.4444816)",3,SP-312,Estrada dos Romeiros,,
38003119,True,residential,False,94.47800000000001,"LINESTRING (-46.9122636 -23.4444656, -46.9122839 -23.4445217, -46.9123114 -23.4445799, -46.912345 -23.444634, -46.9124036 -23.4447121, -46.9124727 -23.4447976, -46.9125381 -23.4448693, -46.9126122 -23.444937, -46.9126988 -23.4449951, -46.912783 -23.4450434, -46.9128306 -23.4450652, -46.9128683 -23.4450745)",,,Rua Meatinga,,
659518981,True,primary,False,20.862000000000002,"LINESTRING (-46.9118927 -23.4442541, -46.9119037 -23.4442191, -46.9119376 -23.4441588, -46.9119906 -23.4440911)",4,SP-312,Estrada dos Romeiros,60,
388242389,False,primary,False,18.141,"LINESTRING (-46.9123119 -23.4458147, -46.9122551 -23.4456601)",3,SP-312,Estrada dos Romeiros,60,
843957094,True,residential,False,8.242,"LINESTRING (-46.9211866 -23.4438459, -46.921241 -23.4437911)",,,Rua Professor Edgar de Moraes,,
659517348,False,tertiary,True,6.783,"LINESTRING (-46.9191087 -23.4443585, -46.9190502 -23.4443875)",2,,Rua Treze de Maio,,
390795119,False,tertiary,False,155.303,"LINESTRING (-46.9191087 -23.4443585, -46.9192265 -23.444351, -46.9192633 -23.4443439, -46.9194716 -23.4442968, -46.9195675 -23.444274, -46.9196573 -23.4442574, -46.9202025 -23.4442484, -46.9206186 -23.4442415)",,,Rua Professor Edgard de Moraes,30,
685088570,True,residential,False,104.1,"LINESTRING (-46.9191087 -23.4443585, -46.9192012 -23.4442529, -46.9192922 -23.4441801, -46.9198823 -23.4437524)",,,Rua Treze de Maio,,
351678613,True,residential,False,26.189,"LINESTRING (-46.916213 -23.4449842, -46.916314 -23.4449837, -46.9164051 -23.4449837, -46.9164695 -23.4449884)",1,,Rua Suzana Dias,,7
661326238,True,secondary,False,2.825,"LINESTRING (-46.9166212 -23.4451786, -46.9166208 -23.445204)",1,,Largo de São Bento,,9
390798009,True,residential,False,48.942,"LINESTRING (-46.91424 -23.4454562, -46.9143372 -23.4450851, -46.9143524 -23.4450283)",1,,Rua Nove de Julho,,4
660947130,False,residential,False,8.82,"LINESTRING (-46.91424 -23.4454562, -46.9142134 -23.4454599, -46.9141628 -23.4454887)",,,,,
