osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,width,bridge
270177357,False,,,residential,,False,117.632,"LINESTRING (-38.9229329 -4.2259994, -38.9229418 -4.2261478, -38.9229324 -4.2262949, -38.9229257 -4.2264333, -38.9229083 -4.2265236, -38.9228939 -4.2265798, -38.9228587 -4.226648, -38.9228168 -4.2267162, -38.9228017 -4.226747, -38.9227964 -4.2268056, -38.9227848 -4.2270288)",,
270177339,False,,,residential,,False,32.055,"LINESTRING (-38.9210412 -4.2259838, -38.9211102 -4.226017, -38.9211751 -4.2260453, -38.9211976 -4.2260588, -38.9212068 -4.2260694, -38.9212172 -4.2260903, -38.9212212 -4.226106, -38.9212364 -4.2261656)",,
270177339,False,,,residential,,True,41.179,"LINESTRING (-38.9210412 -4.2259838, -38.9210301 -4.2259716, -38.9210123 -4.2259375, -38.9209935 -4.2258886, -38.9209852 -4.2258622, -38.9209815 -4.2258298, -38.9209801 -4.2257944, -38.9209845 -4.2257171, -38.9209864 -4.2256272)",,
270177413,False,,Rua Joaci Pereira,residential,,False,33.984,"LINESTRING (-38.9210412 -4.2259838, -38.9210223 -4.2260058, -38.9210049 -4.2260302, -38.9209997 -4.22605, -38.9209984 -4.2260734, -38.9210093 -4.2261508, -38.9210217 -4.2262103, -38.9210401 -4.2262715)",,
"[270177091, 270177411]",False,,"['Acesso ao Conjunto Planalto via Teatro', 'Rua Luiz do Theotonio']",residential,,"[False, True]",247.25800000000004,"LINESTRING (-38.9202258 -4.2259876, -38.9202241 -4.2260154, -38.9202232 -4.226025, -38.9202207 -4.226033, -38.9202119 -4.2260386, -38.9201989 -4.2260389, -38.9198997 -4.226031, -38.9197786 -4.2260334, -38.9197166 -4.2260384, -38.9196791 -4.2260403, -38.9196628 -4.2260421, -38.9196482 -4.2260488, -38.9196436 -4.2260633, -38.9196432 -4.2260921, -38.9196622 -4.226331, -38.9196722 -4.2266206, -38.9196803 -4.2269181, -38.9196944 -4.2271596, -38.9197185 -4.2274264, -38.9197406 -4.2276477)","['7', '3']",
270177339,False,,,residential,,True,32.055,"LINESTRING (-38.9212364 -4.2261656, -38.9212212 -4.226106, -38.9212172 -4.2260903, -38.9212068 -4.2260694, -38.9211976 -4.2260588, -38.9211751 -4.2260453, -38.9211102 -4.226017, -38.9210412 -4.2259838)",,
499939982,False,,,residential,,False,25.435,"LINESTRING (-38.9212364 -4.2261656, -38.9212259 -4.2261824, -38.9212044 -4.2262033, -38.9211803 -4.226217, -38.9211332 -4.2262434, -38.9210866 -4.2262624, -38.9210401 -4.2262715)",,
499939983,False,,,residential,,False,50.184000000000005,"LINESTRING (-38.9212364 -4.2261656, -38.9213567 -4.2262297, -38.9214634 -4.2262875, -38.9215085 -4.2263156, -38.921588 -4.2263668, -38.9216245 -4.2263962)",,
499731269,False,,Rua Valdecir Gomes,residential,,True,165.757,"LINESTRING (-38.9193597 -4.2262942, -38.9193758 -4.2266353, -38.9194 -4.2272425, -38.9194201 -4.2273321, -38.9194858 -4.2274097, -38.9197406 -4.2276477)",3,
"[499939984, 270177358]",False,,Rua Antônio Sales da Silva,residential,,False,129.964,"LINESTRING (-38.9214251 -4.2265024, -38.9215681 -4.2265975, -38.9216232 -4.2266333, -38.9216444 -4.2266526, -38.9216692 -4.2266754, -38.9216799 -4.2266963, -38.9216775 -4.2267663, -38.9216732 -4.2268373, -38.9216698 -4.226983, -38.9216584 -4.2271971, -38.921643 -4.2273261, -38.9216115 -4.2274418, -38.9215994 -4.227536)",,
499939984,False,,,residential,,True,47.317,"LINESTRING (-38.9214251 -4.2265024, -38.9211933 -4.2263621, -38.9211511 -4.2263417, -38.9210914 -4.2263193, -38.9210466 -4.226317)",,
"[499939986, 270177413]",False,,"['Rua Joaci Pereira', 'Rua Primo Gomes Tavares']",residential,,"[False, True]",119.96099999999998,"LINESTRING (-38.9214251 -4.2265024, -38.9213882 -4.2265704, -38.92136 -4.2266413, -38.9213439 -4.2267135, -38.9213355 -4.226765, -38.9213274 -4.226808, -38.9212011 -4.2268182, -38.9210817 -4.2268252, -38.9210737 -4.2267249, -38.921065 -4.2265898, -38.9210576 -4.2263939, -38.9210466 -4.226317)",,
270177359,False,,Rua 104,residential,,True,18.285,"LINESTRING (-38.9215994 -4.227536, -38.9216976 -4.2276681)",3,
"[499939984, 270177358]",False,,Rua Antônio Sales da Silva,residential,,True,129.964,"LINESTRING (-38.9215994 -4.227536, -38.9216115 -4.2274418, -38.921643 -4.2273261, -38.9216584 -4.2271971, -38.9216698 -4.226983, -38.9216732 -4.2268373, -38.9216775 -4.2267663, -38.9216799 -4.2266963, -38.9216692 -4.2266754, -38.9216444 -4.2266526, -38.9216232 -4.2266333, -38.9215681 -4.2265975, -38.9214251 -4.2265024)",,
"[499939987, 499939988, 270177359]",False,,"['Rua 105', 'Rua 104']",residential,,False,196.77800000000002,"LINESTRING (-38.9215994 -4.227536, -38.9215102 -4.2274899, -38.9214552 -4.2274551, -38.9213439 -4.2272873, -38.9213137 -4.2272261, -38.9213134 -4.2271907, -38.9213238 -4.2271419, -38.9213346 -4.2270994, -38.9213499 -4.2270552, -38.9213388 -4.227027, -38.9213094 -4.2270158, -38.9212781 -4.2270159, -38.9211161 -4.2270777, -38.9207533 -4.2278945)",3,
270177359,False,,Rua 104,residential,,False,18.285,"LINESTRING (-38.9216976 -4.2276681, -38.9215994 -4.227536)",3,
"[436256355, 270177383]",False,,Rua Padre Ivo,residential,,True,216.13599999999997,"LINESTRING (-38.9216976 -4.2276681, -38.9217228 -4.2276691, -38.9217563 -4.2276491, -38.9219688 -4.2272251, -38.9220292 -4.2271101, -38.9220876 -4.2269978, -38.9221063 -4.2269235, -38.9220996 -4.2268104, -38.922024 -4.2266353, -38.9218688 -4.2263376, -38.9217673 -4.2260896, -38.9218146 -4.2259764, -38.9218398 -4.2259418)",,
806771220,False,,,unclassified,20,True,101.61899999999999,"LINESTRING (-38.9216976 -4.2276681, -38.9215846 -4.227831, -38.9214881 -4.2280369, -38.9214173 -4.228165, -38.9213647 -4.228277, -38.9213385 -4.228378, -38.9213345 -4.2284255, -38.9213312 -4.228492)",,
"[270177091, 270177411]",False,,"['Acesso ao Conjunto Planalto via Teatro', 'Rua Luiz do Theotonio']",residential,,"[False, True]",247.25799999999995,"LINESTRING (-38.9197406 -4.2276477, -38.9197185 -4.2274264, -38.9196944 -4.2271596, -38.9196803 -4.2269181, -38.9196722 -4.2266206, -38.9196622 -4.226331, -38.9196432 -4.2260921, -38.9196436 -4.2260633, -38.9196482 -4.2260488, -38.9196628 -4.2260421, -38.9196791 -4.2260403, -38.9197166 -4.2260384, -38.9197786 -4.2260334, -38.9198997 -4.226031, -38.9201989 -4.2260389, -38.9202119 -4.2260386, -38.9202207 -4.226033, -38.9202232 -4.226025, -38.9202241 -4.2260154, -38.9202258 -4.2259876)","['7', '3']",
499731269,False,,Rua Valdecir Gomes,residential,,False,165.757,"LINESTRING (-38.9197406 -4.2276477, -38.9194858 -4.2274097, -38.9194201 -4.2273321, -38.9194 -4.2272425, -38.9193758 -4.2266353, -38.9193597 -4.2262942)",3,
499731269,False,,Rua Valdecir Gomes,residential,,True,51.388000000000005,"LINESTRING (-38.9197406 -4.2276477, -38.9199096 -4.2277587, -38.9200487 -4.227979)",3,
806771220,False,,,unclassified,20,False,101.619,"LINESTRING (-38.9213312 -4.228492, -38.9213345 -4.2284255, -38.9213385 -4.228378, -38.9213647 -4.228277, -38.9214173 -4.228165, -38.9214881 -4.2280369, -38.9215846 -4.227831, -38.9216976 -4.2276681)",,
270177305,False,,,residential,,True,12.834,"LINESTRING (-38.9204037 -4.2257101, -38.9203591 -4.2256036)",,
270177297,False,,Rua Padre Quiliano,tertiary,20,False,64.602,"LINESTRING (-38.9190265 -4.2256964, -38.9189125 -4.2257191, -38.9186751 -4.2257566, -38.91859 -4.2257699, -38.9184505 -4.2257793)",,
270177297,False,,Rua Padre Quiliano,tertiary,20,True,70.775,"LINESTRING (-38.9190265 -4.2256964, -38.9191853 -4.2256746, -38.9193175 -4.2256643, -38.9194348 -4.2256613, -38.9195354 -4.2256603, -38.9196627 -4.2256557)",,
"[390070904, 390070905]",False,,,residential,,"[False, True]",50.673,"LINESTRING (-38.9190265 -4.2256964, -38.9189342 -4.2258671, -38.9189138 -4.2259097, -38.9189728 -4.2259024, -38.9190151 -4.2258903, -38.919121 -4.2258549)",,
"[390070904, 390070905]",False,,,residential,,"[False, True]",50.673,"LINESTRING (-38.919121 -4.2258549, -38.9190151 -4.2258903, -38.9189728 -4.2259024, -38.9189138 -4.2259097, -38.9189342 -4.2258671, -38.9190265 -4.2256964)",,
270177357,False,,,residential,,True,117.63199999999998,"LINESTRING (-38.9227848 -4.2270288, -38.9227964 -4.2268056, -38.9228017 -4.226747, -38.9228168 -4.2267162, -38.9228587 -4.226648, -38.9228939 -4.2265798, -38.9229083 -4.2265236, -38.9229257 -4.2264333, -38.9229324 -4.2262949, -38.9229418 -4.2261478, -38.9229329 -4.2259994)",,
270177404,False,,Rua José Macedo,residential,,False,203.109,"LINESTRING (-38.9185712 -4.2275782, -38.9185511 -4.2274398, -38.9185464 -4.2274177, -38.9185182 -4.2273756, -38.9185095 -4.2273435, -38.9185578 -4.2270579, -38.9185685 -4.2269135, -38.9185591 -4.2267436, -38.9184518 -4.2262153, -38.9184397 -4.2260602, -38.9184505 -4.2257793)",,
499939983,False,,,residential,,True,50.184,"LINESTRING (-38.9216245 -4.2263962, -38.921588 -4.2263668, -38.9215085 -4.2263156, -38.9214634 -4.2262875, -38.9213567 -4.2262297, -38.9212364 -4.2261656)",,
270177413,False,,Rua Joaci Pereira,residential,,False,5.11,"LINESTRING (-38.9210401 -4.2262715, -38.9210466 -4.226317)",,
270177413,False,,Rua Joaci Pereira,residential,,True,33.984,"LINESTRING (-38.9210401 -4.2262715, -38.9210217 -4.2262103, -38.9210093 -4.2261508, -38.9209984 -4.2260734, -38.9209997 -4.22605, -38.9210049 -4.2260302, -38.9210223 -4.2260058, -38.9210412 -4.2259838)",,
499939982,False,,,residential,,True,25.435000000000002,"LINESTRING (-38.9210401 -4.2262715, -38.9210866 -4.2262624, -38.9211332 -4.2262434, -38.9211803 -4.226217, -38.9212044 -4.2262033, -38.9212259 -4.2261824, -38.9212364 -4.2261656)",,
270177286,False,,Rua Divino Salvador,residential,,True,107.74900000000001,"LINESTRING (-38.9230746 -4.2269081, -38.9230676 -4.2268045, -38.9230753 -4.22676, -38.9231014 -4.2266915, -38.9231286 -4.2266406, -38.9231477 -4.2265905, -38.9231363 -4.2264995, -38.9231075 -4.2263644, -38.9229929 -4.226092, -38.9229329 -4.2259994)",,
197694837,False,,,residential,20,True,8.152,"LINESTRING (-38.9239121 -4.225367, -38.9238887 -4.2252975)",,
270177077,True,CE-065,Avenida José Marinho de Góes,secondary,20,False,18.436,"LINESTRING (-38.9239121 -4.225367, -38.9238219 -4.2253934, -38.9237532 -4.2254157)",,
197694837,False,,,residential,20,False,8.152,"LINESTRING (-38.9238887 -4.2252975, -38.9239121 -4.225367)",,
197694837,False,,,residential,20,True,143.351,"LINESTRING (-38.9238887 -4.2252975, -38.9238868 -4.2252685, -38.923896 -4.2252256, -38.9239145 -4.2251657, -38.924077 -4.2248244, -38.9241173 -4.2247816, -38.9241823 -4.2247736, -38.9248085 -4.22496)",,
270177413,False,,Rua Joaci Pereira,residential,,True,5.11,"LINESTRING (-38.9210466 -4.226317, -38.9210401 -4.2262715)",,
