osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,lanes,junction
327566373,Rua Antônio dos Santos Neves,residential,False,True,19.644,,"LINESTRING (-40.3982982 -18.7085572, -40.3981627 -18.7086786)",,2,
327566378,Rua Guaporé,residential,False,False,99.464,,"LINESTRING (-40.3982982 -18.7085572, -40.3983117 -18.7085338, -40.3983137 -18.7085116, -40.398313 -18.7084804, -40.39831 -18.70845, -40.398303 -18.7084147, -40.3980467 -18.7077073)",,,
200606464,Rua Alagoas,residential,False,False,50.742,,"LINESTRING (-40.3978805 -18.7071749, -40.3983566 -18.7072448)",,,
200606464,Rua Alagoas,residential,False,True,84.161,,"LINESTRING (-40.3978805 -18.7071749, -40.3970865 -18.7070896)",,,
327566378,Rua Guaporé,residential,False,True,61.734,,"LINESTRING (-40.3978805 -18.7071749, -40.3980467 -18.7077073)",,,
220500782,Rua Itaguaçú,residential,False,False,111.298,,"LINESTRING (-40.3980467 -18.7077073, -40.3989553 -18.7082184)",,,
220500782,Rua Itaguaçú,residential,False,True,46.198,,"LINESTRING (-40.3980467 -18.7077073, -40.3976088 -18.7076832)",,,
327566378,Rua Guaporé,residential,False,False,61.734,,"LINESTRING (-40.3980467 -18.7077073, -40.3978805 -18.7071749)",,,
327566378,Rua Guaporé,residential,False,True,99.464,,"LINESTRING (-40.3980467 -18.7077073, -40.398303 -18.7084147, -40.39831 -18.70845, -40.398313 -18.7084804, -40.3983137 -18.7085116, -40.3983117 -18.7085338, -40.3982982 -18.7085572)",,,
327566392,Avenida Guanabara,primary,True,False,78.689,BR-342;ES-137,"LINESTRING (-40.4005735 -18.7050924, -40.4002718 -18.7057398)",,,
327566411,,tertiary,True,False,7.662,,"LINESTRING (-40.4005735 -18.7050924, -40.400512 -18.7050556)",,,
263153384,Rua São Francisco,residential,False,False,40.342,,"LINESTRING (-40.4021456 -18.7060937, -40.4022167 -18.7064502)",,,
263292481,Rua Maranhão,tertiary,False,False,28.233,,"LINESTRING (-40.4021456 -18.7060937, -40.4019341 -18.7059377)",,,
263292481,Rua Maranhão,tertiary,False,True,54.25,,"LINESTRING (-40.4021456 -18.7060937, -40.4025588 -18.706385)",,,
829569234,,residential,False,True,21.741,,"LINESTRING (-40.4021456 -18.7060937, -40.4021077 -18.7059015)",,,
263153387,Rua Amazonas,residential,False,True,71.93,,"LINESTRING (-40.4038154 -18.7067683, -40.4031407 -18.7068686)",,,
327566413,Rua Piauí,residential,False,False,126.437,,"LINESTRING (-40.4038154 -18.7067683, -40.4033965 -18.7057027)",,,
327566413,Rua Piauí,residential,False,True,70.047,,"LINESTRING (-40.4038154 -18.7067683, -40.4040496 -18.7073579)",,,
327566392,Avenida Guanabara,primary,True,False,5.015,BR-342;ES-137,"LINESTRING (-40.3997082 -18.7069305, -40.3996879 -18.7069713)",,,
263153384,Rua São Francisco,residential,False,False,66.455,,"LINESTRING (-40.4023078 -18.7070145, -40.4024141 -18.7076036)",,,
263153384,Rua São Francisco,residential,False,True,63.477,,"LINESTRING (-40.4023078 -18.7070145, -40.4022167 -18.7064502)",,,
263153387,Rua Amazonas,residential,False,False,89.209,,"LINESTRING (-40.4023078 -18.7070145, -40.4031407 -18.7068686)",,,
263153387,Rua Amazonas,residential,False,True,108.402,,"LINESTRING (-40.4023078 -18.7070145, -40.4012946 -18.707186)",,,
263153386,Rua Conceição da Barra,residential,False,False,34.078,,"LINESTRING (-40.399822 -18.7074187, -40.399751 -18.7071197)",,,
263153386,Rua Conceição da Barra,residential,False,True,67.445,,"LINESTRING (-40.399822 -18.7074187, -40.3999247 -18.7080174)",,,
263153387,Rua Amazonas,residential,False,False,49.84,,"LINESTRING (-40.399822 -18.7074187, -40.4002892 -18.7073474)",,,
152422182,Avenida São Mateus,tertiary,False,False,89.332,,"LINESTRING (-40.4032503 -18.707469, -40.4024141 -18.7076036)",,,
152422182,Avenida São Mateus,tertiary,False,True,85.084,,"LINESTRING (-40.4032503 -18.707469, -40.4040496 -18.7073579)",,,
263292481,Rua Maranhão,tertiary,False,False,67.752,,"LINESTRING (-40.4032503 -18.707469, -40.4031407 -18.7068686)",,,
152422182,Avenida São Mateus,tertiary,False,True,89.332,,"LINESTRING (-40.4024141 -18.7076036, -40.4032503 -18.707469)",,,
263153384,Rua São Francisco,residential,False,True,66.455,,"LINESTRING (-40.4024141 -18.7076036, -40.4023078 -18.7070145)",,,
152422182,Avenida São Mateus,tertiary,False,False,107.37200000000001,,"LINESTRING (-40.4024141 -18.7076036, -40.401484 -18.707763, -40.4014109 -18.7077755)",,,
263153370,Rua Riacho,residential,False,True,47.38499999999999,,"LINESTRING (-40.4013446 -18.7100679, -40.4014277 -18.7102439, -40.4014438 -18.7103061, -40.4014559 -18.7103798, -40.4014682 -18.7104738)",,,
263292460,Praça Jones Santos Neves,residential,False,True,97.51999999999998,,"LINESTRING (-40.4013446 -18.7100679, -40.4014177 -18.7100209, -40.4016564 -18.7098545, -40.4016866 -18.7098259, -40.40171 -18.7097904, -40.4017268 -18.7097472, -40.4017362 -18.7096278, -40.4017597 -18.7093642)",,,
1124429622,Praça Jones Santos Neves,residential,False,False,67.85499999999999,,"LINESTRING (-40.4013446 -18.7100679, -40.4012926 -18.7100724, -40.4011756 -18.7100635, -40.4010737 -18.710052, -40.4008693 -18.7100163, -40.4007074 -18.7099902)",,,
263153383,Travessa Muniz Freire,residential,False,False,102.794,,"LINESTRING (-40.4034041 -18.7102903, -40.4026356 -18.7108602)",,,
263292466,Rua Cariacica,residential,False,False,14.956,,"LINESTRING (-40.4034041 -18.7102903, -40.4033486 -18.7101665)",,,
263292466,Rua Cariacica,residential,False,True,52.234,,"LINESTRING (-40.4034041 -18.7102903, -40.403604 -18.7107202)",,,
263153365,Rua Doutor Renato Araújo Maia,residential,False,False,100.84,,"LINESTRING (-40.4024223 -18.7103977, -40.4014682 -18.7104738)",,,
263153382,Travessa Mimoso,residential,False,True,30.79,,"LINESTRING (-40.4024223 -18.7103977, -40.402526 -18.7106566)",,,
263292471,Rua Doutor Renato Araújo Maia,residential,False,True,19.328,,"LINESTRING (-40.4024223 -18.7103977, -40.4025194 -18.7102502)",,,
263153365,Rua Doutor Renato Araújo Maia,residential,False,False,76.11,,"LINESTRING (-40.4014682 -18.7104738, -40.4007494 -18.7105445)",,,
263153365,Rua Doutor Renato Araújo Maia,residential,False,True,100.84,,"LINESTRING (-40.4014682 -18.7104738, -40.4024223 -18.7103977)",,,
263153370,Rua Riacho,residential,False,True,21.762,,"LINESTRING (-40.4014682 -18.7104738, -40.4014902 -18.7106684)",,,
