osmid,name,highway,oneway,reversed,length,bridge,lanes,ref,geometry
481527566,,residential,False,True,100.129,,,,"LINESTRING (-41.4789179 -7.4515229, -41.4782593 -7.4509029)"
481527567,,residential,False,False,45.053,,,,"LINESTRING (-41.4789179 -7.4515229, -41.478651 -7.4518297)"
481527565,,residential,False,True,100.08699999999999,,,,"LINESTRING (-41.4784725 -7.4500959, -41.478392 -7.4501901, -41.4783884 -7.4502754, -41.478435 -7.4504565, -41.4785532 -7.4506626, -41.4787001 -7.4508651, -41.4787127 -7.4508778)"
481527565,,residential,False,False,67.7,,,,"LINESTRING (-41.4791896 -7.4512547, -41.4790942 -7.451199, -41.4789186 -7.4510854, -41.4787127 -7.4508778)"
481527568,,residential,False,True,30.348000000000003,,,,"LINESTRING (-41.4791896 -7.4512547, -41.4791479 -7.4514264, -41.4790881 -7.4515023)"
481527568,,residential,False,True,14.151,,,,"LINESTRING (-41.4790881 -7.4515023, -41.4789949 -7.4515898)"
481527568,,residential,False,False,30.348000000000003,,,,"LINESTRING (-41.4790881 -7.4515023, -41.4791479 -7.4514264, -41.4791896 -7.4512547)"
481527569,,residential,False,False,89.47,,,,"LINESTRING (-41.4790881 -7.4515023, -41.4788828 -7.4513482, -41.4787073 -7.4511173, -41.4786607 -7.4509681, -41.4787127 -7.4508778)"
481527565,,residential,False,False,100.087,,,,"LINESTRING (-41.4787127 -7.4508778, -41.4787001 -7.4508651, -41.4785532 -7.4506626, -41.478435 -7.4504565, -41.4783884 -7.4502754, -41.478392 -7.4501901, -41.4784725 -7.4500959)"
481527565,,residential,False,True,67.7,,,,"LINESTRING (-41.4787127 -7.4508778, -41.4789186 -7.4510854, -41.4790942 -7.451199, -41.4791896 -7.4512547)"
481527569,,residential,False,True,89.47,,,,"LINESTRING (-41.4787127 -7.4508778, -41.4786607 -7.4509681, -41.4787073 -7.4511173, -41.4788828 -7.4513482, -41.4790881 -7.4515023)"
481527570,Rua Luís Monteiro de Sousa,residential,False,True,148.872,,,,"LINESTRING (-41.4790017 -7.4498078, -41.4793122 -7.4498517, -41.4794705 -7.4499366, -41.4796639 -7.4500581, -41.4798513 -7.4501722, -41.4802095 -7.4503654)"
351611580,Rua Agnelo de Andrade,residential,False,True,61.37,,,,"LINESTRING (-41.4808843 -7.4490399, -41.4804599 -7.4486828)"
587760432,Rua Otacílio Santos,residential,False,False,46.238,,,,"LINESTRING (-41.4808843 -7.4490399, -41.4806443 -7.4493809)"
587760432,Rua Otacílio Santos,residential,False,True,51.642,,,,"LINESTRING (-41.4808843 -7.4490399, -41.4811334 -7.4486466)"
"[587760435, 351611580]","['Rua Agnelo de Andrade', 'Rua São José']",residential,False,False,272.689,,,,"LINESTRING (-41.4808843 -7.4490399, -41.4812602 -7.4492665, -41.4816633 -7.4493486, -41.4828452 -7.4500348, -41.4827301 -7.4502573)"
351611577,Rua Sizenando Jericó,residential,False,False,55.148,,,,"LINESTRING (-41.4811334 -7.4486466, -41.4807368 -7.4483444)"
587760432,Rua Otacílio Santos,residential,False,False,51.642,,,,"LINESTRING (-41.4811334 -7.4486466, -41.4808843 -7.4490399)"
351611577,Rua Sizenando Jericó,residential,False,True,47.214,,,,"LINESTRING (-41.4811334 -7.4486466, -41.4812745 -7.4487158, -41.4813211 -7.4487051, -41.4814788 -7.4485488)"
351611577,Rua Sizenando Jericó,residential,False,False,47.214,,,,"LINESTRING (-41.4814788 -7.4485488, -41.4813211 -7.4487051, -41.4812745 -7.4487158, -41.4811334 -7.4486466)"
126551583,Rua do Calçamento,residential,False,True,33.025,,,,"LINESTRING (-41.4821013 -7.4460948, -41.4819752 -7.4458254)"
126551583,Rua do Calçamento,residential,False,False,179.685,,,,"LINESTRING (-41.4821013 -7.4460948, -41.4822956 -7.4464626, -41.4825101 -7.4467934, -41.4829567 -7.4474686)"
481527574,Rua Joaquim Sobreira,residential,False,False,74.736,,,,"LINESTRING (-41.4821013 -7.4460948, -41.482427 -7.4458116, -41.4826213 -7.4456642)"
481527574,Rua Joaquim Sobreira,residential,False,True,74.736,,,,"LINESTRING (-41.4826213 -7.4456642, -41.482427 -7.4458116, -41.4821013 -7.4460948)"
481524436,,residential,False,False,49.653,,,,"LINESTRING (-41.4830799 -7.4456997, -41.4828826 -7.4452983)"
241953599,Rua Julião Leonel,residential,False,True,30.882,,,,"LINESTRING (-41.4762804 -7.452062, -41.4760677 -7.4518813)"
424573855,Avenida Álvaro Rodrigues,primary,False,False,37.79,,,BR-020;PI-245,"LINESTRING (-41.4791444 -7.4491582, -41.4793682 -7.4489008)"
424573855,Avenida Álvaro Rodrigues,primary,False,True,12.727,,,BR-020;PI-245,"LINESTRING (-41.4791444 -7.4491582, -41.479074 -7.4492489)"
888496077,,residential,False,False,41.192,,,,"LINESTRING (-41.4791444 -7.4491582, -41.4788618 -7.4489159)"
351611600,Rua Leônidas Melo,residential,False,True,35.648,,,,"LINESTRING (-41.4814246 -7.447533, -41.4812191 -7.4477805)"
587760435,Rua São José,residential,False,True,110.067,,,,"LINESTRING (-41.4821315 -7.4513982, -41.4825882 -7.450518)"
1059962678,,residential,False,False,66.008,,,,"LINESTRING (-41.4821315 -7.4513982, -41.482652 -7.4516915)"
338325518,,residential,False,True,215.85500000000002,,,,"LINESTRING (-41.4780077 -7.4446056, -41.4778252 -7.4446904, -41.4773156 -7.4449617, -41.4768409 -7.4452931, -41.4764736 -7.4453577, -41.4762535 -7.4453154)"
"[894034167, 587760406, 894034166]",Avenida Helvídio Nunes,"['unclassified', 'residential']",False,"[False, True]",162.972,yes,,,"LINESTRING (-41.4780077 -7.4446056, -41.4780438 -7.4447858, -41.4785568 -7.4456302, -41.478748 -7.4458577)"
605850387,Rua Francisco Osório Silva,residential,False,False,33.188,,,,"LINESTRING (-41.477951 -7.4488964, -41.4781601 -7.4486817)"
605850387,Rua Francisco Osório Silva,residential,False,True,109.52199999999999,,,,"LINESTRING (-41.477951 -7.4488964, -41.47769 -7.4491667, -41.4772621 -7.449606)"
"[1109166018, 1078932867]","['Rua Augusto Ferreira Dantas', 'Rua Anísio Ferreira Dantas']",residential,False,False,140.948,,,,"LINESTRING (-41.477951 -7.4488964, -41.4783982 -7.4493507, -41.4788618 -7.4489159)"
605850387,Rua Francisco Osório Silva,residential,False,False,61.569,,,,"LINESTRING (-41.4783465 -7.4484992, -41.4787516 -7.4481181)"
605850387,Rua Francisco Osório Silva,residential,False,True,28.882,,,,"LINESTRING (-41.4783465 -7.4484992, -41.4781601 -7.4486817)"
888496077,,residential,False,True,73.314,,,,"LINESTRING (-41.4783465 -7.4484992, -41.4788618 -7.4489159)"
605850387,Rua Francisco Osório Silva,residential,False,True,61.569,,,,"LINESTRING (-41.4787516 -7.4481181, -41.4783465 -7.4484992)"
755517712,,residential,False,False,30.811,,,,"LINESTRING (-41.4787516 -7.4481181, -41.4785441 -7.4479325)"
755517712,,residential,False,True,12.919,,,,"LINESTRING (-41.4787516 -7.4481181, -41.4788416 -7.4481925)"
481524442,,residential,False,True,34.263,,,,"LINESTRING (-41.4770388 -7.4493917, -41.4772621 -7.449606)"
481524443,Rua Valentin Dantas,residential,False,False,21.538,,,,"LINESTRING (-41.4764068 -7.4502984, -41.4762188 -7.4502458)"
481524443,Rua Valentin Dantas,residential,False,True,99.459,,,,"LINESTRING (-41.4764068 -7.4502984, -41.477272 -7.4505515)"
"[605850387, 1059726291]",Rua Francisco Osório Silva,residential,False,"[False, True]",143.28300000000002,,,,"LINESTRING (-41.4764068 -7.4502984, -41.4765939 -7.4499018, -41.4768908 -7.4500011, -41.4772621 -7.449606)"
755517712,,residential,False,True,30.811,,,,"LINESTRING (-41.4785441 -7.4479325, -41.4787516 -7.4481181)"
351611595,Rua Francisco Xavier de Oliveira,residential,False,False,156.789,,,,"LINESTRING (-41.4799165 -7.4471616, -41.4807804 -7.4460416)"
894034168,Avenida Helvídio Nunes,residential,False,False,51.32,,,,"LINESTRING (-41.4799165 -7.4471616, -41.4802758 -7.447455)"
894034169,Rua Francisco Xavier de Oliveira,residential,False,True,46.765,,,,"LINESTRING (-41.4799165 -7.4471616, -41.4796641 -7.4474996)"
351611566,Avenida Helvídio Nunes,residential,True,False,74.282,,,,"LINESTRING (-41.4799165 -7.4471616, -41.479851 -7.4471262, -41.4794525 -7.4466826)"
"[587760406, 894034166, 894034167]",Avenida Helvídio Nunes,"['residential', 'unclassified']",False,"[False, True]",162.972,yes,,,"LINESTRING (-41.478748 -7.4458577, -41.4785568 -7.4456302, -41.4780438 -7.4447858, -41.4780077 -7.4446056)"
894034170,Avenida Helvídio Nunes,residential,True,False,37.596000000000004,,,,"LINESTRING (-41.478748 -7.4458577, -41.4787943 -7.4458773, -41.4789884 -7.4460918)"
351611594,,residential,False,True,5.794,,,,"LINESTRING (-41.4794898 -7.4466459, -41.4794525 -7.4466826)"
"[351611594, 351611588]",,residential,False,False,209.886,,,,"LINESTRING (-41.4794898 -7.4466459, -41.4803013 -7.445656, -41.4807804 -7.4460416)"
894034170,Avenida Helvídio Nunes,residential,True,False,74.72,,,,"LINESTRING (-41.4794898 -7.4466459, -41.4798882 -7.4470863, -41.4799165 -7.4471616)"
351611587,Rua Sizenando Jericó,residential,False,False,5.479,,,,"LINESTRING (-41.4789884 -7.4460918, -41.4789515 -7.4461248)"
894034170,Avenida Helvídio Nunes,residential,True,False,82.78,,,,"LINESTRING (-41.4789884 -7.4460918, -41.4790281 -7.4461357, -41.4794898 -7.4466459)"
1059962676,,residential,False,False,51.318,,,,"LINESTRING (-41.4784978 -7.4489993, -41.4781601 -7.4486817)"
605850387,Rua Francisco Osório Silva,residential,False,False,28.882,,,,"LINESTRING (-41.4781601 -7.4486817, -41.4783465 -7.4484992)"
605850387,Rua Francisco Osório Silva,residential,False,True,33.188,,,,"LINESTRING (-41.4781601 -7.4486817, -41.477951 -7.4488964)"
1059962676,,residential,False,True,51.318,,,,"LINESTRING (-41.4781601 -7.4486817, -41.4784978 -7.4489993)"
587760422,Rua Valentin Dantas,primary,False,False,60.64,,,BR-020;PI-245,"LINESTRING (-41.4776952 -7.4508998, -41.477272 -7.4505515)"
587760422,Rua Valentin Dantas,primary,False,True,47.724,,,BR-020;PI-245,"LINESTRING (-41.4776952 -7.4508998, -41.4780153 -7.4511887)"
1059962677,David Raimundo de Sousa,residential,False,False,98.383,,,,"LINESTRING (-41.4776952 -7.4508998, -41.4771157 -7.4515726)"
241953596,Rua Alonso Gomes Campos,residential,False,False,61.847,,,,"LINESTRING (-41.4771157 -7.4515726, -41.4766864 -7.4512146)"
241953596,Rua Alonso Gomes Campos,residential,False,True,46.394,,,,"LINESTRING (-41.4771157 -7.4515726, -41.4774359 -7.4518433)"
1059962677,David Raimundo de Sousa,residential,False,True,98.383,,,,"LINESTRING (-41.4771157 -7.4515726, -41.4776952 -7.4508998)"
241953596,Rua Alonso Gomes Campos,residential,False,False,99.144,,,,"LINESTRING (-41.4781199 -7.4524221, -41.4774359 -7.4518433)"
241953596,Rua Alonso Gomes Campos,residential,False,True,35.749,,,,"LINESTRING (-41.4781199 -7.4524221, -41.47837 -7.4526267)"
481527567,,residential,False,True,88.136,,,,"LINESTRING (-41.4781199 -7.4524221, -41.478651 -7.4518297)"
1059962678,,residential,False,True,66.008,,,,"LINESTRING (-41.482652 -7.4516915, -41.4821315 -7.4513982)"
888496077,,residential,False,False,73.314,,,,"LINESTRING (-41.4788618 -7.4489159, -41.4783465 -7.4484992)"
888496077,,residential,False,True,41.192,,,,"LINESTRING (-41.4788618 -7.4489159, -41.4791444 -7.4491582)"
"[1109166018, 1078932867]","['Rua Augusto Ferreira Dantas', 'Rua Anísio Ferreira Dantas']",residential,False,True,140.948,,,,"LINESTRING (-41.4788618 -7.4489159, -41.4783982 -7.4493507, -41.477951 -7.4488964)"
1110146059,,residential,False,False,48.007,,,,"LINESTRING (-41.4829567 -7.4474686, -41.4833213 -7.4472326)"
126551583,Rua do Calçamento,residential,False,True,179.685,,,,"LINESTRING (-41.4829567 -7.4474686, -41.4825101 -7.4467934, -41.4822956 -7.4464626, -41.4821013 -7.4460948)"
1110146059,,residential,False,True,48.007,,,,"LINESTRING (-41.4833213 -7.4472326, -41.4829567 -7.4474686)"
351611596,Rua Bernardino Santos,residential,False,True,37.222,,,,"LINESTRING (-41.4814662 -7.4461829, -41.4812066 -7.4463969)"
351611596,Rua Bernardino Santos,residential,False,False,34.699,,,,"LINESTRING (-41.4814662 -7.4461829, -41.481531 -7.4461295, -41.4817219 -7.4460015)"
1110146060,,residential,False,False,14.183,,,,"LINESTRING (-41.4814662 -7.4461829, -41.4814964 -7.4461779, -41.4815162 -7.446181, -41.4815291 -7.4461907, -41.4815374 -7.4462035, -41.4815397 -7.4462201, -41.4815431 -7.4462492)"
587760418,Avenida Marechal Castelo Branco,primary,False,False,33.881,,,BR-020;PI-245,"LINESTRING (-41.4815431 -7.4462492, -41.4816458 -7.4461005, -41.4817219 -7.4460015)"
587760418,Avenida Marechal Castelo Branco,primary,False,True,59.848,,,BR-020;PI-245,"LINESTRING (-41.4815431 -7.4462492, -41.4814308 -7.4464117, -41.4813309 -7.4465562, -41.4812363 -7.4466932)"
1110146060,,residential,False,True,14.182999999999998,,,,"LINESTRING (-41.4815431 -7.4462492, -41.4815397 -7.4462201, -41.4815374 -7.4462035, -41.4815291 -7.4461907, -41.4815162 -7.446181, -41.4814964 -7.4461779, -41.4814662 -7.4461829)"
587760435,Rua São José,residential,False,False,29.758,,,,"LINESTRING (-41.4827164 -7.4502825, -41.4825882 -7.450518)"
587760435,Rua São José,residential,False,True,3.183,,,,"LINESTRING (-41.4827164 -7.4502825, -41.4827301 -7.4502573)"
1236158904,,residential,False,False,162.993,,,,"LINESTRING (-41.4827164 -7.4502825, -41.4835093 -7.450647, -41.4840654 -7.4508816)"
1123995298,,residential,False,True,78.731,,,,"LINESTRING (-41.4840654 -7.4508816, -41.4837074 -7.4505548, -41.4837745 -7.4503393)"
1236158904,,residential,False,True,162.993,,,,"LINESTRING (-41.4840654 -7.4508816, -41.4835093 -7.450647, -41.4827164 -7.4502825)"
