osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,service,access
360602027,,Passagem São Francisco,living_street,False,True,101.08599999999998,,"LINESTRING (-48.4654061 -1.4516417, -48.465765 -1.4516954, -48.4660147 -1.4517301, -48.4663028 -1.4517906)",,
360602027,,Passagem São Francisco,living_street,False,False,101.086,,"LINESTRING (-48.4663028 -1.4517906, -48.4660147 -1.4517301, -48.465765 -1.4516954, -48.4654061 -1.4516417)",,
40532182,,Passagem Santo Antônio,living_street,False,False,91.365,,"LINESTRING (-48.4650143 -1.4519331, -48.4641961 -1.4518549)",,
40532182,,Passagem Santo Antônio,living_street,False,True,20.992,,"LINESTRING (-48.4650143 -1.4519331, -48.4652006 -1.451964)",,
360602026,,Passagem Santo Antônio,living_street,False,False,33.826,,"LINESTRING (-48.4650143 -1.4519331, -48.4650334 -1.4516295)",,
40532179,,Passagem Primeira de Queluz,living_street,False,False,91.971,,"LINESTRING (-48.4651857 -1.4535117, -48.4651664 -1.4532972, -48.4651136 -1.4528783, -48.4651103 -1.4526888)",,
25171650,3,Avenida Almirante Barroso,primary,True,False,144.828,50,"LINESTRING (-48.4686021 -1.4509825, -48.4683873 -1.450796, -48.4680252 -1.4504722, -48.4676215 -1.450125)",,
361485695,1,,primary_link,True,False,147.452,50,"LINESTRING (-48.4686021 -1.4509825, -48.4684389 -1.4509226, -48.4682491 -1.4507845, -48.4678944 -1.4504756, -48.4678166 -1.4504011, -48.4676953 -1.4502577, -48.4676215 -1.450125)",,
25171650,3,Avenida Almirante Barroso,primary,True,False,40.738,50,"LINESTRING (-48.4676215 -1.450125, -48.4674981 -1.4499713, -48.467397 -1.4498355)",,
372550651,,Passagem Coronel Apolinário Moreira,residential,False,True,45.003,,"LINESTRING (-48.4638601 -1.4476161, -48.4638011 -1.4472157)",,
372550652,,Alameda Moreira da Costa,residential,False,False,87.974,,"LINESTRING (-48.4651504 -1.4464773, -48.4644797 -1.4468973)",,
344887367,2,Travessa 14 de Abril,residential,True,False,28.964,,"LINESTRING (-48.4726045 -1.4477758, -48.472611 -1.4475154)",,
355559276,3,Travessa Francisco Caldeira Castelo Branco,secondary,True,False,4.16,50,"LINESTRING (-48.4707102 -1.4540967, -48.4707093 -1.4541341)",,
394514614,,Conjunto Maria de Fátima,residential,False,False,11.189,,"LINESTRING (-48.4707102 -1.4540967, -48.4706263 -1.4540411)",,
372550651,,Passagem Coronel Apolinário Moreira,residential,False,False,45.003,,"LINESTRING (-48.4638011 -1.4472157, -48.4638601 -1.4476161)",,
372550652,,Alameda Moreira da Costa,residential,False,True,85.297,,"LINESTRING (-48.4638011 -1.4472157, -48.4638449 -1.4472227, -48.4639723 -1.447207, -48.4641052 -1.4471319, -48.4644797 -1.4468973)",,
32866093,2,Avenida Cipriano Santos,primary,True,False,10.328,50,"LINESTRING (-48.4664197 -1.4498023, -48.4663279 -1.449788)",,
747977968,,Rua Floriano Peixoto,residential,True,False,54.31,,"LINESTRING (-48.4664197 -1.4498023, -48.4663863 -1.4499131, -48.4663766 -1.4499855, -48.4663716 -1.4500227, -48.4663738 -1.4500522, -48.4663897 -1.4501149, -48.4664393 -1.4501765, -48.4664897 -1.4502496)",,
355200992,3,Avenida José Bonifácio,secondary,True,False,29.577,40,"LINESTRING (-48.4688981 -1.454782, -48.4689126 -1.4545164)",,
992802653,,Passagem Joca,living_street,False,False,5.96,,"LINESTRING (-48.4688981 -1.454782, -48.4688445 -1.4547805)",,
40532189,2,Travessa Barão de Mamoré,tertiary,False,True,44.179,,"LINESTRING (-48.4657271 -1.4549084, -48.4657366 -1.4545112)",,
431588463,,Alameda Cândido de Luz,living_street,False,True,43.645,,"LINESTRING (-48.4657271 -1.4549084, -48.4661195 -1.4549219)",,
431588463,,Alameda Cândido de Luz,living_street,False,False,43.645,,"LINESTRING (-48.4661195 -1.4549219, -48.4657271 -1.4549084)",,
651978027,3,Avenida Almirante Barroso,trunk,True,False,213.633,50,"LINESTRING (-48.4662189 -1.4480741, -48.4654136 -1.4468872, -48.4651504 -1.4464773)",,
344887351,3,Avenida Ceará,primary,True,False,31.67,50,"LINESTRING (-48.46608 -1.4482766, -48.4662385 -1.4482898, -48.4663642 -1.448296)",,
495771254,1,,trunk_link,True,False,31.137999999999998,,"LINESTRING (-48.46608 -1.4482766, -48.4661359 -1.4482463, -48.4662004 -1.4482092, -48.4662228 -1.4481719, -48.4662264 -1.4481323, -48.4662246 -1.448103, -48.4662189 -1.4480741)",,
"[354917976, 651988121]",3,Avenida Governador José Malcher,primary,True,False,98.58500000000001,50,"LINESTRING (-48.4666031 -1.4482995, -48.4667071 -1.4483005, -48.4668168 -1.4483003, -48.4674899 -1.4483105)",,
"[25171569, 651978028]",3,"['Avenida Governador José Malcher', 'Avenida Ceará']",primary,True,False,12.618,"['40', '50']","LINESTRING (-48.466445 -1.4482972, -48.4664882 -1.4482978, -48.4665273 -1.4482984, -48.4665585 -1.4482988)",,
651988116,2,Praça da Leitura,tertiary,True,False,15.199,,"LINESTRING (-48.4675301 -1.4498042, -48.467397 -1.4498355)",,
651988118,3,Avenida Almirante Barroso,primary,True,False,213.54500000000002,50,"LINESTRING (-48.4675301 -1.4498042, -48.4676029 -1.4498964, -48.4678075 -1.4501279, -48.4680826 -1.4503768, -48.4686672 -1.4508895, -48.4687687 -1.4509673, -48.4688884 -1.4509859, -48.4689837 -1.450969)",,
344887375,,Travessa Nina Ribeiro,residential,False,True,163.446,,"LINESTRING (-48.4644652 -1.4495133, -48.4643054 -1.4509745)",,
514027641,,Travessa Nina Ribeiro,residential,True,False,156.909,,"LINESTRING (-48.4644652 -1.4495133, -48.4645996 -1.4481086)",,
651988121,3,Avenida Governador José Malcher,primary,True,False,79.686,50,"LINESTRING (-48.4676748 -1.4483194, -48.4683912 -1.448345)",,
40583337,2,Praça da Leitura,tertiary,True,False,36.726,,"LINESTRING (-48.4676748 -1.4483194, -48.4677383 -1.4483725, -48.467755 -1.4484044, -48.4677614 -1.4484587, -48.4677615 -1.4485095, -48.467759 -1.4486155)",,
"[396126130, 651988117]",,BRT,busway,True,False,212.495,,"LINESTRING (-48.4676019 -1.4496566, -48.4675813 -1.4496749, -48.4675135 -1.44971, -48.4674714 -1.4497163, -48.4674422 -1.449713, -48.4674178 -1.4497017, -48.4665258 -1.4484149, -48.466445 -1.4482972)",bus,
651988122,,BRT,busway,True,False,177.75400000000002,,"LINESTRING (-48.4676019 -1.4496566, -48.4675736 -1.4496633, -48.4675483 -1.4496614, -48.4675214 -1.4496521, -48.4675013 -1.4496367, -48.4667382 -1.4484826, -48.4667341 -1.4484647, -48.466735 -1.4484471, -48.4667395 -1.4484304, -48.4667452 -1.4484184, -48.4667578 -1.4484039, -48.4667764 -1.4483938)",bus,
396126130,,BRT,busway,True,False,233.81,,"LINESTRING (-48.4667764 -1.4483938, -48.4675876 -1.4484209, -48.467628 -1.4484362, -48.4676499 -1.4484617, -48.4676623 -1.4484844, -48.4676705 -1.4485299, -48.4676567 -1.4495285, -48.4676365 -1.4496186, -48.4676019 -1.4496566)",bus,
742617600,3,Avenida Gentil Bittencourt,secondary,True,False,84.963,50,"LINESTRING (-48.4714609 -1.4546568, -48.4706974 -1.454621)",,
992567268,,Vila Ramos,residential,False,True,12.233,,"LINESTRING (-48.4714609 -1.4546568, -48.4714758 -1.4545478)",,
25171569,3,Avenida Governador José Malcher,primary,True,False,4.958,40,"LINESTRING (-48.4665585 -1.4482988, -48.4666031 -1.4482995)",,
"[396126130, 537570796]",,BRT,busway,True,False,29.219,60,"LINESTRING (-48.4665585 -1.4482988, -48.4665994 -1.4483595, -48.4666069 -1.4483706, -48.4666157 -1.4483819, -48.4666292 -1.4483871, -48.4666441 -1.4483896, -48.4666619 -1.4483901, -48.4667764 -1.4483938)",bus,
25171559,4,Avenida Governador Magalhães Barata,primary,True,False,183.685,50,"LINESTRING (-48.4724278 -1.4515866, -48.4719416 -1.4515644, -48.4707767 -1.4515202)",,
344887367,2,Travessa 14 de Abril,residential,True,False,356.79600000000005,,"LINESTRING (-48.4724278 -1.4515866, -48.4725153 -1.4498488, -48.4725234 -1.4496592, -48.472526 -1.4495989, -48.4725265 -1.449587, -48.4725783 -1.4483814)",,
25171559,4,Avenida Governador Magalhães Barata,primary,True,False,69.231,50,"LINESTRING (-48.4707767 -1.4515202, -48.4704678 -1.4515043, -48.4701544 -1.4514966)",,
355559276,3,Travessa Francisco Caldeira Castelo Branco,secondary,True,False,286.59000000000003,50,"LINESTRING (-48.4707767 -1.4515202, -48.4707415 -1.4528064, -48.4707102 -1.4540967)",,
354703103,,Praça Brunco de Menezes,residential,False,False,2.793,,"LINESTRING (-48.4661469 -1.4533495, -48.4661509 -1.4533743)",,
354703103,,Praça Brunco de Menezes,residential,False,True,67.333,,"LINESTRING (-48.4661469 -1.4533495, -48.4660282 -1.4527557)",,
742452631,,Rua Floriano Peixoto,residential,False,True,45.733000000000004,,"LINESTRING (-48.4661469 -1.4533495, -48.4662395 -1.4532146, -48.4662824 -1.4531381, -48.466332 -1.452986)",,
40532177,,Rua Doutor Américo Santa Rosa,residential,False,False,53.731,,"LINESTRING (-48.4661509 -1.4533743, -48.4657235 -1.4536)",,
354703103,,Praça Brunco de Menezes,residential,False,True,2.793,,"LINESTRING (-48.4661509 -1.4533743, -48.4661469 -1.4533495)",,
40532177,,Rua Doutor Américo Santa Rosa,residential,False,True,81.908,,"LINESTRING (-48.4661509 -1.4533743, -48.4664527 -1.4532371, -48.466793 -1.453017)",,
40583339,,Rua Doutor Américo Santa Rosa,residential,False,True,51.36,,"LINESTRING (-48.466332 -1.452986, -48.466793 -1.453017)",,
354703099,,Rua Floriano Peixoto,residential,False,True,4.298,,"LINESTRING (-48.466332 -1.452986, -48.4663385 -1.4529479)",,
742452631,,Rua Floriano Peixoto,residential,False,False,45.733000000000004,,"LINESTRING (-48.466332 -1.452986, -48.4662824 -1.4531381, -48.4662395 -1.4532146, -48.4661469 -1.4533495)",,
40583339,,Rua Doutor Américo Santa Rosa,residential,False,False,51.36,,"LINESTRING (-48.466793 -1.453017, -48.466332 -1.452986)",,
742452632,,Rua Doutor Américo Santa Rosa,residential,False,True,112.588,,"LINESTRING (-48.466793 -1.453017, -48.4677959 -1.4528754)",,
40532177,,Rua Doutor Américo Santa Rosa,residential,False,False,81.908,,"LINESTRING (-48.466793 -1.453017, -48.4664527 -1.4532371, -48.4661509 -1.4533743)",,
354917975,2,Avenida Gentil Bittencourt,tertiary,False,False,83.331,50,"LINESTRING (-48.4689126 -1.4545164, -48.4683087 -1.4544858, -48.4681639 -1.4544785)",,yes
"[361060425, 992802651]","['4', '3']",Avenida José Bonifácio,secondary,True,False,285.9,40,"LINESTRING (-48.4689126 -1.4545164, -48.4689455 -1.4532254, -48.4689447 -1.4529264, -48.4689463 -1.4528349, -48.4689457 -1.4525693, -48.4689526 -1.4519457)",,
742869274,1,Avenida Gentil Bittencourt,tertiary,True,False,4.451,40,"LINESTRING (-48.4681639 -1.4544785, -48.4681269 -1.4544938)",,
354917975,2,Avenida Gentil Bittencourt,tertiary,False,True,83.331,50,"LINESTRING (-48.4681639 -1.4544785, -48.4683087 -1.4544858, -48.4689126 -1.4545164)",,yes
31003449,1,Avenida Gentil Bittencourt,tertiary,True,False,266.555,40,"LINESTRING (-48.4681269 -1.4544938, -48.46811 -1.4545069, -48.4680954 -1.4545156, -48.4680766 -1.4545203, -48.4680508 -1.4545217, -48.467997 -1.4545203, -48.467086 -1.4545062, -48.4668217 -1.4545032, -48.4657366 -1.4545112)",,
742617596,,Rua Deodoro de Mendonça,residential,True,False,3.348,,"LINESTRING (-48.468136 -1.4544651, -48.4681269 -1.4544938)",,
742869273,1,Avenida Gentil Bittencourt,tertiary,True,False,3.441,40,"LINESTRING (-48.468136 -1.4544651, -48.4681639 -1.4544785)",,
992533864,,Alameda 241,residential,False,True,72.066,,"LINESTRING (-48.46835 -1.4503922, -48.4689983 -1.4503955)",,
40532183,,Passagem Primeira de Queluz,living_street,False,True,59.089,,"LINESTRING (-48.4650875 -1.4524832, -48.4651464 -1.452225, -48.4652006 -1.451964)",,
"[695505568, 695505569]",,"['Travessa Primeira de Queluz', 'Rua Doutor Silva Rosado']",residential,False,False,104.096,,"LINESTRING (-48.4650875 -1.4524832, -48.465064 -1.4524591, -48.4650341 -1.4524451, -48.4641733 -1.4523205)",,
695505568,,Travessa Primeira de Queluz,residential,False,True,23.122999999999998,,"LINESTRING (-48.4650875 -1.4524832, -48.4650978 -1.4525188, -48.4651022 -1.4526421, -48.4651046 -1.4526655, -48.4651103 -1.4526888)",,
40532178,,Rua Doutor Silva Rosado,residential,False,False,39.47,,"LINESTRING (-48.466381 -1.4527156, -48.4660282 -1.4527557)",,
354703099,,Rua Floriano Peixoto,residential,False,False,26.278,,"LINESTRING (-48.466381 -1.4527156, -48.4663729 -1.452744, -48.4663615 -1.452807, -48.4663385 -1.4529479)",,
354703099,,Rua Floriano Peixoto,residential,False,True,30.266999999999996,,"LINESTRING (-48.466381 -1.4527156, -48.4663984 -1.4526816, -48.4664487 -1.4526226, -48.46655 -1.4525033)",,
651988121,3,Avenida Governador José Malcher,primary,True,False,20.577,50,"LINESTRING (-48.4674899 -1.4483105, -48.4676748 -1.4483194)",,
747977967,,,residential,False,True,12.797,,"LINESTRING (-48.4663792 -1.4502819, -48.4664897 -1.4502496)",,
"[747977969, 37920886]",,"['Rua Deodoro Mendoza', 'Rua Floriano Peixoto']",residential,True,False,55.393,,"LINESTRING (-48.4663792 -1.4502819, -48.4663336 -1.4500364, -48.4663279 -1.449788)",,
747977967,,,residential,False,False,12.797,,"LINESTRING (-48.4664897 -1.4502496, -48.4663792 -1.4502819)",,
695496328,,Rua Floriano Peixoto,residential,True,False,83.479,,"LINESTRING (-48.4664897 -1.4502496, -48.4666608 -1.4506009, -48.4667323 -1.4507299, -48.4668241 -1.4509216)",,
40532176,,Travessa Nina Ribeiro,residential,False,True,73.775,,"LINESTRING (-48.4639961 -1.4532076, -48.4639424 -1.4538689)",,
40532176,,Travessa Nina Ribeiro,residential,False,False,101.265,,"LINESTRING (-48.4639961 -1.4532076, -48.4640186 -1.4528783, -48.4640451 -1.4527842, -48.4641282 -1.4524188, -48.4641733 -1.4523205)",,
37920887,,Rua Rosso Danin,residential,False,False,12.361,,"LINESTRING (-48.4669395 -1.4511308, -48.4668283 -1.4511318)",,
40583338,,Rua Deodoro de Mendonça,residential,True,False,9.58,,"LINESTRING (-48.4669395 -1.4511308, -48.4669812 -1.4512062)",,
40583338,,Rua Deodoro de Mendonça,residential,True,False,88.963,,"LINESTRING (-48.4669812 -1.4512062, -48.4673385 -1.4519221)",,
37920885,,Travessa Santa Lúcia,residential,False,True,123.90299999999998,,"LINESTRING (-48.4669812 -1.4512062, -48.4670536 -1.4512089, -48.4670991 -1.4512116, -48.4671313 -1.4512136, -48.4673586 -1.451225, -48.4676825 -1.451233, -48.4680419 -1.4512505, -48.4680948 -1.4512524)",,
40583338,,Rua Deodoro de Mendonça,residential,True,False,26.565,,"LINESTRING (-48.4668241 -1.4509216, -48.4669395 -1.4511308)",,
354703099,,Rua Floriano Peixoto,residential,False,False,23.394,,"LINESTRING (-48.4668241 -1.4509216, -48.4668221 -1.4510147, -48.4668283 -1.4511318)",,
355559276,3,Travessa Francisco Caldeira Castelo Branco,secondary,True,False,54.157,50,"LINESTRING (-48.4707093 -1.4541341, -48.4706974 -1.454621)",,
758786037,,Conjunto Maria de Fátima,residential,False,False,9.908,,"LINESTRING (-48.4707093 -1.4541341, -48.4706202 -1.4541316)",,
974527763,,,residential,False,True,57.269999999999996,,"LINESTRING (-48.4647712 -1.4473219, -48.4646641 -1.4471592, -48.4644797 -1.4468973)",,
372550652,,Alameda Moreira da Costa,residential,False,True,87.974,,"LINESTRING (-48.4644797 -1.4468973, -48.4651504 -1.4464773)",,
372550652,,Alameda Moreira da Costa,residential,False,False,85.29700000000001,,"LINESTRING (-48.4644797 -1.4468973, -48.4641052 -1.4471319, -48.4639723 -1.447207, -48.4638449 -1.4472227, -48.4638011 -1.4472157)",,
974527763,,,residential,False,False,57.269999999999996,,"LINESTRING (-48.4644797 -1.4468973, -48.4646641 -1.4471592, -48.4647712 -1.4473219)",,
992567268,,Vila Ramos,residential,False,False,12.233,,"LINESTRING (-48.4714758 -1.4545478, -48.4714609 -1.4546568)",,
758786037,,Conjunto Maria de Fátima,residential,False,True,9.908,,"LINESTRING (-48.4706202 -1.4541316, -48.4707093 -1.4541341)",,
394514614,,Conjunto Maria de Fátima,residential,False,True,11.189,,"LINESTRING (-48.4706263 -1.4540411, -48.4707102 -1.4540967)",,
992802653,,Passagem Joca,living_street,False,True,5.96,,"LINESTRING (-48.4688445 -1.4547805, -48.4688981 -1.454782)",,
993983429,,Vila Judith Machado,living_street,False,True,12.895,,"LINESTRING (-48.4700861 -1.4513772, -48.4700799 -1.451493)",,
993983430,,Alameda Anésia Meira,living_street,False,False,20.872,,"LINESTRING (-48.4701481 -1.4516842, -48.4701544 -1.4514966)",,
344887351,3,Avenida Ceará,primary,True,False,93.0,50,"LINESTRING (-48.4652486 -1.4481835, -48.4653011 -1.4481878, -48.465822 -1.4482448, -48.46608 -1.4482766)",,
"[695501357, 994955927]",,Primeira Travessa de Queluz,residential,True,False,161.628,,"LINESTRING (-48.4652486 -1.4481835, -48.4652539 -1.4482953, -48.4653219 -1.4496352)",,
651988121,3,Avenida Governador José Malcher,primary,True,False,75.827,50,"LINESTRING (-48.4701734 -1.4483726, -48.4708555 -1.4483808)",,
1097295986,,,living_street,False,False,88.45500000000001,,"LINESTRING (-48.4701734 -1.4483726, -48.4702016 -1.4479264, -48.4702359 -1.4477801, -48.4702405 -1.4476883, -48.4702499 -1.4475825)",,
1097295986,,,living_street,False,True,88.455,,"LINESTRING (-48.4702499 -1.4475825, -48.4702405 -1.4476883, -48.4702359 -1.4477801, -48.4702016 -1.4479264, -48.4701734 -1.4483726)",,
1097307198,,,residential,False,False,47.819,,"LINESTRING (-48.4639693 -1.4546268, -48.4639765 -1.4548292, -48.4639666 -1.4549392, -48.463973 -1.4550561)",,
1097307198,,,residential,False,True,47.819,,"LINESTRING (-48.463973 -1.4550561, -48.4639666 -1.4549392, -48.4639765 -1.4548292, -48.4639693 -1.4546268)",,
31003449,1,Avenida Gentil Bittencourt,tertiary,True,False,47.445,40,"LINESTRING (-48.4643959 -1.4546132, -48.4639693 -1.4546268)",,
40583338,,Rua Deodoro de Mendonça,residential,True,False,4.382,,"LINESTRING (-48.4677774 -1.4528406, -48.4677959 -1.4528754)",,
1223797030,2,,residential,True,False,161.08,40,"LINESTRING (-48.4677774 -1.4528406, -48.4667504 -1.4529777, -48.4663385 -1.4529479)",,
354703099,,Rua Floriano Peixoto,residential,False,False,4.298,,"LINESTRING (-48.4663385 -1.4529479, -48.466332 -1.452986)",,
354703099,,Rua Floriano Peixoto,residential,False,True,26.278,,"LINESTRING (-48.4663385 -1.4529479, -48.4663615 -1.452807, -48.4663729 -1.452744, -48.466381 -1.4527156)",,
40583349,,Passagem Xingu,residential,False,False,101.038,,"LINESTRING (-48.4717036 -1.4483831, -48.4717407 -1.4474752)",,
355559259,3,Avenida Governador José Malcher,primary,True,False,45.598,50,"LINESTRING (-48.4717036 -1.4483831, -48.4721138 -1.4483823)",,
40583348,,Passagem Tocantins,residential,False,True,98.845,,"LINESTRING (-48.4721138 -1.4483823, -48.4721643 -1.4474948)",,
355559259,3,Avenida Governador José Malcher,primary,True,False,51.634,50,"LINESTRING (-48.4721138 -1.4483823, -48.4722948 -1.4483819, -48.472361 -1.4483818, -48.4724557 -1.4483816, -48.4725783 -1.4483814)",,
344887367,2,Travessa 14 de Abril,residential,True,False,67.40299999999999,,"LINESTRING (-48.4725783 -1.4483814, -48.4725951 -1.4479936, -48.4726045 -1.4477758)",,
1227111055,,,residential,False,False,82.952,,"LINESTRING (-48.4708442 -1.448775, -48.4715895 -1.4488124)",,
355559276,3,Travessa Francisco Caldeira Castelo Branco,secondary,True,False,305.346,50,"LINESTRING (-48.4708442 -1.448775, -48.4707892 -1.4508402, -48.4707767 -1.4515202)",,
1227111055,,,residential,False,True,82.952,,"LINESTRING (-48.4715895 -1.4488124, -48.4708442 -1.448775)",,
1227274790,,,unclassified,False,False,90.913,,"LINESTRING (-48.4683912 -1.448345, -48.4684168 -1.4475278)",,
651988121,3,Avenida Governador José Malcher,primary,True,False,73.187,50,"LINESTRING (-48.4683912 -1.448345, -48.4689346 -1.4483647, -48.4690492 -1.4483677)",,
1227274790,,,unclassified,False,True,90.913,,"LINESTRING (-48.4684168 -1.4475278, -48.4683912 -1.448345)",,
