osmid,name,highway,maxspeed,oneway,reversed,length,width,geometry
239799974,Rua Leonice Alves de Sousa,residential,40,False,True,74.726,3,"LINESTRING (-46.9028462 -1.0801005, -46.9021803 -1.0801919)"
132571120,Rua Joselino Monteiro,residential,,False,False,41.387,3.5,"LINESTRING (-46.9021803 -1.0801919, -46.9020599 -1.0798397)"
239799974,Rua Leonice Alves de Sousa,residential,40,False,False,74.726,3,"LINESTRING (-46.9021803 -1.0801919, -46.9028462 -1.0801005)"
239799974,Rua Leonice Alves de Sousa,residential,40,False,True,69.691,3,"LINESTRING (-46.9021803 -1.0801919, -46.9015616 -1.0802927)"
239799971,Rua Eugênio Nascimento Barros,residential,40,False,True,55.741,3,"LINESTRING (-46.9015616 -1.0802927, -46.9015017 -1.079795)"
239799974,Rua Leonice Alves de Sousa,residential,40,False,False,69.691,3,"LINESTRING (-46.9015616 -1.0802927, -46.9021803 -1.0801919)"
239799979,Travessa Campo do Edilson,residential,40,False,False,40.747,3,"LINESTRING (-46.8998177 -1.0805009, -46.8999228 -1.0802187, -46.8999448 -1.0801572)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,True,44.974999999999994,3,"LINESTRING (-46.8998177 -1.0805009, -46.8997899 -1.0804404, -46.8997389 -1.0803559, -46.8996611 -1.0802319, -46.8996048 -1.0801581)"
490415607,Rua Nova Ribeiro,residential,,False,False,153.56,,"LINESTRING (-46.9058093 -1.0804651, -46.9050621 -1.0806925, -46.9045104 -1.0809288)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,False,244.294,,"LINESTRING (-46.9045104 -1.0809288, -46.9043846 -1.0806224, -46.9043604 -1.0804732, -46.9043483 -1.0803378, -46.904351 -1.0801635, -46.9044408 -1.0797089, -46.9045616 -1.0792545, -46.9046888 -1.0788012)"
490415607,Rua Nova Ribeiro,residential,,False,True,153.56,,"LINESTRING (-46.9045104 -1.0809288, -46.9050621 -1.0806925, -46.9058093 -1.0804651)"
239021956,Rua Levindo Reis,residential,40,True,False,103.831,3,"LINESTRING (-46.9057184 -1.0759141, -46.9047846 -1.0758982)"
490415609,,residential,,False,False,67.948,,"LINESTRING (-46.9057184 -1.0759141, -46.9057491 -1.0765244)"
490415609,,residential,,False,True,67.948,,"LINESTRING (-46.9057491 -1.0765244, -46.9057184 -1.0759141)"
239021963,Rua Santa Maria,residential,40,False,False,18.735,3,"LINESTRING (-46.9061171 -1.0745913, -46.9061072 -1.0747595)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,True,20.449,,"LINESTRING (-46.9047856 -1.0745159, -46.9047794 -1.0746997)"
239021972,Avenida Mario Nogueira,residential,40,True,False,118.074,,"LINESTRING (-46.9047856 -1.0745159, -46.9058462 -1.0745713)"
132571145,Rua São Sebastião,residential,,False,False,46.679,3.5,"LINESTRING (-46.9038967 -1.0765088, -46.9039171 -1.0769281)"
132571145,Rua São Sebastião,residential,,False,True,69.713,3.5,"LINESTRING (-46.9038967 -1.0765088, -46.9039141 -1.0758821)"
490415611,,residential,,False,False,32.908,,"LINESTRING (-46.9038967 -1.0765088, -46.9036007 -1.0765086)"
31135147,Rua São Sebastião,residential,40,False,False,70.209,5,"LINESTRING (-46.9036007 -1.0765086, -46.9036007 -1.0758772)"
31135147,Rua São Sebastião,residential,40,False,True,46.278,5,"LINESTRING (-46.9036007 -1.0765086, -46.9035693 -1.0769236)"
490415611,,residential,,False,True,32.908,,"LINESTRING (-46.9036007 -1.0765086, -46.9038967 -1.0765088)"
239799964,Rua Wilson Figueiredo,residential,40,False,False,38.233999999999995,3,"LINESTRING (-46.8999448 -1.0801572, -46.899865 -1.0801749, -46.8997704 -1.0801809, -46.8996953 -1.0801749, -46.8996048 -1.0801581)"
239799964,Rua Wilson Figueiredo,residential,40,False,True,76.821,3,"LINESTRING (-46.8999448 -1.0801572, -46.9000024 -1.0801467, -46.9006224 -1.0800219)"
239799979,Travessa Campo do Edilson,residential,40,False,True,40.747,3,"LINESTRING (-46.8999448 -1.0801572, -46.8999228 -1.0802187, -46.8998177 -1.0805009)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,True,33.021,3,"LINESTRING (-46.8996048 -1.0801581, -46.8994277 -1.0799197)"
239799964,Rua Wilson Figueiredo,residential,40,False,True,38.234,3,"LINESTRING (-46.8996048 -1.0801581, -46.8996953 -1.0801749, -46.8997704 -1.0801809, -46.899865 -1.0801749, -46.8999448 -1.0801572)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,False,44.975,3,"LINESTRING (-46.8996048 -1.0801581, -46.8996611 -1.0802319, -46.8997389 -1.0803559, -46.8997899 -1.0804404, -46.8998177 -1.0805009)"
31135147,Rua São Sebastião,residential,40,False,False,10.721,5,"LINESTRING (-46.9036007 -1.0758772, -46.9036023 -1.0757808)"
31135147,Rua São Sebastião,residential,40,False,True,70.209,5,"LINESTRING (-46.9036007 -1.0758772, -46.9036007 -1.0765086)"
739718206,Rua Levinho Reis,residential,40,True,False,107.281,3,"LINESTRING (-46.9036007 -1.0758772, -46.9026358 -1.0758887)"
38693711,Avenida Nazaré,unclassified,,False,False,111.841,,"LINESTRING (-46.9026358 -1.0758887, -46.9026397 -1.0768945)"
38693711,Avenida Nazaré,unclassified,,False,True,10.423,,"LINESTRING (-46.9026358 -1.0758887, -46.9026384 -1.075795)"
