osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,bridge,junction
709777903,True,Rua Emancipadores do Município,primary,False,47.193,"LINESTRING (-47.0552746 -23.1556945, -47.0557327 -23.1557467)",2,60,,,
339605526,False,Rua Antônio Polli,secondary,False,47.214,"LINESTRING (-47.0573874 -23.1559502, -47.0571603 -23.1561486, -47.0570698 -23.1562569)",,40,,,
709514056,True,Rua Antônio Polli,secondary,False,57.542,"LINESTRING (-47.0573874 -23.1559502, -47.0575379 -23.1557605, -47.0577165 -23.1555304)",,,,,
710191951,False,Rua Comendador Xisto Araripe Paraíso,secondary,True,56.137,"LINESTRING (-47.0573874 -23.1559502, -47.0576514 -23.1557978, -47.0578528 -23.1556823)",2,40,,,
709514050,False,Avenida Itália,secondary,False,93.823,"LINESTRING (-47.0591983 -23.1559695, -47.0594068 -23.1567912)",,,,,
709514050,False,Avenida Itália,secondary,True,69.316,"LINESTRING (-47.0591983 -23.1559695, -47.0590421 -23.1553629)",,,,,
710191957,False,Rua Professora Deolinda Camargo,residential,True,75.931,"LINESTRING (-47.0591983 -23.1559695, -47.0586635 -23.1560908, -47.0584772 -23.156133)",,,,,
710191948,False,Rua Vicente Tartalha,residential,True,95.96600000000001,"LINESTRING (-47.0584772 -23.156133, -47.0586064 -23.1566157, -47.058703 -23.1569707)",,40,,,
710191957,False,Rua Professora Deolinda Camargo,residential,False,75.931,"LINESTRING (-47.0584772 -23.156133, -47.0586635 -23.1560908, -47.0591983 -23.1559695)",,,,,
710191957,False,Rua Professora Deolinda Camargo,residential,True,30.386000000000003,"LINESTRING (-47.0584772 -23.156133, -47.0583719 -23.1561569, -47.0581965 -23.156221)",,,,,
155689569,False,Rua Ricardo Fabricio,residential,False,72.942,"LINESTRING (-47.0610964 -23.1561917, -47.0605232 -23.1565823)",,40,,,
155689683,False,Rua Vicente Lopes da Costa,residential,False,149.825,"LINESTRING (-47.0610964 -23.1561917, -47.0602487 -23.1550926)",,40,,,
155689683,False,Rua Vicente Lopes da Costa,residential,True,172.315,"LINESTRING (-47.0610964 -23.1561917, -47.061256 -23.1563777, -47.0614133 -23.1566113, -47.0615684 -23.156913, -47.0618381 -23.1575722)",,40,,,
155689501,False,Rua Emerson Zumstein Tonoli,residential,False,69.213,"LINESTRING (-47.0581965 -23.156221, -47.0579141 -23.1556553)",2,40,,,
710191957,False,Rua Professora Deolinda Camargo,residential,False,30.386000000000003,"LINESTRING (-47.0581965 -23.156221, -47.0583719 -23.1561569, -47.0584772 -23.156133)",,,,,
710191957,False,Rua Professora Deolinda Camargo,residential,True,81.145,"LINESTRING (-47.0581965 -23.156221, -47.0578908 -23.1563987, -47.057693 -23.1565826, -47.0575912 -23.1566848)",,,,,
155689572,False,Rua Vereador José Polli,residential,True,71.452,"LINESTRING (-47.0570698 -23.1562569, -47.0575912 -23.1566848)",,,,,
339605526,False,Rua Antônio Polli,secondary,True,47.214,"LINESTRING (-47.0570698 -23.1562569, -47.0571603 -23.1561486, -47.0573874 -23.1559502)",,40,,,
710191956,False,Rua Antônio Polli,secondary,False,42.141999999999996,"LINESTRING (-47.0570698 -23.1562569, -47.0569513 -23.1563987, -47.0568254 -23.156562)",,40,,,
155689580,False,Rua Giacomo Gilli,residential,False,106.772,"LINESTRING (-47.0553384 -23.1564207, -47.0550776 -23.1573505)",,,,,
155689579,False,Rua Matheus R Fernandes,residential,False,85.018,"LINESTRING (-47.0546629 -23.1564631, -47.0544601 -23.1572046)",,,,,
155689586,False,Rua Moacir Lourenço,residential,False,68.424,"LINESTRING (-47.0540351 -23.1564689, -47.0538755 -23.1570665)",,,,,
339605525,True,Rua Antônio Polli,secondary,False,53.062,"LINESTRING (-47.0568254 -23.156562, -47.0567198 -23.1569298, -47.0567072 -23.1570259)",,40,,,
710191956,False,Rua Antônio Polli,secondary,True,42.141999999999996,"LINESTRING (-47.0568254 -23.156562, -47.0569513 -23.1563987, -47.0570698 -23.1562569)",,40,,,
155689569,False,Rua Ricardo Fabricio,residential,False,41.563,"LINESTRING (-47.0605232 -23.1565823, -47.060186 -23.1567911)",,40,,,
155689569,False,Rua Ricardo Fabricio,residential,True,72.942,"LINESTRING (-47.0605232 -23.1565823, -47.0610964 -23.1561917)",,40,,,
155689681,False,Rua Ângelo Tosi,residential,True,114.84599999999999,"LINESTRING (-47.0605232 -23.1565823, -47.0608019 -23.1569233, -47.0609255 -23.1570866, -47.0610896 -23.1573635, -47.0611284 -23.1574483)",,40,,,
155689497,False,Rua José Salles,residential,False,77.308,"LINESTRING (-47.0601411 -23.1566252, -47.0594068 -23.1567912)",2,40,,,
155689609,False,Rua Napoleão de Benedictis,residential,False,162.969,"LINESTRING (-47.0601411 -23.1566252, -47.059756 -23.155203)",,40,,,
155689609,False,Rua Napoleão de Benedictis,residential,True,19.01,"LINESTRING (-47.0601411 -23.1566252, -47.060186 -23.1567911)",,40,,,
155689572,False,Rua Vereador José Polli,residential,False,71.452,"LINESTRING (-47.0575912 -23.1566848, -47.0570698 -23.1562569)",,,,,
710191957,False,Rua Professora Deolinda Camargo,residential,False,81.145,"LINESTRING (-47.0575912 -23.1566848, -47.057693 -23.1565826, -47.0578908 -23.1563987, -47.0581965 -23.156221)",,,,,
155689497,False,Rua José Salles,residential,True,77.308,"LINESTRING (-47.0594068 -23.1567912, -47.0601411 -23.1566252)",2,40,,,
709514050,False,Avenida Itália,secondary,True,93.823,"LINESTRING (-47.0594068 -23.1567912, -47.0591983 -23.1559695)",,,,,
710191949,False,Rua José Salles,residential,False,74.671,"LINESTRING (-47.0594068 -23.1567912, -47.058703 -23.1569707)",2,40,,,
155689569,False,Rua Ricardo Fabricio,residential,True,41.563,"LINESTRING (-47.060186 -23.1567911, -47.0605232 -23.1565823)",,40,,,
155689609,False,Rua Napoleão de Benedictis,residential,False,19.01,"LINESTRING (-47.060186 -23.1567911, -47.0601411 -23.1566252)",,40,,,
155689586,False,Rua Moacir Lourenço,residential,False,8.141,"LINESTRING (-47.0538755 -23.1570665, -47.0538565 -23.1571376)",,,,,
155689586,False,Rua Moacir Lourenço,residential,True,68.424,"LINESTRING (-47.0538755 -23.1570665, -47.0540351 -23.1564689)",,,,,
155689597,True,Avenida Videiras,residential,False,61.708,"LINESTRING (-47.0538755 -23.1570665, -47.0544601 -23.1572046)",2,40,,,
344088931,False,Avenida Brasil,primary,True,10.971,"LINESTRING (-47.0557966 -23.1571303, -47.0557647 -23.1572245)",,,,,
391387563,False,Rua Miguel Mandani,secondary,True,63.11,"LINESTRING (-47.0557966 -23.1571303, -47.0563792 -23.1573179)",,,,,
391388912,False,Avenida Brasil,primary,False,155.419,"LINESTRING (-47.0557966 -23.1571303, -47.0558525 -23.1569715, -47.0559601 -23.1567335, -47.0560949 -23.1565041, -47.0563372 -23.1561297, -47.0563704 -23.1560783, -47.0565152 -23.1559071)",,,,,
155689586,False,Rua Moacir Lourenço,residential,True,8.141,"LINESTRING (-47.0538565 -23.1571376, -47.0538755 -23.1570665)",,,,,
155689579,False,Rua Matheus R Fernandes,residential,False,8.473,"LINESTRING (-47.0544601 -23.1572046, -47.0544399 -23.1572785)",,,,,
155689579,False,Rua Matheus R Fernandes,residential,True,85.018,"LINESTRING (-47.0544601 -23.1572046, -47.0546629 -23.1564631)",,,,,
155689597,True,Avenida Videiras,residential,False,65.182,"LINESTRING (-47.0544601 -23.1572046, -47.0550776 -23.1573505)",2,40,,,
155689579,False,Rua Matheus R Fernandes,residential,True,8.473,"LINESTRING (-47.0544399 -23.1572785, -47.0544601 -23.1572046)",,,,,
155689591,True,Avenida Videiras,residential,False,61.668,"LINESTRING (-47.0544399 -23.1572785, -47.0538565 -23.1571376)",2,40,,,
391387563,False,Rua Miguel Mandani,secondary,False,63.11,"LINESTRING (-47.0563792 -23.1573179, -47.0557966 -23.1571303)",,,,,
155689600,True,Rua Antônio Polli,secondary,False,43.16,"LINESTRING (-47.0563792 -23.1573179, -47.0564211 -23.1571982, -47.0565355 -23.1569578)",,,,,
155689580,False,Rua Giacomo Gilli,residential,False,8.831,"LINESTRING (-47.0550776 -23.1573505, -47.055056 -23.1574274)",,,,,
155689580,False,Rua Giacomo Gilli,residential,True,106.772,"LINESTRING (-47.0550776 -23.1573505, -47.0553384 -23.1564207)",,,,,
155689597,True,Avenida Videiras,residential,False,63.79,"LINESTRING (-47.0550776 -23.1573505, -47.0556839 -23.157486)",2,40,,,
155689580,False,Rua Giacomo Gilli,residential,True,8.831,"LINESTRING (-47.055056 -23.1574274, -47.0550776 -23.1573505)",,,,,
155689591,True,Avenida Videiras,residential,False,65.127,"LINESTRING (-47.055056 -23.1574274, -47.0544399 -23.1572785)",2,40,,,
155689576,True,Rua Miguel Mandani,secondary,False,32.237,"LINESTRING (-47.0566784 -23.1574094, -47.0563792 -23.1573179)",,,,,
22878552,True,Avenida Brasil,primary,False,30.298000000000002,"LINESTRING (-47.0556839 -23.157486, -47.0556971 -23.1574134, -47.0557647 -23.1572245)",,,,,
879175991,True,,primary_link,False,9.693999999999999,"LINESTRING (-47.0556839 -23.157486, -47.055709 -23.1574746, -47.0557271 -23.1574718, -47.0557529 -23.1574752, -47.0557744 -23.157481)",,,,,
709833485,False,Rua José Marchi,residential,False,45.742,"LINESTRING (-47.0618381 -23.1575722, -47.0622539 -23.1574203)",,,,,
155689683,False,Rua Vicente Lopes da Costa,residential,False,172.31499999999997,"LINESTRING (-47.0618381 -23.1575722, -47.0615684 -23.156913, -47.0614133 -23.1566113, -47.061256 -23.1563777, -47.0610964 -23.1561917)",,40,,,
22878552,True,Avenida Brasil,primary,False,10.447,"LINESTRING (-47.0556874 -23.1575799, -47.0556839 -23.157486)",,,,,
155689591,True,Avenida Videiras,residential,False,66.742,"LINESTRING (-47.0556874 -23.1575799, -47.055056 -23.1574274)",2,40,,,
1016977435,True,,primary,False,4.571,"LINESTRING (-47.0582307 -23.1505438, -47.058229 -23.1505643, -47.0582195 -23.1505829)",,,,,
339605527,True,Rua Vereador José Polli,residential,False,68.674,"LINESTRING (-47.0565547 -23.1558605, -47.0570698 -23.1562569)",,,,,
391388912,False,Avenida Brasil,primary,True,6.569,"LINESTRING (-47.0565547 -23.1558605, -47.0565152 -23.1559071)",,,,,
341229243,False,Rua Francisco Cordeiro,residential,False,82.284,"LINESTRING (-47.0586854 -23.154017, -47.0594635 -23.1538279)",,40,,,
709514049,False,Avenida Itália,secondary,False,28.933,"LINESTRING (-47.0586854 -23.154017, -47.0587524 -23.1542698)",,,,,
709514048,False,Avenida Itália,secondary,True,55.667,"LINESTRING (-47.0586854 -23.154017, -47.058621 -23.1537784, -47.0585543 -23.1535311)",,,,,
341229242,False,Rua Emilia Muraro Vanini,residential,True,86.003,"LINESTRING (-47.0594635 -23.1538279, -47.0592541 -23.1530788)",,40,,,
341229243,False,Rua Francisco Cordeiro,residential,True,82.284,"LINESTRING (-47.0594635 -23.1538279, -47.0586854 -23.154017)",,40,,,
709514058,False,Rua Francisco Cordeiro,residential,False,59.597,"LINESTRING (-47.0594635 -23.1538279, -47.0600278 -23.1536935)",,40,,,
155689688,False,Rua Rio Grande do Sul,tertiary,True,30.192,"LINESTRING (-47.0592541 -23.1530788, -47.0595494 -23.1530812)",,40,,,
341229242,False,Rua Emilia Muraro Vanini,residential,False,86.003,"LINESTRING (-47.0592541 -23.1530788, -47.0594635 -23.1538279)",,40,,,
709514047,True,Rua Rio Grande do Sul,tertiary,False,59.621,"LINESTRING (-47.0592541 -23.1530788, -47.0588221 -23.1530412, -47.0586744 -23.1530217)",,40,,,
155689460,True,Avenida José Tonoli,secondary,False,18.332,"LINESTRING (-47.0546415 -23.1514112, -47.0547374 -23.1512719)",,,,,
1022440935,True,,primary_link,False,26.639000000000003,"LINESTRING (-47.0546415 -23.1514112, -47.0546241 -23.1513313, -47.0545789 -23.1512815, -47.054492 -23.1512335)",,,,,
709835395,False,Rua José Davo Filho,residential,True,56.305,"LINESTRING (-47.0617414 -23.1546725, -47.0621658 -23.1543498)",2,40,,,
1035823294,True,,primary,False,9.312,"LINESTRING (-47.0617414 -23.1546725, -47.0617557 -23.1546892, -47.0617624 -23.1547095, -47.0617603 -23.1547314, -47.0617517 -23.154749)",1,,,,roundabout
1035823294,True,,primary,False,10.006,"LINESTRING (-47.0616526 -23.1546777, -47.0616742 -23.1546637, -47.0616987 -23.1546583, -47.0617215 -23.1546616, -47.0617414 -23.1546725)",1,,,,roundabout
342054039,False,Rua Comendador Xisto A Paraíso,secondary,False,44.097,"LINESTRING (-47.0616457 -23.1547428, -47.0612354 -23.1548651)",2,40,,,
342054045,True,,primary,False,7.643,"LINESTRING (-47.0616457 -23.1547428, -47.0616385 -23.1547206, -47.0616414 -23.1546976, -47.0616526 -23.1546777)",1,,,,roundabout
342054045,True,,primary,False,12.842,"LINESTRING (-47.0617517 -23.154749, -47.0617312 -23.1547654, -47.0617084 -23.1547724, -47.0616845 -23.1547709, -47.061662 -23.1547606, -47.0616457 -23.1547428)",1,,,,roundabout
954759630,False,Rua José Marchi,primary,False,139.381,"LINESTRING (-47.0617517 -23.154749, -47.0622144 -23.155184, -47.0625104 -23.1554941, -47.0626653 -23.1556778)",,40,IVA-356,,
342054037,False,Rua Comendador Xisto Araripe Paraíso,secondary,True,6.949,"LINESTRING (-47.0578528 -23.1556823, -47.0579141 -23.1556553)",2,40,,,
155689616,True,,secondary_link,False,21.897,"LINESTRING (-47.0578528 -23.1556823, -47.0577913 -23.1556143, -47.0577165 -23.1555304)",2,40,,,
710191951,False,Rua Comendador Xisto Araripe Paraíso,secondary,False,56.137,"LINESTRING (-47.0578528 -23.1556823, -47.0576514 -23.1557978, -47.0573874 -23.1559502)",2,40,,,
710191949,False,Rua José Salles,residential,True,74.671,"LINESTRING (-47.058703 -23.1569707, -47.0594068 -23.1567912)",2,40,,,
710191948,False,Rua Vicente Tartalha,residential,False,95.96600000000001,"LINESTRING (-47.058703 -23.1569707, -47.0586064 -23.1566157, -47.0584772 -23.156133)",,40,,,
"[879113467, 879113470]",True,Praça São Paulo,primary,False,57.394000000000005,"LINESTRING (-47.0581664 -23.1506067, -47.0581042 -23.1506242, -47.0580379 -23.1506445, -47.0579591 -23.1506988, -47.0578402 -23.1507961, -47.0577406 -23.1509214)",2,40,,,
1016977435,True,,primary,False,13.806,"LINESTRING (-47.0581664 -23.1506067, -47.0581403 -23.1506003, -47.0581197 -23.1505843, -47.0581084 -23.1505617, -47.0581086 -23.1505369, -47.0581203 -23.1505145)",,,,,
226176820,False,Estrada Municipal Bento Pereira de Toledo,secondary,False,76.03500000000001,"LINESTRING (-47.056236 -23.1494648, -47.0561787 -23.1493392, -47.0560611 -23.1491127, -47.0559276 -23.1489096, -47.0558905 -23.1488611)",,,IVA-010,,
"[226176740, 226176820, 342325863]",False,Estrada Municipal Bento Pereira de Toledo,secondary,True,185.053,"LINESTRING (-47.056236 -23.1494648, -47.0563109 -23.1496402, -47.0565045 -23.1500919, -47.0565722 -23.1502355, -47.05694 -23.1509976)",,,IVA-010,yes,
155689600,True,Rua Antônio Polli,secondary,False,53.193,"LINESTRING (-47.0565355 -23.1569578, -47.0565683 -23.1568913, -47.0568254 -23.156562)",,,,,
391387744,True,,secondary_link,False,20.263,"LINESTRING (-47.0565355 -23.1569578, -47.0566071 -23.1569631, -47.0566766 -23.1569871, -47.0567072 -23.1570259)",,,,,
339605525,True,Rua Antônio Polli,secondary,False,42.765,"LINESTRING (-47.0567072 -23.1570259, -47.0566996 -23.1572129, -47.0566784 -23.1574094)",,40,,,
1016977435,True,,primary,False,1.005,"LINESTRING (-47.0581203 -23.1505145, -47.0581269 -23.1505078)",,,,,
709833485,False,Rua José Marchi,residential,True,45.742,"LINESTRING (-47.0622539 -23.1574203, -47.0618381 -23.1575722)",,,,,
155689570,False,Rua Pedro Marchi,residential,True,74.612,"LINESTRING (-47.0552308 -23.1528338, -47.055213 -23.152163)",,,,,
155689550,False,Rua Rachel Lacqua Marchi,residential,True,7.125,"LINESTRING (-47.0552661 -23.1557581, -47.0552746 -23.1556945)",,40,,,
957834322,True,Avenida Emílio Chechinato,primary,False,25.693,"LINESTRING (-47.054492 -23.1512335, -47.05474 -23.1511962)",2,60,IVA-354,,
957834319,True,Avenida Emílio Chechinato,primary,False,25.451,"LINESTRING (-47.0547374 -23.1512719, -47.054492 -23.1512335)",2,60,IVA-354,,
1016977433,True,,primary,False,9.053,"LINESTRING (-47.0547374 -23.1512719, -47.0547273 -23.1512538, -47.0547243 -23.1512336, -47.0547286 -23.1512137, -47.05474 -23.1511962)",,,,,
709835392,True,Rua Antônio de Almeida,residential,False,29.068,"LINESTRING (-47.0597153 -23.1532935, -47.0595494 -23.1530812)",,40,,,
879119524,True,,residential,False,20.162,"LINESTRING (-47.0597153 -23.1532935, -47.0597417 -23.1532451, -47.0597739 -23.1532112, -47.0598188 -23.1531912, -47.0598582 -23.1531891)",,,,,
"[155689562, 709835390]",True,Rua Antônio de Almeida,residential,False,233.608,"LINESTRING (-47.0598582 -23.1531891, -47.0602438 -23.1536764, -47.0605036 -23.1540047, -47.0612354 -23.1548651)",,40,,,
155689558,True,Rua Vinte e Um de Março,tertiary,False,32.194,"LINESTRING (-47.0582701 -23.1502569, -47.0582598 -23.150388, -47.0582307 -23.1505438)",,40,,,
879126117,False,,residential,False,104.334,"LINESTRING (-47.0582701 -23.1502569, -47.0584088 -23.1502721, -47.058578 -23.1502783, -47.0587932 -23.1502469, -47.058983 -23.1501821, -47.059211 -23.1500157)",,,,,
879126117,False,,residential,True,104.33400000000002,"LINESTRING (-47.059211 -23.1500157, -47.058983 -23.1501821, -47.0587932 -23.1502469, -47.058578 -23.1502783, -47.0584088 -23.1502721, -47.0582701 -23.1502569)",,,,,
709514044,True,Avenida Brasil,primary,False,27.286,"LINESTRING (-47.0574569 -23.1544844, -47.0574368 -23.1545722, -47.0573889 -23.1547215)",,,,,
155689681,False,Rua Ângelo Tosi,residential,False,114.846,"LINESTRING (-47.0611284 -23.1574483, -47.0610896 -23.1573635, -47.0609255 -23.1570866, -47.0608019 -23.1569233, -47.0605232 -23.1565823)",,40,,,
22878552,True,Avenida Brasil,primary,False,1.963,"LINESTRING (-47.0556912 -23.1575972, -47.0556874 -23.1575799)",,,,,
155689460,True,Avenida José Tonoli,secondary,False,22.831000000000003,"LINESTRING (-47.0532716 -23.1543741, -47.0533038 -23.1542866, -47.053352 -23.1541827)",,,,,
344351751,False,Rua Jundiaí,secondary,False,2.884,"LINESTRING (-47.0534901 -23.1544552, -47.0535163 -23.1544456)",,60,,,
"[344351748, 345579166, 344351751]",False,Rua Jundiaí,secondary,True,31.253999999999998,"LINESTRING (-47.0534901 -23.1544552, -47.0534424 -23.1544726, -47.0533546 -23.1545003, -47.0532047 -23.1545557)",,60,,yes,
"[940704248, 940704249, 940704250]",True,,secondary_link,False,24.532,"LINESTRING (-47.0534901 -23.1544552, -47.0534389 -23.1544462, -47.0533678 -23.1544314, -47.0533437 -23.1544209, -47.0532716 -23.1543741)",,,,yes,
954759627,True,Rua José Marchi,primary,False,23.680999999999997,"LINESTRING (-47.0629225 -23.1560749, -47.0629037 -23.1560075, -47.0628853 -23.1559597, -47.0628491 -23.1558732)",,,IVA-356,,
954759630,False,Rua José Marchi,primary,True,28.728,"LINESTRING (-47.0628491 -23.1558732, -47.0627612 -23.1557774, -47.0626653 -23.1556778)",,40,IVA-356,,
711533895,False,Avenida Emílio Chechinato,primary,True,21.604,"LINESTRING (-47.0550128 -23.1511945, -47.0552234 -23.1511786)",2,60,IVA-354,,
957834321,True,Avenida Emílio Chechinato,primary,False,17.755,"LINESTRING (-47.0550128 -23.1511945, -47.0548524 -23.1512557)",2,60,IVA-354,,
957834323,True,Avenida Emílio Chechinato,primary,False,17.851,"LINESTRING (-47.0548382 -23.1511939, -47.0550128 -23.1511945)",2,60,IVA-354,,
1016977433,True,,primary,False,7.362,"LINESTRING (-47.0548382 -23.1511939, -47.0548486 -23.1512074, -47.0548547 -23.151223, -47.054856 -23.1512395, -47.0548524 -23.1512557)",,,,,
155689565,True,Avenida José Tonoli,secondary,False,381.50200000000007,"LINESTRING (-47.0548524 -23.1512557, -47.0548397 -23.1513936, -47.0543795 -23.1523951, -47.0539244 -23.1534095, -47.0535342 -23.1542794, -47.0535163 -23.1544456)",,,,,
1016977433,True,,primary,False,14.506,"LINESTRING (-47.0548524 -23.1512557, -47.0548428 -23.1512721, -47.0548282 -23.1512851, -47.0548101 -23.1512933, -47.05479 -23.1512962, -47.05477 -23.1512933, -47.0547519 -23.1512849, -47.0547374 -23.1512719)",,,,,
226176820,False,Estrada Municipal Bento Pereira de Toledo,secondary,True,76.035,"LINESTRING (-47.0558905 -23.1488611, -47.0559276 -23.1489096, -47.0560611 -23.1491127, -47.0561787 -23.1493392, -47.056236 -23.1494648)",,,IVA-010,,
391388912,False,Avenida Brasil,primary,False,6.569,"LINESTRING (-47.0565152 -23.1559071, -47.0565547 -23.1558605)",,,,,
391388912,False,Avenida Brasil,primary,True,155.419,"LINESTRING (-47.0565152 -23.1559071, -47.0563704 -23.1560783, -47.0563372 -23.1561297, -47.0560949 -23.1565041, -47.0559601 -23.1567335, -47.0558525 -23.1569715, -47.0557966 -23.1571303)",,,,,
"[709777901, 709777902]",True,Rua Emancipadores do Município,primary,False,129.108,"LINESTRING (-47.0565152 -23.1559071, -47.0564052 -23.1558698, -47.0556132 -23.1557951, -47.0552661 -23.1557581)",2,60,,,
