osmid,oneway,ref,highway,reversed,length,geometry,name,lanes,bridge
693327122,False,,residential,True,37.38,"LINESTRING (-46.0119572 -4.8891513, -46.0122945 -4.8891433)",Rua Caipira,,
693327133,False,MA-006,primary,True,61.744,"LINESTRING (-46.0119572 -4.8891513, -46.0118986 -4.8885991)",Avenida Francisco Guarim,,
693327130,False,,residential,False,8.309,"LINESTRING (-46.0092174 -4.8893614, -46.0092835 -4.8893967)",Travessa São João,,
693327078,False,,residential,False,95.74600000000001,"LINESTRING (-46.0092174 -4.8893614, -46.009218 -4.8892421, -46.0092314 -4.889039, -46.0093146 -4.8885072)",Rua Dezessete de Janeiro,,
"[288982426, 693327078]",False,,residential,True,70.82900000000001,"LINESTRING (-46.0092174 -4.8893614, -46.0092046 -4.8895137, -46.0091959 -4.8895712, -46.0091892 -4.8896046, -46.0091731 -4.8896407, -46.0091496 -4.889666, -46.0091107 -4.8896961, -46.0090705 -4.8897215, -46.0090383 -4.8897509, -46.008917 -4.8898815)","['Rua Dezessete de Janeiro', 'Rua da Torre']",,
693327093,False,,residential,True,57.638999999999996,"LINESTRING (-46.0092174 -4.8893614, -46.0090283 -4.8893607, -46.0089974 -4.8893667, -46.0089713 -4.8893828, -46.0089471 -4.8894142, -46.0088646 -4.8896273)",,,
288972380,False,,residential,False,55.109,"LINESTRING (-46.0114771 -4.8877646, -46.0114124 -4.8872732)",Rua da Cerâmica,,
693327133,False,MA-006,primary,True,4.691,"LINESTRING (-46.0117546 -4.8845319, -46.0117603 -4.8844901)",Avenida Francisco Guarim,,
693327112,False,,residential,False,98.30199999999999,"LINESTRING (-46.0117546 -4.8845319, -46.011865 -4.8845546, -46.011974 -4.8845573, -46.0121879 -4.8845323, -46.0122382 -4.8845244, -46.0122745 -4.8844976, -46.0122879 -4.8844568, -46.0122866 -4.8844113, -46.0122671 -4.8841477)",Rua Ponte,,
693327133,False,MA-006,primary,False,130.34400000000002,"LINESTRING (-46.0117546 -4.8845319, -46.0117239 -4.8846939, -46.0117024 -4.8848423, -46.011687 -4.8849532, -46.011683 -4.88503, -46.0116836 -4.8851295, -46.0117184 -4.8856975)",Avenida Francisco Guarim,,
288958739,False,,secondary,False,7.962,"LINESTRING (-46.0102222 -4.8871394, -46.0102444 -4.8872075)",Avenida Ulisses Guimarães,,
288958739,False,,secondary,True,96.04299999999999,"LINESTRING (-46.0102222 -4.8871394, -46.0101313 -4.8868179, -46.0101032 -4.8866936, -46.0100763 -4.8865419, -46.0100569 -4.8864063, -46.0100455 -4.8862956)",Avenida Ulisses Guimarães,,
288958739,False,,secondary,False,111.929,"LINESTRING (-46.010877 -4.8843455, -46.0104873 -4.8852742)",Avenida Ulisses Guimarães,,
780482760,True,,secondary,False,8.237,"LINESTRING (-46.010877 -4.8843455, -46.0108545 -4.8842749)",Avenida Ulisses Guimarães,,
288980930,False,MA-008,secondary,True,8.541,"LINESTRING (-46.0109303 -4.8842889, -46.0108545 -4.8842749)",Rua Santa Rita,,
780482761,True,,secondary,False,8.63,"LINESTRING (-46.0109303 -4.8842889, -46.010877 -4.8843455)",Avenida Ulisses Guimarães,,
288980930,False,MA-008,secondary,False,42.355,"LINESTRING (-46.0109303 -4.8842889, -46.0110198 -4.8842917, -46.011115 -4.8842857, -46.0113108 -4.884261)",Rua Santa Rita,,
