osmid,oneway,ref,highway,access,reversed,length,geometry,name
437998196,False,,residential,,True,55.068,"LINESTRING (-53.7312259 -23.5126259, -53.7316069 -23.5122749)",Rua Beijamin José dos Santos
288077693,False,,tertiary,,True,196.91599999999997,"LINESTRING (-53.7333155 -23.5123425, -53.7328233 -23.5119453, -53.7322667 -23.5114435, -53.731918 -23.5111213)",
437987641,False,,unclassified,,False,81.297,"LINESTRING (-53.7241896 -23.5076097, -53.724196 -23.5068786)",Rua Tibagi
437987641,False,,unclassified,,False,8.539,"LINESTRING (-53.7258965 -23.5039467, -53.7259649 -23.5039024)",Rua Tibagi
437987641,False,,unclassified,,True,131.159,"LINESTRING (-53.7258965 -23.5039467, -53.7251106 -23.5046698, -53.7249966 -23.5047891)",Rua Tibagi
926180750,False,,residential,,False,49.204,"LINESTRING (-53.7275771 -23.5113586, -53.7272711 -23.511339, -53.7270953 -23.5113414)",
926181062,False,,residential,,False,61.995,"LINESTRING (-53.7275771 -23.5113586, -53.7272631 -23.5110771, -53.7271482 -23.5109636)",Rua Maringá
926181062,False,,residential,,True,98.406,"LINESTRING (-53.7275771 -23.5113586, -53.7277056 -23.5114608, -53.7278478 -23.5115764, -53.7282729 -23.5119711)",Rua Maringá
875339457,True,PR-485,primary,yes,False,57.772,"LINESTRING (-53.7273685 -23.5078046, -53.7273308 -23.508323)",
926162416,False,,primary_link,,True,35.730000000000004,"LINESTRING (-53.7273685 -23.5078046, -53.7272041 -23.5078673, -53.7270681 -23.5079644)",
288077671,True,,primary,,False,135.212,"LINESTRING (-53.7270681 -23.5079644, -53.7270927 -23.507464, -53.7271477 -23.5067507)",
926162416,False,,primary_link,,False,35.730000000000004,"LINESTRING (-53.7270681 -23.5079644, -53.7272041 -23.5078673, -53.7273685 -23.5078046)",
875339457,True,PR-485,primary,yes,False,55.564,"LINESTRING (-53.7275625 -23.5044337, -53.7275407 -23.504933)",
926160413,False,,primary_link,,True,15.707,"LINESTRING (-53.7275625 -23.5044337, -53.7274864 -23.5044171, -53.7274106 -23.5044155)",
288077671,True,,primary,,False,54.522,"LINESTRING (-53.7274106 -23.5044155, -53.727426 -23.5043796, -53.7275836 -23.5039516)",
926160413,False,,primary_link,,False,15.707,"LINESTRING (-53.7274106 -23.5044155, -53.7274864 -23.5044171, -53.7275625 -23.5044337)",
353576393,False,PR-485,primary,yes,False,9.318,"LINESTRING (-53.727103 -23.5112579, -53.7270953 -23.5113414)",
353576393,False,PR-485,primary,yes,True,16.695,"LINESTRING (-53.727103 -23.5112579, -53.7271068 -23.5111078)",
288077692,False,,residential,,True,284.199,"LINESTRING (-53.727103 -23.5112579, -53.7269144 -23.5112726, -53.7267669 -23.5112911, -53.726614 -23.5113021, -53.7264624 -23.5112923, -53.7263216 -23.511248, -53.7261634 -23.5111004, -53.725812 -23.5107377, -53.7252232 -23.5101879, -53.7249564 -23.5099149)",
288077680,True,,tertiary,,False,120.637,"LINESTRING (-53.7284967 -23.5076333, -53.7286109 -23.5077456, -53.7289757 -23.5080764, -53.7293351 -23.5083986)",Avenida Augusto José de Souza
288077679,True,,tertiary,,False,21.637,"LINESTRING (-53.7283108 -23.507832, -53.7281599 -23.5076952)",Avenida Augusto José de Souza
926177331,True,,tertiary_link,,False,31.259,"LINESTRING (-53.7283108 -23.507832, -53.7283333 -23.5077456, -53.7283815 -23.5076859, -53.7284967 -23.5076333)",
207309531,False,PR-485,primary,yes,False,8.469,"LINESTRING (-53.7275871 -23.5038755, -53.7275836 -23.5039516)",
288077669,False,,residential,,True,50.188,"LINESTRING (-53.7277485 -23.5041361, -53.7280945 -23.5044571)",Rua Curitiba
