osmid,name,highway,oneway,reversed,length,lanes,maxspeed,access,geometry,bridge,ref,junction
35773227,Via Camargo Corrêa,unclassified,False,False,277.594,,,,"LINESTRING (-51.9360224 -28.7160832, -51.9377506 -28.7140995)",,,
274464671,Rua 15 de Novembro,residential,False,True,22.484,,,,"LINESTRING (-51.9360224 -28.7160832, -51.9357986 -28.7160346)",,,
35773239,Rua José Pasqualotto,residential,False,False,113.683,,,,"LINESTRING (-51.935515 -28.7139776, -51.9343508 -28.7139253)",,,
35773239,Rua José Pasqualotto,residential,False,True,43.563,,,,"LINESTRING (-51.935515 -28.7139776, -51.9359616 -28.7139861)",,,
"[274464672, 274464673]",,residential,False,False,128.21699999999998,,,,"LINESTRING (-51.935515 -28.7139776, -51.9354925 -28.7147409, -51.9355019 -28.714795, -51.9355421 -28.7148233, -51.9358706 -28.7148526)",,,
274464675,Rua José Pasqualotto,residential,False,False,118.264,,,,"LINESTRING (-51.9365412 -28.7140211, -51.9377506 -28.7140995)",,,
274464675,Rua José Pasqualotto,residential,False,True,56.657,,,,"LINESTRING (-51.9365412 -28.7140211, -51.9359616 -28.7139861)",,,
"[274464673, 274464674]",Rua Adelvino Caetano Nardi,residential,False,True,150.002,,,,"LINESTRING (-51.9365412 -28.7140211, -51.9364876 -28.7148009, -51.9364701 -28.7148362, -51.9364071 -28.7148562, -51.9358706 -28.7148526)",,,
35773227,Via Camargo Corrêa,unclassified,False,True,277.594,,,,"LINESTRING (-51.9377506 -28.7140995, -51.9360224 -28.7160832)",,,
274464675,Rua José Pasqualotto,residential,False,True,118.264,,,,"LINESTRING (-51.9377506 -28.7140995, -51.9365412 -28.7140211)",,,
35773227,Via Camargo Corrêa,unclassified,False,False,148.52,,,,"LINESTRING (-51.9377506 -28.7140995, -51.93832 -28.7134267, -51.9384184 -28.7132682, -51.9384831 -28.7131025, -51.9385239 -28.7129649)",,,
561359253,Rua Monsenhor Scalabrini,residential,False,True,72.993,,,,"LINESTRING (-51.9387199 -28.7118286, -51.9379715 -28.7118197)",,,
35773227,Via Camargo Corrêa,unclassified,False,True,127.917,,,,"LINESTRING (-51.9387199 -28.7118286, -51.9387071 -28.7120086, -51.9386604 -28.7123131, -51.9386092 -28.7125861, -51.9385622 -28.7128014, -51.9385239 -28.7129649)",,,
896203360,Rua Ipiranga,secondary,False,False,71.678,,,,"LINESTRING (-51.9344575 -28.7090795, -51.9337255 -28.7091373)",,,
896203360,Rua Ipiranga,secondary,False,True,15.087,,,,"LINESTRING (-51.9344575 -28.7090795, -51.9346114 -28.7090657)",,,
35773538,Rua Barreto Viana,tertiary,False,False,102.989,,,,"LINESTRING (-51.9361974 -28.7097185, -51.9361535 -28.7106439)",,,
35773538,Rua Barreto Viana,tertiary,False,True,86.024,,,,"LINESTRING (-51.9361974 -28.7097185, -51.936245 -28.708946)",,,
399296118,Via Della Stela,residential,False,True,157.758,,,,"LINESTRING (-51.9361974 -28.7097185, -51.934683 -28.7096415, -51.9345825 -28.7096364)",,,
316370384,Avenida Miguel Soccol,secondary,False,False,63.522,,,,"LINESTRING (-51.9345825 -28.7096364, -51.9346114 -28.7090657)",,,
316370384,Avenida Miguel Soccol,secondary,False,True,104.681,,,,"LINESTRING (-51.9345825 -28.7096364, -51.934528 -28.7105766)",,,
399296118,Via Della Stela,residential,False,False,157.758,,,,"LINESTRING (-51.9345825 -28.7096364, -51.934683 -28.7096415, -51.9361974 -28.7097185)",,,
399296119,Rua Garibaldi,residential,False,False,37.575,1,40,yes,"LINESTRING (-51.9379715 -28.7118197, -51.9379906 -28.7121572)",,,
561359253,Rua Monsenhor Scalabrini,residential,False,False,72.993,,,,"LINESTRING (-51.9379715 -28.7118197, -51.9387199 -28.7118286)",,,
"[896203353, 399296119]","['Rua Garibaldi', 'Rua Castelo Branco']",residential,False,True,299.55699999999996,1,40,yes,"LINESTRING (-51.9379715 -28.7118197, -51.9380379 -28.7108359, -51.9380116 -28.7107681, -51.9379386 -28.7107454, -51.9361535 -28.7106439)",,,
561359253,Rua Monsenhor Scalabrini,residential,False,True,184.956,,,,"LINESTRING (-51.9379715 -28.7118197, -51.937472 -28.7118228, -51.9360755 -28.7117893)",,,
35773235,Rua Otávio Rocha,secondary,False,False,198.957,,,,"LINESTRING (-51.9380549 -28.7129506, -51.9360172 -28.7128636)",,,
35773235,Rua Otávio Rocha,secondary,False,True,45.766,,,,"LINESTRING (-51.9380549 -28.7129506, -51.9385239 -28.7129649)",,,
399296119,Rua Garibaldi,residential,False,True,88.445,1,40,yes,"LINESTRING (-51.9380549 -28.7129506, -51.9379906 -28.7121572)",,,
399296126,Rua São Cristóvão,tertiary,False,True,6.022,,,,"LINESTRING (-51.9341606 -28.7163234, -51.9342223 -28.7163257)",,,
561359255,Avenida Miguel Soccol,tertiary,True,False,70.664,,,,"LINESTRING (-51.9341606 -28.7163234, -51.9342069 -28.7156892)",,,
399296126,Rua São Cristóvão,tertiary,False,False,70.44999999999999,,,,"LINESTRING (-51.9341606 -28.7163234, -51.9339621 -28.7163032, -51.9337685 -28.716267, -51.9334565 -28.7161883)",,,
399298807,Rua Tobias Barreto,secondary,True,False,44.858,,,,"LINESTRING (-51.9325177 -28.7158423, -51.9321918 -28.716127)",,,
896203358,Rua São Cristóvão,secondary,False,True,99.307,,,,"LINESTRING (-51.9325177 -28.7158423, -51.9334565 -28.7161883)",,,
26757185,Rua Tobias Barreto,secondary,False,False,210.58,,,,"LINESTRING (-51.9325177 -28.7158423, -51.9331572 -28.7153647, -51.9334839 -28.715117, -51.933715 -28.7149227, -51.9338877 -28.7147143, -51.9340333 -28.7145111)",,,
35773248,Rua José Verissimo,residential,False,True,178.51000000000002,,,,"LINESTRING (-51.9341379 -28.714264, -51.9340547 -28.7142546, -51.9325339 -28.7141888, -51.9323106 -28.714174)",,,
399296128,Rua Tobias Barreto,secondary,True,False,20.52,,,,"LINESTRING (-51.9341379 -28.714264, -51.9341728 -28.7141876, -51.9342181 -28.7140934)",,,
35773239,Rua José Pasqualotto,residential,False,False,7.265,,,,"LINESTRING (-51.9343508 -28.7139253, -51.9342764 -28.713922)",,,
35773239,Rua José Pasqualotto,residential,False,True,113.683,,,,"LINESTRING (-51.9343508 -28.7139253, -51.935515 -28.7139776)",,,
399296129,Avenida Miguel Soccol,secondary,True,False,21.046,,,,"LINESTRING (-51.9343508 -28.7139253, -51.9343313 -28.7141138)",,,
399296132,Avenida Miguel Soccol,tertiary,True,False,166.627,,,,"LINESTRING (-51.9343283 -28.7142028, -51.9342568 -28.7157)",,,
561359254,Rua Tobias Barreto,secondary,True,False,16.84,,,,"LINESTRING (-51.9343283 -28.7142028, -51.9342662 -28.7142677, -51.9342122 -28.7143147)",,,
561359256,Avenida Miguel Soccol,tertiary,True,False,9.181,,,,"LINESTRING (-51.9342122 -28.7143147, -51.9341379 -28.714264)",,,
561359254,Rua Tobias Barreto,secondary,True,False,27.96,,,,"LINESTRING (-51.9342122 -28.7143147, -51.934103 -28.7144393, -51.9340333 -28.7145111)",,,
26757185,Rua Tobias Barreto,secondary,False,True,210.58,,,,"LINESTRING (-51.9340333 -28.7145111, -51.9338877 -28.7147143, -51.933715 -28.7149227, -51.9334839 -28.715117, -51.9331572 -28.7153647, -51.9325177 -28.7158423)",,,
399296128,Rua Tobias Barreto,secondary,True,False,29.348,,,,"LINESTRING (-51.9340333 -28.7145111, -51.9340977 -28.7143405, -51.9341379 -28.714264)",,,
399296128,Rua Tobias Barreto,secondary,True,False,19.913,,,,"LINESTRING (-51.9342181 -28.7140934, -51.9342392 -28.7140417, -51.9342633 -28.7139736, -51.9342764 -28.713922)",,,
399296131,,secondary_link,True,False,12.187,,,,"LINESTRING (-51.9342181 -28.7140934, -51.9342613 -28.7140817, -51.9342935 -28.7140911, -51.9343313 -28.7141138)",,,
399296129,Avenida Miguel Soccol,secondary,True,False,9.901,,,,"LINESTRING (-51.9343313 -28.7141138, -51.9343283 -28.7142028)",,,
896203358,Rua São Cristóvão,secondary,False,False,99.307,,,,"LINESTRING (-51.9334565 -28.7161883, -51.9325177 -28.7158423)",,,
399296126,Rua São Cristóvão,tertiary,False,True,70.44999999999999,,,,"LINESTRING (-51.9334565 -28.7161883, -51.9337685 -28.716267, -51.9339621 -28.7163032, -51.9341606 -28.7163234)",,,
399298807,Rua Tobias Barreto,secondary,True,False,12.891,,,,"LINESTRING (-51.9321918 -28.716127, -51.9321482 -28.716173, -51.9320962 -28.7162057)",,,
399298803,Avenida Arthur Oscar,secondary,True,False,11.276,,,,"LINESTRING (-51.9319269 -28.7160648, -51.9319459 -28.7160141, -51.9319725 -28.7159721)",,,
399298803,Avenida Arthur Oscar,secondary,True,False,71.413,,,,"LINESTRING (-51.9323439 -28.7126776, -51.932391 -28.7120367)",,,
399306613,Rua Otávio Rocha,tertiary,False,False,8.656,,,,"LINESTRING (-51.9323439 -28.7126776, -51.9324324 -28.7126835)",,,
399306613,Rua Otávio Rocha,tertiary,False,True,123.087,,,,"LINESTRING (-51.9323439 -28.7126776, -51.931084 -28.7126117)",,,
35773234,Rua Orestes Assoni,secondary,False,False,7.704,,,,"LINESTRING (-51.9324328 -28.7114685, -51.9325118 -28.7114687)",,,
35773234,Rua Orestes Assoni,secondary,False,True,126.72,,,,"LINESTRING (-51.9324328 -28.7114685, -51.9311337 -28.711445)",,,
399298803,Avenida Arthur Oscar,secondary,True,False,75.71799999999999,,,,"LINESTRING (-51.9324328 -28.7114685, -51.9324356 -28.7113791, -51.9324535 -28.7107878)",,,
896203350,Rua Ipiranga,tertiary,False,False,128.892,,,,"LINESTRING (-51.9325447 -28.7092246, -51.931228 -28.7093245)",,,
896203360,Rua Ipiranga,secondary,False,True,7.287,,,,"LINESTRING (-51.9325447 -28.7092246, -51.9326189 -28.7092169)",,,
896203362,Avenida Arthur Oscar,tertiary,True,False,98.42,,,,"LINESTRING (-51.9325447 -28.7092246, -51.9325851 -28.7083402)",,,
399298808,,secondary,True,False,26.512,,,,"LINESTRING (-51.9320962 -28.7162057, -51.9320145 -28.7161972, -51.9319578 -28.7161684, -51.9319358 -28.7161317, -51.9319269 -28.7160648)",,,
399298803,Avenida Arthur Oscar,secondary,True,False,66.691,,,,"LINESTRING (-51.9319725 -28.7159721, -51.9320088 -28.7158708, -51.9320422 -28.7157649, -51.932065 -28.7156707, -51.9321039 -28.7154132, -51.9321082 -28.7153858)",,,
399298809,,secondary,True,False,17.594,,,,"LINESTRING (-51.9319725 -28.7159721, -51.9320686 -28.7159438, -51.9321476 -28.7159415)",,,
399298813,Rua Tobias Barreto,secondary,True,False,37.74,,,,"LINESTRING (-51.9321476 -28.7159415, -51.9325177 -28.7158423)",,,
896203357,Avenida Arthur Oscar,secondary,True,False,22.478,,,,"LINESTRING (-51.9321476 -28.7159415, -51.9321904 -28.7159901, -51.9322059 -28.716023, -51.9322062 -28.7160577, -51.9321918 -28.716127)",,,
35773543,Avenida Arthur Oscar,secondary,True,False,29.796,,,,"LINESTRING (-51.9321679 -28.7156742, -51.9321516 -28.7158457, -51.9321476 -28.7159415)",,,
399298811,,secondary_link,True,False,40.812,,,,"LINESTRING (-51.9321679 -28.7156742, -51.9322372 -28.7157502, -51.9323457 -28.7158182, -51.9325177 -28.7158423)",,,
35773235,Rua Otávio Rocha,secondary,False,False,3.543,,,,"LINESTRING (-51.9385602 -28.7129662, -51.9385239 -28.7129649)",,,
399301084,Rua Otávio Rocha,secondary,True,False,26.046,,40,,"LINESTRING (-51.9385602 -28.7129662, -51.9385875 -28.7129127, -51.9386383 -28.7128747, -51.9387028 -28.7128596, -51.9387684 -28.7128703)",,,circular
399296119,Rua Garibaldi,residential,False,False,88.445,1,40,yes,"LINESTRING (-51.9379906 -28.7121572, -51.9380549 -28.7129506)",,,
399296119,Rua Garibaldi,residential,False,True,37.575,1,40,yes,"LINESTRING (-51.9379906 -28.7121572, -51.9379715 -28.7118197)",,,
399298814,Travessa Garibaldi,residential,False,False,47.172,,,,"LINESTRING (-51.9379906 -28.7121572, -51.9375089 -28.7121187)",,,
399298814,Travessa Garibaldi,residential,False,True,47.172,,,,"LINESTRING (-51.9375089 -28.7121187, -51.9379906 -28.7121572)",,,
701619784,Rodovia Governador Synval Guazzelli,primary,False,False,29.441,2,50,,"LINESTRING (-51.9386713 -28.713121, -51.9387684 -28.7128703)",,ERS-129,
701619785,Rua Otávio Rocha,secondary,True,False,22.195,,40,,"LINESTRING (-51.9386713 -28.713121, -51.9386048 -28.7130889, -51.9385644 -28.7130326, -51.9385602 -28.7129662)",,,circular
399298819,Rua Duque de Caxias,residential,False,False,7.064,,,,"LINESTRING (-51.9325851 -28.7083402, -51.9326575 -28.7083382)",,,
399298819,Rua Duque de Caxias,residential,False,False,58.528,,,,"LINESTRING (-51.9326575 -28.7083382, -51.9332561 -28.7083007)",,,
399298819,Rua Duque de Caxias,residential,False,True,7.064,,,,"LINESTRING (-51.9326575 -28.7083382, -51.9325851 -28.7083402)",,,
896203361,Avenida Arthur Oscar,tertiary,True,False,97.78,,,,"LINESTRING (-51.9326575 -28.7083382, -51.9326189 -28.7092169)",,,
399298819,Rua Duque de Caxias,residential,False,True,58.528,,,,"LINESTRING (-51.9332561 -28.7083007, -51.9326575 -28.7083382)",,,
