osmid,oneway,lanes,ref,name,highway,reversed,length,bridge,maxspeed,geometry,junction
387051843,False,,,Travessa Cassemiro de Abreu,residential,False,52.813,,,"LINESTRING (-46.3542849 -23.4739279, -46.3539861 -23.4743158)",
42387415,False,,,Rua Casemiro de Abreu,residential,False,123.91,,,"LINESTRING (-46.3542849 -23.4739279, -46.3544237 -23.4740219, -46.3546926 -23.4741985, -46.3548375 -23.4742575, -46.3549635 -23.4742797, -46.3550802 -23.4742538, -46.3552129 -23.4741751, -46.3553372 -23.4741036)",
42387415,False,,,Rua Casemiro de Abreu,residential,True,86.439,,,"LINESTRING (-46.3542849 -23.4739279, -46.3540408 -23.4737606, -46.3539322 -23.4736942, -46.3538034 -23.4736376, -46.3535447 -23.4735685)",
387051843,False,,,Travessa Cassemiro de Abreu,residential,True,52.813,,,"LINESTRING (-46.3539861 -23.4743158, -46.3542849 -23.4739279)",
419530334,True,1,,Avenida Emancipação,secondary,False,23.457,,30,"LINESTRING (-46.353478 -23.4765896, -46.3534511 -23.476606, -46.3534316 -23.4766289, -46.3534185 -23.4766679, -46.3534102 -23.4767791)",
419530334,True,1,,Avenida Emancipação,secondary,False,103.911,,30,"LINESTRING (-46.3534202 -23.477048, -46.3534132 -23.4771573, -46.3533124 -23.4779771)",
950172754,True,1,,Avenida Presidente Tancredo Neves,secondary,False,14.651999999999997,,30,"LINESTRING (-46.3531146 -23.4796722, -46.353086 -23.4797148, -46.3530531 -23.4797438, -46.3530205 -23.4797702)",
38555794,True,1,,Avenida Presidente Tancredo Neves,secondary,False,19.803,,,"LINESTRING (-46.3530205 -23.4797702, -46.3528743 -23.4798874)",
947840447,True,1,,Avenida Emancipação,secondary,False,7.58,,30,"LINESTRING (-46.3530205 -23.4797702, -46.3530171 -23.4797021)",
30058844,False,,,Rua MMDC,residential,False,6.709,,,"LINESTRING (-46.3531678 -23.4791419, -46.3531023 -23.4791363)",
30058844,False,,,Rua MMDC,residential,True,216.974,,,"LINESTRING (-46.3531678 -23.4791419, -46.355291 -23.4792649)",
419530334,True,1,,Avenida Emancipação,secondary,False,59.22,,30,"LINESTRING (-46.3531678 -23.4791419, -46.3531268 -23.4795795, -46.3531195 -23.4796355, -46.3531146 -23.4796722)",
30058874,False,,,Rua Benedito Fernades da Cruz,residential,False,73.891,,,"LINESTRING (-46.3533124 -23.4779771, -46.3540304 -23.4780659)",
30058874,False,,,Rua Benedito Fernades da Cruz,residential,True,7.293,,,"LINESTRING (-46.3533124 -23.4779771, -46.3532418 -23.4779667)",
419530334,True,1,,Avenida Emancipação,secondary,False,130.359,,30,"LINESTRING (-46.3533124 -23.4779771, -46.3532911 -23.4781645, -46.3531763 -23.4790665, -46.3531678 -23.4791419)",
844620599,False,2,,Rua da Liberdade,secondary,True,21.165,,,"LINESTRING (-46.3493925 -23.4737963, -46.3495642 -23.4739032)",
886704393,True,1,,Rua da Liberdade,secondary,False,29.664,,,"LINESTRING (-46.3493925 -23.4737963, -46.3492892 -23.4737569, -46.3491377 -23.4736695)",
29913538,True,2,,Avenida Vereador Almiro Dias de Oliveira,secondary,False,30.74,,40,"LINESTRING (-46.3507504 -23.4775376, -46.3510515 -23.4775499)",
504417604,True,1,,Avenida Vereador Almiro Dias de Oliveira,primary_link,False,38.177,,,"LINESTRING (-46.3507504 -23.4775376, -46.3508724 -23.4775234, -46.350918 -23.4775078, -46.3509539 -23.4774813, -46.3509747 -23.47745, -46.3509871 -23.4774121, -46.3509874 -23.4773869, -46.3509811 -23.4773451)",
309473657,True,1,SP-056,Rodovia Alberto Hinoto,primary,False,21.048,,30,"LINESTRING (-46.3509811 -23.4773451, -46.350911 -23.4772621, -46.3508865 -23.4772304, -46.3508624 -23.4771907)",
504417603,True,1,,Rua da Liberdade,secondary,False,61.663,,,"LINESTRING (-46.3489011 -23.4734754, -46.3489506 -23.4734979, -46.3489955 -23.4735275, -46.3493027 -23.4737237, -46.3493925 -23.4737963)",
569057207,True,1,SP-056,Rodovia Alberto Hinoto,primary,False,14.116,,30,"LINESTRING (-46.3489011 -23.4734754, -46.3489345 -23.4735189, -46.3489548 -23.4735577, -46.3489641 -23.4735872)",
153101339,False,2,SP-056,Rodovia Alberto Hinoto,primary,False,17.304000000000002,,60,"LINESTRING (-46.3466112 -23.471216, -46.3466528 -23.4712628, -46.3467183 -23.4713367)",
849654967,True,2,SP-056,,primary,False,16.688,,30,"LINESTRING (-46.3515591 -23.477561, -46.3517194 -23.4775911)",
844620598,True,2,,Praça Padre João Alvares,secondary,False,40.782,,,"LINESTRING (-46.3508442 -23.4747164, -46.3506787 -23.4746155, -46.3506009 -23.4745454, -46.3505378 -23.4744839)",
949846338,True,1,,,secondary_link,False,26.005000000000003,,,"LINESTRING (-46.3508442 -23.4747164, -46.3508235 -23.4746782, -46.3507913 -23.4746512, -46.3507484 -23.4746229, -46.3507216 -23.4746007, -46.3507015 -23.4745688, -46.3506981 -23.4745362)",
153101339,False,2,SP-056,Rodovia Alberto Hinoto,primary,False,82.785,,60,"LINESTRING (-46.3467183 -23.4713367, -46.3469317 -23.4715772, -46.3472307 -23.4719141)",
153101339,False,2,SP-056,Rodovia Alberto Hinoto,primary,True,17.304000000000002,,60,"LINESTRING (-46.3467183 -23.4713367, -46.3466528 -23.4712628, -46.3466112 -23.471216)",
847470131,True,1,,,primary_link,False,20.679000000000002,,,"LINESTRING (-46.3467183 -23.4713367, -46.3466862 -23.4713901, -46.3466634 -23.4714153, -46.3466346 -23.4714307, -46.3465695 -23.4714461)",
923989252,True,,,Rua Vital Brasil,tertiary,False,19.654,,,"LINESTRING (-46.3554425 -23.4740762, -46.3555007 -23.4742447)",
923989249,True,,,,tertiary,False,8.972000000000001,,,"LINESTRING (-46.3554425 -23.4740762, -46.3554354 -23.4741023, -46.355415 -23.4741216, -46.3553868 -23.474129)",roundabout
"[417139104, 30058369, 417139108]",False,,,Rua Dirce Passos,tertiary,False,180.32699999999997,yes,,"LINESTRING (-46.3540985 -23.4752134, -46.3542581 -23.4751432, -46.3544271 -23.4750417, -46.354773 -23.4747693, -46.3551043 -23.4745011, -46.3552009 -23.4744088, -46.3552693 -23.4743227, -46.3553201 -23.4742243, -46.3553621 -23.4741242)",
417139108,False,,,Rua Dirce Passos,tertiary,True,70.886,,,"LINESTRING (-46.3540985 -23.4752134, -46.3537539 -23.4753345, -46.3534547 -23.4754532)",
923989255,False,,,Travessa Pedro Américo,residential,False,133.006,,,"LINESTRING (-46.3540985 -23.4752134, -46.3537739 -23.4749476, -46.3537189 -23.4749193, -46.3536613 -23.4749107, -46.3536023 -23.4749083, -46.3535325 -23.474891, -46.3529916 -23.4746203)",
419530334,True,1,,Avenida Emancipação,secondary,False,29.918,,30,"LINESTRING (-46.3534102 -23.4767791, -46.3534202 -23.477048)",
30050300,True,1,,,secondary_link,False,34.013,,,"LINESTRING (-46.3534102 -23.4767791, -46.3533776 -23.4769619, -46.3533696 -23.4770031, -46.3533569 -23.4770234, -46.3533374 -23.4770382, -46.3533051 -23.4770508)",
850010989,False,,,,residential,True,23.817,,,"LINESTRING (-46.3559774 -23.473939, -46.3560506 -23.4741424)",
850010989,False,,,,residential,False,23.817,,,"LINESTRING (-46.3560506 -23.4741424, -46.3559774 -23.473939)",
850010990,False,,,,residential,True,56.942,,,"LINESTRING (-46.3560506 -23.4741424, -46.3555176 -23.4742948)",
963864961,False,,,,residential,True,106.30900000000001,,,"LINESTRING (-46.3560506 -23.4741424, -46.3561571 -23.4745565, -46.3561624 -23.4746303, -46.3561437 -23.4746745, -46.3560779 -23.4747607, -46.3560686 -23.4748012, -46.3561383 -23.4750559)",
850010990,False,,,,residential,False,56.942,,,"LINESTRING (-46.3555176 -23.4742948, -46.3560506 -23.4741424)",
923989254,False,,,Rua Vital Brasil,tertiary,True,5.831,,,"LINESTRING (-46.3555176 -23.4742948, -46.3555007 -23.4742447)",
42387415,False,,,Rua Casemiro de Abreu,residential,True,123.91000000000003,,,"LINESTRING (-46.3553372 -23.4741036, -46.3552129 -23.4741751, -46.3550802 -23.4742538, -46.3549635 -23.4742797, -46.3548375 -23.4742575, -46.3546926 -23.4741985, -46.3544237 -23.4740219, -46.3542849 -23.4739279)",
923989249,True,,,,tertiary,False,8.973,,,"LINESTRING (-46.3553372 -23.4741036, -46.3553293 -23.4740777, -46.3553365 -23.4740516, -46.355357 -23.4740324)",roundabout
923989249,True,,,,tertiary,False,3.42,,,"LINESTRING (-46.3553621 -23.4741242, -46.3553372 -23.4741036)",roundabout
"[417139104, 30058369, 417139108]",False,,,Rua Dirce Passos,tertiary,True,180.327,yes,,"LINESTRING (-46.3553621 -23.4741242, -46.3553201 -23.4742243, -46.3552693 -23.4743227, -46.3552009 -23.4744088, -46.3551043 -23.4745011, -46.354773 -23.4747693, -46.3544271 -23.4750417, -46.3542581 -23.4751432, -46.3540985 -23.4752134)",
923989249,True,,,,tertiary,False,2.575,,,"LINESTRING (-46.3553868 -23.474129, -46.3553621 -23.4741242)",roundabout
923989249,True,,,,tertiary,False,2.983,,,"LINESTRING (-46.3554345 -23.4740504, -46.3554425 -23.4740762)",roundabout
923989250,True,,,Rua Vital Brasil,tertiary,False,19.522,,,"LINESTRING (-46.355357 -23.4740324, -46.3553841 -23.4738586)",
923989249,True,,,,tertiary,False,8.952,,,"LINESTRING (-46.355357 -23.4740324, -46.3553852 -23.4740251, -46.3554135 -23.4740317, -46.3554345 -23.4740504)",roundabout
923989251,True,,,Rua Vital Brasil,tertiary,False,17.334,,,"LINESTRING (-46.3555007 -23.4742447, -46.3553868 -23.474129)",
923989254,False,,,Rua Vital Brasil,tertiary,False,5.831,,,"LINESTRING (-46.3555007 -23.4742447, -46.3555176 -23.4742948)",
30058951,False,,,Travessa Pedro Américo,residential,True,42.825,,,"LINESTRING (-46.3529916 -23.4746203, -46.3528124 -23.4749686)",
30058951,False,,,Travessa Pedro Américo,residential,False,33.176,,,"LINESTRING (-46.3529916 -23.4746203, -46.3530729 -23.4744606, -46.3531307 -23.4743506)",
923989255,False,,,Travessa Pedro Américo,residential,True,133.006,,,"LINESTRING (-46.3529916 -23.4746203, -46.3535325 -23.474891, -46.3536023 -23.4749083, -46.3536613 -23.4749107, -46.3537189 -23.4749193, -46.3537739 -23.4749476, -46.3540985 -23.4752134)",
30050946,True,2,,Rua Sebastião Ferreira dos Santos,secondary,False,76.198,,,"LINESTRING (-46.3533051 -23.4770508, -46.3531839 -23.4770274, -46.3530529 -23.4770017, -46.35263 -23.4769047, -46.3525781 -23.4768933)",
911027894,True,1,,Rua Duque de Caxias,secondary,False,11.748999999999999,,,"LINESTRING (-46.3535902 -23.4765962, -46.3535453 -23.4765837, -46.3535044 -23.476583, -46.353478 -23.4765896)",
947843397,True,1,,,secondary,False,55.98800000000001,,,"LINESTRING (-46.3535902 -23.4765962, -46.3535426 -23.4766116, -46.3535218 -23.4766279, -46.353505 -23.4766538, -46.3534916 -23.4766968, -46.35345 -23.4769102, -46.3534202 -23.477048)",
844620599,False,2,,Rua da Liberdade,secondary,False,68.609,,,"LINESTRING (-46.3505378 -23.4744839, -46.3499692 -23.4741542)",
1181184928,True,1,,Rua da Liberdade,secondary,False,17.381,,,"LINESTRING (-46.3505378 -23.4744839, -46.3506237 -23.4745072, -46.3506981 -23.4745362)",
504417601,False,2,SP-056,Rodovia Alberto Hinoto,primary,False,59.959,,,"LINESTRING (-46.3489473 -23.4737913, -46.3487622 -23.4743031)",
504417601,False,2,SP-056,Rodovia Alberto Hinoto,primary,True,22.908,,,"LINESTRING (-46.3489473 -23.4737913, -46.3489594 -23.4737452, -46.3489647 -23.4737114, -46.3489687 -23.4736548, -46.3489641 -23.4735872)",
886704393,True,1,,Rua da Liberdade,secondary,False,19.933,,,"LINESTRING (-46.3491377 -23.4736695, -46.3490412 -23.4736253, -46.3489641 -23.4735872)",
949845774,True,1,,,primary_link,False,25.455,,,"LINESTRING (-46.3491377 -23.4736695, -46.3490988 -23.4736689, -46.3490626 -23.4736751, -46.3490358 -23.473688, -46.3490036 -23.4737187, -46.3489473 -23.4737913)",
38555794,True,1,,Avenida Presidente Tancredo Neves,secondary,False,8.098,,,"LINESTRING (-46.3528743 -23.4798874, -46.3528144 -23.4799352)",
825882182,True,1,,Avenida Emancipação,secondary,False,14.780000000000001,,30,"LINESTRING (-46.3530353 -23.4799024, -46.3530269 -23.4798403, -46.3530205 -23.4797702)",
949844846,True,1,,,secondary_link,False,17.57,,,"LINESTRING (-46.3530353 -23.4799024, -46.3530068 -23.4798846, -46.3529745 -23.4798738, -46.3529402 -23.4798706, -46.3529061 -23.4798752, -46.3528743 -23.4798874)",
963864961,False,,,,residential,False,106.309,,,"LINESTRING (-46.3561383 -23.4750559, -46.3560686 -23.4748012, -46.3560779 -23.4747607, -46.3561437 -23.4746745, -46.3561624 -23.4746303, -46.3561571 -23.4745565, -46.3560506 -23.4741424)",
