osmid,oneway,name,highway,reversed,length,ref,geometry,bridge,lanes
323560093,False,Rua Florencio Augusto Berger,primary,False,123.97999999999999,ES-355,"LINESTRING (-40.7443146 -20.0222588, -40.7444514 -20.0221228, -40.7447049 -20.0218745, -40.7451242 -20.0214437)",,
323560093,False,Rua Florencio Augusto Berger,primary,True,64.103,ES-355,"LINESTRING (-40.7443146 -20.0222588, -40.7440173 -20.0225848, -40.7439254 -20.022704)",,
806058588,False,Rua Arnold Behrent,residential,True,190.692,,"LINESTRING (-40.7443146 -20.0222588, -40.7445601 -20.0223924, -40.7448813 -20.0225619, -40.7451656 -20.0227288, -40.7452038 -20.0227304, -40.7452377 -20.0227232, -40.7452789 -20.0226797, -40.7453339 -20.0225486, -40.7455055 -20.0220547)",,
806058588,False,Rua Arnold Behrent,residential,False,190.692,,"LINESTRING (-40.7455055 -20.0220547, -40.7453339 -20.0225486, -40.7452789 -20.0226797, -40.7452377 -20.0227232, -40.7452038 -20.0227304, -40.7451656 -20.0227288, -40.7448813 -20.0225619, -40.7445601 -20.0223924, -40.7443146 -20.0222588)",,
806058589,False,Rua Antonio Behrent,residential,False,101.277,,"LINESTRING (-40.7455055 -20.0220547, -40.7451461 -20.0218884, -40.7450335 -20.0218266, -40.745008 -20.0217958, -40.7450073 -20.0217302, -40.7450368 -20.0216373, -40.7451242 -20.0214437)",,
"[980950733, 806058589, 980950734]",False,Rua Antonio Behrent,residential,True,21.255000000000003,,"LINESTRING (-40.7455055 -20.0220547, -40.7456114 -20.0221015, -40.7456633 -20.022124, -40.7456893 -20.0221366)",yes,
225052283,False,Rua Rolf Potratz,residential,True,184.61,,"LINESTRING (-40.7456893 -20.0221366, -40.7455941 -20.0224371, -40.7454398 -20.0227717, -40.7453594 -20.0229008, -40.7452541 -20.023006, -40.7450824 -20.0231232, -40.7450268 -20.0231818, -40.7449778 -20.0232719, -40.7448712 -20.0235642)",,
"[806058589, 980950733, 980950734]",False,Rua Antonio Behrent,residential,False,21.255000000000003,,"LINESTRING (-40.7456893 -20.0221366, -40.7456633 -20.022124, -40.7456114 -20.0221015, -40.7455055 -20.0220547)",yes,
31609153,True,Avenida Frederico Grulke,primary,False,234.185,ES-355,"LINESTRING (-40.7420113 -20.0275453, -40.7419257 -20.0276595, -40.7418651 -20.0277465, -40.7413964 -20.0285788, -40.7409478 -20.0293975)",,
806058590,False,Rua Guerlinda Kuster,residential,True,99.3,,"LINESTRING (-40.7420113 -20.0275453, -40.7414722 -20.0274999, -40.7412864 -20.0274886, -40.7410635 -20.0274807)",,
181449977,True,Rua Henrique Potratz,residential,False,152.38500000000002,,"LINESTRING (-40.7410635 -20.0274807, -40.7411005 -20.0273775, -40.7412463 -20.0270965, -40.741326 -20.0269928, -40.7414108 -20.0269074, -40.7415111 -20.026834, -40.7418639 -20.0266287, -40.742045 -20.0265337)",,
806058590,False,Rua Guerlinda Kuster,residential,False,99.30000000000001,,"LINESTRING (-40.7410635 -20.0274807, -40.7412864 -20.0274886, -40.7414722 -20.0274999, -40.7420113 -20.0275453)",,
177261174,True,Rua Florencio Augusto Berger,primary,False,62.357,ES-355,"LINESTRING (-40.7407443 -20.0294665, -40.7407373 -20.0294225, -40.740697 -20.0293726, -40.7405635 -20.0291914, -40.7405138 -20.0290918, -40.7404599 -20.0289794)",,
31609153,True,Avenida Frederico Grulke,primary,False,24.441,ES-355,"LINESTRING (-40.740901 -20.0294815, -40.7407981 -20.0296789)",,
833847538,True,,primary_link,False,16.455,,"LINESTRING (-40.740901 -20.0294815, -40.7407443 -20.0294665)",,
895360939,False,Avenida Frederico Grulke,primary,False,11.836,ES-355,"LINESTRING (-40.7407981 -20.0296789, -40.740747 -20.0297739)",,
833862067,False,,residential,False,229.65800000000002,,"LINESTRING (-40.7414259 -20.0231232, -40.7415845 -20.0231535, -40.7417283 -20.0231913, -40.7418564 -20.0232234, -40.7419295 -20.0232458, -40.7420663 -20.0232678, -40.7421303 -20.02327, -40.742183 -20.0232618, -40.7422477 -20.0232379, -40.7423218 -20.0232048, -40.7424586 -20.023161, -40.7425243 -20.0231393, -40.7425679 -20.0231371, -40.7426248 -20.0231494, -40.7426956 -20.0231721, -40.7428877 -20.0232568, -40.7430476 -20.0233239, -40.7431133 -20.0233497, -40.7431626 -20.0233607, -40.7432143 -20.0233585, -40.7432746 -20.0233412, -40.7433501 -20.0233211, -40.7434127 -20.023311, -40.7435254 -20.0233141)",,
833862606,False,Rua Bertold Jacob,residential,True,110.111,,"LINESTRING (-40.7427818 -20.0228359, -40.7428636 -20.0227786, -40.7429212 -20.0227477, -40.7429722 -20.0227276, -40.7430386 -20.0227295, -40.7431372 -20.0227509, -40.7432183 -20.0227566, -40.7433014 -20.0227477, -40.7434148 -20.0227087, -40.7434838 -20.0226772, -40.7436635 -20.022548, -40.7436867 -20.022537, -40.7437049 -20.022536, -40.7437338 -20.0225425)",,
833862606,False,Rua Bertold Jacob,residential,False,110.11099999999999,,"LINESTRING (-40.7437338 -20.0225425, -40.7437049 -20.022536, -40.7436867 -20.022537, -40.7436635 -20.022548, -40.7434838 -20.0226772, -40.7434148 -20.0227087, -40.7433014 -20.0227477, -40.7432183 -20.0227566, -40.7431372 -20.0227509, -40.7430386 -20.0227295, -40.7429722 -20.0227276, -40.7429212 -20.0227477, -40.7428636 -20.0227786, -40.7427818 -20.0228359)",,
833862606,False,Rua Bertold Jacob,residential,True,26.916,,"LINESTRING (-40.7437338 -20.0225425, -40.7437567 -20.0225575, -40.7439254 -20.022704)",,
1248893385,False,,residential,False,111.2,,"LINESTRING (-40.7437338 -20.0225425, -40.7438059 -20.0224773, -40.7437813 -20.0224021, -40.7436365 -20.0223587, -40.7433869 -20.0223905, -40.7429155 -20.0224571)",,
323560093,False,Rua Florencio Augusto Berger,primary,False,64.103,ES-355,"LINESTRING (-40.7439254 -20.022704, -40.7440173 -20.0225848, -40.7443146 -20.0222588)",,
323560093,False,Rua Florencio Augusto Berger,primary,True,80.106,ES-355,"LINESTRING (-40.7439254 -20.022704, -40.7437916 -20.0228744, -40.7437071 -20.0229871, -40.7435945 -20.0231491, -40.7435254 -20.0233141)",,
833862606,False,Rua Bertold Jacob,residential,False,26.916,,"LINESTRING (-40.7439254 -20.022704, -40.7437567 -20.0225575, -40.7437338 -20.0225425)",,
225052286,False,Rua Martin Jacob,residential,False,16.078,,"LINESTRING (-40.7445783 -20.0243877, -40.744426 -20.0243669)",,
225052286,False,Rua Martin Jacob,residential,True,31.458,,"LINESTRING (-40.7445783 -20.0243877, -40.7446063 -20.0243915, -40.7447257 -20.0244053, -40.7448766 -20.0244261)",,
980199631,False,Rua Madre Clelia Merloni,residential,True,97.152,,"LINESTRING (-40.7445783 -20.0243877, -40.7446931 -20.0239649, -40.7447439 -20.0237835, -40.7448712 -20.0235642)",,
738402982,False,Rua Devald Jacob,residential,False,48.353,,"LINESTRING (-40.7453111 -20.0254565, -40.7455793 -20.0251021)",,
225052276,False,Rua Hermann Roelke,residential,False,34.501,,"LINESTRING (-40.7441429 -20.0269982, -40.7442159 -20.0273008)",,
225052276,False,Rua Hermann Roelke,residential,True,29.781,,"LINESTRING (-40.7441429 -20.0269982, -40.7440799 -20.026737)",,
980199633,False,Rua Berthold Franz Henrique Ramlow,residential,False,48.003,,"LINESTRING (-40.7441429 -20.0269982, -40.7445097 -20.0267382)",,
980199633,False,Rua Berthold Franz Henrique Ramlow,residential,True,48.003,,"LINESTRING (-40.7445097 -20.0267382, -40.7441429 -20.0269982)",,
895360939,False,Avenida Frederico Grulke,primary,True,11.836,ES-355,"LINESTRING (-40.740747 -20.0297739, -40.7407981 -20.0296789)",,
980199635,False,Rua Ronald Berger,residential,False,54.484,,"LINESTRING (-40.740747 -20.0297739, -40.7402389 -20.0296634)",,
177261174,True,Rua Florencio Augusto Berger,primary,False,34.183,ES-355,"LINESTRING (-40.740747 -20.0297739, -40.7407468 -20.0296214, -40.7407443 -20.0294665)",,
980199635,False,Rua Ronald Berger,residential,True,54.484,,"LINESTRING (-40.7402389 -20.0296634, -40.740747 -20.0297739)",,
1248893383,False,,residential,False,368.06300000000005,,"LINESTRING (-40.7470586 -20.0262834, -40.7473 -20.0257492, -40.7473269 -20.0255828, -40.747241 -20.0254367, -40.7469353 -20.0251948, -40.7467368 -20.024978, -40.7467046 -20.0248117, -40.7471498 -20.0233047)",,
1248893383,False,,residential,False,31.278,,"LINESTRING (-40.7471498 -20.0233047, -40.7470586 -20.0232442, -40.7468747 -20.0232087)",,
1248893383,False,,residential,True,368.063,,"LINESTRING (-40.7471498 -20.0233047, -40.7467046 -20.0248117, -40.7467368 -20.024978, -40.7469353 -20.0251948, -40.747241 -20.0254367, -40.7473269 -20.0255828, -40.7473 -20.0257492, -40.7470586 -20.0262834)",,
1248893384,False,,residential,False,451.47600000000006,,"LINESTRING (-40.7471498 -20.0233047, -40.7472571 -20.0231333, -40.7474985 -20.0229469, -40.7476556 -20.0229339, -40.7477399 -20.0229973, -40.7476916 -20.0231888, -40.7475414 -20.0235366, -40.7474127 -20.0238692, -40.7471958 -20.0247263, -40.7473165 -20.0249682, -40.7476738 -20.0252194, -40.7480028 -20.0253964, -40.7481047 -20.025855)",,
459195876,False,,residential,False,156.898,,"LINESTRING (-40.7468747 -20.0232087, -40.746852 -20.0232555, -40.7465892 -20.0236991, -40.7462499 -20.0242573, -40.7461976 -20.0243537, -40.7461533 -20.0244456)",,
459195876,False,,residential,True,260.00399999999996,,"LINESTRING (-40.7468747 -20.0232087, -40.7471631 -20.0226154, -40.7473187 -20.0222576, -40.7474099 -20.0220106, -40.747507 -20.0216815, -40.7475534 -20.0215053, -40.7475919 -20.0212924, -40.7475916 -20.02123, -40.7475802 -20.0211922, -40.7475373 -20.0211651, -40.7473831 -20.0211311)",,
1248893383,False,,residential,True,31.278,,"LINESTRING (-40.7468747 -20.0232087, -40.7470586 -20.0232442, -40.7471498 -20.0233047)",,
1248893384,False,,residential,True,451.47599999999994,,"LINESTRING (-40.7481047 -20.025855, -40.7480028 -20.0253964, -40.7476738 -20.0252194, -40.7473165 -20.0249682, -40.7471958 -20.0247263, -40.7474127 -20.0238692, -40.7475414 -20.0235366, -40.7476916 -20.0231888, -40.7477399 -20.0229973, -40.7476556 -20.0229339, -40.7474985 -20.0229469, -40.7472571 -20.0231333, -40.7471498 -20.0233047)",,
1248893385,False,,residential,True,111.2,,"LINESTRING (-40.7429155 -20.0224571, -40.7433869 -20.0223905, -40.7436365 -20.0223587, -40.7437813 -20.0224021, -40.7438059 -20.0224773, -40.7437338 -20.0225425)",,
