osmid,bridge,oneway,lanes,highway,reversed,length,name,geometry,ref,maxspeed,access
"[955452740, 955452741, 268991510]",yes,True,1,secondary_link,False,24.503,,"LINESTRING (-43.2099889 -22.9141911, -43.2100449 -22.914165, -43.2100509 -22.9141624, -43.2100674 -22.9141554, -43.2100922 -22.9141514, -43.21012 -22.9141523, -43.2101259 -22.9141544, -43.2101539 -22.9141643, -43.2102103 -22.9141888)",,,
134868618,,True,3,secondary,False,12.36,Avenida Paulo de Frontin,"LINESTRING (-43.2102066 -22.9140777, -43.2102103 -22.9141888)",,60,
"[268991512, 955452738, 955452739]",yes,True,1,secondary_link,False,24.616,,"LINESTRING (-43.2102066 -22.9140777, -43.2101639 -22.9141078, -43.2101495 -22.9141143, -43.2101231 -22.91412, -43.210114 -22.914122, -43.2100821 -22.9141254, -43.210055 -22.9141205, -43.2100487 -22.914119, -43.2100375 -22.9141162, -43.2099831 -22.9141031)",,,
134868628,,True,4,secondary,False,62.64,Avenida Paulo de Frontin,"LINESTRING (-43.2099831 -22.9141031, -43.2098881 -22.9135466)",,60,
134868618,,True,3,secondary,False,55.421,Avenida Paulo de Frontin,"LINESTRING (-43.2102258 -22.9135796, -43.2102066 -22.9140777)",,60,
134870902,,True,2,tertiary,False,29.089,Rua Ulysses Guimarães,"LINESTRING (-43.2050496 -22.9124383, -43.2052063 -22.9124782, -43.2053232 -22.9125085)",,,
955400698,,True,1,tertiary_link,False,28.673,,"LINESTRING (-43.2051249 -22.9126847, -43.2051153 -22.9126112, -43.2050959 -22.9125395, -43.2050753 -22.9124879, -43.2050496 -22.9124383)",,,
955401581,,True,2,tertiary,False,28.943,Rua Hélio Beltrão,"LINESTRING (-43.2051249 -22.9126847, -43.205148 -22.9126438, -43.205177 -22.9126062, -43.2052114 -22.9125728, -43.2052457 -22.9125472, -43.2052831 -22.9125256, -43.2053232 -22.9125085)",,50,
372724974,,True,3,secondary,False,257.953,Rua Estácio de Sá,"LINESTRING (-43.204746 -22.9140135, -43.2056655 -22.9142659, -43.2058114 -22.9143044, -43.2058504 -22.9143155, -43.206415 -22.9144687, -43.206588 -22.914502, -43.2067435 -22.9145045, -43.2068494 -22.9144866, -43.2069371 -22.9144591, -43.2070363 -22.9144232, -43.2071609 -22.9143669)",,,
787031721,,True,3,tertiary,False,31.754,Rua Hélio Beltrão,"LINESTRING (-43.204746 -22.9140135, -43.2047202 -22.9138915, -43.2047207 -22.913844, -43.2047492 -22.9137333)",,50,
"[236674509, 17985575]",,True,2,tertiary,False,177.54700000000003,"['Rua Nelson Carneiro', 'Avenida Paulo de Frontin']","LINESTRING (-43.2093618 -22.9122418, -43.2091526 -22.9116979, -43.2091139 -22.9116181, -43.2090564 -22.9115316, -43.2089747 -22.9114647, -43.2088495 -22.9113957, -43.2082311 -22.911221)",,30,
955055828,,True,3,tertiary,False,151.865,Rua Joaquim Palhares,"LINESTRING (-43.2095712 -22.9130521, -43.2095112 -22.9130856, -43.2083039 -22.9137611)",,,
"[787842424, 955132529, 50495898, 50495895]",viaduct,True,"['1', '2']",motorway_link,False,435.252,Viaduto dos Aviadores,"LINESTRING (-43.2095879 -22.9112593, -43.209775 -22.91109, -43.2098924 -22.910985, -43.2099561 -22.9109294, -43.2100533 -22.9108627, -43.2102263 -22.9107565, -43.2103436 -22.9107021, -43.2104778 -22.9106669, -43.2105696 -22.9106502, -43.2107601 -22.9106286, -43.2109907 -22.910636, -43.2115468 -22.9106738, -43.2120542 -22.9107225, -43.2122004 -22.9107522, -43.2125276 -22.9108263, -43.2126685 -22.9108584, -43.2127033 -22.9108633, -43.2127489 -22.910872, -43.2128159 -22.9108871, -43.2135822 -22.91095)",,,
952408397,,True,1,secondary,False,169.79299999999998,Rua Elpídio Boamorte,"LINESTRING (-43.212206 -22.9104311, -43.2125087 -22.9105807, -43.2126849 -22.9106501, -43.2129391 -22.9107073, -43.2135886 -22.9107607, -43.2137955 -22.9107869)",,,
361108819,,True,3,primary,False,83.967,Avenida Presidente Vargas,"LINESTRING (-43.2061508 -22.9098494, -43.2069258 -22.9100956)",,,
"[426492048, 426492042, 361108820]",yes,True,2,primary_link,False,35.632999999999996,,"LINESTRING (-43.2060414 -22.9101536, -43.206072 -22.9100685, -43.206121 -22.9099324, -43.2061508 -22.9098494)",,,yes
"[954418418, 181765436]",,True,"['2', '3']",trunk,False,162.32299999999998,Avenida Francisco Bicalho,"LINESTRING (-43.2093461 -22.9095626, -43.2093565 -22.9095324, -43.2093917 -22.9092641, -43.2094078 -22.9091412, -43.209412 -22.9090901, -43.2094687 -22.9084029, -43.2094862 -22.9081097)",,80,
227161871,,True,3,primary,False,10.527,Avenida Francisco Bicalho,"LINESTRING (-43.209787 -22.9095949, -43.2097623 -22.9096868)",,,
"[426492049, 365608981, 426492047]",yes,True,1,trunk_link,False,45.485,Ponte dos Marinheiros,"LINESTRING (-43.209787 -22.9095949, -43.2097341 -22.9096027, -43.2096794 -22.9095996, -43.2094196 -22.9095701, -43.2093461 -22.9095626)",,,
786437806,,True,4,secondary,False,64.807,Rua Estácio de Sá,"LINESTRING (-43.2055505 -22.9143734, -43.204937 -22.9142307)",,,
134870915,,True,1,secondary_link,False,94.314,Rua Estácio de Sá,"LINESTRING (-43.2055505 -22.9143734, -43.2054298 -22.9143012, -43.2053675 -22.9142678, -43.2052327 -22.9142227, -43.2048632 -22.9141183, -43.2048123 -22.914101, -43.2047593 -22.9140578, -43.204746 -22.9140135)",,50,
950102855,yes,False,1,secondary_link,True,23.403,,"LINESTRING (-43.210047 -22.915232, -43.2102731 -22.9152624)",,,
134868628,,True,4,secondary,False,115.896,Avenida Paulo de Frontin,"LINESTRING (-43.210047 -22.915232, -43.2100376 -22.9150391, -43.2099889 -22.9141911)",,60,
955403348,,True,1,secondary_link,False,16.313,,"LINESTRING (-43.2094441 -22.9123674, -43.2093618 -22.9122418)",,,
955403349,,True,1,secondary_link,False,16.434,,"LINESTRING (-43.2094441 -22.9123674, -43.2094358 -22.9122198)",,,
795083596,,True,2,trunk,False,16.157,Avenida Francisco Bicalho,"LINESTRING (-43.209934 -22.9095349, -43.2099121 -22.9096788)",,60,
17982281,,True,2,secondary,False,256.35,Rua Elpídio Boamorte,"LINESTRING (-43.209934 -22.9095349, -43.2099551 -22.9095913, -43.2100026 -22.9096177, -43.2100723 -22.9096543, -43.2103571 -22.9097606, -43.2107046 -22.9098621, -43.2109027 -22.9099226, -43.2116023 -22.9101419, -43.2117699 -22.9102024, -43.2119047 -22.9102579, -43.212206 -22.9104311)",,,
474592675,,True,,residential,False,13.75,Rua Joaquim Palhares,"LINESTRING (-43.2099839 -22.9127955, -43.2101011 -22.9127352)",,,
798199801,,True,2,secondary,False,75.75,Avenida Paulo de Frontin,"LINESTRING (-43.2099839 -22.9127955, -43.2100125 -22.9128966, -43.2100748 -22.9130646, -43.2102279 -22.9134381)",,,
130347314,,True,4,primary,False,81.766,Avenida Presidente Vargas,"LINESTRING (-43.206797 -22.9103909, -43.2060414 -22.9101536)",,,
505169943,,True,1,primary_link,False,58.988,,"LINESTRING (-43.206797 -22.9103909, -43.2065569 -22.9103831, -43.2063868 -22.9103952, -43.2062225 -22.9103805)",,,
"[256565328, 361108819]",,True,"['4', '3']",primary,False,75.40899999999999,Avenida Presidente Vargas,"LINESTRING (-43.2069258 -22.9100956, -43.207221 -22.9101961, -43.2073416 -22.9102255, -43.2074548 -22.9102391, -43.2076374 -22.9102391)",,,
540478131,,True,1,primary_link,False,131.55599999999998,,"LINESTRING (-43.2069258 -22.9100956, -43.2069433 -22.9101425, -43.2069835 -22.9101864, -43.2073013 -22.910305, -43.2074039 -22.9103303, -43.2074871 -22.9103421, -43.2077158 -22.9103556, -43.2081211 -22.9103372)",,,no
904298783,,True,3,trunk,False,36.926,Avenida Francisco Bicalho,"LINESTRING (-43.2101406 -22.9065463, -43.2101158 -22.9068776)",,60,
50521962,,True,5,primary,False,7.993,Rua Mirabeau Souto Uchoa,"LINESTRING (-43.2125331 -22.9109434, -43.2124553 -22.9109378)",,,
952414328,,False,,residential,False,25.228,Rua Barão de Ubá,"LINESTRING (-43.2110786 -22.914816, -43.2110478 -22.9145909)",,,
952414328,,False,,residential,True,13.942,Rua Barão de Ubá,"LINESTRING (-43.2110786 -22.914816, -43.2110956 -22.9149404)",,,
67914952,,True,,residential,False,16.297,Rua Santa Amélia,"LINESTRING (-43.2109748 -22.914845, -43.2110956 -22.9149404)",,,
952414330,,True,,residential,False,11.511,,"LINESTRING (-43.2109748 -22.914845, -43.2110089 -22.9148458, -43.2110266 -22.9148435, -43.2110506 -22.9148346, -43.2110786 -22.914816)",,,
913284043,,True,2,secondary,False,14.99,Avenida Paulo de Frontin,"LINESTRING (-43.2097555 -22.9130842, -43.2097109 -22.9129558)",,60,
955462423,,True,1,secondary_link,False,19.618000000000002,,"LINESTRING (-43.2097555 -22.9130842, -43.209713 -22.9130647, -43.2096674 -22.9130526, -43.2096193 -22.9130483, -43.2095712 -22.9130521)",,,
