osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,junction,tunnel
183522051,,residential,60,False,True,14.401,"LINESTRING (-54.3027533 -15.5648333, -54.3026256 -15.5647928)",,Avenida Silvério M. Danieli,,
183684862,,tertiary,60,True,False,57.925,"LINESTRING (-54.3027533 -15.5648333, -54.3026796 -15.5652533, -54.3026216 -15.5653301)",2,Avenida Campo Grande,,
183228384,,residential,60,False,False,101.933,"LINESTRING (-54.2984948 -15.5649256, -54.2980386 -15.5657301)",,Rua Benjamin Cerutti,,
183228384,,residential,60,False,True,96.893,"LINESTRING (-54.2984948 -15.5649256, -54.2988968 -15.564145)",,Rua Benjamin Cerutti,,
183527801,,residential,60,False,False,148.189,"LINESTRING (-54.2984948 -15.5649256, -54.2971747 -15.564527)",,Rua Juscelino Kubitschek,,
183527801,,residential,60,False,True,145.086,"LINESTRING (-54.2984948 -15.5649256, -54.2996841 -15.56555)",,Rua Juscelino Kubitschek,,
183527797,,residential,60,False,False,146.279,"LINESTRING (-54.296842 -15.5651113, -54.2956388 -15.5644891)",,Rua Castelo Branco,,
183527797,,residential,60,False,True,145.477,"LINESTRING (-54.296842 -15.5651113, -54.2980386 -15.5657301)",,Rua Castelo Branco,,
318325558,,residential,60,False,True,74.104,"LINESTRING (-54.296842 -15.5651113, -54.2971747 -15.564527)",,Rua Rafael Borguetti,,
183228390,,residential,60,False,True,104.172,"LINESTRING (-54.2951811 -15.5653157, -54.2956388 -15.5644891)",,Rua Presidente Kennedy,,
183684925,,tertiary,,True,False,3.446,"LINESTRING (-54.3026216 -15.5653301, -54.3026252 -15.5653609)",,,roundabout,
183527791,,residential,60,True,False,95.2,"LINESTRING (-54.2996841 -15.56555, -54.3000917 -15.5647892)",2,Avenida Inácio Castelli,,
183527801,,residential,60,False,False,145.086,"LINESTRING (-54.2996841 -15.56555, -54.2984948 -15.5649256)",,Rua Juscelino Kubitschek,,
183527801,,residential,60,False,True,13.559,"LINESTRING (-54.2996841 -15.56555, -54.2997902 -15.5656165)",,Rua Juscelino Kubitschek,,
183527801,,residential,60,False,False,13.559,"LINESTRING (-54.2997902 -15.5656165, -54.2996841 -15.56555)",,Rua Juscelino Kubitschek,,
183228384,,residential,60,False,True,101.933,"LINESTRING (-54.2980386 -15.5657301, -54.2984948 -15.5649256)",,Rua Benjamin Cerutti,,
183527797,,residential,60,False,False,145.477,"LINESTRING (-54.2980386 -15.5657301, -54.296842 -15.5651113)",,Rua Castelo Branco,,
183684928,,secondary,,True,False,16.253,"LINESTRING (-54.2974438 -15.5569572, -54.2975033 -15.5569557, -54.2975471 -15.5569695, -54.2975842 -15.5569959)",2,,roundabout,
183684928,,secondary,,True,False,11.759,"LINESTRING (-54.2973583 -15.5570205, -54.2973843 -15.5569901, -54.2974182 -15.556968, -54.2974438 -15.5569572)",2,,roundabout,
183684912,,tertiary,60,True,False,80.427,"LINESTRING (-54.297347 -15.5571426, -54.2966091 -15.5570091)",2,Avenida São João,,
183684928,,secondary,,True,False,14.064999999999998,"LINESTRING (-54.297347 -15.5571426, -54.2973376 -15.5571014, -54.2973415 -15.5570594, -54.2973583 -15.5570205)",2,,roundabout,
183684930,,tertiary,,True,False,8.850999999999999,"LINESTRING (-54.3005635 -15.557727, -54.3005387 -15.5576952, -54.3005248 -15.5576577)",2,,roundabout,
183684930,,tertiary,,True,False,7.289,"LINESTRING (-54.300757 -15.5577268, -54.30073 -15.5577468, -54.3006988 -15.5577598)",2,,roundabout,
183684881,,tertiary,60,True,False,93.283,"LINESTRING (-54.3006988 -15.5577598, -54.300542 -15.558585)",2,Avenida Cuiabá,,
183684930,,tertiary,,True,False,15.626000000000001,"LINESTRING (-54.3006988 -15.5577598, -54.3006628 -15.5577651, -54.3006265 -15.5577611, -54.3005926 -15.5577481, -54.3005635 -15.557727)",2,,roundabout,
183684927,,tertiary,,True,False,10.818000000000001,"LINESTRING (-54.3039124 -15.5580469, -54.3039468 -15.5580825, -54.3039665 -15.5581273)",2,,roundabout,
183684927,,tertiary,,True,False,13.925,"LINESTRING (-54.3036977 -15.5580894, -54.3037245 -15.5580566, -54.3037601 -15.5580328, -54.3038014 -15.5580202)",2,,roundabout,
183684927,,tertiary,,True,False,16.07,"LINESTRING (-54.3039665 -15.5581273, -54.3039702 -15.5581601, -54.3039659 -15.5581929, -54.3039249 -15.5582607)",2,,roundabout,
183684918,,tertiary,60,True,False,153.977,"LINESTRING (-54.3036887 -15.5582103, -54.3022718 -15.5579772)",2,Avenida São João,,
183684927,,tertiary,,True,False,13.883,"LINESTRING (-54.3036887 -15.5582103, -54.3036791 -15.5581697, -54.3036821 -15.5581282, -54.3036977 -15.5580894)",2,,roundabout,
183684927,,tertiary,,True,False,5.13,"LINESTRING (-54.3039249 -15.5582607, -54.3038852 -15.5582865)",2,,roundabout,
183684927,,tertiary,,True,False,10.987,"LINESTRING (-54.3037557 -15.5582827, -54.3037276 -15.5582639, -54.3037049 -15.5582393, -54.3036887 -15.5582103)",2,,roundabout,
183522051,,residential,60,False,False,14.401,"LINESTRING (-54.3026256 -15.5647928, -54.3027533 -15.5648333)",,Avenida Silvério M. Danieli,,
183522051,,residential,60,False,True,70.044,"LINESTRING (-54.3026256 -15.5647928, -54.3020397 -15.5645131)",,Avenida Silvério M. Danieli,,
183522200,,tertiary,60,True,False,78.01,"LINESTRING (-54.3026256 -15.5647928, -54.3027429 -15.5641004)",2,Avenida Campo Grande,,
183684925,,tertiary,,True,False,15.101999999999999,"LINESTRING (-54.3026252 -15.5653609, -54.3026252 -15.5653868, -54.3026173 -15.5654116, -54.302601 -15.5654347, -54.302578 -15.565452, -54.3025507 -15.5654614)",,,roundabout,
320794716,,tertiary,,True,False,41.471000000000004,"LINESTRING (-54.3026252 -15.5653609, -54.30267 -15.5654109, -54.3029288 -15.5655899)",,Avenida São Paulo,,
183684925,,tertiary,,True,False,15.581999999999999,"LINESTRING (-54.3025507 -15.5654614, -54.3025216 -15.5654623, -54.3024937 -15.5654544, -54.3024697 -15.5654385, -54.302452 -15.5654164, -54.3024423 -15.5653899)",,,roundabout,
183684928,,secondary,,True,False,8.058,"LINESTRING (-54.2975842 -15.5569959, -54.2976067 -15.5570249, -54.2976206 -15.5570586)",2,,roundabout,
183684917,,tertiary,60,True,False,160.908,"LINESTRING (-54.2976206 -15.5570586, -54.2990942 -15.5573392)",2,Avenida São João,,
183684928,,secondary,,True,False,11.342,"LINESTRING (-54.2976206 -15.5570586, -54.297625 -15.5570923, -54.2976207 -15.5571261, -54.297608 -15.5571578)",2,,roundabout,
183684928,,secondary,,True,False,11.917,"LINESTRING (-54.297608 -15.5571578, -54.2975865 -15.5571869, -54.297558 -15.5572097, -54.2975243 -15.5572247)",2,,roundabout,
183684913,,tertiary,60,True,False,157.336,"LINESTRING (-54.3005248 -15.5576577, -54.3004616 -15.5576514, -54.2990741 -15.557437)",2,Avenida São João,,
183684930,,tertiary,,True,False,11.669,"LINESTRING (-54.3005248 -15.5576577, -54.3005226 -15.5576228, -54.3005299 -15.5575886, -54.3005463 -15.5575573)",2,,roundabout,
183684862,,tertiary,60,True,False,89.806,"LINESTRING (-54.3038852 -15.5582865, -54.3037279 -15.5590798)",2,Avenida Campo Grande,,
183684927,,tertiary,,True,False,14.33,"LINESTRING (-54.3038852 -15.5582865, -54.3038423 -15.5582983, -54.3037978 -15.558297, -54.3037557 -15.5582827)",2,,roundabout,
183522131,,residential,60,False,False,65.061,"LINESTRING (-54.3021441 -15.5640024, -54.3027429 -15.5641004)",,Rua Nova Esperança,,
183522131,,residential,60,False,True,98.184,"LINESTRING (-54.3021441 -15.5640024, -54.3012395 -15.56386)",,Rua Nova Esperança,,
183932739,,residential,60,False,False,57.878,"LINESTRING (-54.3021441 -15.5640024, -54.3020397 -15.5645131)",,,,
494252073,,tertiary,60,True,False,15.756,"LINESTRING (-54.2992369 -15.5642301, -54.2993664 -15.5642973)",,Rua do Comércio,,
"[727623627, 399015950, 399015951]",,tertiary,60,True,False,46.89000000000001,"LINESTRING (-54.2992369 -15.5642301, -54.2993318 -15.5640918, -54.2994366 -15.5639235, -54.2994519 -15.5638657)",2,Avenida Cuiabá,,yes
1211715522,,tertiary_link,,False,True,10.336,"LINESTRING (-54.2992369 -15.5642301, -54.2992334 -15.5642668, -54.2992331 -15.5642907, -54.2992368 -15.5643227)",,,,
"[494252073, 494252077]",,tertiary,60,True,False,92.221,"LINESTRING (-54.2993664 -15.5642973, -54.2999419 -15.5646103, -54.3000299 -15.5646572, -54.3001136 -15.564709)",,Rua do Comércio,,
183522051,,residential,60,False,False,70.044,"LINESTRING (-54.3020397 -15.5645131, -54.3026256 -15.5647928)",,Avenida Silvério M. Danieli,,
183522051,,residential,60,False,True,105.819,"LINESTRING (-54.3020397 -15.5645131, -54.3011554 -15.5640889)",,Avenida Silvério M. Danieli,,
183932739,,residential,60,False,True,57.878,"LINESTRING (-54.3020397 -15.5645131, -54.3021441 -15.5640024)",,,,
183684925,,tertiary,,True,False,3.386,"LINESTRING (-54.302494 -15.5652929, -54.3025245 -15.5652849)",,,roundabout,
320794715,,tertiary,,True,False,74.158,"LINESTRING (-54.3024423 -15.5653899, -54.3018703 -15.5650142)",,Avenida São Paulo,,
183684925,,tertiary,,True,False,12.979000000000001,"LINESTRING (-54.3024423 -15.5653899, -54.3024417 -15.5653619, -54.3024499 -15.565335, -54.3024682 -15.5653103, -54.302494 -15.5652929)",,,roundabout,
727623634,,tertiary,,True,False,42.947,"LINESTRING (-54.3029288 -15.5655899, -54.3025507 -15.5654614)",,Avenida São Paulo,,
479887714,,tertiary,60,False,True,14.875,"LINESTRING (-54.3018703 -15.5650142, -54.3017432 -15.5649603)",2,Avenida São Paulo,,
727623633,,tertiary,,True,False,73.647,"LINESTRING (-54.3018703 -15.5650142, -54.302494 -15.5652929)",,Avenida São Paulo,,
727623631,,tertiary,,True,False,6.715,"LINESTRING (-54.2994519 -15.5638657, -54.2994413 -15.5638373, -54.2994404 -15.5638071)",,,roundabout,
"[399015948, 727623628, 399015949]",,tertiary,"['60', '40']",True,False,47.31399999999999,"LINESTRING (-54.2995583 -15.5639143, -54.2995325 -15.5639738, -54.2994448 -15.5641345, -54.2993664 -15.5642973)",2,Avenida Cuiabá,,yes
727623631,,tertiary,,True,False,13.431000000000001,"LINESTRING (-54.2995583 -15.5639143, -54.299527 -15.5639152, -54.2994969 -15.5639067, -54.299471 -15.5638896, -54.2994519 -15.5638657)",,,roundabout,
494252065,,tertiary,60,False,False,101.152,"LINESTRING (-54.2974146 -15.5633346, -54.2965838 -15.5629022)",,Rua do Comércio,,
494252070,,tertiary,,True,False,29.912,"LINESTRING (-54.2974146 -15.5633346, -54.2975869 -15.5633742, -54.2976749 -15.5634241)",,Rua do Comércio,,
892969079,,tertiary,,True,False,7.3919999999999995,"LINESTRING (-54.2977919 -15.5634101, -54.2978187 -15.563431, -54.2978365 -15.5634595)",,Rua do Comércio,,
"[1236538381, 1236538382, 1236538383]",,tertiary,,True,False,48.719,"LINESTRING (-54.2977919 -15.5634101, -54.2978601 -15.5632898, -54.2979124 -15.5631942, -54.2979845 -15.5630797, -54.2980069 -15.5630247)",,,,yes
494252066,,tertiary,,True,False,6.731,"LINESTRING (-54.2976712 -15.5635607, -54.2976533 -15.5635358, -54.2976444 -15.5635068)",,Rua do Comércio,,
892969079,,tertiary,,True,False,3.684,"LINESTRING (-54.2978365 -15.5634595, -54.2978432 -15.563492)",,Rua do Comércio,,
"[494252073, 494252068]",,tertiary,60,True,False,170.49,"LINESTRING (-54.2978432 -15.563492, -54.2978962 -15.5635259, -54.2980077 -15.5635998, -54.2980785 -15.5636413, -54.2989683 -15.5640906, -54.2992369 -15.5642301)",,Rua do Comércio,,
892969079,,tertiary,,True,False,11.077,"LINESTRING (-54.2978432 -15.563492, -54.2978379 -15.5635249, -54.2978213 -15.563554, -54.2977956 -15.563576)",,Rua do Comércio,,
494252066,,tertiary,,True,False,3.701,"LINESTRING (-54.2977956 -15.563576, -54.2977635 -15.5635883)",,Rua do Comércio,,
494252066,,tertiary,,True,False,10.089,"LINESTRING (-54.2976444 -15.5635068, -54.2976453 -15.5634765, -54.2976557 -15.5634481, -54.2976749 -15.5634241)",,Rua do Comércio,,
494252069,,tertiary,,True,False,31.25,"LINESTRING (-54.2976444 -15.5635068, -54.2975232 -15.5634273, -54.2974146 -15.5633346)",,Rua do Comércio,,
494252066,,tertiary,,True,False,2.937,"LINESTRING (-54.2976749 -15.5634241, -54.2976971 -15.5634086)",,Rua do Comércio,,
802565050,,trunk_link,,True,False,67.59400000000001,"LINESTRING (-54.2976971 -15.5634086, -54.2975262 -15.5632278, -54.2972754 -15.5629564)",,,,
892969079,,tertiary,,True,False,10.523,"LINESTRING (-54.2976971 -15.5634086, -54.2977271 -15.5633997, -54.2977326 -15.5633986, -54.2977624 -15.5633997, -54.2977919 -15.5634101)",,Rua do Comércio,,
494252071,,residential,,True,False,23.624,"LINESTRING (-54.2977635 -15.5635883, -54.2976238 -15.5637527)",,Rua Rafael Borguetti,,
494252066,,tertiary,,True,False,10.747,"LINESTRING (-54.2977635 -15.5635883, -54.297729 -15.5635892, -54.2976963 -15.5635789, -54.2976712 -15.5635607)",,Rua do Comércio,,
318325558,,residential,60,False,False,98.626,"LINESTRING (-54.2976238 -15.5637527, -54.2971747 -15.564527)",,Rua Rafael Borguetti,,
494252072,,residential,,True,False,22.490000000000002,"LINESTRING (-54.2976238 -15.5637527, -54.2976397 -15.5636046, -54.2976712 -15.5635607)",,Rua Rafael Borguetti,,
892969078,,tertiary,,True,False,3.133,"LINESTRING (-54.3000917 -15.5647892, -54.3000896 -15.5647611)",,Rua do Comércio,,
183228400,,residential,60,True,False,94.081,"LINESTRING (-54.3001762 -15.5648565, -54.2997902 -15.5656165)",2,Avenida Inácio Castelli,,
892969078,,tertiary,,True,False,12.533,"LINESTRING (-54.3001762 -15.5648565, -54.3001476 -15.5648506, -54.3001224 -15.5648364, -54.3001031 -15.5648152, -54.3000917 -15.5647892)",,Rua do Comércio,,
494252074,,tertiary,,True,False,23.019,"LINESTRING (-54.3001136 -15.564709, -54.3001379 -15.564691, -54.3001671 -15.5646818, -54.3001978 -15.5646825, -54.3002265 -15.5646929, -54.30025 -15.5647119, -54.3002657 -15.5647373, -54.3002716 -15.5647664)",,Rua do Comércio,,
892969078,,tertiary,,True,False,3.139,"LINESTRING (-54.3002053 -15.5648532, -54.3001762 -15.5648565)",,Rua do Comércio,,
"[892969080, 494252076]",,tertiary,60,True,False,103.55600000000001,"LINESTRING (-54.3000896 -15.5647611, -54.2999724 -15.5647006, -54.2997779 -15.5646075, -54.2993326 -15.5643724, -54.2992368 -15.5643227)",,Rua do Comércio,,
892969078,,tertiary,,True,False,6.427,"LINESTRING (-54.3000896 -15.5647611, -54.3000968 -15.5647337, -54.3001136 -15.564709)",,Rua do Comércio,,
494252074,,tertiary,,True,False,12.843,"LINESTRING (-54.3002716 -15.5647664, -54.3002673 -15.5647956, -54.300253 -15.5648219, -54.3002319 -15.5648412, -54.3002053 -15.5648532)",,Rua do Comércio,,
494252075,,tertiary,,True,False,33.184,"LINESTRING (-54.3002716 -15.5647664, -54.3004034 -15.5648593, -54.3005002 -15.5649652)",,Rua do Comércio,,
183684930,,tertiary,,True,False,13.402,"LINESTRING (-54.3005996 -15.5575129, -54.3006517 -15.5575001, -54.3006728 -15.5575, -54.3007218 -15.5575107)",2,,roundabout,
183684930,,tertiary,,True,False,13.613000000000001,"LINESTRING (-54.3007218 -15.5575107, -54.3007684 -15.55755, -54.3007854 -15.5575767, -54.3007955 -15.5576066)",2,,roundabout,
183218241,,secondary,60,True,False,21.369,"LINESTRING (-54.2964868 -15.561903, -54.2965116 -15.5618525, -54.2965512 -15.5617969, -54.2965794 -15.5617336)",2,Avenida Porto Alegre,,
702289876,BR-070;MT-130,trunk,,True,False,24.448,"LINESTRING (-54.2964868 -15.561903, -54.2965697 -15.5619786, -54.2966256 -15.5620744)",,,roundabout,
702289876,BR-070;MT-130,trunk,,True,False,13.956,"LINESTRING (-54.2966256 -15.5620744, -54.2966505 -15.5621976)",,,roundabout,
702289878,BR-070;MT-130,trunk,40,True,False,37.491,"LINESTRING (-54.2966505 -15.5621976, -54.2968057 -15.5624998)",2,,,
702289876,BR-070;MT-130,trunk,,True,False,55.921,"LINESTRING (-54.2966505 -15.5621976, -54.2966309 -15.5623219, -54.296569 -15.5624326, -54.2964721 -15.5625169, -54.2963515 -15.5625648)",,,roundabout,
702289884,BR-070,trunk,60,True,False,31.913,"LINESTRING (-54.2959227 -15.5623632, -54.2956598 -15.5622282)",,,,
702289876,BR-070;MT-130,trunk,,True,False,50.176,"LINESTRING (-54.2959227 -15.5623632, -54.2958888 -15.5622515, -54.2958928 -15.5621352, -54.2959342 -15.5620258, -54.295996 -15.5619429)",,,roundabout,
702289876,BR-070;MT-130,trunk,,True,False,54.93,"LINESTRING (-54.2963515 -15.5625648, -54.2962234 -15.5625711, -54.2961004 -15.5625363, -54.2959963 -15.5624643, -54.2959227 -15.5623632)",,,roundabout,
702289876,BR-070;MT-130,trunk,,True,False,5.162,"LINESTRING (-54.295996 -15.5619429, -54.2960299 -15.5619099)",,,roundabout,
702289888,,trunk_link,,True,False,70.722,"LINESTRING (-54.2968057 -15.5624998, -54.2974606 -15.5625804)",,,,
702289878,BR-070;MT-130,trunk,40,True,False,86.958,"LINESTRING (-54.2968057 -15.5624998, -54.2969602 -15.5626967, -54.2970974 -15.5628038, -54.2974176 -15.5629991)",2,,,
702289881,,secondary,,True,False,16.852,"LINESTRING (-54.29668 -15.5619322, -54.2966256 -15.5620744)",,Avenida Porto Alegre,,
702289882,,tertiary,,True,False,111.039,"LINESTRING (-54.29668 -15.5619322, -54.296857 -15.5621322, -54.297048 -15.5623032, -54.2974606 -15.5625804)",,Avenida São Paulo,,
183522132,,tertiary,60,False,False,42.473,"LINESTRING (-54.2957851 -15.559926, -54.2957599 -15.5595448)",,Rua Olivério Porta,,
183522132,,tertiary,60,False,True,51.251,"LINESTRING (-54.2957851 -15.559926, -54.2958197 -15.5603857)",,Rua Olivério Porta,,
494333196,,tertiary,60,False,False,13.979,"LINESTRING (-54.2963142 -15.5603414, -54.2963219 -15.5604669)",,Rua Rio de Janeiro,,
494333196,,tertiary,60,False,True,86.15,"LINESTRING (-54.2963142 -15.5603414, -54.2962665 -15.559568)",,Rua Rio de Janeiro,,
702289887,,secondary_link,,True,False,57.828,"LINESTRING (-54.2963142 -15.5603414, -54.2961025 -15.5608198)",,,,
702289891,,trunk_link,,True,False,27.705,"LINESTRING (-54.2956598 -15.5622282, -54.2955291 -15.562244, -54.2954166 -15.5623006)",,,,
183603512,,tertiary,60,False,False,111.638,"LINESTRING (-54.3014286 -15.5654214, -54.3005002 -15.5649652)",,Rua do Comércio,,
183603512,,tertiary,60,False,True,19.209,"LINESTRING (-54.3014286 -15.5654214, -54.3015861 -15.565504)",,Rua do Comércio,,
183603512,,tertiary,60,False,False,19.209,"LINESTRING (-54.3015861 -15.565504, -54.3014286 -15.5654214)",,Rua do Comércio,,
479887714,,tertiary,60,False,False,14.875,"LINESTRING (-54.3017432 -15.5649603, -54.3018703 -15.5650142)",2,Avenida São Paulo,,
479887714,,tertiary,60,False,True,233.236,"LINESTRING (-54.3017432 -15.5649603, -54.2998241 -15.5639694)",2,Avenida São Paulo,,
702946117,,trunk_link,,True,False,121.775,"LINESTRING (-54.3017432 -15.5649603, -54.3025969 -15.5656835)",,,,
183932736,BR-070;MT-130,trunk,60,False,True,39.573,"LINESTRING (-54.3025969 -15.5656835, -54.3022705 -15.5655168)",,,,
494333193,MT-130,secondary,,False,False,120.034,"LINESTRING (-54.2960865 -15.5606065, -54.2960074 -15.5595297)",,Rota dos Grãos,,
494333193,MT-130,secondary,,False,True,23.78,"LINESTRING (-54.2960865 -15.5606065, -54.2961025 -15.5608198)",,Rota dos Grãos,,
702289886,,secondary_link,,True,False,82.268,"LINESTRING (-54.2960865 -15.5606065, -54.2957851 -15.559926)",,,,
494333193,MT-130,secondary,,False,False,23.78,"LINESTRING (-54.2961025 -15.5608198, -54.2960865 -15.5606065)",,Rota dos Grãos,,
494333193,MT-130,secondary,,False,True,55.605,"LINESTRING (-54.2961025 -15.5608198, -54.2961194 -15.5613196)",,Rota dos Grãos,,
727623630,,tertiary,60,True,False,27.281,"LINESTRING (-54.2996383 -15.5638016, -54.2998241 -15.5639694)",2,Avenida São Paulo,,
727623631,,tertiary,,True,False,13.437999999999999,"LINESTRING (-54.2996383 -15.5638016, -54.2996392 -15.5638318, -54.2996303 -15.5638608, -54.2996126 -15.5638857, -54.2995878 -15.5639042)",,,roundabout,
727623631,,tertiary,,True,False,3.356,"LINESTRING (-54.2996277 -15.5637732, -54.2996383 -15.5638016)",,,roundabout,
727623631,,tertiary,,True,False,3.354,"LINESTRING (-54.2994918 -15.5637347, -54.2995213 -15.5637246)",,,roundabout,
727623631,,tertiary,,True,False,10.078999999999999,"LINESTRING (-54.2994404 -15.5638071, -54.2994493 -15.5637781, -54.299467 -15.5637532, -54.2994918 -15.5637347)",,,roundabout,
1236538387,,tertiary,60,True,False,166.956,"LINESTRING (-54.2994404 -15.5638071, -54.2991786 -15.5636652, -54.2980866 -15.5630631)",2,Avenida São Paulo,,
727623631,,tertiary,,True,False,3.354,"LINESTRING (-54.2995878 -15.5639042, -54.2995583 -15.5639143)",,,roundabout,
479887714,,tertiary,60,False,False,233.236,"LINESTRING (-54.2998241 -15.5639694, -54.3017432 -15.5649603)",2,Avenida São Paulo,,
727623629,,tertiary,60,True,False,26.33,"LINESTRING (-54.2998241 -15.5639694, -54.2995878 -15.5639042)",2,Avenida São Paulo,,
702289883,BR-070;MT-130,trunk,40,True,False,108.288,"LINESTRING (-54.2972754 -15.5629564, -54.2969964 -15.5628221, -54.2968825 -15.5627614, -54.2963515 -15.5625648)",,,,
702289876,BR-070;MT-130,trunk,,True,False,7.175,"LINESTRING (-54.2964287 -15.5618709, -54.2964868 -15.561903)",,,roundabout,
183228384,,residential,60,False,False,96.893,"LINESTRING (-54.2988968 -15.564145, -54.2984948 -15.5649256)",,Rua Benjamin Cerutti,,
"[892969080, 494252067]",,tertiary,60,True,False,133.888,"LINESTRING (-54.2988968 -15.564145, -54.2980435 -15.5636987, -54.2978909 -15.563617, -54.2977956 -15.563576)",,Rua do Comércio,,
892969080,,tertiary,60,True,False,41.435,"LINESTRING (-54.2992368 -15.5643227, -54.2988968 -15.564145)",,Rua do Comércio,,
1211715522,,tertiary_link,,False,False,10.335999999999999,"LINESTRING (-54.2992368 -15.5643227, -54.2992331 -15.5642907, -54.2992334 -15.5642668, -54.2992369 -15.5642301)",,,,
702289876,BR-070;MT-130,trunk,,True,False,44.759,"LINESTRING (-54.2960299 -15.5619099, -54.2961096 -15.56187, -54.2962146 -15.5618405, -54.2963239 -15.5618408, -54.2964287 -15.5618709)",,,roundabout,
702289885,MT-130,secondary,,True,False,66.65,"LINESTRING (-54.2960299 -15.5619099, -54.2960463 -15.5617808, -54.2960972 -15.5616161, -54.29611 -15.5615198, -54.2961194 -15.5613196)",,Rota dos Grãos,,
138223515,,residential,60,True,False,11.086,"LINESTRING (-54.2990741 -15.557437, -54.2990942 -15.5573392)",1,Rua Piracicaba,,
183684913,,tertiary,60,True,False,160.09,"LINESTRING (-54.2990741 -15.557437, -54.297608 -15.5571578)",2,Avenida São João,,
183522051,,residential,60,False,False,170.351,"LINESTRING (-54.298221 -15.5625513, -54.2995876 -15.5633348)",,Avenida Silvério M. Danieli,,
183522051,,residential,60,False,True,7.489,"LINESTRING (-54.298221 -15.5625513, -54.2981528 -15.5625365)",,Avenida Silvério M. Danieli,,
318326213,,residential,60,False,True,159.131,"LINESTRING (-54.298221 -15.5625513, -54.2996882 -15.5627756)",,Rua Frederico Westphalen,,
"[1236538384, 1236538379, 1236538380]",,tertiary,,True,False,50.09,"LINESTRING (-54.2980622 -15.5630661, -54.2979607 -15.5632187, -54.2979057 -15.5633104, -54.2978365 -15.5634595)",,,,yes
1236538386,,tertiary,,True,False,7.901,"LINESTRING (-54.2980622 -15.5630661, -54.2980385 -15.5630598, -54.2980191 -15.5630453, -54.2980069 -15.5630247)",,,,
1236538386,,tertiary,,True,False,2.635,"LINESTRING (-54.2980866 -15.5630631, -54.2980622 -15.5630661)",,,,
138223515,,residential,60,True,False,46.257999999999996,"LINESTRING (-54.2980711 -15.562945, -54.2980944 -15.5628283, -54.2981346 -15.5626274, -54.2981528 -15.5625365)",1,Rua Piracicaba,,
1236538385,,tertiary,,True,False,10.524000000000001,"LINESTRING (-54.2980711 -15.562945, -54.2980948 -15.5629513, -54.2981142 -15.5629658, -54.2981264 -15.5629864, -54.2981295 -15.5630098)",,,,
1236538385,,tertiary,,True,False,5.260999999999999,"LINESTRING (-54.2980254 -15.5629597, -54.2980467 -15.562948, -54.2980711 -15.562945)",,,,
"[1236538385, 1236538386]",,tertiary,,True,False,7.897,"LINESTRING (-54.2980069 -15.5630247, -54.2980038 -15.5630012, -54.2980103 -15.5629784, -54.2980254 -15.5629597)",,,,
702289882,,tertiary,,True,False,73.751,"LINESTRING (-54.2974606 -15.5625804, -54.2980254 -15.5629597)",,Avenida São Paulo,,
