osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width
276291797,True,1,,56 Avenue,tertiary,,False,43.811,"LINESTRING (-122.6581839 49.1047975, -122.6580539 49.104808, -122.6578295 49.1048856, -122.6577925 49.1049085, -122.6578223 49.1050155)",
"[1213173450, 688393146]",False,5,,Glover Road,secondary,50,False,61.464,"LINESTRING (-122.6528523 49.1065209, -122.6532663 49.1062138, -122.6533003 49.1061928, -122.6534123 49.1061074)",
"[1230144961, 1230144963]",True,2,,Glover Road,secondary,50,False,62.791,"LINESTRING (-122.6528523 49.1065209, -122.6527517 49.1065487, -122.6525522 49.1067038, -122.6523419 49.1068872, -122.6523276 49.1069476)",
35493701,False,2,,204 Street,tertiary,50,False,191.45699999999997,"LINESTRING (-122.6566844 49.1007997, -122.6566554 49.1013275, -122.6566396 49.1017981, -122.6566362 49.1019084, -122.6566326 49.101953, -122.6566132 49.102446, -122.656611 49.1025208)",
1038149874,True,1,,204 Street,tertiary,50,False,27.784,"LINESTRING (-122.6566844 49.1007997, -122.6567438 49.1007024, -122.656748 49.1006335, -122.6567513 49.1005574)",
1038149872,False,2,,204 Street,tertiary,50,True,17.786,"LINESTRING (-122.6566975 49.1004204, -122.6567038 49.1002605)",
1038149873,True,1,,204 Street,tertiary,50,False,16.083,"LINESTRING (-122.6566975 49.1004204, -122.6566299 49.1005581)",
35493104,False,2,,54 Avenue,residential,,False,8.839,"LINESTRING (-122.6567513 49.1005574, -122.6566299 49.1005581)",
1038149877,True,1,,204 Street,tertiary,,False,15.729,"LINESTRING (-122.6567513 49.1005574, -122.6566975 49.1004204)",
"[1230138912, 1230138913, 1230138905, 1230138911]",False,"['4', '3']",1A,Fraser Highway,secondary,60,True,209.623,"LINESTRING (-122.6628807 49.1062522, -122.6625812 49.1061238, -122.662331 49.1060266, -122.6620795 49.105947, -122.6615571 49.1058181, -122.6610098 49.1056985, -122.6607833 49.1056542, -122.6603774 49.1055684, -122.6603307 49.1055581, -122.6602334 49.1055343)",
"[359639949, 1230144967]",True,1,,Glover Road,secondary,,False,55.163,"LINESTRING (-122.6537584 49.1058567, -122.6538415 49.1058411, -122.6542695 49.1055025)",
1230144960,False,,,Glover Road,secondary,,True,37.617000000000004,"LINESTRING (-122.6537584 49.1058567, -122.6535811 49.105997, -122.6535473 49.1060184, -122.6534123 49.1061074)",
688393141,False,5,,Glover Road,secondary,50,True,44.683,"LINESTRING (-122.6523276 49.1069476, -122.6520596 49.1071555, -122.6520291 49.1071791, -122.6519301 49.1072538)",
"[1230144962, 1230144964]",True,"['2', '3']",,Glover Road,secondary,50,False,64.18700000000001,"LINESTRING (-122.6523276 49.1069476, -122.652423 49.1069305, -122.6527568 49.1066762, -122.6528488 49.1066042, -122.6528523 49.1065209)",
"[1213173472, 1230144965]",False,,,Glover Road,secondary,50,False,34.025,"LINESTRING (-122.6516195 49.1074823, -122.6517901 49.1073505, -122.6518095 49.1073373, -122.6518357 49.1073202, -122.6519301 49.1072538)",
"[1230149247, 892870079]",False,"['4', '5']",,203 Street,secondary,50,False,131.19899999999998,"LINESTRING (-122.6600811 49.1079563, -122.6600872 49.1078024, -122.6600923 49.1073601, -122.660094 49.1072443, -122.6600984 49.1069486, -122.6601009 49.1067765)",
