osmid,lanes,name,highway,oneway,reversed,length,geometry,access,maxspeed
"[494673630, 494680871]",2,Guildford Way,secondary,True,False,185.685,"LINESTRING (-122.7904378 49.2846675, -122.7902781 49.2846586, -122.7900164 49.2846415, -122.7895188 49.2846091, -122.7890865 49.2846593, -122.7879613 49.2849267)",,
506299776,2,Westwood Street,residential,False,True,169.888,"LINESTRING (-122.7904378 49.2846675, -122.790439 49.2845834, -122.7904478 49.283944, -122.790448 49.2836578, -122.7904509 49.2831397)",,
494643384,2,Atlantic Avenue,residential,False,True,128.53699999999998,"LINESTRING (-122.798846 49.2817631, -122.797668 49.2817537, -122.797271 49.2817512, -122.7970741 49.2817505)",,
1263392571,2,Pacific Street,residential,False,False,106.14399999999999,"LINESTRING (-122.798846 49.2817631, -122.7988441 49.2818439, -122.798833 49.2823667, -122.798829 49.2826145, -122.7988281 49.2827176)",,
"[35195296, 35195721]",2,"['Baldwin Street', 'Northern Avenue']",residential,False,True,176.312,"LINESTRING (-122.7970741 49.2817505, -122.7970739 49.2816975, -122.7970729 49.2814612, -122.797073 49.2811239, -122.797075 49.2808971, -122.7970761 49.2808132, -122.7969674 49.2808128, -122.796157 49.2808093, -122.7960826 49.280805)",,
460225715,3,Atlantic Avenue,residential,False,True,72.097,"LINESTRING (-122.7970741 49.2817505, -122.796941 49.28175, -122.7967092 49.2817496, -122.7966253 49.2817503, -122.7965809 49.2817517, -122.7965385 49.2817538, -122.7964851 49.2817572, -122.7964628 49.2817582, -122.7964356 49.2817592, -122.7963852 49.2817599, -122.796163 49.2817598, -122.7960807 49.2817597)",,
494643384,2,Atlantic Avenue,residential,False,False,128.537,"LINESTRING (-122.7970741 49.2817505, -122.797271 49.2817512, -122.797668 49.2817537, -122.798846 49.2817631)",,
"[67485368, 177269188]",2,Atlantic Avenue,residential,False,"[False, True]",162.02300000000002,"LINESTRING (-122.7933168 49.2817305, -122.793433 49.2817319, -122.7936287 49.2817337, -122.7944372 49.2817432, -122.7944863 49.2817439, -122.79548 49.2817588, -122.79555 49.2817598)",yes,
720934946,2,Pinetree Way,secondary,True,False,106.537,"LINESTRING (-122.7933168 49.2817305, -122.7933138 49.2812775, -122.793339 49.2809924, -122.793357 49.2809042, -122.7933785 49.2808375, -122.7934 49.2807767)",,
35196613,2,Burlington Drive,residential,False,False,220.70300000000003,"LINESTRING (-122.7931564 49.2837425, -122.7932098 49.2837513, -122.7932404 49.2837551, -122.7932711 49.2837569, -122.79332 49.2837574, -122.7933843 49.2837587, -122.7937975 49.2837593, -122.7939039 49.283763, -122.7939562 49.2837668, -122.79401 49.2837759, -122.7940686 49.2837893, -122.7941257 49.2838068, -122.7941777 49.2838309, -122.7942359 49.2838639, -122.794424 49.2839702, -122.7948648 49.2842109, -122.7949232 49.2842382, -122.7949887 49.2842601, -122.7950528 49.2842705, -122.7951173 49.2842745, -122.7958043 49.2842774, -122.7958842 49.284278, -122.7959357 49.2842783)",,
305606794,2,Pinetree Way,secondary,True,False,114.80399999999997,"LINESTRING (-122.7931564 49.2837425, -122.793189 49.2836737, -122.7932179 49.2836002, -122.7932399 49.2835318, -122.7932582 49.2834598, -122.7932731 49.2833922, -122.7932813 49.2833028, -122.793284 49.2832127, -122.7932844 49.2831095, -122.793288 49.2828028, -122.7932908 49.282719)",,
971799613,,Glen Drive,tertiary,False,True,2.307,"LINESTRING (-122.7960465 49.2827127, -122.7960783 49.2827127)",,
"[460224461, 460224462]",1,Glen Drive,tertiary,True,False,72.55099999999999,"LINESTRING (-122.7960465 49.2827127, -122.7960117 49.2826931, -122.7959722 49.2826729, -122.7959568 49.2826659, -122.795943 49.2826624, -122.7959209 49.2826598, -122.7958934 49.2826594, -122.795229 49.2826572, -122.7950729 49.2826573)",,
35198450,2,Guildford Way,secondary,True,False,83.218,"LINESTRING (-122.795795 49.2850344, -122.7955227 49.2850094, -122.7953967 49.2849985, -122.7952939 49.2849902, -122.7948 49.284951, -122.794729 49.2849466, -122.7946564 49.2849431)",,
390357957,1,,secondary_link,True,False,87.26299999999999,"LINESTRING (-122.795795 49.2850344, -122.7957182 49.2850489, -122.7956932 49.2850527, -122.7956695 49.2850549, -122.7956483 49.2850562, -122.7956272 49.2850567, -122.7954941 49.2850566, -122.7954587 49.2850561, -122.7954275 49.2850556, -122.794787 49.2850362, -122.7947495 49.2850365, -122.7947138 49.2850383, -122.7946864 49.2850426, -122.7946656 49.2850493, -122.7946507 49.2850571, -122.794642 49.2850653, -122.7946314 49.2850844)",,
35196683,2,Glen Pine Court,residential,True,False,49.34600000000001,"LINESTRING (-122.7950729 49.2826573, -122.7949424 49.2826728, -122.7948662 49.2826817, -122.7948462 49.2826838, -122.7948269 49.2826854, -122.7948076 49.2826865, -122.7947876 49.2826866, -122.7945193 49.2826854, -122.7944974 49.2826862, -122.7944808 49.282688, -122.7944675 49.2826925, -122.7944567 49.282699, -122.7944504 49.2827064, -122.7944472 49.2827171, -122.7944459 49.2827332)",,
"[321376480, 971839659, 971839660]","['1', '2']",Glen Drive,tertiary,True,False,129.163,"LINESTRING (-122.7950729 49.2826573, -122.7944563 49.2826522, -122.7944232 49.2826522, -122.7943818 49.2826531, -122.7939248 49.2826647, -122.7938663 49.2826659, -122.7938399 49.282666, -122.7938025 49.2826661, -122.7934881 49.2826634, -122.793422 49.2826631, -122.7932927 49.2826627)",,
971839658,2,Glen Pine Court,residential,False,True,43.688,"LINESTRING (-122.7944469 49.2831261, -122.7944459 49.2827944, -122.7944459 49.2827332)",,
35196939,2,Princess Crescent,residential,False,False,122.154,"LINESTRING (-122.7961464 49.28624, -122.7961329 49.2862364, -122.7961187 49.2862318, -122.7961027 49.2862254, -122.7960866 49.2862183, -122.7960726 49.2862109, -122.7960552 49.2862003, -122.79602 49.2861766, -122.7958302 49.2860478, -122.7958052 49.2860323, -122.7957832 49.2860203, -122.7957641 49.286011, -122.7957444 49.2860031, -122.7957249 49.2859967, -122.7957071 49.2859925, -122.7956885 49.2859893, -122.7956707 49.2859873, -122.7956522 49.2859858, -122.795599 49.2859837, -122.7955458 49.2859832, -122.7950763 49.2859791, -122.794697 49.2859757, -122.79461 49.285975)",,
35196939,2,Princess Crescent,residential,False,True,11.384,"LINESTRING (-122.7961464 49.28624, -122.7961755 49.286244, -122.7962022 49.2862469, -122.7962322 49.2862492, -122.7962657 49.2862509, -122.796302 49.286252)",,
877726774,,,residential,True,False,42.212,"LINESTRING (-122.7961464 49.28624, -122.796144 49.2862904, -122.7961425 49.286347, -122.7961428 49.2863617, -122.7961438 49.2863676, -122.7961455 49.2863734, -122.7961487 49.2863787, -122.7961532 49.2863842, -122.7961568 49.2863875, -122.7961612 49.2863903, -122.7961666 49.2863932, -122.7961749 49.2863967, -122.7961845 49.2864003, -122.7961945 49.2864026, -122.7962016 49.2864037, -122.7962087 49.2864042, -122.7962238 49.2864047, -122.7962339 49.2864042, -122.7962403 49.2864034, -122.7962479 49.2864018, -122.7962558 49.2863999, -122.7962645 49.2863972, -122.7962712 49.2863946, -122.7962776 49.2863912, -122.7962825 49.2863883, -122.7962865 49.2863855, -122.7962893 49.2863828, -122.7962925 49.2863785, -122.7962947 49.2863746, -122.7962966 49.2863703, -122.7962979 49.2863662, -122.7962988 49.2863618, -122.7962996 49.286357, -122.7963003 49.2863516, -122.7963007 49.2863453, -122.796301 49.2863024, -122.796302 49.286252)",,
35197023,2,Pinetree Way,secondary,True,False,184.91099999999997,"LINESTRING (-122.7930968 49.2832032, -122.793095 49.2833232, -122.7930923 49.2833711, -122.7930859 49.2834142, -122.79307 49.2834944, -122.7930449 49.2835854, -122.7930155 49.2836654, -122.7929861 49.2837332, -122.7929662 49.2837756, -122.7929433 49.2838171, -122.7929006 49.2838949, -122.792466 49.2846742, -122.7923977 49.2847913)",,
882169722,1,,secondary_link,True,False,61.40000000000001,"LINESTRING (-122.7930968 49.2832032, -122.7931365 49.2833219, -122.7931442 49.2833507, -122.7931481 49.2833765, -122.7931511 49.2834119, -122.7931503 49.2834455, -122.7931335 49.2835393, -122.793113 49.2836385, -122.7931113 49.2836596, -122.7931133 49.2836795, -122.793121 49.2837047, -122.793128 49.2837175, -122.7931387 49.2837315, -122.7931564 49.2837425)",,
971799606,,,residential,True,False,22.730000000000004,"LINESTRING (-122.7957689 49.281763, -122.7957657 49.2817501, -122.7957478 49.2817285, -122.7957199 49.2817119, -122.7956851 49.2817023, -122.7956474 49.2817007, -122.795611 49.2817074, -122.7955801 49.2817216, -122.7955582 49.2817416, -122.79555 49.2817598)",,
971799607,2,Atlantic Avenue,residential,False,False,22.62,"LINESTRING (-122.7957689 49.281763, -122.795968 49.2817609, -122.7960807 49.2817597)",yes,
"[67485368, 177269188]",2,Atlantic Avenue,residential,False,"[False, True]",162.023,"LINESTRING (-122.79555 49.2817598, -122.79548 49.2817588, -122.7944863 49.2817439, -122.7944372 49.2817432, -122.7936287 49.2817337, -122.793433 49.2817319, -122.7933168 49.2817305)",yes,
"[971799608, 971799609]",,,residential,True,False,28.256,"LINESTRING (-122.79555 49.2817598, -122.7955476 49.2817653, -122.7955493 49.2817889, -122.7955625 49.281811, -122.7955858 49.2818291, -122.7956168 49.2818415, -122.7956522 49.2818468, -122.7956883 49.2818444, -122.7957214 49.2818347, -122.795748 49.2818186, -122.7957654 49.2817978, -122.7957716 49.2817745, -122.7957689 49.281763)",,
971839663,2,Pinetree Way,secondary,True,False,6.262,"LINESTRING (-122.7932908 49.282719, -122.7932927 49.2826627)",,
971839664,1,Glen Drive,tertiary,True,False,83.80199999999999,"LINESTRING (-122.7932908 49.282719, -122.793418 49.2827222, -122.7934936 49.282723, -122.7944459 49.2827332)",,
1000371682,,Glen Drive,tertiary,False,False,50.833,"LINESTRING (-122.7967791 49.2827146, -122.796195 49.2827135, -122.7960783 49.2827127)",,
1000371683,,Glen Drive,tertiary,True,False,101.07699999999998,"LINESTRING (-122.7967791 49.2827146, -122.7968067 49.2827158, -122.7968307 49.2827172, -122.7968493 49.2827191, -122.7968679 49.2827223, -122.796925 49.2827348, -122.7969449 49.2827381, -122.7969622 49.2827399, -122.7969831 49.2827413, -122.7970078 49.2827425, -122.7970386 49.2827434, -122.7975285 49.2827462, -122.7979036 49.2827467, -122.7979339 49.2827456, -122.7979585 49.2827439, -122.7979794 49.2827421, -122.7979966 49.2827399, -122.7980163 49.2827363, -122.7980728 49.2827226, -122.7980913 49.2827191, -122.7981098 49.2827168, -122.7981337 49.282715, -122.7981608 49.2827136)",,
1000371684,,Glen Drive,tertiary,True,False,101.31100000000002,"LINESTRING (-122.7981608 49.2827136, -122.7981123 49.2827111, -122.7980915 49.2827092, -122.7980744 49.282707, -122.7980547 49.2827032, -122.7979984 49.2826892, -122.7979799 49.2826856, -122.7979615 49.2826832, -122.7979372 49.2826817, -122.7979141 49.2826811, -122.7970342 49.2826768, -122.7970043 49.282678, -122.7969798 49.2826802, -122.796959 49.2826824, -122.7969419 49.2826849, -122.7969224 49.2826889, -122.7968666 49.2827038, -122.7968483 49.2827077, -122.7968299 49.2827104, -122.7968061 49.2827127, -122.7967791 49.2827146)",,
1263392570,3,Glen Drive,tertiary,False,True,48.405,"LINESTRING (-122.7981608 49.2827136, -122.7987 49.2827164, -122.7988281 49.2827176)",,
