osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref,junction
335966465,1,Cowichan Avenue West,tertiary,True,False,22.354,"LINESTRING (-124.0532953 48.8226022, -124.0531176 48.822572, -124.0530122 48.8225318)",50,,,
118878852,1,King George Street South,tertiary,True,False,23.633000000000003,"LINESTRING (-124.0529452 48.8229368, -124.0529342 48.8227902, -124.0529384 48.8227245)",50,,,
335966466,2,King George Street South,tertiary,False,False,67.736,"LINESTRING (-124.0529452 48.8229368, -124.0529707 48.8230055, -124.0530932 48.8233386, -124.0531693 48.8235278)",50,,,
118878680,1,,tertiary,True,False,9.744,"LINESTRING (-124.0529384 48.8227245, -124.0529894 48.8226963, -124.0530247 48.8226592)",50,,,roundabout
33540673,2,Sahtlam Avenue East,residential,False,True,148.393,"LINESTRING (-124.0523175 48.822595, -124.0522101 48.8225684, -124.0521237 48.8225405, -124.0511541 48.8222679, -124.0508418 48.8222532, -124.0504039 48.8223172)",,,,
335966468,1,Sahtlam Avenue East,residential,True,False,23.502,"LINESTRING (-124.0523175 48.822595, -124.0525284 48.8226429, -124.0526256 48.8226507)",,,,
118878680,1,,tertiary,True,False,10.403,"LINESTRING (-124.0526414 48.8226735, -124.0526863 48.8227097, -124.0527468 48.8227343)",50,,,roundabout
335966463,1,Cowichan Avenue East,tertiary,True,False,26.25,"LINESTRING (-124.0526414 48.8226735, -124.0526057 48.8227146, -124.0523883 48.8228376)",50,,,
118878680,1,,tertiary,True,False,2.787,"LINESTRING (-124.0526256 48.8226507, -124.0526414 48.8226735)",50,,,roundabout
118878680,1,,tertiary,True,False,2.817,"LINESTRING (-124.0527468 48.8227343, -124.0527836 48.8227417)",50,,,roundabout
118878680,1,,tertiary,True,False,11.737,"LINESTRING (-124.0527836 48.8227417, -124.0528368 48.8227446, -124.0528895 48.8227388, -124.0529384 48.8227245)",50,,,roundabout
335966462,1,King George Street South,tertiary,True,False,24.726,"LINESTRING (-124.0527836 48.8227417, -124.0528445 48.8228074, -124.0529452 48.8229368)",50,,,
33540891,2,Renfrew Avenue,residential,False,True,33.354,"LINESTRING (-124.0571382 48.8248134, -124.0574419 48.8247626, -124.057461 48.8247669, -124.0575763 48.8247933)",,,,
788724594,1,Renfrew Avenue,residential,True,False,35.945,"LINESTRING (-124.0571382 48.8248134, -124.0571265 48.8247965, -124.0571065 48.8247834, -124.0570807 48.8247757, -124.0570525 48.8247746, -124.0570255 48.8247801, -124.0570042 48.8247909, -124.0569896 48.8248058, -124.0569835 48.824823, -124.0569867 48.8248406, -124.0569986 48.8248565, -124.057018 48.8248688, -124.0570425 48.824876, -124.0570693 48.8248774, -124.0570953 48.8248728, -124.0571173 48.8248626, -124.0571329 48.8248482, -124.0571401 48.8248311, -124.0571382 48.8248134)",,,,
