osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel
35231891,False,4,55,Brady Street,secondary,60,False,75.491,"LINESTRING (-80.9944751 46.4894109, -80.9943383 46.4894515, -80.9942149 46.489481, -80.9940352 46.489518, -80.9938394 46.4895457, -80.9936919 46.4895586, -80.9935219 46.4895661)",
"[170806858, 170806884, 170807071]",True,2,55,Brady Street,secondary,60,False,117.78,"LINESTRING (-80.9944751 46.4894109, -80.994617 46.4894053, -80.9947891 46.4893351, -80.9953764 46.4890489, -80.9956365 46.4889196, -80.9957116 46.4888255)",yes
170641370,False,2,,,secondary_link,,True,57.87499999999999,"LINESTRING (-80.994393 46.4896825, -80.9944298 46.4896486, -80.9944459 46.4896339, -80.9945183 46.4895988, -80.9949093 46.4894778, -80.9949466 46.4894663, -80.9950466 46.4894353)",
"[170806926, 170807070, 170806879]",True,2,55,Brady Street,secondary,60,False,116.213,"LINESTRING (-80.9957116 46.4888255, -80.9955664 46.4888541, -80.9953041 46.4889824, -80.9947247 46.4892705, -80.99455 46.489337, -80.9944751 46.4894109)",yes
170807227,False,4,55,Brady Street,secondary,60,False,43.873000000000005,"LINESTRING (-80.9957116 46.4888255, -80.9958565 46.4887645, -80.9961918 46.4886103)",
167023264,False,,35,Lloyd Street,primary,50,False,57.913,"LINESTRING (-80.9891746 46.4931027, -80.9884182 46.4931124)",
167023264,False,,35,Lloyd Street,primary,50,True,68.265,"LINESTRING (-80.9891746 46.4931027, -80.9894319 46.493106, -80.9898692 46.4931116, -80.9900662 46.4931141)",
"[174510690, 174509787]",False,,,"['Pearl Street', 'Fairview Avenue']",residential,50,"[False, True]",373.7540000000001,"LINESTRING (-80.9891746 46.4931027, -80.9891747 46.493165, -80.9891748 46.4932037, -80.989175 46.4933256, -80.9891974 46.4935234, -80.9892099 46.493634, -80.9892233 46.4937171, -80.9891858 46.4938316, -80.9890597 46.4940181, -80.9888854 46.4942119, -80.9887593 46.4943301, -80.9885844 46.4944114, -80.988174 46.4945591, -80.9878554 46.4946957, -80.9876564 46.4948268, -80.9874981 46.4949265, -80.9872755 46.4950355, -80.9870931 46.4950816, -80.9868187 46.4951043, -80.9866672 46.4951075, -80.9865545 46.4950798, -80.9864419 46.4950152, -80.9863528 46.4949468, -80.9863029 46.4948568)",
174514591,False,2,,Young Street,unclassified,50,False,102.254,"LINESTRING (-80.9909668 46.4912907, -80.9909685 46.4913738, -80.9909692 46.4914089, -80.9909764 46.491758, -80.9909844 46.4921408, -80.9909858 46.4922102)",
233517695,True,2,51,Larch Street,tertiary,50,False,129.108,"LINESTRING (-80.9909668 46.4912907, -80.9908776 46.4912904, -80.9905048 46.4912892, -80.9897538 46.4912868, -80.9894024 46.4912829, -80.9892804 46.4912816)",
233517695,True,2,51,Larch Street,tertiary,50,False,14.736,"LINESTRING (-80.9892804 46.4912816, -80.9890894 46.4912981)",
265601654,True,3,80,Paris Street,secondary,50,False,152.655,"LINESTRING (-80.9892804 46.4912816, -80.9892574 46.4911999, -80.9892253 46.4910067, -80.9892249 46.4908165, -80.9892235 46.4901846, -80.9892157 46.4899597, -80.989214 46.4899116)",
170609762,True,3,80,Paris Street,secondary,50,False,111.698,"LINESTRING (-80.9890894 46.4912981, -80.9891162 46.4913886, -80.9892334 46.4915972, -80.9893058 46.4917228, -80.9894131 46.4918705, -80.9896285 46.4921438, -80.9896788 46.4922129)",
233517695,True,2,51,Larch Street,tertiary,50,False,205.426,"LINESTRING (-80.9890894 46.4912981, -80.9889854 46.4913124, -80.9882908 46.4913128, -80.9882134 46.4913086, -80.9871754 46.4913052, -80.9868375 46.4913041, -80.9864083 46.4913026)",
359169339,False,2,,Minto Street,residential,50,False,13.144,"LINESTRING (-80.9918503 46.4895108, -80.9918518 46.489629)",
477684843,True,2,55,Brady Street,secondary,50,False,109.942,"LINESTRING (-80.9918503 46.4895108, -80.9917053 46.4895117, -80.9911447 46.4895151, -80.9909749 46.4895161, -80.9905599 46.4894985, -80.9904153 46.4894924)",
503992494,False,4,55,Brady Street,secondary,60,True,43.147,"LINESTRING (-80.9924333 46.4895664, -80.9929969 46.4895672)",
358951584,True,2,55,Brady Street,secondary,50,False,46.341,"LINESTRING (-80.9924333 46.4895664, -80.992316 46.4895143, -80.9920072 46.489512, -80.9918503 46.4895108)",
170609762,True,3,80,Paris Street,secondary,50,False,13.769,"LINESTRING (-80.9889955 46.4894921, -80.9889918 46.4896159)",
477684842,True,2,55,Brady Street,secondary,50,False,23.147,"LINESTRING (-80.9889955 46.4894921, -80.988884 46.4894951, -80.9887982 46.4894973, -80.9886936 46.4895028)",
477684846,True,3,80,Paris Street,secondary,50,False,13.658,"LINESTRING (-80.9892037 46.4896121, -80.9891956 46.4894894)",
477684844,True,2,55,Brady Street,secondary,50,False,27.222,"LINESTRING (-80.9892037 46.4896121, -80.9893258 46.4896099, -80.9894387 46.4896078, -80.9895592 46.4896077)",
477684843,True,2,55,Brady Street,secondary,50,False,15.322,"LINESTRING (-80.9891956 46.4894894, -80.9889955 46.4894921)",
175335688,True,2,55,Brady Street,secondary,50,False,16.228,"LINESTRING (-80.9889918 46.4896159, -80.9892037 46.4896121)",
170609762,True,3,80,Paris Street,secondary,50,False,89.90400000000001,"LINESTRING (-80.9889918 46.4896159, -80.9889926 46.4896844, -80.9890013 46.4904244)",
175357224,True,,,,secondary_link,,False,44.62,"LINESTRING (-80.989214 46.4899116, -80.9892664 46.4898171, -80.9893227 46.4897377, -80.989358 46.4897082, -80.9894063 46.4896678, -80.9895592 46.4896077)",
477684845,True,3,80,Paris Street,secondary,50,False,33.312,"LINESTRING (-80.989214 46.4899116, -80.989206 46.4896788, -80.9892037 46.4896121)",
477684847,True,2,55,Brady Street,secondary,50,False,65.533,"LINESTRING (-80.9895592 46.4896077, -80.99031 46.4896072, -80.990415 46.4896119)",
477684913,True,2,51,Larch Street,tertiary,50,False,11.048,"LINESTRING (-80.9860623 46.4913015, -80.985918 46.4913028)",
477684914,True,2,55,Brady Street,secondary,50,False,24.897,"LINESTRING (-80.9860623 46.4913015, -80.986076 46.4912211, -80.9861514 46.4910879)",
170609762,True,3,80,Paris Street,secondary,50,False,97.732,"LINESTRING (-80.9890013 46.4904244, -80.9890062 46.4908439, -80.9890215 46.4910787, -80.9890599 46.4912132, -80.9890894 46.4912981)",
175654025,False,,,Cherry Street,unclassified,50,False,53.559,"LINESTRING (-80.9890013 46.4904244, -80.9889221 46.4904244, -80.9888496 46.4904244, -80.9887472 46.4904244, -80.9885112 46.4904244, -80.9883017 46.4904226)",
175654025,False,,,Cherry Street,unclassified,50,True,53.559,"LINESTRING (-80.9883017 46.4904226, -80.9885112 46.4904244, -80.9887472 46.4904244, -80.9888496 46.4904244, -80.9889221 46.4904244, -80.9890013 46.4904244)",
175656652,False,,,Carleton Street,residential,50,False,103.10300000000001,"LINESTRING (-80.9874317 46.4903932, -80.9872988 46.4904484, -80.9871218 46.4905684, -80.9869984 46.4906663, -80.9868229 46.4907773, -80.9866548 46.490875, -80.9865317 46.4908786, -80.9864842 46.4908719, -80.9864499 46.4908671, -80.9863671 46.490843)",
175335688,True,2,55,Brady Street,secondary,50,False,257.407,"LINESTRING (-80.9863671 46.490843, -80.9866727 46.4905908, -80.9873632 46.4900439, -80.9875751 46.4898722, -80.9877307 46.489778, -80.9879253 46.48971, -80.9881209 46.4896694, -80.9883053 46.489649, -80.988466 46.4896313, -80.9888814 46.4896179, -80.9889918 46.4896159)",
175656652,False,,,Carleton Street,residential,50,True,103.103,"LINESTRING (-80.9863671 46.490843, -80.9864499 46.4908671, -80.9864842 46.4908719, -80.9865317 46.4908786, -80.9866548 46.490875, -80.9868229 46.4907773, -80.9869984 46.4906663, -80.9871218 46.4905684, -80.9872988 46.4904484, -80.9874317 46.4903932)",
175335688,True,2,55,Brady Street,secondary,50,False,32.108000000000004,"LINESTRING (-80.9861514 46.4910879, -80.9861964 46.491006, -80.9863079 46.4908918, -80.9863671 46.490843)",
175657466,True,1,,,secondary_link,,False,32.644,"LINESTRING (-80.9864083 46.4913026, -80.9862715 46.4912498, -80.9862172 46.4912116, -80.9861845 46.4911651, -80.9861514 46.4910879)",
477684912,True,2,51,Larch Street,tertiary,50,False,26.488,"LINESTRING (-80.9864083 46.4913026, -80.9861589 46.4913018, -80.9860623 46.4913015)",
35255849,False,4,55,Brady Street,secondary,50,False,50.916,"LINESTRING (-80.9859741 46.4917612, -80.9859723 46.4922191)",
477684915,True,2,55,Brady Street,secondary,50,False,52.007999999999996,"LINESTRING (-80.9859741 46.4917612, -80.9860344 46.491647, -80.9860375 46.4915084, -80.9860623 46.4913015)",
176563416,False,,,Red Cross Boulevard,unclassified,50,True,67.907,"LINESTRING (-80.9889618 46.4916032, -80.9889885 46.4921061, -80.9889905 46.4921429, -80.9889942 46.4922135)",
176563416,False,,,Red Cross Boulevard,unclassified,50,False,67.907,"LINESTRING (-80.9889942 46.4922135, -80.9889905 46.4921429, -80.9889885 46.4921061, -80.9889618 46.4916032)",
176563416,False,,,Red Cross Boulevard,unclassified,50,True,52.708,"LINESTRING (-80.9889942 46.4922135, -80.9889967 46.4922597, -80.9889986 46.4922963, -80.9890017 46.4923537, -80.9890146 46.4925963, -80.9890194 46.4926872)",
210948680,True,2,53,Cedar Street,tertiary,,False,52.408,"LINESTRING (-80.9889942 46.4922135, -80.9895324 46.4922131, -80.9896788 46.4922129)",
176563416,False,,,Red Cross Boulevard,unclassified,50,False,52.708000000000006,"LINESTRING (-80.9890194 46.4926872, -80.9890146 46.4925963, -80.9890017 46.4923537, -80.9889986 46.4922963, -80.9889967 46.4922597, -80.9889942 46.4922135)",
176570320,True,,,,secondary_link,,False,37.878,"LINESTRING (-80.9902707 46.4928502, -80.9902955 46.4929356, -80.9902801 46.4929895, -80.9902611 46.493014, -80.9901758 46.4930791, -80.9900662 46.4931141)",
477539440,True,3,80,Paris Street,secondary,50,False,36.075,"LINESTRING (-80.9902707 46.4928502, -80.9904467 46.4930316, -80.9905324 46.49312)",
167023264,False,,35,Lloyd Street,primary,50,False,68.265,"LINESTRING (-80.9900662 46.4931141, -80.9898692 46.4931116, -80.9894319 46.493106, -80.9891746 46.4931027)",
477539441,False,,35,Lloyd Street,primary,50,True,35.694,"LINESTRING (-80.9900662 46.4931141, -80.9903424 46.4931176, -80.9905324 46.49312)",
176685333,False,,,Charette Street,residential,50,False,113.485,"LINESTRING (-80.9873921 46.4929745, -80.9873057 46.4930081, -80.9871426 46.4930539, -80.9869656 46.4930669, -80.9864452 46.493067, -80.9862629 46.4930671, -80.986088 46.4930671, -80.9860376 46.4930658, -80.9859366 46.4930632)",
293997904,True,2,55,Brady Street,secondary,50,False,67.988,"LINESTRING (-80.9859752 46.4926921, -80.9858573 46.4928733, -80.9858278 46.4929564, -80.9857854 46.4930355, -80.9857259 46.4931207, -80.9856695 46.4931909, -80.9856079 46.4932444)",
294004850,False,4,55,Brady Street,secondary,50,True,52.596000000000004,"LINESTRING (-80.9859752 46.4926921, -80.9859741 46.4926407, -80.9859723 46.4922191)",
176685112,True,2,55,Brady Street,secondary,50,False,42.05,"LINESTRING (-80.9859366 46.4930632, -80.9859831 46.4929805, -80.985997 46.4928935, -80.9859752 46.4926921)",
176685333,False,,,Charette Street,residential,50,True,113.485,"LINESTRING (-80.9859366 46.4930632, -80.9860376 46.4930658, -80.986088 46.4930671, -80.9862629 46.4930671, -80.9864452 46.493067, -80.9869656 46.4930669, -80.9871426 46.4930539, -80.9873057 46.4930081, -80.9873921 46.4929745)",
176686010,False,,35,,primary,,False,11.709,"LINESTRING (-80.9856079 46.4932444, -80.9857332 46.4933048)",
35253366,False,,,Keziah Court,residential,,True,23.474,"LINESTRING (-80.9856079 46.4932444, -80.9855319 46.4932116, -80.9854505 46.4931726, -80.9853504 46.4931299)",
178026908,True,,,,secondary_link,,False,36.206999999999994,"LINESTRING (-80.9890076 46.4892663, -80.9889349 46.4893486, -80.9888603 46.4894167, -80.9887951 46.4894579, -80.9886936 46.4895028)",
477684840,True,3,80,Paris Street,secondary,50,False,25.131,"LINESTRING (-80.9890076 46.4892663, -80.9889957 46.4894312, -80.9889955 46.4894921)",
359169165,True,2,55,Brady Street,secondary,50,False,309.974,"LINESTRING (-80.9886936 46.4895028, -80.9883771 46.4895195, -80.988292 46.4895308, -80.9880981 46.4895564, -80.9878624 46.4896129, -80.9877965 46.4896287, -80.987539 46.4897469, -80.9872586 46.4899664, -80.9866712 46.4904225, -80.9861401 46.4908823, -80.9860424 46.4909952, -80.9859807 46.4911153, -80.985953 46.4911982, -80.985918 46.4913028)",
178048958,False,,,Shaughnessy Street,unclassified,50,False,13.288,"LINESTRING (-80.9904153 46.4894924, -80.990415 46.4896119)",
477684843,True,2,55,Brady Street,secondary,50,False,93.501,"LINESTRING (-80.9904153 46.4894924, -80.9902776 46.4894866, -80.9899334 46.4894703, -80.9894059 46.4894866, -80.9893203 46.4894877, -80.9891956 46.4894894)",
178048958,False,,,Shaughnessy Street,unclassified,50,True,13.288,"LINESTRING (-80.990415 46.4896119, -80.9904153 46.4894924)",
477684847,True,2,55,Brady Street,secondary,50,False,110.04299999999999,"LINESTRING (-80.990415 46.4896119, -80.9905757 46.4896192, -80.9906764 46.4896237, -80.9911569 46.4896278, -80.9916994 46.4896273, -80.9918518 46.489629)",
35238635,False,2,,Grey Street,tertiary,50,True,95.56299999999999,"LINESTRING (-80.993221 46.489269, -80.9932248 46.4889303, -80.9932267 46.4887581, -80.9932266 46.4885647, -80.9932266 46.4885321, -80.9932288 46.4884096)",
179042558,True,1,,,secondary_link,,False,39.284,"LINESTRING (-80.993221 46.489269, -80.9931913 46.4893038, -80.9931831 46.4894075, -80.9931686 46.4894357, -80.9931578 46.4894566, -80.9931391 46.489472, -80.9930966 46.4895068, -80.9929969 46.4895672)",
503992494,False,4,55,Brady Street,secondary,60,False,43.147,"LINESTRING (-80.9929969 46.4895672, -80.9924333 46.4895664)",
503992494,False,4,55,Brady Street,secondary,60,True,32.867,"LINESTRING (-80.9929969 46.4895672, -80.9932429 46.4895676, -80.9933801 46.4895676, -80.9934262 46.4895671)",
503992494,False,4,55,Brady Street,secondary,60,True,7.327,"LINESTRING (-80.9934262 46.4895671, -80.9935219 46.4895661)",
494689405,True,1,,,secondary_link,,False,37.873999999999995,"LINESTRING (-80.9934262 46.4895671, -80.993316 46.4894825, -80.9933086 46.4894721, -80.9932817 46.4894348, -80.9932683 46.489385, -80.9932576 46.4893129, -80.993221 46.489269)",
503992494,False,4,55,Brady Street,secondary,60,False,32.867,"LINESTRING (-80.9934262 46.4895671, -80.9933801 46.4895676, -80.9932429 46.4895676, -80.9929969 46.4895672)",
359169105,False,4,55,Brady Street,secondary,60,True,58.633,"LINESTRING (-80.9968118 46.4883012, -80.9967791 46.4883195, -80.9964466 46.4884931, -80.9961918 46.4886103)",
170807227,False,4,55,Brady Street,secondary,60,True,43.873000000000005,"LINESTRING (-80.9961918 46.4886103, -80.9958565 46.4887645, -80.9957116 46.4888255)",
359169105,False,4,55,Brady Street,secondary,60,False,58.632999999999996,"LINESTRING (-80.9961918 46.4886103, -80.9964466 46.4884931, -80.9967791 46.4883195, -80.9968118 46.4883012)",
35241028,False,,,Mont Adam Street,residential,50,False,69.572,"LINESTRING (-80.9852701 46.4938456, -80.9852583 46.4940096, -80.9852399 46.4944709)",
220590016,True,1,,Mont Adam Street,residential,,False,32.38,"LINESTRING (-80.9852701 46.4938456, -80.9852963 46.4937754, -80.9853208 46.4937264, -80.985345 46.4936931, -80.985349 46.4936876, -80.9853651 46.4936647, -80.9854511 46.4935865)",
167023266,True,,,,primary_link,,False,79.827,"LINESTRING (-80.9854511 46.4935865, -80.98574 46.493529, -80.986459 46.4934026)",
35232155,True,1,,Mont Adam Street,residential,,False,25.869,"LINESTRING (-80.9851558 46.4936298, -80.9852082 46.4936838, -80.9852245 46.4937096, -80.9852363 46.493743, -80.9852701 46.4938456)",
167023266,True,,,,primary_link,,False,23.135,"LINESTRING (-80.9851558 46.4936298, -80.9852346 46.4936224, -80.9854511 46.4935865)",
