osmid,oneway,ref,highway,maxspeed,junction,reversed,length,name,geometry,lanes,bridge,access
1175716350,False,,tertiary,,,True,132.384,5e rue de la Pointe,"LINESTRING (-72.7503594 46.5404719, -72.7520861 46.5403894)",2,,
489982565,False,,residential,50,,True,83.32,Avenue Tamarac,"LINESTRING (-72.7503594 46.5404719, -72.750326 46.5401218, -72.750288 46.5397242)",2,,
1175716351,False,,tertiary,,,False,155.515,5e rue de la Pointe,"LINESTRING (-72.7503594 46.5404719, -72.7502739 46.540476, -72.7489204 46.5405407, -72.748331 46.5405688)",2,,
481402602,False,,tertiary,,,False,121.498,4e rue de la Pointe,"LINESTRING (-72.750288 46.5397242, -72.7518719 46.5396411)",4,,
481402602,False,,tertiary,,,True,157.344,4e rue de la Pointe,"LINESTRING (-72.750288 46.5397242, -72.7482368 46.5398319)",4,,
489982563,False,,residential,50,,True,78.21600000000001,Avenue Tamarac,"LINESTRING (-72.750288 46.5397242, -72.750256 46.5393888, -72.750221 46.5390223)",2,,
489982565,False,,residential,50,,False,83.32,Avenue Tamarac,"LINESTRING (-72.750288 46.5397242, -72.750326 46.5401218, -72.7503594 46.5404719)",2,,
341946904,False,,tertiary,50,,False,171.4,3e rue de la Pointe,"LINESTRING (-72.7481457 46.5391198, -72.74591 46.5392249)",,,
43423222,False,,residential,50,,False,79.488,Avenue Mercier,"LINESTRING (-72.7481457 46.5391198, -72.7481903 46.5394689, -72.7482368 46.5398319)",2,,
43423222,False,,residential,50,,True,82.133,Avenue Mercier,"LINESTRING (-72.7481457 46.5391198, -72.7480972 46.5387403, -72.7480516 46.538384)",2,,
341946904,False,,tertiary,50,,True,159.103,3e rue de la Pointe,"LINESTRING (-72.7481457 46.5391198, -72.748752 46.5390913, -72.750221 46.5390223)",,,
43423222,False,,residential,50,,False,82.133,Avenue Mercier,"LINESTRING (-72.7480516 46.538384, -72.7480972 46.5387403, -72.7481457 46.5391198)",2,,
43423222,False,,residential,50,,True,77.981,Avenue Mercier,"LINESTRING (-72.7480516 46.538384, -72.7480075 46.5380385, -72.7479623 46.5376854)",2,,
489982552,True,,residential,50,,False,160.927,2e rue de la Pointe,"LINESTRING (-72.7480516 46.538384, -72.74868 46.5383522, -72.7501499 46.538278)",,,
27751687,False,,tertiary,,,False,173.993,5e rue de la Pointe,"LINESTRING (-72.748331 46.5405688, -72.7460616 46.5406773)",2,,
43423222,False,,residential,50,,True,82.256,Avenue Mercier,"LINESTRING (-72.748331 46.5405688, -72.7482862 46.5402189, -72.7482368 46.5398319)",2,,
1175716351,False,,tertiary,,,True,155.51500000000001,5e rue de la Pointe,"LINESTRING (-72.748331 46.5405688, -72.7489204 46.5405407, -72.7502739 46.540476, -72.7503594 46.5404719)",2,,
481402602,False,,tertiary,,,False,157.344,4e rue de la Pointe,"LINESTRING (-72.7482368 46.5398319, -72.750288 46.5397242)",4,,
43423222,False,,residential,50,,False,82.256,Avenue Mercier,"LINESTRING (-72.7482368 46.5398319, -72.7482862 46.5402189, -72.748331 46.5405688)",2,,
43423222,False,,residential,50,,True,79.488,Avenue Mercier,"LINESTRING (-72.7482368 46.5398319, -72.7481903 46.5394689, -72.7481457 46.5391198)",2,,
481402602,False,,tertiary,,,True,172.67700000000002,4e rue de la Pointe,"LINESTRING (-72.7482368 46.5398319, -72.7468973 46.5399022, -72.7459857 46.5399501)",4,,
27751687,False,,tertiary,,,True,173.993,5e rue de la Pointe,"LINESTRING (-72.7460616 46.5406773, -72.748331 46.5405688)",2,,
1226579998,False,,tertiary,50,,False,83.723,Avenue des Cèdres,"LINESTRING (-72.7460616 46.5406773, -72.74614 46.5414283)",2,,
1226579998,False,,tertiary,50,,True,81.069,Avenue des Cèdres,"LINESTRING (-72.7460616 46.5406773, -72.7459857 46.5399501)",2,,
481402618,False,,residential,,,False,45.144,5e rue de la Pointe,"LINESTRING (-72.7460616 46.5406773, -72.7455462 46.5407053, -72.7454732 46.5407093)",,,
375692583,False,,residential,,,False,44.28,Rue Cascade,"LINESTRING (-72.7501653 46.5422768, -72.7495922 46.5422203)",2,,
375692583,False,,residential,,,True,44.28,Rue Cascade,"LINESTRING (-72.7495922 46.5422203, -72.7501653 46.5422768)",2,,
43422849,False,,residential,,,True,276.575,7e rue de la Pointe,"LINESTRING (-72.7495922 46.5422203, -72.7495822 46.5421348, -72.7495383 46.5420638, -72.7494381 46.5419974, -72.7493286 46.5419721, -72.7482369 46.5420444, -72.7467904 46.5421403, -72.7462175 46.5421716)",2,,
43422849,False,,residential,,,True,51.957,7e rue de la Pointe,"LINESTRING (-72.7462175 46.5421716, -72.7455403 46.5422086)",2,,
1226579998,False,,tertiary,50,,False,75.406,Avenue des Cèdres,"LINESTRING (-72.7462175 46.5421716, -72.7462881 46.542848)",2,,
1226579998,False,,tertiary,50,,True,82.864,Avenue des Cèdres,"LINESTRING (-72.7462175 46.5421716, -72.74614 46.5414283)",2,,
43422849,False,,residential,,,False,276.57500000000005,7e rue de la Pointe,"LINESTRING (-72.7462175 46.5421716, -72.7467904 46.5421403, -72.7482369 46.5420444, -72.7493286 46.5419721, -72.7494381 46.5419974, -72.7495383 46.5420638, -72.7495822 46.5421348, -72.7495922 46.5422203)",2,,
322175960,False,,residential,,,False,44.071,8e rue de la Pointe,"LINESTRING (-72.7462881 46.542848, -72.7457128 46.5428706)",2,,
489983785,False,,tertiary,50,,False,83.277,Avenue des Cèdres,"LINESTRING (-72.7462881 46.542848, -72.7463661 46.543595)",2,,
1226579998,False,,tertiary,50,,True,75.406,Avenue des Cèdres,"LINESTRING (-72.7462881 46.542848, -72.7462175 46.5421716)",2,,
1226579999,False,,residential,,,True,100.27799999999999,8e rue de la Pointe,"LINESTRING (-72.7462881 46.542848, -72.7468684 46.5428251, -72.7475971 46.5427965)",2,,
489983785,False,,tertiary,50,,True,83.277,Avenue des Cèdres,"LINESTRING (-72.7463661 46.543595, -72.7462881 46.542848)",2,,
489983792,False,,residential,,,False,46.878,9e rue de la Pointe,"LINESTRING (-72.7463661 46.543595, -72.7457543 46.5436207)",2,,
489983785,False,,tertiary,50,,False,61.86,Avenue des Cèdres,"LINESTRING (-72.7463661 46.543595, -72.7463187 46.5439526, -72.7462324 46.5441407)",2,,
1226579999,False,,residential,,,False,100.27799999999999,8e rue de la Pointe,"LINESTRING (-72.7475971 46.5427965, -72.7468684 46.5428251, -72.7462881 46.542848)",2,,
489982552,True,,residential,50,,False,170.079,2e rue de la Pointe,"LINESTRING (-72.7458344 46.5385001, -72.7480516 46.538384)",,,
43422740,False,,residential,50,,False,80.80199999999999,Avenue des Cèdres,"LINESTRING (-72.7458344 46.5385001, -72.7458713 46.5388538, -72.74591 46.5392249)",2,,
43422740,False,,residential,50,,True,79.041,Avenue des Cèdres,"LINESTRING (-72.7458344 46.5385001, -72.7457987 46.5381588, -72.7457603 46.5377911)",2,,
341946904,False,,tertiary,50,,True,171.4,3e rue de la Pointe,"LINESTRING (-72.74591 46.5392249, -72.7481457 46.5391198)",,,
43422740,False,,residential,50,,True,80.80199999999999,Avenue des Cèdres,"LINESTRING (-72.74591 46.5392249, -72.7458713 46.5388538, -72.7458344 46.5385001)",2,,
1161108016,False,,tertiary,50,,False,80.846,Avenue des Cèdres,"LINESTRING (-72.74591 46.5392249, -72.7459488 46.539597, -72.7459857 46.5399501)",2,,
43423182,True,,residential,,,False,83.155,Avenue de l'Hôtel-de-Ville,"LINESTRING (-72.7454732 46.5407093, -72.7455492 46.5414553)",2,,
481402618,False,,residential,,,True,45.144,5e rue de la Pointe,"LINESTRING (-72.7454732 46.5407093, -72.7455462 46.5407053, -72.7460616 46.5406773)",,,
43422849,False,,residential,,,False,51.957,7e rue de la Pointe,"LINESTRING (-72.7455403 46.5422086, -72.7462175 46.5421716)",2,,
481402615,False,,residential,,,True,45.286,6e rue de la Pointe,"LINESTRING (-72.7455492 46.5414553, -72.74614 46.5414283)",,,
43425180,False,,residential,,,False,83.468,Avenue Théo-Racette,"LINESTRING (-72.7457128 46.5428706, -72.7457543 46.5436207)",2,,
322175960,False,,residential,,,True,44.071,8e rue de la Pointe,"LINESTRING (-72.7457128 46.5428706, -72.7462881 46.542848)",2,,
489983785,False,,tertiary,50,,True,61.86,Avenue des Cèdres,"LINESTRING (-72.7462324 46.5441407, -72.7463187 46.5439526, -72.7463661 46.543595)",2,,
43425180,False,,residential,,,True,83.468,Avenue Théo-Racette,"LINESTRING (-72.7457543 46.5436207, -72.7457128 46.5428706)",2,,
489983792,False,,residential,,,True,46.878,9e rue de la Pointe,"LINESTRING (-72.7457543 46.5436207, -72.7463661 46.543595)",2,,
1233543571,False,,residential,,,False,8.264,Rue Cascade,"LINESTRING (-72.7520717 46.5419021, -72.7519678 46.5418817)",2,,
1233543571,False,,residential,,,True,18.022,Rue Cascade,"LINESTRING (-72.7520717 46.5419021, -72.7522982 46.5419468)",2,,
375694796,True,157,primary,50,,False,133.305,Avenue de la Station,"LINESTRING (-72.7520717 46.5419021, -72.7522838 46.5410116, -72.7522854 46.5409208, -72.752257 46.5408357, -72.7521993 46.5407242)",,,
43422848,False,,residential,,,True,8.477,Rue des Érables,"LINESTRING (-72.7520198 46.5427618, -72.7521306 46.5427599)",2,,
375694796,True,157,primary,50,,False,95.677,Avenue de la Station,"LINESTRING (-72.7520198 46.5427618, -72.7520717 46.5419021)",,,
409156798,True,153,primary,50,roundabout,False,20.207,,"LINESTRING (-72.7517283 46.543282, -72.7516748 46.5433086, -72.7516331 46.5433438, -72.7516062 46.5433853, -72.7515957 46.5434302)",,,
375694796,True,157,primary,50,,False,59.667,Avenue de la Station,"LINESTRING (-72.7520019 46.5432966, -72.751984 46.5432237, -72.751984 46.5431582, -72.7520198 46.5427618)",,,
409156798,True,153,primary,50,roundabout,False,22.133,,"LINESTRING (-72.7520019 46.5432966, -72.7519521 46.5432763, -72.7518969 46.5432642, -72.7518392 46.5432612, -72.751782 46.5432672, -72.7517283 46.543282)",,,
409156798,True,153,primary,50,roundabout,False,19.807,,"LINESTRING (-72.7520999 46.543454, -72.7520946 46.5433948, -72.7520606 46.5433402, -72.7520019 46.5432966)",,,
404260326,True,,primary_link,50,,False,75.59100000000001,,"LINESTRING (-72.7519242 46.5438699, -72.7520176 46.5437959, -72.7520803 46.5437614, -72.7521923 46.5437501, -72.7522906 46.5437808, -72.7527173 46.5440134)",,,
404276926,True,153,primary,50,,False,31.261,Avenue de la Station,"LINESTRING (-72.7519242 46.5438699, -72.7519259 46.5436977, -72.7519342 46.5436464, -72.7519586 46.5435916)",,,
404260327,True,153,primary,50,,False,47.79,Avenue de la Station,"LINESTRING (-72.7516837 46.5435669, -72.7517325 46.5436204, -72.7517773 46.5437087, -72.751838 46.5438689, -72.7518854 46.5439714)",,,
409156798,True,153,primary,50,roundabout,False,22.36,,"LINESTRING (-72.7516837 46.5435669, -72.7517454 46.5435938, -72.7518158 46.5436074, -72.7518889 46.5436067, -72.7519586 46.5435916)",,,
43422848,False,,residential,,,False,8.477,Rue des Érables,"LINESTRING (-72.7521306 46.5427599, -72.7520198 46.5427618)",2,,
43422848,False,,residential,,,True,443.1809999999999,Rue des Érables,"LINESTRING (-72.7521306 46.5427599, -72.7525522 46.542768, -72.7527071 46.5428172, -72.7534784 46.5432652, -72.7536631 46.5433562, -72.7537698 46.5433914, -72.7552991 46.5435003, -72.7555806 46.543445, -72.7574912 46.5430004)",2,,
404277812,False,,residential,,,False,89.434,Avenue Joffre,"LINESTRING (-72.7521306 46.5427599, -72.7521404 46.5429627, -72.7521781 46.5430305, -72.7523385 46.5432189, -72.7524457 46.5433595, -72.7524723 46.5435101)",,,
404277812,False,,residential,,,True,89.434,Avenue Joffre,"LINESTRING (-72.7524723 46.5435101, -72.7524457 46.5433595, -72.7523385 46.5432189, -72.7521781 46.5430305, -72.7521404 46.5429627, -72.7521306 46.5427599)",,,
341946906,True,,tertiary,50,,False,60.046,3e rue de la Pointe,"LINESTRING (-72.7517096 46.5383841, -72.751592 46.538424, -72.7515166 46.538474, -72.7513707 46.5387033, -72.7512908 46.5388183)",,,
375694793,False,157,primary,50,,False,142.485,Avenue de la Station,"LINESTRING (-72.7517096 46.5383841, -72.7516352 46.538552, -72.7516166 46.5386491, -72.7516332 46.5387722, -72.7517837 46.5393037, -72.7518719 46.5396411)",4,,
"[32147112, 375694793]",False,157,primary,50,,"[False, True]",326.579,"['Pont René-Hamel', 'Avenue de la Station']","LINESTRING (-72.7517096 46.5383841, -72.751839 46.5382257, -72.7547121 46.5363059)",4,yes,
404259226,True,153,primary,50,,False,75.85,Boulevard Pie-XII,"LINESTRING (-72.7519841 46.5435818, -72.7520559 46.5435984, -72.7521246 46.543613, -72.7522748 46.5436609, -72.7524347 46.5437663, -72.7527173 46.5440134)",,,
409156798,True,153,primary,50,roundabout,False,17.283,,"LINESTRING (-72.7519841 46.5435818, -72.7520281 46.5435575, -72.7520631 46.543527, -72.7520875 46.5434919, -72.7520999 46.543454)",,,
43422740,False,,residential,50,,False,94.48,Avenue des Cèdres,"LINESTRING (-72.7456719 46.5369436, -72.7457603 46.5377911)",2,,
43424275,True,,residential,,,False,84.968,Promenade du Saint-Maurice,"LINESTRING (-72.7456719 46.5369436, -72.7467297 46.5367103)",2,,
"[43424275, 43422628]",True,,residential,,,False,215.94899999999998,Promenade du Saint-Maurice,"LINESTRING (-72.7519941 46.5378456, -72.7520432 46.5379101, -72.7523795 46.5383105, -72.7528873 46.538937, -72.7529433 46.539006, -72.7531869 46.539324, -72.7532104 46.5394022, -72.7531945 46.5394735, -72.7531521 46.5395682)",2,,
481402615,False,,residential,,,False,45.286,6e rue de la Pointe,"LINESTRING (-72.74614 46.5414283, -72.7455492 46.5414553)",,,
1226579998,False,,tertiary,50,,False,82.864,Avenue des Cèdres,"LINESTRING (-72.74614 46.5414283, -72.7462175 46.5421716)",2,,
1226579998,False,,tertiary,50,,True,83.723,Avenue des Cèdres,"LINESTRING (-72.74614 46.5414283, -72.7460616 46.5406773)",2,,
481402615,False,,residential,,,True,114.051,6e rue de la Pointe,"LINESTRING (-72.74614 46.5414283, -72.7467064 46.5414024, -72.7476279 46.5413602)",,,
404276926,True,153,primary,50,,False,11.67,Avenue de la Station,"LINESTRING (-72.7518854 46.5439714, -72.7519242 46.5438699)",,,
30758109,False,,residential,50,,False,67.578,1re rue de la Pointe,"LINESTRING (-72.7509639 46.537532, -72.7500836 46.5375837)",,,
375697534,True,157,primary,50,,False,96.897,Avenue de la Station,"LINESTRING (-72.7519678 46.5418817, -72.7519165 46.5427524)",,,
1233543571,False,,residential,,,True,8.264,Rue Cascade,"LINESTRING (-72.7519678 46.5418817, -72.7520717 46.5419021)",2,,
